"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
164647779,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,617,29,"S/G2 phase",-0.326255464108664,-0.378333926505078
164647857,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,619,23,"S/G2 phase",2.24260326201229,1.87401110748263
164647867,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,619,33,"MA phase",2.16713507356845,1.41720616714124
164647882,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,620,5,"T phase",2.85026919493675,1.9600109210138
164653564,"YDL119C","HEM25","","dma703","Spf1_R1_Plate02",6,13,530,9,"G1 phase",1.06059501183989,0.842183361214325
164653581,"YDL119C","HEM25","","dma703","Spf1_R1_Plate02",6,13,531,11,"MA phase",2.23672262395173,1.64298755568042
164692799,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1383,12,"G1 phase",-0.150816428635313,-0.26056943720176
164692803,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1383,16,"G1 phase",-0.647730344752568,-0.668551419152959
164695710,"YCR044C","PER1","per1-supp1","dma575","Spf1_R1_Plate02",15,21,1427,5,"S/G2 phase",-0.587943857803549,-0.326535686262907
164774218,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1299,26,"G1 phase",1.43987475475607,1.17908397350601
164774234,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1299,42,"G1 phase",-0.236908524124081,-0.266729728797474
164774249,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1300,6,"MA-single",-0.344544264377022,-0.0394198965054407
164774251,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1300,8,"G1 phase",0.786279416352668,0.690277036472327
164775586,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1319,13,"T phase",-0.212269017319191,-0.0597901419835028
164775654,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1320,25,"S/G2 phase",-0.470335430696723,-0.303443543321891
164796473,"YDR186C","","","dma966","Spf1_R1_Plate03",2,12,141,3,"T phase",0.644926456261457,0.648786478337742
164800008,"YDR289C","RTT103","","dma1037","Spf1_R1_Plate03",14,10,1288,16,"G1 phase",0.511354393056,0.58341220215233
164800799,"YDR125C","ECM18","","dma918","Spf1_R1_Plate03",9,11,809,8,"G1 phase",1.2557268617932,0.788338450750443
164800811,"YDR125C","ECM18","","dma918","Spf1_R1_Plate03",9,11,809,20,"T phase",0.77331125487641,0.841395834321215
164800848,"YDR125C","ECM18","","dma918","Spf1_R1_Plate03",9,11,811,6,"G1 phase",0.944490986363014,0.806695358012652
164800866,"YDR125C","ECM18","","dma918","Spf1_R1_Plate03",9,11,812,12,"MA phase",2.45398498219943,2.19530656865391
164823333,"YDR146C","SWI5","","dma927","Spf1_R1_Plate03",11,5,977,2,"T phase",-0.225237178795449,0.16349301387682
164831876,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,78,"G1 phase",-0.479413143730104,-0.450535664739071
164831942,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,147,"T phase",0.245507082792713,0.497036044970153
164831981,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,187,"S/G2 phase",-0.408088255610685,-0.266729728797474
164832156,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1135,36,"G1 phase",0.611209236423186,0.524946439452693
164832372,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1136,55,"S/G2 phase",0.266256141154726,0.475915732313633
164854492,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,631,30,"S/G2 phase",-0.199234573407658,-0.100244902041164
164883248,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,32,"G1 phase",1.09723697195516,0.756744737036939
164883262,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1048,3,"G1 phase",-0.811544026157327,-0.941889068757853
164886503,"YER111C","SWI4","","dma1394","Spf1_R1_Plate04",10,4,878,23,"G1 phase",1.1909578065597,1.16038827113063
164900006,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,337,62,"G1 phase",1.27843058552394,0.785602604856538
164900179,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,339,25,"T phase",3.05600241519007,3.20678295228315
164900219,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,339,65,"MA-single",-0.192986517767355,-0.00633899096941428
164900361,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,340,103,"G1 phase",1.13941134752721,0.710708319952687
164900408,"YER061C","CEM1","","dma1363","Spf1_R1_Plate04",4,14,344,4,"S/G2 phase",0.770776064749344,1.17306268857589
