"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
164647792,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,617,43,"G1 phase",0.257887916573553,0.0393956455135746
164684818,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1269,13,"G1 phase",-0.336056527542929,-0.451610868116817
164684824,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1269,19,"G1 phase",-0.721238320509559,-0.707626787475692
164684828,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1270,5,"G1 phase",-0.749661404468928,-0.670988316669823
164684833,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1270,10,"G1 phase",-0.206682490210626,-0.279157864772255
164684834,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1270,11,"G1 phase",-0.574222368995578,-0.595274477541221
164684837,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1270,14,"G1 phase",-0.475231628309497,-0.540047579164857
164684845,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1271,9,"G1 phase",-0.127293876393076,-0.278166104154927
164684847,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1271,11,"G1 phase",-0.86237363396298,-0.865458405719073
164684849,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1271,13,"G1 phase",-0.576182581682431,-0.574249152453862
164692768,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1382,33,"G1 phase",-0.616366941762919,-0.607458965125539
164692798,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1383,11,"G1 phase",-0.479152053683204,-0.516585356560635
164692801,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1383,14,"G1 phase",0.0765682430396437,-0.058788655601921
164692852,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1384,14,"G1 phase",-0.193941107746081,-0.247393189000114
164774171,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1297,59,"G1 phase",1.14290385694976,1.01702998573963
164774178,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1298,13,"G1 phase",-0.537769870373264,-0.350460912245096
164774186,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1298,22,"G1 phase",-0.313420676834003,-0.17281342261082
164774207,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1299,15,"G1 phase",0.410202733541189,0.245842494627288
164775542,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1317,44,"G1 phase",-0.65318650751196,-0.682622240641274
164775543,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1317,45,"S/G2 phase",-0.577971170949664,-0.46889257200128
164775574,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1318,30,"S/G2 phase",-0.724511395631378,-0.694189066077461
164775607,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1319,34,"G1 phase",-0.749150902436268,-0.718704419646991
164775675,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1320,46,"S/G2 phase",-0.343247448229396,-0.368817819507305
164775679,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1320,50,"G1 phase",0.222164392135449,0.0586415177726806
164789003,"YDR334W","SWR1","","dma1071","Spf1_R1_Plate03",4,5,308,5,"G1 phase",-1.05779314557121,-1.12441180875176
164796479,"YDR186C","","","dma966","Spf1_R1_Plate03",2,12,141,10,"G1 phase",0.340174661569396,0.180468218441874
164796509,"YDR150W","NUM1","","dma946","Spf1_R1_Plate03",13,19,1226,4,"G1 phase",0.0393133153202124,-0.0414332347212947
164796531,"YDR150W","NUM1","","dma946","Spf1_R1_Plate03",13,19,1228,7,"G1 phase",-0.207081752728688,-0.195947073483196
164823384,"YDR146C","SWI5","","dma927","Spf1_R1_Plate03",11,5,979,13,"G1 phase",-0.679122830464476,-0.647921764332712
164831940,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,145,"S/G2 phase",-0.339356999786518,-0.301430205106036
164831952,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,158,"G1 phase",-0.0903682994423667,-0.187775288960019
164831973,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,179,"S/G2 phase",-0.370480587329537,-0.266729728797474
164831978,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,184,"G1 phase",0.371298249112415,0.458190460570124
164831996,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,202,"G1 phase",-0.356215609705654,-0.234042590704768
164832010,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,216,"G1 phase",-0.424946865529821,-0.473669315611447
164832035,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1134,19,"G1 phase",-0.970906463680278,-1.02433705625778
164832117,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1134,101,"G1 phase",-0.522208076601755,-0.457325746565093
164832119,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1134,103,"G1 phase",0.0937795935204956,-0.0482233165473153
164832218,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1135,99,"S/G2 phase",-0.645405610626205,-0.600272759890808
164832289,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1135,172,"MA-single",-1.19266202492429,-1.21970981763557
164832338,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1136,21,"G1 phase",0.201415333773436,0.0933419940812427
164832454,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1136,137,"S/G2 phase",-0.833443952031945,-0.7364296913905
164832459,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1136,142,"G1 phase",-0.524801708897007,-0.519936617356196
164832486,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1136,169,"G1 phase",-0.85030256195108,-0.889561827455246
164846415,"YDL194W","SNF3","","dma783","Spf1_R1_Plate03",3,6,214,7,"G1 phase",-0.401604174872556,-0.429415352082552
164846435,"YDL194W","SNF3","","dma783","Spf1_R1_Plate03",3,6,214,27,"G1 phase",-0.561112561030529,-0.608444544413984
164854425,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,629,53,"G1 phase",0.172524737190356,-0.115590374402581
164854446,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,630,22,"G1 phase",0.108482166877252,-0.0216844633308321
164883200,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1045,19,"G1 phase",-0.107075752713192,-0.331422086352766
164883223,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,7,"MA-single",-0.336691797494318,-0.316076613991347
164883250,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,34,"G1 phase",1.00820217908085,0.801943176108283
164883268,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1048,9,"G1 phase",-0.188300476037128,-0.362113031075602
164886538,"YER111C","SWI4","","dma1394","Spf1_R1_Plate04",10,4,878,58,"G1 phase",0.225633210132929,0.102912392463757
164886595,"YER111C","SWI4","","dma1394","Spf1_R1_Plate04",10,4,879,52,"G1 phase",-0.185176448216977,-0.141777187306026
164886616,"YER111C","SWI4","","dma1394","Spf1_R1_Plate04",10,4,880,21,"G1 phase",0.356842378579287,0.240183665703607
164900049,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,337,106,"G1 phase",1.13628731970705,0.715212451772077
164900315,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,340,57,"G1 phase",0.722353633536997,0.368446675304675
164900355,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,340,97,"MA-single",-0.973993472805199,-0.836303839131167
164900392,"YER061C","CEM1","","dma1363","Spf1_R1_Plate04",4,14,341,8,"G1 phase",0.464621338374509,0.115586809909022
164900410,"YER061C","CEM1","","dma1363","Spf1_R1_Plate04",4,14,344,6,"G1 phase",0.770776064749344,0.368446675304675
164900418,"YER061C","CEM1","","dma1363","Spf1_R1_Plate04",4,14,344,15,"G1 phase",1.10817106932569,0.77575636320484
164911851,"YFR010W","UBP6","","dma1515","Spf1_R1_Plate04",14,5,1265,3,"G1 phase",0.177210778920583,0.203155512258138
164911853,"YFR010W","UBP6","","dma1515","Spf1_R1_Plate04",14,5,1265,5,"G1 phase",0.291237794356108,0.179639754270845
164911854,"YFR010W","UBP6","","dma1515","Spf1_R1_Plate04",14,5,1265,6,"G1 phase",-0.274211241091291,-0.280881537449119
164911856,"YFR010W","UBP6","","dma1515","Spf1_R1_Plate04",14,5,1265,8,"G1 phase",0.48961356093572,0.372950807124067
164911858,"YFR010W","UBP6","","dma1515","Spf1_R1_Plate04",14,5,1265,10,"G1 phase",0.220947168402702,0.089399997005578
164911861,"YFR010W","UBP6","","dma1515","Spf1_R1_Plate04",14,5,1265,13,"G1 phase",-0.258591101990534,-0.322413822713981
164911871,"YFR010W","UBP6","","dma1515","Spf1_R1_Plate04",14,5,1266,9,"G1 phase",0.311543975187092,0.0171767670178791
164911873,"YFR010W","UBP6","","dma1515","Spf1_R1_Plate04",14,5,1266,12,"G1 phase",0.18189682065081,0.0568759753795
164912198,"YFR009W","GCN20","","dma1516","Spf1_R1_Plate04",14,7,1273,77,"G1 phase",-0.624102356948245,-0.531908325941533
164912394,"YFR009W","GCN20","","dma1516","Spf1_R1_Plate04",14,7,1276,71,"G1 phase",-0.650656593419531,-0.59878944609693
164932812,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,377,69,"G1 phase",0.269369599615048,0.100241337547602
164932817,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,377,74,"G1 phase",-1.19111340630572,-1.30583339448992
164932824,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,377,81,"G1 phase",0.0616217495749818,-0.0478712762342776
164932838,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,17,"G1 phase",-0.144564086555009,-0.30073114162993
164932852,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,31,"G1 phase",-0.146126100465085,-0.220337626016357
164932889,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,68,"G1 phase",0.0600597356649061,0.0984082606443611
164932905,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,84,"G1 phase",0.7286016891773,0.460519509473182
164932911,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,90,"G1 phase",-0.458528882480222,-0.499384304315456
164932912,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,91,"G1 phase",-0.442908743379465,-0.475030568315253
164932918,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,97,"S/G2 phase",-0.0680254049613002,0.00900648139200425
164932921,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,100,"G1 phase",-0.931819097233155,-0.895852651673599
164932924,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,103,"G1 phase",-0.0914556136124355,-0.11108624258319
164932926,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,105,"G1 phase",-0.124257905724025,-0.135439978583393
164932931,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,110,"G1 phase",-0.32888172794394,-0.494880172496062
164932932,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,111,"G1 phase",-0.00242082073812135,0.0460346348374738
164933053,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,379,122,"MA-single",-1.22860174014754,-1.25796390050242
164933055,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,379,124,"G1 phase",0.438067101903222,0.18964311679996
164933057,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,379,126,"G1 phase",0.256873488334443,0.074054524644158
164933158,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,380,103,"G1 phase",-0.0773974884217543,-0.107420088776709
