"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
249859243,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,420,"MA phase",-0.629166582791669,-0.232955787536662
249859699,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,882,"MA-single",-0.621940763468711,-0.541868052945455
249859949,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1132,"G1 phase",-0.210069062060066,-0.0193059402036
249860107,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1290,"G1 phase",-0.759231330604926,-0.758280273627854
249860212,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1396,"G1 phase",-0.705037685682736,-0.614005459839588
249860329,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1515,"S/G2 phase",-0.253423977997818,-0.121355904223418
249860860,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,638,387,"G1 phase",-1.45652289527044,-1.76117964934312
249861402,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,639,2,"S/G2 phase",-0.0258106693246195,0.120943700989917
249861405,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,639,5,"S/G2 phase",-0.18477869442971,-0.036906204686523
249861559,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,639,159,"MA-single",-1.00490918758552,-0.867117783591759
249861741,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,639,343,"G1 phase",-0.51716638328581,-0.39483086580785
249861814,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,639,418,"G1 phase",-0.907360626725579,-0.820867761228563
249861828,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,639,432,"S/G2 phase",-0.640005311776108,-0.324193033017644
249862148,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,639,758,"S/G2 phase",0.812384372138588,1.110267984817
249898875,"YBR289W","SNF5","","dma449","Vph1_R1_Plate02",11,10,1000,34,"T phase",0.429415948021778,0.94286815984714
249927179,"YCR100C","","","dma605","Vph1_R1_Plate02",6,10,517,13,"T phase",2.30090315266808,2.33912950050808
249927186,"YCR100C","","","dma605","Vph1_R1_Plate02",6,10,517,20,"S/G2 phase",-0.134197959169,0.154881430710352
249927197,"YCR100C","","","dma605","Vph1_R1_Plate02",6,10,517,31,"T phase",1.66864396190919,1.25856797120002
249927200,"YCR100C","","","dma605","Vph1_R1_Plate02",6,10,517,35,"T phase",0.671480895340893,1.0014304748531
249927214,"YCR100C","","","dma605","Vph1_R1_Plate02",6,10,517,50,"S/G2 phase",1.01832022284291,1.17561784576705
249927233,"YCR100C","","","dma605","Vph1_R1_Plate02",6,10,517,69,"S/G2 phase",0.808771462477108,0.916980775316204
249927273,"YCR100C","","","dma605","Vph1_R1_Plate02",6,10,517,109,"S/G2 phase",1.79509580006097,1.57829295514765
249927288,"YCR100C","","","dma605","Vph1_R1_Plate02",6,10,517,124,"S/G2 phase",3.1354852844698,2.53770468184905
249927292,"YCR100C","","","dma605","Vph1_R1_Plate02",6,10,517,128,"S/G2 phase",0.404125580391422,0.808143265352298
