ORF,Name,Allele,Strain ID,Cluster_normal-9
YCR002C,CDC10,cdc10-1,tsa78-37C,0.30097087378640774
YLR314C,CDC3,cdc3-3,tsa130-37C,0.2727272727272727
YCR002C,CDC10,cdc10-4,tsa81-37C,0.26436781609195403
YHR158C,KEL1,,dma2186,0.2575107296137339
YCR002C,CDC10,cdc10-2,tsa79-37C,0.2555205047318612
YBR058C-A,TSC3,tsc3-2,tsa571-37C,0.254957507082153
YMR296C,LCB1,lcb1-2,tsa603-37C,0.2524752475247525
YDR145W,TAF12,taf12-9,tsa514-37C,0.2523364485981308
YJR076C,CDC11,cdc11-1,tsa356-37C,0.23636363636363636
YPR178W,PRP4,prp4-ts,tsa819-37C,0.23310810810810811
YGL098W,USE1,use1-ts,tsa592-37C,0.23267326732673269
YBR135W,CKS1,cks1-38,tsa332-37C,0.22660098522167488
YJR076C,CDC11,cdc11-4,tsa126-37C,0.2236842105263158
YOR244W,ESA1,esa1-l254p,tsa560-37C,0.22304832713754646
YJR076C,CDC11,cdc11-5,tsa84-37C,0.22058823529411764
YNL216W,RAP1,rap1-2,tsa559-37C,0.21428571428571427
YJR076C,CDC11,cdc11-3,tsa83-37C,0.21161825726141079
YPL028W,ERG10,erg10-1,tsa531-37C,0.21161825726141079
YFL039C,ACT1,act1-111,tsa214-37C,0.20967741935483872
YBR029C,CDS1,cds1-5001,tsa1063-37C,0.20952380952380953
YOR336W,KRE5,kre5-ts2,tsa139-37C,0.20909090909090908
YMR236W,TAF9,taf9-ts2,tsa730-37C,0.2087227414330218
YMR240C,CUS1,cus1-3,tsa639-37C,0.20795107033639143
YDR168W,CDC37,cdc37-ts,tsa315-37C,0.20599250936329588
YNL061W,NOP2,nop2-4-supp1,tsa627-37C,0.20491803278688525
YDR168W,CDC37,cdc37-1,tsa317-37C,0.20489296636085627
YPR119W,CLB2,,dma5103,0.20224719101123595
YAR007C,RFA1,rfa1-m2,tsa273-37C,0.19811320754716982
YDL097C,RPN6,rpn6-1,tsa1035-37C,0.19736842105263158
YBL040C,ERD2,erd2-5001,tsa1072-37C,0.19696969696969696
YDR182W,CDC1,cdc1-6,tsa414-37C,0.19548872180451127
YDR062W,LCB2,lcb2-16,tsa585-37C,0.1936619718309859
YPL010W,RET3,ret3-1,tsa689-37C,0.19242902208201892
YOR116C,RPO31,rpo31-698,tsa831-37C,0.1901840490797546
YJL091C,GWT1,gwt1-20,tsa655-37C,0.19014084507042253
YDR062W,LCB2,lcb2-19,tsa587-37C,0.19
YDR062W,LCB2,lcb2-2,tsa575-37C,0.19
YNL216W,RAP1,rap1-1,tsa558-37C,0.1896551724137931
YNL199C,GCR2,,dma4071,0.1896551724137931
YNR035C,ARC35,arc35-6,tsa471-37C,0.1890547263681592
YEL002C,WBP1,wbp1-1,tsa590-37C,0.18888888888888888
YDL108W,KIN28,kin28-ts,tsa109-37C,0.1870967741935484
YFL039C,ACT1,act1-132,tsa216-37C,0.18627450980392157
YOR294W,RRS1,rrs1-84,tsa688-37C,0.18604651162790697
YLR430W,SEN1,sen1-1,tsa1024-37C,0.18421052631578946
YDR088C,SLU7,slu7-ts2,tsa657-37C,0.1829787234042553
YNL061W,NOP2,nop2-9,tsa630-37C,0.18181818181818182
YDR113C,PDS1,pds1-128,tsa862-37C,0.18181818181818182
YDL028C,MPS1,mps1-417,tsa169-37C,0.18181818181818182
YMR197C,VTI1,vti1-11-supp1,tsa635-37C,0.18134715025906736
YDR062W,LCB2,lcb2-1,tsa586-37C,0.18064516129032257
YNL267W,PIK1,pik1-139,tsa116-37C,0.1796116504854369
YDL132W,CDC53,cdc53-1,tsa974-37C,0.1794871794871795
YOL094C,RFC4,rfc4-20,tsa171-37C,0.1792452830188679
YLR298C,YHC1,yhc1-3,tsa840-37C,0.1791044776119403
YIL021W,RPB3,rpb3-2,tsa615-37C,0.17757009345794392
YGL022W,STT3,stt3-7,tsa544-37C,0.1761904761904762
YER093C,TSC11,tsc11-1,tsa658-37C,0.17482517482517482
YFL034C-B,MOB2,mob2-34,tsa611-37C,0.1746031746031746
YOR122C,PFY1,pfy1-13,tsa233-37C,0.17370892018779344
YDL014W,NOP1,nop1-2,tsa803-37C,0.17333333333333334
YBR110W,ALG1,alg1-1,tsa177-37C,0.1732283464566929
YDR212W,TCP1,tcp1-1,tsa782-37C,0.17318435754189945
YMR200W,ROT1,rot1-5001,tsa1103-37C,0.1724137931034483
YJR045C,SSC1,ssc1-2,tsa328-37C,0.17164179104477612
YFL009W,CDC4,cdc4-3,tsa334-37C,0.17142857142857143
YDL030W,PRP9,prp9-ts,tsa361-37C,0.17105263157894737
YML114C,TAF8,taf8-7,tsa695-37C,0.16957605985037408
YML015C,TAF11,taf11-ts2,tsa645-37C,0.16942148760330578
YOR326W,MYO2,myo2-14,tsa269-37C,0.16923076923076924
YJL039C,NUP192,nup192-15,tsa496-37C,0.168141592920354
YGL001C,ERG26,erg26-1,tsa742-37C,0.16770186335403728
YLR116W,MSL5,msl5-9,tsa855-37C,0.16733067729083664
YOR327C,SNC2,,dma4718,0.16666666666666666
YMR220W,ERG8,erg8-1,tsa320-37C,0.1661807580174927
YDR180W,SCC2,scc2-4,tsa66-37C,0.1657754010695187
YPL076W,GPI2,gpi2-1-7b,tsa462-37C,0.1650485436893204
YDR409W,SIZ1,,dma1138,0.16470588235294117
YMR168C,CEP3,cep3-2,tsa845-37C,0.16455696202531644
YGL112C,TAF6,taf6-ts,tsa608-37C,0.1644295302013423
YNR035C,ARC35,arc35-5,tsa470-37C,0.16383307573415765
YMR296C,LCB1,lcb1-4,tsa602-37C,0.16348773841961853
YJL001W,PRE3,pre3-2,tsa292-37C,0.16339869281045752
YIL143C,SSL2,ssl2-ts,tsa648-37C,0.16336633663366337
YDR208W,MSS4,mss4-103,tsa129-37C,0.16336633663366337
YKL018W,SWD2,swd2-ts1,tsa173-37C,0.16260162601626016
YLR430W,SEN1,sen1-1,tsa1023-37C,0.16216216216216217
YHR027C,RPN1,rpn1-821,tsa255-37C,0.16216216216216217
YPL228W,CET1,cet1-2,tsa419-37C,0.16206896551724137
YBR109C,CMD1,cmd1-1,tsa154-37C,0.16182572614107885
YFL029C,CAK1,cak1-23,tsa650-37C,0.16012084592145015
YJR046W,TAH11,tah11-ts,tsa705-37C,0.16
YIR006C,PAN1,pan1-4,tsa353-37C,0.16
YHR005C,GPA1,gpa1-ts,tsa791-37C,0.16
YEL002C,WBP1,wbp1-2,tsa581-37C,0.1598360655737705
YBL105C,PKC1,pkc1-1,tsa537-37C,0.15934065934065933
YLR117C,CLF1,clf1-1,tsa1047-37C,0.15835777126099707
YNL062C,GCD10,gcd10-506,tsa442-37C,0.15833333333333333
YNL235C,,,dma4114,0.15789473684210525
YPR175W,DPB2,dpb2-1,tsa349-37C,0.15789473684210525
YFR037C,RSC8,rsc8-ts21,tsa999-37C,0.15763546798029557
YGR274C,TAF1,taf1-2,tsa525-37C,0.15692307692307692
YOR181W,LAS17,las17-1,tsa912-37C,0.15625
YBR202W,MCM7,cdc47-ts,tsa125-37C,0.15591397849462366
YIR022W,SEC11,sec11-2,tsa318-37C,0.15584415584415584
YLR103C,CDC45,cdc45-27,tsa694-37C,0.15555555555555556
YLR163C,MAS1,mas1-1,tsa497-37C,0.1553398058252427
YDR145W,TAF12,taf12-ts23,tsa518-37C,0.1552511415525114
YBR193C,MED8,med8-39,tsa751-37C,0.1552346570397112
YKL193C,SDS22,sds22-6,tsa573-37C,0.15481171548117154
YDL030W,PRP9,prp9-1,tsa597-37C,0.15476190476190477
YER018C,SPC25,spc25-1,tsa473-37C,0.15463917525773196
YMR239C,RNT1,rnt1-47,tsa674-37C,0.15463917525773196
YBR193C,MED8,med8-51,tsa741-37C,0.1543340380549683
YBR055C,PRP6,prp6-ts,tsa367-37C,0.15343915343915343
YPL094C,SEC62,sec62-ts,tsa224-37C,0.15267175572519084
YDR473C,PRP3,prp3-1,tsa58-37C,0.15233415233415235
YLL031C,GPI13,gpi13-3-supp1,tsa196-37C,0.15217391304347827
YLR298C,YHC1,yhc1-8,tsa844-37C,0.152
YOR272W,YTM1,ytm1-1,tsa734-37C,0.15196078431372548
YML098W,TAF13,taf13-2,tsa636-37C,0.15172413793103448
YKL125W,RRN3,rrn3-s213p,tsa527-37C,0.1511627906976744
YER171W,RAD3,rad3-ts14,tsa588-37C,0.1506849315068493
YHR170W,NMD3,nmd3-4,tsa605-37C,0.15
YBR236C,ABD1,abd1-8,tsa357-37C,0.14925373134328357
YDR145W,TAF12,taf12-w486stop,tsa515-37C,0.1490066225165563
YDL105W,NSE4,nse4-ts1,tsa991-37C,0.14893617021276595
YLR088W,GAA1,gaa1-ts,tsa207-37C,0.14814814814814814
YOR249C,APC5,apc5-ca,tsa746-37C,0.148014440433213
YLR347C,KAP95,kap95-e126k,tsa228-37C,0.147239263803681
YPL020C,ULP1,ulp1-333,tsa566-37C,0.147239263803681
YOR254C,SEC63,sec63-1,tsa231-37C,0.14685314685314685
YHR024C,MAS2,mas2-10,tsa526-37C,0.14685314685314685
YMR308C,PSE1,pse1-41,tsa683-37C,0.14666666666666667
YMR197C,VTI1,vti1-2,tsa634-37C,0.1456953642384106
YBL097W,BRN1,brn1-9,tsa510-37C,0.14545454545454545
YKL173W,SNU114,snu114-40,tsa622-37C,0.145
YDR212W,TCP1,tcp1-2,tsa448-37C,0.14497041420118342
YBL105C,PKC1,pkc1-ts,tsa535-37C,0.14492753623188406
YMR296C,LCB1,lcb1-10,tsa606-37C,0.14482758620689656
YLR310C,CDC25,cdc25-2-supp1,tsa29-37C,0.14469453376205788
YGR074W,SMD1,smd1-1,tsa748-37C,0.14465408805031446
YJL005W,CYR1,cdc35-1,tsa354-37C,0.1445221445221445
YNL061W,NOP2,nop2-6,tsa628-37C,0.1443850267379679
YDR243C,PRP28,prp28-101,tsa574-37C,0.14393939393939395
YOR122C,PFY1,pfy1-4,tsa232-37C,0.1437125748502994
YGR048W,UFD1,ufd1-2,tsa677-37C,0.14367816091954022
YBR247C,ENP1,enp1-1,tsa542-37C,0.14347826086956522
YIL115C,NUP159,nup159-1,tsa553-37C,0.14338235294117646
YOR122C,PFY1,pfy1-14,tsa429-37C,0.14334470989761092
YDL043C,PRP11,prp11-ts,tsa369-37C,0.1431578947368421
YIR012W,SQT1,sqt1-201,tsa617-37C,0.14285714285714285
YIL118W,RHO3,rho3-1,tsa654-37C,0.14285714285714285
YPR178W,PRP4,prp4-1,tsa500-37C,0.14220183486238533
YLR347C,KAP95,kap95-l63a,tsa226-37C,0.14210526315789473
YKL173W,SNU114,snu114-60,tsa621-37C,0.1411042944785276
YDL126C,CDC48,cdc48-3,tsa208-37C,0.14093959731543623
YDL098C,SNU23,snu23-5001,tsa1079-37C,0.14042553191489363
YJL203W,PRP21,prp21-ts,tsa401-37C,0.14035087719298245
YBR055C,PRP6,prp6-1,tsa455-37C,0.14006514657980457
YOR232W,MGE1,mge1-100,tsa505-37C,0.14004914004914004
YDR052C,DBF4,dbf4-4,tsa164-37C,0.14
YBR102C,EXO84,exo84-102,tsa24-37C,0.14
YOL135C,MED7,med7-163,tsa739-37C,0.1393939393939394
YKL203C,TOR2,tor2-21,tsa398-37C,0.13937282229965156
YDL003W,MCD1,mcd1-73,tsa70-37C,0.13934426229508196
YDR182W,CDC1,cdc1-2,tsa413-37C,0.13898305084745763
YFL039C,ACT1,act1-133,tsa141-37C,0.13829787234042554
YDL209C,CWC2,cwc2-1,tsa1052-37C,0.13829787234042554
YDR394W,RPT3,rpt3-1,tsa785-37C,0.13793103448275862
YFL039C,ACT1,act1-101,tsa136-37C,0.13793103448275862
YFL039C,ACT1,act1-125,tsa140-37C,0.1375
YGR091W,PRP31,prp31-ts,tsa400-37C,0.13745704467353953
YHR036W,BRL1,brl1-c371s,tsa1042-37C,0.13744075829383887
YIL150C,MCM10,mcm10-43,tsa458-37C,0.13725490196078433
YGR216C,GPI1,gpi1-1,tsa548-37C,0.13716814159292035
YMR013C,SEC59,sec59-ts,tsa422-37C,0.13686131386861314
YOL135C,MED7,med7-141,tsa740-37C,0.13596491228070176
YML064C,TEM1,tem1-3-supp1,tsa225-37C,0.135678391959799
YFL039C,ACT1,act1-124,tsa72-37C,0.13513513513513514
YDR060W,MAK21,mak21-3,tsa250-37C,0.13513513513513514
YPL228W,CET1,cet1-15,tsa420-37C,0.13513513513513514
YBL105C,PKC1,pkc1-2,tsa538-37C,0.1349206349206349
YDR013W,PSF1,psf1-1,tsa583-37C,0.13479623824451412
YLR005W,SSL1,ssl1-t242i,tsa752-37C,0.1346153846153846
YDR280W,RRP45,rrp45-5001,tsa1086-37C,0.1346153846153846
YMR235C,RNA1,rna1-1,tsa118-37C,0.13419117647058823
YLR440C,SEC39,sec39-2,tsa726-37C,0.13389121338912133
YDR054C,CDC34,cdc34-1,tsa92-37C,0.13385826771653545
