ORF,Name,Allele,Strain ID,Cluster_normal-3
YOR204W,DED1,ded1-f144c,tsa932-37C,0.8431372549019608
YBL093C,ROX3,rox3-182,tsa1015-37C,0.8260869565217391
YGL048C,RPT6,rpt6-20,tsa907-37C,0.7857142857142857
YDL207W,GLE1,gle1-2,tsa919-37C,0.7575757575757576
YPL160W,CDC60,cdc60-ts,tsa922-37C,0.4482758620689655
YMR079W,SEC14,sec14-3,tsa53-37C,0.2064516129032258
YLR173W,,,dma3251,0.17014270032930845
YHR036W,BRL1,brl1-2221,tsa1038-37C,0.1643835616438356
YOR249C,APC5,apc5-ca-paps,tsa745-37C,0.15555555555555556
YOR174W,MED4,med4-6,tsa738-37C,0.12598425196850394
