ORF,Name,Allele,Strain ID,Cluster_normal-8
YPR183W,DPM1,dpm1-6,tsa330-37C,0.47666068222621183
YPL085W,SEC16,sec16-2,tsa119-37C,0.47334754797441364
YDR189W,SLY1,sly1-ts,tsa251-37C,0.4697754749568221
YFL005W,SEC4,sec4-8,tsa307-37C,0.46820027063599456
YDR164C,SEC1,sec1-1,tsa36-37C,0.4637537239324727
YML130C,ERO1,ero1-1,tsa203-37C,0.4501557632398754
YNR026C,SEC12,sec12-4,tsa60-37C,0.4475639966969447
YGL145W,TIP20,tip20-5,tsa271-37C,0.443010752688172
YBR080C,SEC18,sec18-1,tsa54-37C,0.4335154826958106
YIL068C,SEC6,sec6-4,tsa38-37C,0.43002257336343114
YFL045C,SEC53,sec53-6,tsa48-37C,0.42382495948136145
YDR498C,SEC20,sec20-1,tsa55-37C,0.4231311706629055
YNL272C,SEC2,sec2-41,tsa56-37C,0.42005420054200543
YLR066W,SPC3,spc3-4,tsa623-37C,0.41947565543071164
YDR166C,SEC5,sec5-24,tsa51-37C,0.41825613079019075
YGL233W,SEC15,sec15-1,tsa40-37C,0.41742286751361163
YNL287W,SEC21,sec21-1,tsa46-37C,0.39730639730639733
YIL109C,SEC24,sec24-2,tsa189-37C,0.39655172413793105
YJL002C,OST1,ost1-6,tsa735-37C,0.3861788617886179
YMR277W,FCP1,fcp1-1-supp3,tsa426-37C,0.38330757341576505
YNL267W,PIK1,pik1-104,tsa115-37C,0.38095238095238093
YJL034W,KAR2,kar2-159,tsa210-37C,0.38035714285714284
YER136W,GDI1,gdi1-1,tsa64-37C,0.37884378843788435
YFL038C,YPT1,ypt1-3,tsa591-37C,0.3780487804878049
YLR166C,SEC10,sec10-2,tsa63-37C,0.37701612903225806
YDL195W,SEC31,sec31-1,tsa852-37C,0.3753475440222428
YDL058W,USO1,uso1-1,tsa441-37C,0.3751274209989806
YER022W,SRB4,srb4-2,tsa519-37C,0.3732142857142857
YJL085W,EXO70,exo70-29/37,tsa856-37C,0.36789297658862874
YBL050W,SEC17,sec17-1,tsa45-37C,0.3610738255033557
YNR026C,SEC12,sec12-1,tsa305-37C,0.3567073170731707
YER171W,RAD3,rad3-ts14,tsa588-37C,0.3561643835616438
YHR058C,MED6,med6-5001,tsa1094-37C,0.35611510791366907
YNL061W,NOP2,nop2-5,tsa626-37C,0.35580524344569286
YDL103C,QRI1,qri1-5001,tsa1093-37C,0.35555555555555557
YGR120C,COG2,cog2-1,tsa187-37C,0.35514018691588783
YLR440C,SEC39,sec39-1,tsa725-37C,0.35370611183355005
YER008C,SEC3,sec3-2,tsa43-37C,0.3482587064676617
YKL006C-A,SFT1,sft1-15,tsa619-37C,0.3480392156862745
YDR228C,PCF11,pcf11-1,tsa808-37C,0.3473684210526316
YIL004C,BET1,bet1-1,tsa792-37C,0.344311377245509
YOR075W,UFE1,ufe1-1,tsa212-37C,0.3426294820717131
YFL039C,ACT1,act1-136,tsa142-37C,0.3419593345656192
YPR055W,SEC8,sec8-6,tsa364-37C,0.34068627450980393
