ORF,Name,Allele,Strain ID,Cluster_normal-10
YNR026C,SEC12,sec12-4,TSA60-37C,0.5079365079365079
YDR236C,FMN1,fmn1-5001,TSA1245-37C,0.48
YPL217C,BMS1,bms1-1,TSA678-37C,0.45454545454545453
YDL195W,SEC31,sec31-1,TSA852-37C,0.4474505723204995
YPL085W,SEC16,sec16-2,TSA119-37C,0.4238845144356955
YIL004C,BET1,bet1-1,TSA792-37C,0.4108527131782946
YDR189W,SLY1,sly1-ts,TSA251-37C,0.3884297520661157
YBR080C,SEC18,sec18-1,TSA54-37C,0.3858267716535433
YNR026C,SEC12,sec12-1,TSA305-37C,0.37530864197530867
YDR044W,HEM13,hem13-5001,TSA1076-37C,0.3624454148471616
YLR268W,SEC22,sec22-1,TSA313-37C,0.36227544910179643
YGL055W,OLE1,ole1-m2,TSA506-37C,0.36046511627906974
YLR440C,SEC39,sec39-5001,TSA1214-37C,0.3333333333333333
YLR440C,SEC39,sec39-1,TSA725-37C,0.3230240549828179
YML023C,NSE5,nse5-ts1,TSA1004-37C,0.3170731707317073
YLR078C,BOS1,bos1-1,TSA199-37C,0.3155080213903743
YPR181C,SEC23,sec23-1,TSA900-37C,0.3142857142857143
YMR197C,VTI1,vti1-2,TSA634-37C,0.3112244897959184
YFR028C,CDC14,cdc14-2,TSA416-37C,0.30303030303030304
YFR051C,RET2,ret2-1,TSA823-37C,0.3
YDR238C,SEC26,sec26-f856aw860a,TSA721-37C,0.2975206611570248
YHR027C,RPN1,rpn1-821,TSA255-37C,0.2896551724137931
YLR268W,SEC22,sec22-3,TSA121-37C,0.28160919540229884
YDL058W,USO1,uso1-1,TSA441-37C,0.27634194831013914
YOR259C,RPT4,rpt4-150,TSA260-37C,0.2682926829268293
YNL267W,PIK1,pik1-139,TSA116-37C,0.26495726495726496
YDL105W,NSE4,nse4-ts4,TSA993-37C,0.2608695652173913
YIL109C,SEC24,sec24-20,TSA456-37C,0.25906735751295334
YAR019C,CDC15,cdc15-1,TSA821-37C,0.25742574257425743
YLR347C,KAP95,kap95-e126k,TSA228-37C,0.25443786982248523
YDL008W,APC11,apc11-13,TSA783-37C,0.2542372881355932
YHR191C,CTF8,ctf8-9,TSA323-37C,0.25
YDL140C,RPO21,rpo21-1,TSA804-37C,0.24561403508771928
YGR119C,NUP57,nup57-e17,TSA954-37C,0.24528301886792453
YGL065C,ALG2,alg2-1,TSA461-37C,0.2413793103448276
YGL145W,TIP20,tip20-5,TSA271-37C,0.24129651860744297
YLR293C,GSP1,gsp1-p162l,TSA256-37C,0.24
YDR238C,SEC26,sec26-11d26,TSA722-37C,0.24
YGR172C,YIP1,yip1-4,TSA980-37C,0.23728813559322035
YGL092W,NUP145,nup145-r4,TSA977-37C,0.23693379790940766
YIL106W,MOB1,mob1-5001,TSA1258-37C,0.23275862068965517
YDR498C,SEC20,sec20-1,TSA55-37C,0.22950819672131148
YER171W,RAD3,rad3-ts14,TSA588-37C,0.22916666666666666
YJR042W,NUP85,nup85-5001,TSA1266-37C,0.2288135593220339
YLR022C,SDO1,sdo1-vma1-ts,TSA1026-37C,0.22509225092250923
YFR036W,CDC26,cdc26-1,TSA88-37C,0.22388059701492538
YMR308C,PSE1,pse1-41,TSA683-37C,0.2182741116751269
YGL137W,SEC27,sec27-1,TSA546-37C,0.21666666666666667
