ORF,Name,Allele,Strain ID,Cluster_normal-9
YBR079C,RPG1,rpg1-1,TSA990-37C,0.6486486486486487
YDR196C,CAB5,cab5-5001,TSA1204-37C,0.5646067415730337
YBR143C,SUP45,sup45-ts,TSA933-37C,0.5564516129032258
YGR277C,CAB4,cab4-5001,TSA1205-37C,0.5147313691507799
YOR361C,PRT1,prt1-1,TSA27-37C,0.5
YDR373W,FRQ1,frq1-1,TSA399-37C,0.49122807017543857
YFL005W,SEC4,sec4-8,TSA307-37C,0.48
YBL076C,ILS1,ils1-1,TSA275-37C,0.46311475409836067
YDR170C,SEC7,sec7-1,TSA44-37C,0.46153846153846156
YDR172W,SUP35,sup35-td,TSA28-37C,0.4594594594594595
YEL034W,HYP2,hyp2-1,TSA736-37C,0.4583333333333333
YLL050C,COF1,cof1-8,TSA248-37C,0.45569620253164556
YML130C,ERO1,ero1-1,TSA203-37C,0.4373259052924791
YHR019C,DED81,ded81-5001,TSA1117-37C,0.43440233236151604
YDL103C,QRI1,qri1-5001,TSA1093-37C,0.425531914893617
YFL039C,ACT1,act1-122,TSA219-37C,0.42424242424242425
YFL045C,SEC53,sec53-6,TSA48-37C,0.4161849710982659
YOR168W,GLN4,gln4-5001,TSA1198-37C,0.4146341463414634
YNL247W,,ynl247w-5001,TSA1211-37C,0.4117647058823529
YDL015C,TSC13,tsc13-5001,TSA1113-37C,0.4105960264900662
YEL034W,HYP2,hyp2-2,TSA750-37C,0.4098360655737705
YGL047W,ALG13,alg13-5001,TSA1197-37C,0.408
YDR315C,IPK1,,DMA1059-37C,0.4
YOR057W,SGT1,sgt1-5,TSA427-37C,0.39473684210526316
YML001W,YPT7,,DMA3511-37C,0.3939393939393939
YNL061W,NOP2,nop2-4-supp1,TSA627-37C,0.3870967741935484
YIL068C,SEC6,sec6-4,TSA38-37C,0.38461538461538464
YJR007W,SUI2,sui2-5001,TSA1252-37C,0.38235294117647056
YBR079C,RPG1,rpg1-5001,TSA1060-37C,0.3772455089820359
YKR020W,VPS51,,DMA2932-37C,0.37272727272727274
YOL038W,PRE6,pre6-5001,TSA1153-37C,0.37209302325581395
YFL039C,ACT1,act1-3,TSA137-37C,0.37142857142857144
YMR298W,LIP1,lip1-5001,TSA1059-37C,0.3641025641025641
YGL065C,ALG2,alg2-1,TSA461-37C,0.3620689655172414
YKL006C-A,SFT1,sft1-15,TSA619-37C,0.3617021276595745
YHR191C,CTF8,,DMA2228-37C,0.35714285714285715
YKL032C,IXR1,,DMA2770-37C,0.3548387096774194
YBR070C,ALG14,alg14-5001,TSA1061-37C,0.35106382978723405
YNL118C,DCP2,dcp2-7,TSA743-37C,0.3448275862068966
YNR035C,ARC35,arc35-6,TSA471-37C,0.34328358208955223
YKL024C,URA6,ura6-4,TSA1031-37C,0.3409090909090909
YJR017C,ESS1,ess1-h164r,TSA698-37C,0.3373493975903614
YPL160W,CDC60,cdc60-ts,TSA922-37C,0.3315508021390374
YPR025C,CCL1,ccl1-ts4,TSA77-37C,0.33
YER168C,CCA1,cca1-5001,TSA1114-37C,0.32786885245901637
YDR167W,TAF10,taf10-ts34,TSA957-37C,0.3269230769230769
YMR079W,SEC14,sec14-3,TSA53-37C,0.3246753246753247
YGL022W,STT3,stt3-2,TSA551-37C,0.3225806451612903
YDR434W,GPI17,gpi17-5001,TSA1178-37C,0.3225806451612903
YBR135W,CKS1,cks1-38,TSA332-37C,0.3223684210526316
YGR274C,TAF1,taf1-2,TSA525-37C,0.32113821138211385
YOR260W,GCD1,gcd1-5001,TSA1200-37C,0.3181818181818182
YMR197C,VTI1,vti1-11-supp1,TSA635-37C,0.3153153153153153
YDR141C,DOP1,dop1-1,TSA854-37C,0.3142857142857143
YMR061W,RNA14,rna14-5001,TSA1106-37C,0.31275720164609055
YEL034W,HYP2,hyp2-1159-supp1,TSA749-37C,0.30952380952380953
YMR013C,SEC59,sec59-ts,TSA422-37C,0.3090909090909091
YOR057W,SGT1,sgt1-3,TSA830-37C,0.3089430894308943
YLR166C,SEC10,sec10-2,TSA63-37C,0.3069908814589666
YLL002W,RTT109,,DMA3033-37C,0.3023255813953488
YDL193W,NUS1,nus1-5001,TSA1223-37C,0.3
YDL126C,CDC48,cdc48-1,TSA826-37C,0.29850746268656714
YKL052C,ASK1,ask1-2,TSA1003-37C,0.2962962962962963
YKL196C,YKT6,ykt6-5001,TSA1089-37C,0.29545454545454547
YPL174C,NIP100,,DMA4918-37C,0.29333333333333333
YOR335C,ALA1,ala1-1,TSA905-37C,0.2925170068027211
YDR228C,PCF11,pcf11-2,TSA685-37C,0.2916666666666667
YDL105W,NSE4,nse4-ts3,TSA992-37C,0.2894736842105263
YJL034W,KAR2,kar2-159,TSA210-37C,0.288135593220339
YBR102C,EXO84,exo84-102,TSA24-37C,0.2878338278931751
YDL029W,ARP2,arp2-14,TSA886-37C,0.28169014084507044
YBL040C,ERD2,erd2-5001,TSA1072-37C,0.2803738317757009
YPR055W,SEC8,sec8-6,TSA364-37C,0.28
YNL062C,GCD10,gcd10-506,TSA442-37C,0.2785714285714286
YKL024C,URA6,ura6-6,TSA1034-37C,0.2777777777777778
YML069W,POB3,pob3-l78r,TSA846-37C,0.2777777777777778
YBR160W,CDC28,cdc28-4,TSA150-37C,0.2777777777777778
YER116C,SLX8,slx8-supp1,DMA1413-37C,0.27741935483870966
YFL039C,ACT1,act1-101,TSA136-37C,0.2765957446808511
YFL039C,ACT1,act1-4,TSA138-37C,0.27638190954773867
YPL101W,ELP4,,DMA4843-37C,0.27510917030567683
YLR086W,SMC4,smc4-1,TSA264-37C,0.27472527472527475
YOL066C,RIB2,rib2-5001,TSA1181-37C,0.2727272727272727
YER008C,SEC3,sec3-2,TSA43-37C,0.2713347921225383
YIL147C,SLN1,sln1-ts4,TSA1001-37C,0.2713178294573643
YIR006C,PAN1,pan1-4,TSA353-37C,0.26865671641791045
YDR164C,SEC1,sec1-1,TSA36-37C,0.26587301587301587
YPR183W,DPM1,dpm1-6,TSA330-37C,0.26194398682042835
YDL103C,QRI1,qri1-ts1,TSA859-37C,0.26159554730983303
YDR228C,PCF11,pcf11-ts10,TSA679-37C,0.2608695652173913
YDR437W,GPI19,gpi19-2xh,TSA1012-37C,0.259946949602122
YGL116W,CDC20,cdc20-1,TSA898-37C,0.25773195876288657
YER136W,GDI1,gdi1-1,TSA64-37C,0.25036603221083453
YGL130W,CEG1,ceg1-3,TSA94-37C,0.25
YKL024C,URA6,ura6-5,TSA1032-37C,0.25
YAL002W,VPS8,,DMA23-37C,0.25
YGL061C,DUO1,duo1-2,TSA239-37C,0.2459016393442623
YEL019C,MMS21,mms21-1,TSA533-37C,0.24561403508771928
