ORF,Name,Allele,Strain ID,Cluster_normal-9
YNL006W,LST8,lst8-15,TSA467-37C,0.55
YLL031C,GPI13,gpi13-3-supp1,TSA196-37C,0.48717948717948717
YHR184W,SSP1,,dma2231,0.47093023255813954
YDL019C,OSH2,,dma614,0.4527027027027027
YDL070W,BDF2,,dma653,0.43902439024390244
YNL180C,RHO5,,dma5199,0.4339622641509434
YLL029W,FRA1,,dma3059,0.4318181818181818
YBR078W,ECM33,,dma5187,0.42592592592592593
YIL041W,GVP36,,dma2274,0.42424242424242425
YKR087C,OMA1,,dma3007,0.42016806722689076
YCR102C,,,dma603,0.42
YLL039C,UBI4,,dma3056,0.41818181818181815
YMR200W,ROT1,rot1-5001,TSA1103-37C,0.41818181818181815
YLL041C,SDH2,,dma3054,0.4166666666666667
YDL010W,GRX6,,dma619,0.4142857142857143
YLR459W,GAB1,gab1-2,TSA201-37C,0.41379310344827586
YDL036C,PUS9,,dma627,0.40816326530612246
YPL076W,GPI2,gpi2-774,TSA463-37C,0.40789473684210525
YDR532C,KRE28,,dma1246,0.4074074074074074
YJL174W,KRE9,kre9-5001,TSA1267-37C,0.4
YCR090C,,,dma611,0.3961038961038961
YJL177W,RPL17B,,dma5188,0.39568345323741005
YIL002C,INP51,,dma2236,0.3939393939393939
YGR276C,RNH70,,dma5301,0.39106145251396646
YOR312C,RPL20B,,dma4693,0.3902439024390244
YDL026W,,,dma632,0.3870967741935484
YIL111W,COX5B,,dma5312,0.3867924528301887
YCR085W,,,dma594,0.38388625592417064
YIL006W,YIA6,,dma2234,0.38235294117647056
YNL038W,GPI15,gpi15-5001,TSA1157-37C,0.3770491803278688
YKR050W,TRK2,,dma2987,0.37681159420289856
YLL014W,EMC6,,dma3048,0.375
YDL037C,BSC1,,dma626,0.37333333333333335
YIL039W,TED1,,dma2276,0.37
YDL061C,RPS29B,,dma657,0.36904761904761907
YHR209W,CRG1,,dma2239,0.3684210526315789
YCR076C,FUB1,,dma577,0.3656716417910448
YDL040C,NAT1,,dma646,0.3645320197044335
YDL052C,SLC1,,dma640,0.36134453781512604
YDL020C,RPN4,,dma613,0.3609467455621302
YCR071C,IMG2,,dma581,0.36
YGL221C,NIF3,,dma1747,0.358974358974359
YCR082W,AHC2,,dma596,0.35789473684210527
YLL032C,,,dma3058,0.3557692307692308
YIL030C,SSM4,,dma2260,0.3548387096774194
YLR249W,YEF3,yef3-f650s,TSA584-37C,0.3548387096774194
YKR059W,TIF1,,dma2978,0.35074626865671643
YCR063W,BUD31,,dma586,0.3486238532110092
YDL071C,,,dma652,0.34782608695652173
YIL001W,,,dma2237,0.34615384615384615
YKR058W,GLG1,,dma2979,0.34545454545454546
YDL066W,IDP1,,dma654,0.3435114503816794
YHR204W,MNL1,,dma2242,0.34234234234234234
YCR087C-A,,,dma592,0.34210526315789475
YCR088W,ABP1,,dma590,0.3387096774193548
YDL012C,,,dma617,0.3384615384615385
YIL045W,PIG2,,dma2270,0.33783783783783783
YGL208W,SIP2,,dma1736,0.33707865168539325
YDL062W,,,dma656,0.3333333333333333
YIL047C,SYG1,,dma2292,0.3333333333333333
YIL016W,SNL1,,dma2246,0.3333333333333333
YDL059C,RAD59,,dma658,0.3333333333333333
YCR099C,,,dma606,0.33116883116883117
YDL034W,,,dma629,0.3310810810810811
YDL023C,,,dma635,0.33070866141732286
YKR069W,MET1,,dma2994,0.33064516129032256
YCR065W,HCM1,,dma585,0.33043478260869563
YGL261C,PAU11,,dma1784,0.32857142857142857
YCR068W,ATG15,,dma583,0.3263888888888889
YIL054W,,,dma2287,0.3246753246753247
YIL032C,,,dma2259,0.32432432432432434
YLL015W,BPT1,,dma3047,0.3225806451612903
YCR091W,KIN82,,dma610,0.32160804020100503
YDL048C,STP4,,dma642,0.3202247191011236
YCR101C,,,dma604,0.31794871794871793
YIL053W,GPP1,,dma2288,0.31746031746031744
YCR095C,OCA4,,dma608,0.3169642857142857
YDL027C,MRX9,,dma631,0.3141025641025641
YIL015W,BAR1,,dma2247,0.3125
YER151C,UBP3,,dma1447,0.3111111111111111
YGL235W,,,dma1758,0.31007751937984496
YDL050C,,,dma643,0.3096774193548387
YDL024C,DIA3,,dma634,0.3089005235602094
YLL028W,TPO1,,dma3060,0.30833333333333335
YDL002C,NHP10,,dma621,0.30833333333333335
YLL016W,SDC25,,dma3046,0.3082706766917293
YCR083W,TRX3,,dma595,0.30666666666666664
YIL025C,,,dma2264,0.3047619047619048
YIL059C,,,dma2282,0.3008849557522124
YHR181W,SVP26,,dma2210,0.3
YDL065C,PEX19,,dma655,0.29743589743589743
YJR076C,CDC11,cdc11-3,TSA83-37C,0.296
YCR069W,CPR4,,dma582,0.2953020134228188
YHR171W,ATG7,,dma2215,0.2953020134228188
YKR053C,YSR3,,dma2984,0.29411764705882354
YCR073C,SSK22,,dma580,0.2913907284768212
YOR204W,DED1,ded1-f144c,TSA932-37C,0.29012345679012347
YGL222C,EDC1,,dma1746,0.2900763358778626
YLL020C,,,dma3043,0.2894736842105263
YGL263W,COS12,,dma1782,0.28846153846153844
YJR076C,CDC11,cdc11-5,TSA84-37C,0.2857142857142857
YCR105W,ADH7,,dma601,0.2847682119205298
YGL226C-A,OST5,,dma1744,0.2845528455284553
YKR061W,KTR2,,dma2999,0.28448275862068967
YER155C,BEM2,,DMA1444-37C,0.28205128205128205
YCR089W,FIG2,,dma589,0.281437125748503
YKR056W,TRM2,,dma2981,0.2803738317757009
YIL017C,VID28,,dma2268,0.2777777777777778
YDL051W,LHP1,,dma641,0.2777777777777778
YIL037C,PRM2,,dma2278,0.27692307692307694
YLL009C,COX17,,dma3029,0.27631578947368424
YGL063W,PUS2,,dma5195,0.27586206896551724
YCR106W,RDS1,,dma623,0.275
