"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
61080262,"YDL104C","QRI7","","dma689","Om45_R1_Plate02",4,9,321,4,"G1 phase",0.503629879226917,0.233457115801338
61133607,"YDR276C","PMP3","","dma1024","Om45_R1_Plate03",12,8,1080,25,"G1 phase",0.516132079148542,0.388121869114042
61201395,"YFR010W","UBP6","","dma1515","Om45_R1_Plate04",14,5,1267,8,"G1 phase",0.711443650949583,0.532648779175238
61210472,"YER161C","SPT2","","dma1464","Om45_R1_Plate04",4,23,378,11,"G1 phase",0.497109909305894,0.293547432260138
61210559,"YER161C","SPT2","","dma1464","Om45_R1_Plate04",4,23,380,7,"G1 phase",-0.738729324426863,-0.78108274338509
61303765,"YHR035W","NEL1","","dma2107","Om45_R1_Plate06",15,13,1394,21,"MA-single",-0.219815673805451,-0.253887871846339
61303772,"YHR035W","NEL1","","dma2107","Om45_R1_Plate06",15,13,1395,5,"G1 phase",0.538690013386426,0.363893632913637
61306561,"YGR206W","MVB12","","dma1960","Om45_R1_Plate06",7,8,608,3,"G1 phase",1.51557545696752,1.069082944354
61362939,"YKL183W","LOT5","","dma2884","Om45_R1_Plate08",2,8,125,17,"G1 phase",-0.747974678172702,-0.920532386321723
61383504,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1360,48,"MA-single",0.551520505825396,0.268556841795027
61402582,"YKL032C","IXR1","","dma2770","Om45_R1_Plate08",13,20,1230,23,"G1 phase",1.09463891802767,0.821537051877061
61403758,"YKR048C","NAP1","","dma2953","Om45_R1_Plate08",14,2,1252,11,"MA-single",-0.0729122449269371,-0.103840683648311
61406899,"YKR020W","VPS51","","dma2932","Om45_R1_Plate08",10,8,892,10,"G1 phase",-0.210993197181753,-0.291857210773642
61409622,"YKL030W","","","dma2749","Om45_R1_Plate08",11,2,965,6,"MA-single",0.298372093358234,0.184397062986543
61409623,"YKL030W","","","dma2749","Om45_R1_Plate08",11,2,965,7,"G1 phase",0.536178177797083,0.322818465785022
61428929,"YKR094C","RPL40B","","dma3023","Om45_R1_Plate08",8,21,752,43,"G1 phase",-0.0775149433354309,-0.0794772144768017
61429033,"YKR094C","RPL40B","","dma3023","Om45_R1_Plate08",8,21,754,3,"G1 phase",-0.349074149436568,-0.350785334426777
61439904,"YJR118C","ILM1","","dma2723","Om45_R1_Plate08",5,22,469,6,"MA-single",0.434918812810218,0.430473527781168
61439976,"YJR118C","ILM1","","dma2723","Om45_R1_Plate08",5,22,470,20,"G1 phase",-0.591482932283911,-0.614659611890121
61449053,"YKL041W","VPS24","","dma2763","Om45_R1_Plate08",13,6,1175,14,"G1 phase",-0.0545014512929617,-0.0888102138030807
61453574,"YLR318W","EST2","","dma3371","Om45_R1_Plate09",2,21,177,7,"MA-single",-0.433725078960574,-0.373308214844754
61453641,"YLR318W","EST2","","dma3371","Om45_R1_Plate09",2,21,178,22,"MA-single",-1.15524751314312,-1.24564288435409
61461067,"YLR342W","FKS1","","dma3377","Om45_R1_Plate09",4,9,323,24,"MA-single",-0.376959338797144,-0.345686424867654
61471149,"YLR085C","ARP6","","dma3157","Om45_R1_Plate09",15,2,1348,8,"G1 phase",0.316180225303685,0.642916709429017
61481990,"YLR239C","LIP2","","dma3296","Om45_R1_Plate09",6,16,544,7,"G1 phase",0.625404125667632,0.173078626814662
61501569,"YLR110C","CCW12","","dma3198","Om45_R1_Plate09",5,11,425,32,"G1 phase",-0.414305220483611,-0.151852119621377
61600770,"YNL235C","","","dma4114","Om45_R1_Plate11",14,20,1326,13,"G1 phase",-0.584012530688986,-0.813972128724576
61615128,"YNL097C","PHO23","","dma4020","Om45_R1_Plate11",13,23,1241,19,"G1 phase",0.770324944247297,0.574154558322754
61624004,"YMR263W","SAP30","","dma3870","Om45_R1_Plate11",5,12,430,5,"G1 phase",-0.136479562264754,-0.322244348068973
61624031,"YMR263W","SAP30","","dma3870","Om45_R1_Plate11",5,12,431,5,"G1 phase",2.0248845770431,1.49552653352235
61624033,"YMR263W","SAP30","","dma3870","Om45_R1_Plate11",5,12,431,7,"G1 phase",1.03297544047004,0.782478287152278
61629039,"YNL198C","","","dma4072","Om45_R1_Plate11",8,8,702,16,"G1 phase",-0.495973258212088,-0.460267545566232
61650761,"YOL136C","PFK27","","dma4413","Om45_R1_Plate12",15,17,1409,17,"G1 phase",1.40055404347087,1.16944541242614
61650991,"YOL136C","PFK27","","dma4413","Om45_R1_Plate12",15,17,1412,34,"G1 phase",-0.598514172276555,-0.681973739336496
61692588,"YPL183W-A","RTC6","","dma4932","Om45_R1_Plate13",6,23,570,19,"G1 phase",-0.703117669693382,-0.639470526861137
61709943,"YOR350C","MNE1","","dma4751","Om45_R1_Plate13",7,21,657,9,"G1 phase",0.214440421981891,0.195797385760659
61717416,"YOR334W","MRS2","","dma4739","Om45_R1_Plate13",5,21,467,5,"G1 phase",0.281972697529191,0.189370613699914
61754173,"YOR125C","CAT5","","dma5333","Om45_R1_Plate14",10,9,900,10,"G1 phase",-0.772935962443044,-0.868139398070291
61754250,"YBR095C","RXT2","","dma259","Om45_R1_Plate14",10,10,902,28,"G1 phase",0.315418921410156,0.136952672321213
61754279,"YBR095C","RXT2","","dma259","Om45_R1_Plate14",10,10,903,7,"G1 phase",-0.441759053702278,-0.444899940001805
61793535,"YBR212W","NGR1","","dma350","Om45_R2_Plate01",12,3,1065,28,"MA-single",-0.365713186191941,-0.447611218388856
61852061,"YDL104C","QRI7","","dma689","Om45_R2_Plate02",4,9,322,8,"G1 phase",-0.178660239946091,-0.256511038451206
61876618,"YCR083W","TRX3","","dma595","Om45_R2_Plate02",4,14,344,2,"G1 phase",-0.727877980050668,-0.774393350974396
61899685,"YDR312W","SSF2","","dma1062","Om45_R2_Plate03",2,11,140,8,"G1 phase",-0.565870857120392,-0.620961083216969
61899709,"YDR312W","SSF2","","dma1062","Om45_R2_Plate03",2,11,140,33,"G1 phase",-0.110804996029806,-0.274612314900501
61900272,"YDR185C","UPS3","","dma967","Om45_R2_Plate03",2,14,151,20,"G1 phase",-0.986295026363252,-1.132719875392
61924256,"YDR171W","HSP42","","dma954","Om45_R2_Plate03",15,11,1385,127,"G1 phase",-0.428878712086202,-0.32119847669854
61924283,"YDR171W","HSP42","","dma954","Om45_R2_Plate03",15,11,1387,7,"G1 phase",0.463932164171107,0.358673290702169
61924414,"YDR171W","HSP42","","dma954","Om45_R2_Plate03",15,11,1387,147,"G1 phase",-1.11226481490044,-1.18301597043903
61924433,"YDR171W","HSP42","","dma954","Om45_R2_Plate03",15,11,1388,13,"G1 phase",-0.342274482466886,-0.378755441104305
61957308,"YDR375C","BCS1","","dma1115","Om45_R2_Plate03",10,21,945,3,"G1 phase",-0.540676899412955,-0.673960129631118
61957317,"YDR375C","BCS1","","dma1115","Om45_R2_Plate03",10,21,945,12,"G1 phase",-0.313931280046019,-0.433609454142951
61957380,"YDR375C","BCS1","","dma1115","Om45_R2_Plate03",10,21,947,22,"G1 phase",-0.567445479477107,-0.594461560009894
61987554,"YDR199W","","","dma961","Om45_R2_Plate03",2,2,102,70,"G1 phase",-0.000581431059767668,-0.0361166060368303
61987667,"YDR199W","","","dma961","Om45_R2_Plate03",2,2,104,51,"G1 phase",-0.359595328390749,-0.493021385173211
62057544,"YFR010W","UBP6","","dma1515","Om45_R2_Plate04",14,5,1265,4,"G1 phase",-0.363483177836662,-0.433987020707748
62111250,"YGL214W","","","dma1730","Om45_R2_Plate05",2,4,110,5,"MA-single",-0.26897214595122,-0.24831381740399
62131901,"YFR040W","SAP155","","dma1580","Om45_R2_Plate05",7,16,638,5,"G1 phase",0.161615139013704,-0.0131440963543369
62137430,"YGR123C","PPT1","","dma1880","Om45_R2_Plate05",10,15,922,11,"G1 phase",-0.135550733708568,-0.203683854298533
62137433,"YGR123C","PPT1","","dma1880","Om45_R2_Plate05",10,15,923,6,"G1 phase",-0.255326774244585,-0.450873480870549
62172179,"YIL045W","PIG2","","dma2270","Om45_R2_Plate06",12,3,1067,10,"G1 phase",0.204852887332014,0.246020560429985
62176912,"YHR035W","NEL1","","dma2107","Om45_R2_Plate06",15,13,1393,11,"MA-single",-0.183597525640757,-0.121185390164284
62177029,"YHR035W","NEL1","","dma2107","Om45_R2_Plate06",15,13,1395,27,"G1 phase",1.23208842386001,0.857090931944861
62177182,"YGR268C","HUA1","","dma2011","Om45_R2_Plate06",15,14,1399,44,"G1 phase",1.09972754240262,0.785111258047274
62184726,"YGR201C","","","dma1964","Om45_R2_Plate06",7,16,637,16,"G1 phase",-0.236829619270359,-0.147283894115551
62264294,"YJL121C","RPE1","","dma2516","Om45_R2_Plate07",4,16,350,16,"G1 phase",-0.288830900758671,-0.380143591024381
62287727,"YIL084C","SDS3","","dma2337","Om45_R2_Plate07",5,18,454,19,"G1 phase",-0.555719913276041,-0.65109390422011
62287739,"YIL084C","SDS3","","dma2337","Om45_R2_Plate07",5,18,454,33,"G1 phase",0.760104985646809,0.558542727376742
62287758,"YIL084C","SDS3","","dma2337","Om45_R2_Plate07",5,18,455,19,"G1 phase",-0.632683256420585,-0.598935450662311
62287760,"YIL084C","SDS3","","dma2337","Om45_R2_Plate07",5,18,455,21,"G1 phase",-0.329795260819476,-0.312934645700695
62299117,"YKL183W","LOT5","","dma2884","Om45_R2_Plate08",2,8,126,47,"G1 phase",0.339625285904368,0.251791494134276
62299131,"YKL183W","LOT5","","dma2884","Om45_R2_Plate08",2,8,126,61,"G1 phase",1.06835779470847,0.737463780245405
62299215,"YKL183W","LOT5","","dma2884","Om45_R2_Plate08",2,8,127,81,"G1 phase",0.268566306830109,0.166814757311425
62299899,"YKL179C","COY1","","dma2885","Om45_R2_Plate08",2,10,134,13,"G1 phase",-0.576581976202035,-0.704859847064308
62322361,"YLL028W","TPO1","","dma3060","Om45_R2_Plate08",14,23,1336,91,"G1 phase",0.670729890526979,0.353318007417009
62322389,"YLL028W","TPO1","","dma3060","Om45_R2_Plate08",14,23,1336,119,"G1 phase",1.55972307554111,1.1700919110364
62324538,"YKL167C","MRP49","","dma2871","Om45_R2_Plate08",15,5,1361,40,"G1 phase",-0.0474193660745749,0.0990773709676177
62324580,"YKL167C","MRP49","","dma2871","Om45_R2_Plate08",15,5,1361,82,"MA-single",-0.0489312592463676,-0.143334418845388
62324601,"YKL167C","MRP49","","dma2871","Om45_R2_Plate08",15,5,1362,13,"G1 phase",1.88175632113297,1.29272999813655
62324634,"YKL167C","MRP49","","dma2871","Om45_R2_Plate08",15,5,1362,46,"G1 phase",1.4160932242208,0.874635965903267
62324691,"YKL167C","MRP49","","dma2871","Om45_R2_Plate08",15,5,1363,16,"G1 phase",-0.532737074220046,-0.572249458763976
62324731,"YKL167C","MRP49","","dma2871","Om45_R2_Plate08",15,5,1363,57,"G1 phase",0.496862175770813,0.284731914588078
62327535,"YKL048C","ELM1","","dma2781","Om45_R2_Plate08",15,18,1413,35,"G1 phase",-0.765568622676128,-0.458894098844854
62344767,"YKR048C","NAP1","","dma2953","Om45_R2_Plate08",14,2,1253,10,"MA-single",-0.151739994928274,-0.21648230903185
62348384,"YLL006W","MMM1","","dma3031","Om45_R2_Plate08",10,13,914,11,"G1 phase",-0.488892172238056,-0.673775972046709
62351408,"YKL030W","","","dma2749","Om45_R2_Plate08",11,2,967,32,"G1 phase",-0.643105275760916,-0.688469203070386
62369618,"YKR009C","FOX2","","dma2920","Om45_R2_Plate08",8,8,703,24,"MA-single",-0.971186094039942,-0.889665684199649
62378856,"YJR118C","ILM1","","dma2723","Om45_R2_Plate08",5,22,470,11,"MA-single",-0.476797026863714,-0.297905087448251
62393462,"YLR324W","PEX30","","dma3368","Om45_R2_Plate09",2,15,154,65,"G1 phase",-0.939077028170691,-0.948275925914968
62401831,"YLR342W","FKS1","","dma3377","Om45_R2_Plate09",4,9,323,11,"G1 phase",1.91788048054183,1.25897779379049
62401890,"YLR342W","FKS1","","dma3377","Om45_R2_Plate09",4,9,324,16,"G1 phase",-0.617608882097285,-0.725225207547637
62409704,"YLR085C","ARP6","","dma3157","Om45_R2_Plate09",15,2,1350,6,"MA-single",0.277909524821489,0.214873452626785
62410484,"YLR191W","PEX13","","dma3258","Om45_R2_Plate09",15,11,1385,28,"G1 phase",0.0930049144860335,0.0842016832648199
62410684,"YLR191W","PEX13","","dma3258","Om45_R2_Plate09",15,11,1388,28,"G1 phase",-0.800096438702865,-0.860698460083852
62410709,"YLR191W","PEX13","","dma3258","Om45_R2_Plate09",15,11,1388,54,"G1 phase",0.948641934861866,0.794424376262234
62424689,"YLR313C","SPH1","","dma3337","Om45_R2_Plate09",14,2,1254,35,"G1 phase",-0.763840632754736,-0.761494262268815
62454922,"YLR354C","TAL1","","dma3389","Om45_R2_Plate09",6,9,516,37,"G1 phase",-0.206709748018495,-0.342058913906834
62462357,"YMR039C","SUB1","","dma3653","Om45_R2_Plate10",2,10,135,7,"G1 phase",-0.2062531203705,-0.221265467988757
62480686,"YMR029C","FAR8","","dma3640","Om45_R2_Plate10",15,7,1370,73,"G1 phase",0.0450473697408578,-0.0362309565564421
