"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
61080263,"YDL104C","QRI7","","dma689","Om45_R1_Plate02",4,9,321,5,"MA-single",-1.12653239033009,-1.12893856117718
61090592,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1430,23,"G1 phase",-0.135406138905803,-0.297410005012469
61090660,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,18,"G1 phase",-0.034587349637291,-0.167478622102148
61124449,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,113,15,"G1 phase",-0.666980261034608,-0.813324827235208
61124554,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,116,26,"G1 phase",0.357336765053164,0.030537866921031
61125902,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,137,34,"G1 phase",-0.0248189908467034,-0.283081374770372
61125923,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,137,56,"G1 phase",-0.769935464678864,-0.931828224813671
61126396,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,148,17,"G1 phase",-0.0457590322658742,-0.178916888298905
61126492,"YDR185C","UPS3","","dma967","Om45_R1_Plate03",2,14,152,2,"G1 phase",0.624322293147591,0.271692280993202
61145951,"YDR375C","BCS1","","dma1115","Om45_R1_Plate03",10,21,937,3,"G1 phase",-0.370329674263022,-0.225903485438765
61161084,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,530,16,"G1 phase",-0.539595009067985,-0.511970687193174
61162890,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1107,13,"G1 phase",-0.197574332554862,-0.450645178946319
61162904,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1107,28,"G1 phase",-0.783895492291645,-0.931828224813671
61162910,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1107,34,"G1 phase",0.870367779822848,0.691549818613696
61162921,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1107,46,"G1 phase",-0.12777419449096,-0.324972325814361
61162941,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1108,17,"G1 phase",-0.185359308393679,-0.401584772348836
61167179,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,171,22,"G1 phase",1.15531210882162,0.765949377147158
61167196,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,172,16,"G1 phase",1.40764828692695,0.930801137589549
61210580,"YER161C","SPT2","","dma1464","Om45_R1_Plate04",4,23,380,30,"G1 phase",-0.472712269195335,-0.573305440763162
61264370,"YFR040W","SAP155","","dma1580","Om45_R1_Plate05",7,16,640,12,"G1 phase",-0.954703577285032,-1.02686999146386
61303748,"YHR035W","NEL1","","dma2107","Om45_R1_Plate06",15,13,1394,4,"MA-single",-1.03510009765852,-1.03746121517846
61303845,"YGR268C","HUA1","","dma2011","Om45_R1_Plate06",15,14,1399,10,"G1 phase",-0.892425323484237,-0.945301243076844
61358817,"YJR079W","","","dma2659","Om45_R1_Plate07",12,13,1106,9,"G1 phase",-0.510963418531082,-0.653134252812634
61362969,"YKL183W","LOT5","","dma2884","Om45_R1_Plate08",2,8,126,18,"G1 phase",-0.43499118639512,-0.601528298884542
61362990,"YKL183W","LOT5","","dma2884","Om45_R1_Plate08",2,8,126,39,"MA-single",-1.41690018020714,-1.44828094124841
