"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
61075150,"YCR071C","IMG2","","dma581","Om45_R1_Plate02",2,10,135,8,"S/G2 phase",1.02168335023742,0.871972441180449
61088581,"YCL016C","DCC1","","dma473","Om45_R1_Plate02",15,10,1381,24,"G1 phase",0.294237009207701,0.0654720925771747
61088582,"YCL016C","DCC1","","dma473","Om45_R1_Plate02",15,10,1381,25,"G1 phase",0.328360291729351,0.233457115801335
61088621,"YCL016C","DCC1","","dma473","Om45_R1_Plate02",15,10,1383,22,"G1 phase",0.871230695482875,0.693707014420305
61088636,"YCL016C","DCC1","","dma473","Om45_R1_Plate02",15,10,1384,13,"G1 phase",0.350075107879492,0.333731418353918
61090610,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,17,"S/G2 phase",0.781269314289434,0.656676032049835
61090638,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,46,"MA-single",-1.22424906300573,-1.33034835191887
61090639,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,47,"G1 phase",0.562570094491586,0.253856450566464
61090644,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,52,"G1 phase",1.03409181660893,0.876601313976757
61090649,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,6,"MA-single",0.505180937523356,0.395790608285821
61090658,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,16,"G1 phase",-0.625540560580413,-0.599955283943264
61090662,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,20,"G1 phase",1.29156749381775,0.927680387042995
61090665,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,23,"MA-single",-0.665868076287818,-0.677946408150829
61090666,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,24,"MA-single",-1.62287104519046,-1.74242567899486
61090679,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,37,"G1 phase",0.345421932990176,0.161978707969971
61097075,"YCR028C-A","RIM1","","dma561","Om45_R1_Plate02",13,17,1217,8,"G1 phase",-0.402188165893249,-0.360491852887741
61097077,"YCR028C-A","RIM1","","dma561","Om45_R1_Plate02",13,17,1217,10,"G1 phase",-0.926445870089509,-1.0351769750008
61097094,"YCR028C-A","RIM1","","dma561","Om45_R1_Plate02",13,17,1218,16,"G1 phase",0.322156058543596,0.0227895794670317
61101312,"YCR083W","TRX3","","dma595","Om45_R1_Plate02",4,14,343,6,"G1 phase",0.440036489072933,0.0515854741882503
61101317,"YCR083W","TRX3","","dma595","Om45_R1_Plate02",4,14,344,3,"G1 phase",-0.693787125623713,-0.78833964193255
61120965,"YDL118W","","","dma704","Om45_R1_Plate02",6,15,538,8,"G1 phase",-0.613132094208904,-0.649150513429611
61120976,"YDL118W","","","dma704","Om45_R1_Plate02",6,15,539,7,"G1 phase",0.520691520487742,0.2019161918637
61124472,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,114,6,"G1 phase",0.0816262197007482,-0.0072054652077098
