ORF,Name,Allele,Strain ID,Cluster_normal-6
YGR229C,SMI1,,dma1990,0.31901840490797545
YDR281C,PHM6,,dma1043,0.2926829268292683
YDR179W-A,NVJ3,,dma971,0.26576576576576577
YMR307W,GAS1,,dma3905,0.2631578947368421
YHR022C,,,dma2093,0.26136363636363635
YBL040C,ERD2,erd2-5001,tsa1072-37C,0.25806451612903225
YBR105C,VID24,,dma275,0.24057649667405764
YBR107C,IML3,,dma273,0.2328767123287671
YOR035C,SHE4,,dma4457,0.21818181818181817
YDR245W,MNN10,mnn10-supp1,dma1003,0.19642857142857142
YBR072W,HSP26,,dma251,0.19642857142857142
YER059W,PCL6,,dma1366,0.19480519480519481
YBR018C,GAL7,,dma203,0.193717277486911
YDR389W,SAC7,,dma1127,0.189873417721519
YKR036C,CAF4,,dma2963,0.18686868686868688
YPR196W,,,dma5170,0.18584070796460178
YDL162C,,,dma741,0.18571428571428572
YER120W,SCS2,,dma1408,0.18518518518518517
YHL039W,EFM1,,dma2070,0.18518518518518517
YJR118C,ILM1,,dma2723,0.18471337579617833
YNL272C,SEC2,sec2-41,tsa56-37C,0.1827956989247312
YJR088C,EMC2,,dma2676,0.18226600985221675
YHR001W-A,QCR10,,dma2084,0.18214285714285713
YFL034C-B,MOB2,mob2-20,tsa940-37C,0.1774193548387097
YGL028C,SCW11,,dma1616,0.17699115044247787
YHR030C,SLT2,,dma2112,0.1728395061728395
YKR050W,TRK2,,dma2987,0.17142857142857143
YOR336W,KRE5,kre5-ts2,tsa139-37C,0.16666666666666666
YKL196C,YKT6,ykt6-5001,tsa1089-37C,0.16666666666666666
YDR182W,CDC1,cdc1-6,tsa414-37C,0.1642512077294686
YBR074W,PFF1,,dma249,0.16393442622950818
YIL048W,NEO1,neo1-2,tsa188-37C,0.16279069767441862
YML062C,MFT1,,dma3566,0.16216216216216217
YJL120W,,,dma5179,0.16176470588235295
YGR238C,KEL2,,dma1981,0.16083916083916083
YBR032W,,,dma214,0.16071428571428573
YHR158C,KEL1,,dma2186,0.16058394160583941
YDR290W,,,dma5265,0.15714285714285714
YHR036W,BRL1,brl1-c371r,tsa1041-37C,0.15671641791044777
YLR110C,CCW12,,dma3198,0.15555555555555556
YGR232W,NAS6,,dma1988,0.155
YDR218C,SPR28,,dma994,0.15483870967741936
YJL085W,EXO70,exo70-38,tsa848-37C,0.1518987341772152
YPR201W,ARR3,,dma5165,0.15151515151515152
YKR001C,VPS1,,dma2924,0.1506849315068493
YFL025C,BST1,,dma1500,0.15028901734104047
YFL039C,ACT1,act1-111,tsa214-37C,0.15
YER001W,MNN1,,dma1316,0.14893617021276595
YKR047W,,,dma2954,0.14678899082568808
YER008C,SEC3,sec3-2,tsa43-37C,0.14655172413793102
YEL002C,WBP1,wbp1-2,tsa581-37C,0.14624505928853754
YBR070C,ALG14,alg14-5001,tsa1061-37C,0.14583333333333334
YOR122C,PFY1,pfy1-13,tsa233-37C,0.14563106796116504
YAR002C-A,ERP1,,dma69,0.14563106796116504
YJL117W,PHO86,,dma5181,0.14545454545454545
YPR055W,SEC8,sec8-6,tsa364-37C,0.1447811447811448
YFL005W,SEC4,sec4-8,tsa307-37C,0.14408233276157806
YDR503C,LPP1,,dma1220,0.14123006833712984
YLR319C,BUD6,,dma3370,0.13953488372093023
YPL144W,POC4,,dma4881,0.13836477987421383
YLR299W,ECM38,,dma3345,0.1376492771841609
YIR006C,PAN1,pan1-4,tsa353-37C,0.13709677419354838
YPL158C,AIM44,,dma5360,0.13675213675213677
YER012W,PRE1,pre1-1,tsa289-37C,0.13656387665198239
YJL085W,EXO70,exo70-29/37,tsa856-37C,0.1360544217687075
YLR268W,SEC22,sec22-1,tsa313-37C,0.136
YFL034C-B,MOB2,mob2-36,tsa814-37C,0.13592233009708737
YPR055W,SEC8,sec8-9,tsa122-37C,0.13548387096774195
YDR424C,DYN2,,dma1174,0.13513513513513514
YGR092W,DBF2,dbf2-2,tsa159-37C,0.13468013468013468
YDR168W,CDC37,cdc37-1,tsa317-37C,0.13409961685823754
YJL035C,TAD2,tad2-5001,tsa1099-37C,0.13392857142857142
YCR044C,PER1,per1-supp1,dma575,0.13333333333333333
YKR068C,BET3,bet3-5001,tsa1090-37C,0.13291139240506328
YOL064C,MET22,,dma4348,0.13253012048192772
YML130C,ERO1,ero1-1,tsa203-37C,0.13157894736842105
YGR185C,TYS1,tys1-1,tsa290-37C,0.12956810631229235
YDR182W,CDC1,cdc1-1,tsa31-37C,0.1288135593220339
YER117W,RPL23B,,dma1412,0.12857142857142856
YNL322C,KRE1,,dma4185,0.12643678160919541
YGL233W,SEC15,sec15-1,tsa40-37C,0.12598425196850394
YDR166C,SEC5,sec5-24,tsa51-37C,0.12536443148688048
YBR146W,MRPS9,,dma308,0.125
YGR116W,SPT6,spt6-14,tsa834-37C,0.12389380530973451
YIL004C,BET1,bet1-1,tsa792-37C,0.12385321100917432
YMR079W,SEC14,sec14-3,tsa53-37C,0.12218649517684887
