ORF,Name,Allele,Strain ID,Cluster_normal-11
YML069W,POB3,pob3-7,tsa629-37C,0.4653846153846154
YAL041W,CDC24,cdc24-1,tsa408-37C,0.4628099173553719
YPL082C,MOT1,mot1-1033,tsa363-37C,0.42105263157894735
YAL041W,CDC24,cdc24-h,tsa42-37C,0.41601255886970173
YAL041W,CDC24,cdc24-3,tsa412-37C,0.39050131926121373
YIL062C,ARC15,arc15-10,tsa888-37C,0.38636363636363635
YOR204W,DED1,ded1-95,tsa561-37C,0.37373737373737376
YML023C,NSE5,nse5-ts1,tsa1004-37C,0.3715415019762846
YPL190C,NAB3,nab3-11,tsa861-37C,0.37037037037037035
YLL050C,COF1,cof1-8,tsa248-37C,0.36813186813186816
YBL076C,ILS1,ils1-1,tsa275-37C,0.3559322033898305
YNR043W,MVD1,mvd1-1296,tsa828-37C,0.3541666666666667
YMR197C,VTI1,vti1-2,tsa634-37C,0.35403726708074534
YOR204W,DED1,ded1-199,tsa557-37C,0.34024896265560167
YAL041W,CDC24,cdc24-4,tsa149-37C,0.33980582524271846
YGR172C,YIP1,yip1-4,tsa980-37C,0.33633633633633636
YAL041W,CDC24,cdc24-5,tsa304-37C,0.33047210300429186
YDL105W,NSE4,nse4-ts3,tsa992-37C,0.32386363636363635
YDR182W,CDC1,cdc1-1,tsa31-37C,0.3220338983050847
YMR227C,TAF7,taf7-ts1,tsa638-37C,0.32038834951456313
YDR228C,PCF11,pcf11-2,tsa685-37C,0.31934731934731936
YOR057W,SGT1,sgt1-5,tsa427-37C,0.316622691292876
YML069W,POB3,pob3-q308k,tsa847-37C,0.3125
YGL137W,SEC27,sec27-1,tsa546-37C,0.31137724550898205
YPR183W,DPM1,dpm1-6,tsa330-37C,0.3093812375249501
YAL041W,CDC24,cdc24-11,tsa148-37C,0.3092369477911647
YCR093W,CDC39,cdc39-1,tsa93-37C,0.3056
YML069W,POB3,pob3-l78r,tsa846-37C,0.3034825870646766
YOR020C,HSP10,hsp10-ts,tsa681-37C,0.3026315789473684
YDR170C,SEC7,sec7-1,tsa44-37C,0.3024390243902439
YNL163C,RIA1,ria1-ts,tsa1019-37C,0.3008849557522124
YDL103C,QRI1,qri1-ts6,tsa860-37C,0.30057803468208094
YDR228C,PCF11,pcf11-ts2,tsa686-37C,0.2996845425867508
YIL147C,SLN1,sln1-ts4,tsa1001-37C,0.2962962962962963
YKL154W,SRP102,srp102-510,tsa731-37C,0.2956989247311828
YMR235C,RNA1,rna1-s116f,tsa172-37C,0.2956521739130435
YBR236C,ABD1,abd1-5,tsa75-37C,0.29365079365079366
YFL039C,ACT1,act1-119,tsa215-37C,0.29292929292929293
YBL050W,SEC17,sec17-1,tsa45-37C,0.2874617737003058
YIL004C,BET1,bet1-1,tsa792-37C,0.286697247706422
YNL118C,DCP2,dcp2-7,tsa743-37C,0.2864583333333333
YDR208W,MSS4,mss4-102,tsa903-37C,0.2857142857142857
YAL041W,CDC24,cdc24-2,tsa410-37C,0.28291316526610644
YKL006C-A,SFT1,sft1-15,tsa619-37C,0.2819548872180451
YDL103C,QRI1,qri1-ts1,tsa859-37C,0.2801047120418848
YLR066W,SPC3,spc3-4,tsa623-37C,0.2776769509981851
YEL034W,HYP2,hyp2-2,tsa750-37C,0.27631578947368424
YGL145W,TIP20,tip20-5,tsa271-37C,0.27526132404181186
YGL093W,SPC105,spc105-15,tsa446-37C,0.2748091603053435
YDL145C,COP1,cop1-1,tsa704-37C,0.2744186046511628
YPR181C,SEC23,sec23-1,tsa900-37C,0.27385892116182575
YER093C,TSC11,tsc11-7,tsa659-37C,0.27385892116182575
YDL195W,SEC31,sec31-1,tsa852-37C,0.2738301559792028
YML023C,NSE5,nse5-ts4,tsa1007-37C,0.2714285714285714
YPL169C,MEX67,mex67-ts5,tsa816-37C,0.26666666666666666
YMR028W,TAP42,tap42-11,tsa697-37C,0.26631853785900783
YFR051C,RET2,ret2-1,tsa823-37C,0.264
YNR026C,SEC12,sec12-1,tsa305-37C,0.2631578947368421
YGL207W,SPT16,spt16-ts,tsa339-37C,0.2608695652173913
YDR021W,FAL1,fal1-1,tsa728-37C,0.2596685082872928
YFL005W,SEC4,sec4-8,tsa307-37C,0.25900514579759865
YGL055W,OLE1,ole1-m2,tsa506-37C,0.2571428571428571
YNL061W,NOP2,nop2-5,tsa626-37C,0.25680933852140075
YLR195C,NMT1,nmt1-181,tsa690-37C,0.25660377358490566
YER003C,PMI40,pmi40-5001,tsa1081-37C,0.2550335570469799
YDR228C,PCF11,pcf11-1,tsa808-37C,0.2543859649122807
YDR498C,SEC20,sec20-1,tsa55-37C,0.2540106951871658
YDR238C,SEC26,sec26-11d26,tsa722-37C,0.2508833922261484
