ORF,Name,Allele,Strain ID,Cluster_normal-6
YBR084C-A,RPL19A,,dma243,0.4230769230769231
YBR160W,CDC28,cdc28-4,tsa150-37C,0.40476190476190477
YAL066W,,,dma49,0.3548387096774194
YAR018C,KIN3,,dma64,0.3142857142857143
YBR135W,CKS1,cks1-38,tsa332-37C,0.31186440677966104
YBR071W,,,dma229,0.2926829268292683
YPR032W,SRO7,,dma5048,0.2891566265060241
YBR160W,CDC28,cdc28-1,tsa174-37C,0.28294573643410853
YOR181W,LAS17,las17-13,tsa924-37C,0.27
YNL010W,,,dma3931,0.2692307692307692
YIL094C,LYS12,,dma5314,0.26666666666666666
YPR103W,PRE2,pre2-75,tsa918-37C,0.25203252032520324
YLR186W,EMG1,emg1-1,tsa1056-37C,0.2459016393442623
YPR103W,PRE2,pre2-v214a,tsa921-37C,0.24516129032258063
YMR308C,PSE1,pse1-41,tsa683-37C,0.24120603015075376
YOL108C,INO4,,dma4387,0.23809523809523808
YEL032W,MCM3,mcm3-1,tsa112-37C,0.23645320197044334
YMR005W,TAF4,taf4-18,tsa942-37C,0.2356687898089172
YDL020C,RPN4,,dma613,0.23529411764705882
YLL011W,SOF1,sof1-5001,tsa1101-37C,0.22641509433962265
YJL035C,TAD2,tad2-5001,tsa1099-37C,0.2236024844720497
YNL061W,NOP2,nop2-10,tsa941-37C,0.2222222222222222
YDL126C,CDC48,cdc48-9,tsa179-37C,0.2188679245283019
YHR022C,,,dma2093,0.2112676056338028
YKR081C,RPF2,rpf2-5001,tsa1098-37C,0.2088607594936709
YIL104C,SHQ1,shq1-5001,tsa1100-37C,0.2064516129032258
YBL023C,MCM2,mcm2-1,tsa111-37C,0.2025862068965517
YFR027W,ECO1,eco1-1,tsa272-37C,0.20187793427230047
YBR253W,SRB6,srb6-5001,tsa1068-37C,0.2
YLR186W,EMG1,emg1-1-supp1,tsa1020-37C,0.19900497512437812
YPR103W,PRE2,pre2-2,tsa917-37C,0.19858156028368795
YER009W,NTF2,ntf2-h104y,tsa252-37C,0.1953125
YLR145W,RMP1,rmp1-ts,tsa796-37C,0.19491525423728814
YDR045C,RPC11,rpc11-5001,tsa1078-37C,0.19375
YJR093C,FIP1,fip1-5001,tsa1096-37C,0.19375
YFL039C,ACT1,act1-3,tsa137-37C,0.19318181818181818
YDL207W,GLE1,gle1-2,tsa919-37C,0.19298245614035087
YIR011C,STS1,sts1-5001,tsa1105-37C,0.19161676646706588
YKL022C,CDC16,cdc16-1,tsa883-37C,0.19090909090909092
YOR157C,PUP1,pup1-1,tsa268-37C,0.19090909090909092
YML023C,NSE5,nse5-ts2,tsa1005-37C,0.18857142857142858
YGR002C,SWC4,swc4-4,tsa895-37C,0.18823529411764706
YNL061W,NOP2,nop2-3,tsa624-37C,0.1875
YOR127W,RGA1,,dma4539,0.1875
YER012W,PRE1,pre1-1,tsa289-37C,0.18681318681318682
YPL266W,DIM1,dim1-2,tsa96-37C,0.18627450980392157
YMR168C,CEP3,cep3-1,tsa294-37C,0.1853448275862069
YML010W,SPT5,spt5-194,tsa833-37C,0.18404907975460122
YMR070W,MOT3,,dma3680,0.18309859154929578
YFL039C,ACT1,act1-132,tsa216-37C,0.1826086956521739
YDR441C,APT2,,dma1186,0.18181818181818182
YJL001W,PRE3,pre3-2,tsa292-37C,0.18181818181818182
YCL037C,SRO9,,dma516,0.18181818181818182
YBL034C,STU1,stu1-7,tsa950-37C,0.18181818181818182
YIL150C,MCM10,mcm10-1,tsa110-37C,0.18120805369127516
YHR027C,RPN1,rpn1-821,tsa255-37C,0.18032786885245902
YDL097C,RPN6,rpn6-1,tsa1035-37C,0.17985611510791366
YGR292W,MAL12,,dma5298,0.1794871794871795
YBR167C,POP7,pop7-5001,tsa1074-37C,0.1792452830188679
YDL126C,CDC48,cdc48-2,tsa209-37C,0.17857142857142858
YPR018W,RLF2,,dma5036,0.17857142857142858
YDL007W,RPT2,rpt2-rf,tsa934-37C,0.17834394904458598
YBR106W,PHO88,,dma274,0.17721518987341772
YNL222W,SSU72,ssu72-2,tsa902-37C,0.17676767676767677
YJR076C,CDC11,cdc11-5,tsa84-37C,0.17543859649122806
YLR310C,CDC25,cdc25-1,tsa23-37C,0.1746031746031746
YKL165C,MCD4,mcd4-174,tsa795-37C,0.17391304347826086
YHR088W,RPF1,rpf1-1,tsa1000-37C,0.17355371900826447
YDL064W,UBC9,ubc9-2,tsa370-37C,0.17266187050359713
YOR149C,SMP3,smp3-2,tsa204-37C,0.17258883248730963
YGL022W,STT3,stt3-1,tsa790-37C,0.17142857142857143
YMR094W,CTF13,ctf13-30,tsa59-37C,0.1703056768558952
YMR200W,ROT1,rot1-5001,tsa1103-37C,0.1694915254237288
YGL011C,SCL1,scl1-5001,tsa1084-37C,0.16831683168316833
YML023C,NSE5,nse5-ts3,tsa1006-37C,0.1676300578034682
YBL041W,PRE7,pre7-5001,tsa1064-37C,0.16666666666666666
YKL018W,SWD2,swd2-ts1,tsa173-37C,0.16666666666666666
YKL125W,RRN3,rrn3-s213p,tsa527-37C,0.16560509554140126
YJR076C,CDC11,cdc11-1,tsa356-37C,0.16489361702127658
YER069W,"ARG5,6",,dma1377,0.16346153846153846
YDL105W,NSE4,nse4-ts1,tsa991-37C,0.16267942583732056
YGR140W,CBF2,cbf2-2,tsa221-37C,0.16182572614107885
YER125W,RSP5,rsp5-3,tsa465-37C,0.1610738255033557
YBR060C,ORC2,orc2-4,tsa309-37C,0.16101694915254236
YNL102W,POL1,pol1-17,tsa345-37C,0.16091954022988506
YDL126C,CDC48,cdc48-3,tsa208-37C,0.16071428571428573
YPR103W,PRE2,pre2-127,tsa916-37C,0.16
YBL034C,STU1,stu1-5,tsa274-37C,0.15988372093023256
YOR341W,RPA190,rpa190-g728d,tsa532-37C,0.1597222222222222
YHR158C,KEL1,,dma2186,0.1590909090909091
YBR087W,RFC5,rfc5-1,tsa887-37C,0.15894039735099338
YLR298C,YHC1,yhc1-7,tsa647-37C,0.15878378378378377
YEL026W,SNU13,snu13-5001,tsa1087-37C,0.15789473684210525
YDR087C,RRP1,rrp1-1,tsa181-37C,0.15760869565217392
YDL028C,MPS1,mps1-3796,tsa167-37C,0.15730337078651685
YBL035C,POL12,pol12-ts,tsa365-37C,0.1566265060240964
YFL009W,CDC4,cdc4-3,tsa334-37C,0.15625
YDR288W,NSE3,nse3-ts3,tsa994-37C,0.15606936416184972
YKL203C,TOR2,tor2-29,tsa838-37C,0.15555555555555556
YDL111C,RRP42,rrp42-5001,tsa1091-37C,0.1554054054054054
YML098W,TAF13,taf13-2,tsa636-37C,0.15517241379310345
YNL061W,NOP2,nop2-6,tsa628-37C,0.15476190476190477
YOR260W,GCD1,gcd1-502,tsa850-37C,0.15454545454545454
YOR259C,RPT4,rpt4-150,tsa260-37C,0.15425531914893617
YDR303C,RSC3,rsc3-1,tsa503-37C,0.15384615384615385
YGR172C,YIP1,yip1-40,tsa981-37C,0.15384615384615385
YEL034W,HYP2,hyp2-1,tsa736-37C,0.15337423312883436
YLR215C,CDC123,cdc123-4,tsa946-37C,0.15270935960591134
YER147C,SCC4,scc4-4,tsa986-37C,0.15196078431372548
YBL034C,STU1,stu1-12,tsa822-37C,0.15185185185185185
YDR538W,PAD1,,dma1240,0.1511627906976744
YDR328C,SKP1,skp1-3,tsa809-37C,0.1510791366906475
YER148W,SPT15,spt15-i143n,tsa812-37C,0.1509433962264151
YOR294W,RRS1,rrs1-84,tsa688-37C,0.1509433962264151
YDR060W,MAK21,mak21-1,tsa249-37C,0.1506849315068493
YER133W,GLC7,glc7-10,tsa184-37C,0.15023474178403756
YEL055C,POL5,pol5-2,tsa594-37C,0.14948453608247422
YJR076C,CDC11,cdc11-4,tsa126-37C,0.14893617021276595
YDR288W,NSE3,nse3-ts4,tsa995-37C,0.14885496183206107
YPR133C,SPN1,spn1-k192n,tsa1011-37C,0.14857142857142858
YGR074W,SMD1,smd1-1,tsa748-37C,0.14788732394366197
YHR058C,MED6,med6-ts,tsa1017-37C,0.14772727272727273
YNL233W,BNI4,,dma4093,0.14705882352941177
YPR033C,HTS1,hts1-1,tsa945-37C,0.14705882352941177
YJR065C,ARP3,arp3-f306g-supp1,tsa299-37C,0.14673913043478262
YHR005C,GPA1,gpa1-ts,tsa791-37C,0.1467065868263473
YJR092W,BUD4,,dma2673,0.14666666666666667
YAL001C,TFC3,tfc3-g349e,tsa508-37C,0.14619883040935672
YLR378C,SEC61,sec61-2,tsa213-37C,0.14606741573033707
YMR112C,MED11,med11-ts,tsa799-37C,0.145985401459854
YDR361C,BCP1,bcp1-ts,tsa580-37C,0.14594594594594595
YEL053C,MAK10,,dma1307,0.14583333333333334
YBR236C,ABD1,abd1-8,tsa357-37C,0.1455223880597015
YOR149C,SMP3,smp3-1,tsa849-37C,0.14545454545454545
YDL132W,CDC53,cdc53-1,tsa974-37C,0.14516129032258066
YFL034C-B,MOB2,mob2-28,tsa936-37C,0.14473684210526316
YGL048C,RPT6,rpt6-1-supp1,tsa906-37C,0.14473684210526316
YMR201C,RAD14,,dma3798,0.14473684210526316
YBL084C,CDC27,cdc27-2,tsa90-37C,0.144
YIL021W,RPB3,rpb3-2,tsa615-37C,0.14361702127659576
YPR094W,RDS3,rds3-1,tsa1049-37C,0.14358974358974358
YER038C,KRE29,kre29-ts2,tsa996-37C,0.14351851851851852
YIL141W,,,dma2367,0.14285714285714285
YMR239C,RNT1,rnt1-47,tsa674-37C,0.14285714285714285
YLL004W,ORC3,orc3-70,tsa351-37C,0.14285714285714285
YBL026W,LSM2,lsm2-5001,tsa1065-37C,0.14220183486238533
YBR060C,ORC2,orc2-3,tsa331-37C,0.14215686274509803
YKL049C,CSE4,cse4-1,tsa347-37C,0.14166666666666666
YNL054W,VAC7,,dma3984,0.14150943396226415
YLR007W,NSE1,nse1-16,tsa1044-37C,0.14084507042253522
YER155C,BEM2,,dma1444,0.14084507042253522
YMR296C,LCB1,lcb1-10,tsa606-37C,0.14035087719298245
YMR117C,SPC24,spc24-10,tsa303-37C,0.14022140221402213
YMR076C,PDS5,pds5-1,tsa983-37C,0.14009661835748793
YOL123W,HRP1,hrp1-7,tsa943-37C,0.1388888888888889
YKL024C,URA6,ura6-4,tsa1031-37C,0.13855421686746988
YDL207W,GLE1,gle1-4,tsa920-37C,0.13836477987421383
YBL097W,BRN1,brn1-9,tsa510-37C,0.1383399209486166
YDL209C,CWC2,cwc2-1,tsa1052-37C,0.13821138211382114
YDR478W,SNM1,snm1-172,tsa712-37C,0.1377952755905512
YER023W,PRO3,pro3-5001,tsa1082-37C,0.13761467889908258
YKL042W,SPC42,spc42-10,tsa451-37C,0.13709677419354838
YPR119W,CLB2,,dma5103,0.1368421052631579
YFL034C-B,MOB2,mob2-14,tsa935-37C,0.13675213675213677
YBL093C,ROX3,rox3-182,tsa1015-37C,0.1366906474820144
YLR459W,GAB1,gab1-3,tsa202-37C,0.136
YOR181W,LAS17,las17-1,tsa912-37C,0.13592233009708737
YNR003C,RPC34,rpc34-1,tsa640-37C,0.13580246913580246
YDL014W,NOP1,nop1-2,tsa803-37C,0.1357142857142857
YOL021C,DIS3,dis3-1,tsa1030-37C,0.13541666666666666
YDR054C,CDC34,cdc34-2,tsa308-37C,0.13541666666666666
YDL017W,CDC7,cdc7-4,tsa131-37C,0.13538461538461538
YNL323W,LEM3,,dma4184,0.1346153846153846
YOR329C,SCD5,scd5-pp1d2,tsa570-37C,0.13414634146341464
YBL105C,PKC1,pkc1-3,tsa541-37C,0.1339712918660287
YNL102W,POL1,pol1-12,tsa897-37C,0.13366336633663367
YML126C,ERG13,erg13-5001,tsa1104-37C,0.1336405529953917
YDR052C,DBF4,dbf4-3,tsa163-37C,0.1336405529953917
YBR160W,CDC28,cdc28-13,tsa175-37C,0.13360323886639677
YML046W,PRP39,prp39-1,tsa494-37C,0.13333333333333333
