ORF,Name,Allele,Strain ID,Cluster_normal-9
YFL039C,ACT1,act1-121,tsa911-37C,0.3142857142857143
YPL211W,NIP7,nip7-1,tsa114-37C,0.28
YAR019C,CDC15,cdc15-1,tsa821-37C,0.2782608695652174
YKL024C,URA6,ura6-5,tsa1032-37C,0.27007299270072993
YFR028C,CDC14,cdc14-8,tsa926-37C,0.2562225475841874
YLR305C,STT4,stt4-4,tsa123-37C,0.2560386473429952
YFL034C-B,MOB2,mob2-20,tsa940-37C,0.24725274725274726
YKL052C,ASK1,ask1-3,tsa1002-37C,0.2443064182194617
YDL195W,SEC31,sec31-1,tsa852-37C,0.24281150159744408
YFL039C,ACT1,act1-112,tsa218-37C,0.24271844660194175
YGR092W,DBF2,dbf2-2,tsa159-37C,0.23747980613893377
YFR028C,CDC14,cdc14-3,tsa146-37C,0.2367601246105919
YAR019C,CDC15,cdc15-2,tsa882-37C,0.23636363636363636
YDR060W,MAK21,mak21-1,tsa249-37C,0.2328767123287671
YDL217C,TIM22,tim22-19,tsa714-37C,0.22707423580786026
YKL024C,URA6,ura6-6,tsa1034-37C,0.2263056092843327
YDL058W,USO1,uso1-1,tsa441-37C,0.22483940042826553
YGR092W,DBF2,dbf2-1,tsa158-37C,0.22371364653243847
YKL125W,RRN3,rrn3-s213p,tsa527-37C,0.2229299363057325
YKR081C,RPF2,rpf2-5001,tsa1098-37C,0.22151898734177214
YDL103C,QRI1,qri1-5001,tsa1093-37C,0.22094691535150646
YMR013C,SEC59,sec59-ts,tsa422-37C,0.22043010752688172
YIL109C,SEC24,sec24-2,tsa189-37C,0.22038980509745126
YOR254C,SEC63,sec63-1,tsa231-37C,0.22018348623853212
YPR103W,PRE2,pre2-127,tsa916-37C,0.22
YPR025C,CCL1,ccl1-ts4,tsa77-37C,0.21842105263157896
YBR079C,RPG1,rpg1-1,tsa990-37C,0.21808510638297873
YJL104W,PAM16,pam16-3,tsa499-37C,0.21798365122615804
YEL055C,POL5,pol5-2,tsa594-37C,0.21649484536082475
YDL103C,QRI1,qri1-ts1,tsa859-37C,0.2135593220338983
YEL055C,POL5,pol5-1,tsa595-37C,0.21142857142857144
YBR121C,GRS1,grs1-5001,tsa1071-37C,0.21084337349397592
YIL004C,BET1,bet1-1,tsa792-37C,0.21063829787234042
YFR028C,CDC14,cdc14-1,tsa145-37C,0.2097053726169844
YBR234C,ARC40,arc40-5001,tsa1070-37C,0.20865139949109415
YML064C,TEM1,tem1-3-supp1,tsa225-37C,0.20689655172413793
YOR326W,MYO2,myo2-14,tsa269-37C,0.20567375886524822
YLR008C,PAM18,pam18-1,tsa501-37C,0.20491803278688525
YOR122C,PFY1,pfy1-13,tsa233-37C,0.20382165605095542
YDR189W,SLY1,sly1-ts,tsa251-37C,0.20279720279720279
YOR244W,ESA1,esa1-d414,tsa563-37C,0.1984732824427481
YDL007W,RPT2,rpt2-rf,tsa934-37C,0.19745222929936307
YLR268W,SEC22,sec22-1,tsa313-37C,0.19730941704035873
YLR383W,SMC6,smc6-9,tsa747-37C,0.19662921348314608
YPL094C,SEC62,sec62-ts,tsa224-37C,0.19607843137254902
YNR026C,SEC12,sec12-4,tsa60-37C,0.19337748344370861
YFL045C,SEC53,sec53-6,tsa48-37C,0.19313304721030042
YFR028C,CDC14,cdc14-2,tsa416-37C,0.1931216931216931
YGL001C,ERG26,erg26-1,tsa742-37C,0.19298245614035087
YPL028W,ERG10,erg10-1,tsa531-37C,0.19246861924686193
YFL034C-B,MOB2,mob2-26-supp1,tsa787-37C,0.19230769230769232
YDR437W,GPI19,gpi19-2xh,tsa1012-37C,0.19174041297935104
YML105C,SEC65,sec65-1,tsa710-37C,0.19172932330827067
YBL050W,SEC17,sec17-1,tsa45-37C,0.19066147859922178
YML126C,ERG13,erg13-5001,tsa1104-37C,0.1889400921658986
YMR061W,RNA14,rna14-5001,tsa1106-37C,0.18834080717488788
YPR086W,SUA7,sua7-c149r,tsa832-37C,0.1881720430107527
YGR092W,DBF2,dbf2-3,tsa160-37C,0.18811881188118812
YPR168W,NUT2,nut2-ts,tsa818-37C,0.1875
YGL145W,TIP20,tip20-5,tsa271-37C,0.18702290076335878
YDL126C,CDC48,cdc48-1,tsa826-37C,0.18681318681318682
YER012W,PRE1,pre1-1,tsa289-37C,0.18681318681318682
YFL005W,SEC4,sec4-8,tsa307-37C,0.18674698795180722
YCR042C,TAF2,taf2-1,tsa802-37C,0.18672199170124482
YJL002C,OST1,ost1-6,tsa735-37C,0.18652849740932642
YGR172C,YIP1,yip1-40,tsa981-37C,0.18461538461538463
YKR068C,BET3,bet3-5001,tsa1090-37C,0.18450184501845018
YKL196C,YKT6,ykt6-5001,tsa1089-37C,0.18421052631578946
YER023W,PRO3,pro3-5001,tsa1082-37C,0.1834862385321101
YNL102W,POL1,pol1-12,tsa897-37C,0.18316831683168316
YNL061W,NOP2,nop2-4-supp1,tsa627-37C,0.1827956989247312
YOR294W,RRS1,rrs1-84,tsa688-37C,0.18238993710691823
YNL061W,NOP2,nop2-9,tsa630-37C,0.18181818181818182
YNL075W,IMP4,imp4-2,tsa556-37C,0.18125
YNL267W,PIK1,pik1-104,tsa115-37C,0.18072289156626506
YOR341W,RPA190,rpa190-g728d,tsa532-37C,0.18055555555555555
YIL109C,SEC24,sec24-20,tsa456-37C,0.18045112781954886
YOR244W,ESA1,esa1-l254p,tsa560-37C,0.1797752808988764
YDL029W,ARP2,arp2-14,tsa886-37C,0.17834394904458598
YMR220W,ERG8,erg8-1,tsa320-37C,0.17827298050139276
YER003C,PMI40,pmi40-5001,tsa1081-37C,0.17764471057884232
YML130C,ERO1,ero1-1,tsa203-37C,0.17721518987341772
YOR232W,MGE1,mge1-100,tsa505-37C,0.17708333333333334
YNL061W,NOP2,nop2-3,tsa624-37C,0.17613636363636365
YDL207W,GLE1,gle1-4,tsa920-37C,0.1761006289308176
YER136W,GDI1,gdi1-1,tsa64-37C,0.1760797342192691
YOR075W,UFE1,ufe1-1,tsa212-37C,0.1750599520383693
YDR166C,SEC5,sec5-24,tsa51-37C,0.17486338797814208
YOR181W,LAS17,las17-1,tsa912-37C,0.17475728155339806
YFL039C,ACT1,act1-132,tsa216-37C,0.17391304347826086
YPR165W,RHO1,rho1-td,tsa15-37C,0.1728395061728395
YNL216W,RAP1,rap1-1,tsa558-37C,0.1724137931034483
YIL144W,NDC80,tid3-1,tsa246-37C,0.1724137931034483
YPR055W,SEC8,sec8-6,tsa364-37C,0.17231638418079095
YHR083W,SAM35,sam35-2,tsa493-37C,0.171875
YDR052C,DBF4,dbf4-ts,tsa95-37C,0.1717557251908397
YJR045C,SSC1,ssc1-2,tsa328-37C,0.17034700315457413
YMR235C,RNA1,rna1-1,tsa118-37C,0.1702127659574468
YEL034W,HYP2,hyp2-3,tsa737-37C,0.1702127659574468
YGR113W,DAM1,dam1-11,tsa240-37C,0.16895874263261296
YPL085W,SEC16,sec16-2,tsa119-37C,0.16870748299319727
YOR260W,GCD1,gcd1-502,tsa850-37C,0.16818181818181818
YDR238C,SEC26,sec26-11d26,tsa722-37C,0.16806722689075632
YLR440C,SEC39,sec39-2,tsa726-37C,0.168
YER022W,SRB4,srb4-2,tsa519-37C,0.16725978647686832
YFL038C,YPT1,ypt1-3,tsa591-37C,0.1669449081803005
YOR048C,RAT1,rat1-1,tsa914-37C,0.16666666666666666
YDL108W,KIN28,kin28-ts,tsa109-37C,0.16666666666666666
YNL061W,NOP2,nop2-5,tsa626-37C,0.16614420062695925
YJL034W,KAR2,kar2-159,tsa210-37C,0.1657754010695187
YPL228W,CET1,cet1-2,tsa419-37C,0.16574585635359115
YPR178W,PRP4,prp4-ts,tsa819-37C,0.16507177033492823
YPR034W,ARP7,arp7-e411k,tsa930-37C,0.16428571428571428
YBR102C,EXO84,exo84-102,tsa24-37C,0.16422287390029325
YEL026W,SNU13,snu13-l67w,tsa810-37C,0.16417910447761194
YMR296C,LCB1,lcb1-10,tsa606-37C,0.16374269005847952
YGL093W,SPC105,spc105-15,tsa446-37C,0.16355140186915887
YIL115C,NUP159,nup159-1,tsa553-37C,0.1634980988593156
