ORF,Name,Allele,Strain ID,Cluster_normal-1
YAL023C,PMT2,,dma31,0.38461538461538464
YNL271C,BNI1,,dma4132,0.3194444444444444
YBR229C,ROT2,,dma402,0.3
YGL084C,GUP1,,dma1668,0.2972972972972973
YNL241C,ZWF1,,dma4109,0.2777777777777778
YCR044C,PER1,per1-supp1,dma575,0.2773722627737226
YEL033W,MTC7,mtc7-supp1,dma1296,0.25961538461538464
YBR131W,CCZ1,,dma294,0.2564102564102564
YFL025C,BST1,,dma1500,0.25
YFL036W,RPO41,,dma1490,0.24561403508771928
YBL016W,FUS3,,dma120,0.23931623931623933
YEL007W,MIT1,,dma1267,0.23684210526315788
YDL232W,OST4,ost4-supp2,dma805,0.2361111111111111
YNL169C,PSD1,,dma4066,0.2153846153846154
YNL322C,KRE1,,dma4185,0.21505376344086022
YNL119W,NCS2,,dma4030,0.2127659574468085
YLR131C,ACE2,,dma3228,0.2127659574468085
YNL010W,,,dma3931,0.21153846153846154
YNL236W,SIN4,,dma4113,0.21052631578947367
YJR118C,ILM1,,dma2723,0.20967741935483872
YER111C,SWI4,,dma1394,0.20833333333333334
YDL006W,PTC1,,dma620,0.20689655172413793
YNL238W,KEX2,,dma4111,0.20253164556962025
YEL053C,MAK10,,dma1307,0.19791666666666666
YDL111C,RRP42,rrp42-5001,tsa1091-37C,0.19594594594594594
YDR192C,NUP42,,dma964,0.19166666666666668
YBL105C,PKC1,pkc1-3,tsa541-37C,0.19138755980861244
YLR286C,CTS1,,dma3331,0.19117647058823528
YKL101W,HSL1,,dma2824,0.19047619047619047
YEL002C,WBP1,wbp1-2,tsa581-37C,0.19047619047619047
YBL105C,PKC1,pkc1-ts,tsa535-37C,0.18885448916408668
YDR265W,PEX10,,dma1031,0.18828451882845187
YIR023W,DAL81,,dma2435,0.18666666666666668
YOR326W,MYO2,myo2-14,tsa269-37C,0.18439716312056736
YJR075W,HOC1,,dma2662,0.1836734693877551
YDR198C,RKM2,,dma962,0.18248175182481752
YHR158C,KEL1,,dma2186,0.18181818181818182
YIL141W,,,dma2367,0.18181818181818182
YML009C-A,,,dma3525,0.18032786885245902
YMR186W,HSC82,,dma3788,0.17894736842105263
YNL091W,NST1,,dma4002,0.1774193548387097
YAL004W,,,dma22,0.1774193548387097
YDL056W,MBP1,,dma659,0.17721518987341772
YLR200W,YKE2,,dma3275,0.175
YDR437W,GPI19,gpi19-2xh,tsa1012-37C,0.17404129793510326
YNL323W,LEM3,,dma4184,0.17307692307692307
YNL068C,FKH2,,dma3974,0.1721311475409836
YOR127W,RGA1,,dma4539,0.171875
YGR185C,TYS1,tys1-1,tsa290-37C,0.17142857142857143
YBL105C,PKC1,pkc1-2,tsa538-37C,0.1703056768558952
YLR032W,RAD5,,dma3127,0.16901408450704225
YNL099C,OCA1,,dma4018,0.16783216783216784
YJL035C,TAD2,tad2-5001,tsa1099-37C,0.16770186335403728
YPL161C,BEM4,,dma4906,0.16666666666666666
YLR039C,RIC1,,dma3121,0.16666666666666666
YCL061C,MRC1,,dma522,0.16455696202531644
YER161C,SPT2,,dma1464,0.16417910447761194
YLR319C,BUD6,,dma3370,0.16393442622950818
YBL105C,PKC1,pkc1-1,tsa537-37C,0.16296296296296298
YNL233W,BNI4,,dma4093,0.16176470588235295
YIL143C,SSL2,ssl2-ts,tsa648-37C,0.16097560975609757
YEL037C,RAD23,,dma1295,0.16030534351145037
YFL039C,ACT1,act1-3,tsa137-37C,0.1590909090909091
YMR296C,LCB1,lcb1-5,tsa600-37C,0.15755627009646303
YER093C,TSC11,tsc11-5,tsa811-37C,0.15625
YFL037W,TUB2,tub2-443,tsa254-37C,0.15584415584415584
YBR153W,RIB7,rib7-5001,tsa1073-37C,0.15577889447236182
YMR296C,LCB1,lcb1-2,tsa603-37C,0.15555555555555556
YER133W,GLC7,glc7-10,tsa184-37C,0.15492957746478872
YMR070W,MOT3,,dma3680,0.15492957746478872
YDR445C,,,dma1185,0.15384615384615385
YFL034C-B,MOB2,mob2-26-supp1,tsa787-37C,0.15384615384615385
YNL013C,,,dma3929,0.15151515151515152
YIR006C,PAN1,pan1-4,tsa353-37C,0.15135135135135136
YDR328C,SKP1,skp1-3,tsa809-37C,0.1510791366906475
YNL054W,VAC7,,dma3984,0.1509433962264151
YML102W,CAC2,,dma3590,0.15
YEL060C,PRB1,,dma1303,0.15
YIL021W,RPB3,rpb3-2,tsa615-37C,0.14893617021276595
YEL055C,POL5,pol5-1,tsa595-37C,0.14857142857142858
YMR216C,SKY1,,dma3811,0.14814814814814814
YLR163C,MAS1,mas1-1,tsa497-37C,0.14583333333333334
YJL168C,SET2,,dma2546,0.14492753623188406
YPR176C,BET2,bet2-1-supp1,tsa143-37C,0.14468085106382977
YML023C,NSE5,nse5-ts3,tsa1006-37C,0.14450867052023122
YER069W,"ARG5,6",,dma1377,0.14423076923076922
YDL105W,NSE4,nse4-ts1,tsa991-37C,0.14354066985645933
YPR034W,ARP7,arp7-e411k,tsa930-37C,0.14285714285714285
YLR150W,STM1,,dma3239,0.14285714285714285
YKL193C,SDS22,sds22-5,tsa572-37C,0.14224137931034483
YNL229C,URE2,,dma4096,0.14184397163120568
YHR022C,,,dma2093,0.14084507042253522
YHR083W,SAM35,sam35-2,tsa493-37C,0.140625
YBL040C,ERD2,erd2-5001,tsa1072-37C,0.14035087719298245
YMR076C,PDS5,pds5-1,tsa983-37C,0.14009661835748793
YKL203C,TOR2,tor2-29,tsa838-37C,0.13968253968253969
YLR397C,AFG2,afg2-18,tsa266-37C,0.1388888888888889
YFR009W,GCN20,,dma1516,0.1388888888888889
YGL022W,STT3,stt3-7,tsa544-37C,0.13793103448275862
YJR076C,CDC11,cdc11-3,tsa83-37C,0.13709677419354838
YPR119W,CLB2,,dma5103,0.1368421052631579
YNL061W,NOP2,nop2-3,tsa624-37C,0.13636363636363635
YBR071W,,,dma229,0.13414634146341464
YDL007W,RPT2,rpt2-rf,tsa934-37C,0.1337579617834395
YKR081C,RPF2,rpf2-5001,tsa1098-37C,0.13291139240506328
YML035C,AMD1,,dma3551,0.1326530612244898
YJL160C,PIR5,,dma2552,0.1310344827586207
YNL267W,PIK1,pik1-139,tsa116-37C,0.13095238095238096
YLR371W,ROM2,rom2-supp1,dma3399,0.13043478260869565
YOL021C,DIS3,dis3-1,tsa1030-37C,0.13020833333333334
YEL055C,POL5,pol5-3,tsa596-37C,0.13013698630136986
YIL006W,YIA6,,dma2234,0.12931034482758622
YOR181W,LAS17,las17-14,tsa230-37C,0.12923076923076923
YLR430W,SEN1,sen1-1,tsa1024-37C,0.12916666666666668
YFL034C-B,MOB2,mob2-14,tsa935-37C,0.1282051282051282
YBL095W,MRX3,,dma180,0.1282051282051282
YAR007C,RFA1,rfa1-m2,tsa273-37C,0.128
YOR122C,PFY1,pfy1-13,tsa233-37C,0.12738853503184713
YKL125W,RRN3,rrn3-s213p,tsa527-37C,0.12738853503184713
YOR157C,PUP1,pup1-1,tsa268-37C,0.12727272727272726
YGR245C,SDA1,sda1-2,tsa523-37C,0.1271186440677966
YEL034W,HYP2,hyp2-1159-supp1,tsa749-37C,0.12658227848101267
YPR161C,SGV1,sgv1-80,tsa1028-37C,0.12637362637362637
YPL028W,ERG10,erg10-1,tsa531-37C,0.12552301255230125
YBR234C,ARC40,arc40-5001,tsa1070-37C,0.12468193384223919
YEL055C,POL5,pol5-2,tsa594-37C,0.12371134020618557
YMR221C,,,dma3809,0.1232876712328767
YBR236C,ABD1,abd1-8,tsa357-37C,0.12313432835820895
YLR186W,EMG1,emg1-1,tsa1056-37C,0.12295081967213115
YOR336W,KRE5,kre5-ts2,tsa139-37C,0.12213740458015267
YNL116W,DMA2,,dma4032,0.12200435729847495
YDL108W,KIN28,kin28-ts,tsa109-37C,0.12195121951219512
YOR232W,MGE1,mge1-100,tsa505-37C,0.12152777777777778
YGL098W,USE1,use1-ts,tsa592-37C,0.12144702842377261
YLR305C,STT4,stt4-4,tsa123-37C,0.12077294685990338
YOR337W,TEA1,,dma4738,0.12
YKL024C,URA6,ura6-6,tsa1034-37C,0.11992263056092843
YEL003W,GIM4,,dma1271,0.11904761904761904
YDR361C,BCP1,bcp1-ts,tsa580-37C,0.11891891891891893
YJR070C,LIA1,,dma2642,0.1188118811881188
YNL102W,POL1,pol1-12,tsa897-37C,0.1188118811881188
YDR045C,RPC11,rpc11-5001,tsa1078-37C,0.11875
YNL075W,IMP4,imp4-2,tsa556-37C,0.11875
YLL050C,COF1,cof1-5,tsa234-37C,0.11848341232227488
YDR054C,CDC34,cdc34-2,tsa308-37C,0.11805555555555555
YPL094C,SEC62,sec62-ts,tsa224-37C,0.11764705882352941
YLR314C,CDC3,cdc3-3,tsa130-37C,0.11764705882352941
YNR003C,RPC34,rpc34-1,tsa640-37C,0.11728395061728394
YJR076C,CDC11,cdc11-4,tsa126-37C,0.11702127659574468
YOR149C,SMP3,smp3-2,tsa204-37C,0.116751269035533
YLR361C,DCR2,,dma3408,0.11666666666666667
YOR181W,LAS17,las17-1,tsa912-37C,0.11650485436893204
YOL034W,SMC5,smc5-6,tsa727-37C,0.11646586345381527
YDR538W,PAD1,,dma1240,0.11627906976744186
YNL324W,,,dma4183,0.11578947368421053
YFL034C-B,MOB2,mob2-24,tsa813-37C,0.11538461538461539
YOR149C,SMP3,smp3-1,tsa849-37C,0.11515151515151516
YIL046W,MET30,met30-9,tsa947-37C,0.11475409836065574
YML046W,PRP39,prp39-1,tsa494-37C,0.11428571428571428
YFL034C-B,MOB2,mob2-36,tsa814-37C,0.11392405063291139
YDL209C,CWC2,cwc2-1,tsa1052-37C,0.11382113821138211
YPR168W,NUT2,nut2-ts,tsa818-37C,0.11363636363636363
YMR078C,CTF18,,dma3676,0.11363636363636363
YDR303C,RSC3,rsc3-1,tsa503-37C,0.11355311355311355
YFL039C,ACT1,act1-132,tsa216-37C,0.11304347826086956
YLR383W,SMC6,smc6-9,tsa747-37C,0.11235955056179775
YAR019C,CDC15,cdc15-2,tsa882-37C,0.11212121212121212
YER148W,SPT15,spt15-p65s,tsa476-37C,0.11160714285714286
YBR011C,IPP1,ipp1-5001,tsa1062-37C,0.1111111111111111
YJL091C,GWT1,gwt1-20,tsa655-37C,0.1111111111111111
YJR053W,BFA1,,dma2650,0.11009174311926606
YDL126C,CDC48,cdc48-1,tsa826-37C,0.10989010989010989
YDL126C,CDC48,cdc48-9,tsa179-37C,0.10943396226415095
YDR062W,LCB2,lcb2-19,tsa587-37C,0.1093969144460028
YER009W,NTF2,ntf2-h104y,tsa252-37C,0.109375
YLR008C,PAM18,pam18-1,tsa501-37C,0.1092896174863388
YDL217C,TIM22,tim22-19,tsa714-37C,0.1091703056768559
YJL104W,PAM16,pam16-3,tsa499-37C,0.10899182561307902
YBL105C,PKC1,pkc1-4,tsa539-37C,0.10849056603773585
YBR121C,GRS1,grs1-5001,tsa1071-37C,0.10843373493975904
YDL029W,ARP2,arp2-14,tsa886-37C,0.10828025477707007
YLR007W,NSE1,nse1-16,tsa1044-37C,0.107981220657277
YDL207W,GLE1,gle1-4,tsa920-37C,0.1069182389937107
YKR062W,TFA2,tfa2-45,tsa692-37C,0.10625
YGR048W,UFD1,ufd1-2,tsa677-37C,0.10572687224669604
YPR103W,PRE2,pre2-75,tsa918-37C,0.10569105691056911
YKL204W,EAP1,,dma2894,0.10526315789473684
YEL026W,SNU13,snu13-5001,tsa1087-37C,0.10526315789473684
YDL207W,GLE1,gle1-2,tsa919-37C,0.10526315789473684
YPL228W,CET1,cet1-2,tsa419-37C,0.10497237569060773
YGL022W,STT3,stt3-1,tsa790-37C,0.10476190476190476
YDR288W,NSE3,nse3-ts3,tsa994-37C,0.10404624277456648
YKL127W,PGM1,,dma2853,0.10396039603960396
YER148W,SPT15,spt15-i143n,tsa812-37C,0.10377358490566038
YLL011W,SOF1,sof1-5001,tsa1101-37C,0.10377358490566038
YBR265W,TSC10,tsc10-1,tsa543-37C,0.10367892976588629
YGR116W,SPT6,spt6-14,tsa834-37C,0.10344827586206896
YML098W,TAF13,taf13-2,tsa636-37C,0.10344827586206896
YEL032W,MCM3,mcm3-1,tsa112-37C,0.10344827586206896
YBR193C,MED8,med8-51,tsa741-37C,0.10294117647058823
YNR035C,ARC35,arc35-6,tsa471-37C,0.10256410256410256
YMR112C,MED11,med11-ts,tsa799-37C,0.10218978102189781
YIR012W,SQT1,sqt1-201,tsa617-37C,0.10212765957446808
YFL022C,FRS2,frs2-5001,tsa1083-37C,0.10212765957446808
YHR058C,MED6,med6-5001,tsa1094-37C,0.10175438596491228
YML126C,ERG13,erg13-5001,tsa1104-37C,0.10138248847926268
YER023W,PRO3,pro3-5001,tsa1082-37C,0.10091743119266056
YDL064W,UBC9,ubc9-2,tsa370-37C,0.10071942446043165
YMR296C,LCB1,lcb1-4,tsa602-37C,0.10054347826086957
YMR308C,PSE1,pse1-41,tsa683-37C,0.10050251256281408
YLR314C,CDC3,cdc3-1,tsa885-37C,0.1004566210045662
YBR109C,CMD1,cmd1-8,tsa157-37C,0.10043668122270742
YGL120C,PRP43,prp43-ts2,tsa607-37C,0.10040160642570281
YER162C,RAD4,,dma1463,0.1
YKL018W,SWD2,swd2-ts1,tsa173-37C,0.1
YPR103W,PRE2,pre2-127,tsa916-37C,0.1
YLR347C,KAP95,kap95-e126k,tsa228-37C,0.1
YGR172C,YIP1,yip1-40,tsa981-37C,0.1
