ORF,Name,Allele,Strain ID,Cluster_normal-10
YDR168W,CDC37,cdc37-ts,tsa315-37C,0.2578241430700447
YBR058C-A,TSC3,tsc3-2,tsa571-37C,0.2527075812274368
YDR062W,LCB2,lcb2-2,tsa575-37C,0.23754789272030652
YDR145W,TAF12,taf12-9,tsa514-37C,0.226890756302521
YNL198C,,,dma4072,0.2
YDR062W,LCB2,lcb2-19,tsa587-37C,0.19635343618513323
YOR336W,KRE5,kre5-ts2,tsa139-37C,0.19083969465648856
YDR062W,LCB2,lcb2-16,tsa585-37C,0.17894736842105263
YNL061W,NOP2,nop2-4-supp1,tsa627-37C,0.1774193548387097
YFL034C-B,MOB2,mob2-22,tsa610-37C,0.17721518987341772
YLR397C,AFG2,afg2-18,tsa266-37C,0.17592592592592593
YHR007C,ERG11,erg11-td,tsa14-37C,0.1746031746031746
YMR213W,CEF1,cef1-13,tsa702-37C,0.17378048780487804
YFR051C,RET2,ret2-1,tsa823-37C,0.1729957805907173
YDR373W,FRQ1,frq1-1,tsa399-37C,0.1726027397260274
YGL055W,OLE1,ole1-m2,tsa506-37C,0.1724137931034483
YGL112C,TAF6,taf6-ts,tsa608-37C,0.17131474103585656
YMR220W,ERG8,erg8-1,tsa320-37C,0.16991643454038996
YLR298C,YHC1,yhc1-1,tsa632-37C,0.1691542288557214
YGL098W,USE1,use1-ts,tsa592-37C,0.16795865633074936
YPR178W,PRP4,prp4-ts,tsa819-37C,0.1674641148325359
YDL084W,SUB2,sub2-1,tsa976-37C,0.16666666666666666
YOR335C,ALA1,ala1-1,tsa905-37C,0.16532258064516128
YFR052W,RPN12,rpn12-1,tsa405-37C,0.1650485436893204
YIR008C,PRI1,pri1-m4,tsa340-37C,0.16459627329192547
YMR236W,TAF9,taf9-ts2,tsa730-37C,0.16408668730650156
YDR182W,CDC1,cdc1-4,tsa807-37C,0.16176470588235295
YEL034W,HYP2,hyp2-2,tsa750-37C,0.15853658536585366
YPL010W,RET3,ret3-1,tsa689-37C,0.1574585635359116
YIR012W,SQT1,sqt1-201,tsa617-37C,0.1574468085106383
YDR062W,LCB2,lcb2-1,tsa586-37C,0.1571072319201995
YJR093C,FIP1,fip1-5001,tsa1096-37C,0.15625
YFL039C,ACT1,act1-111,tsa214-37C,0.15625
YOR122C,PFY1,pfy1-14,tsa429-37C,0.15613382899628253
YPL169C,MEX67,mex67-ts5,tsa816-37C,0.15486725663716813
YGR211W,ZPR1,zpr1-1,tsa547-37C,0.15458937198067632
YFL039C,ACT1,act1-133,tsa141-37C,0.15447154471544716
YKR086W,PRP16,prp16-ts,tsa644-37C,0.15441176470588236
YHR191C,CTF8,ctf8-162,tsa322-37C,0.15306122448979592
YPR178W,PRP4,prp4-1,tsa500-37C,0.15303430079155672
YOL034W,SMC5,smc5-6,tsa727-37C,0.15261044176706828
YKL154W,SRP102,srp102-510,tsa731-37C,0.152
YER013W,PRP22,prp22-1,tsa237-37C,0.15123456790123457
YDR145W,TAF12,taf12-ts23,tsa518-37C,0.15057915057915058
YDL126C,CDC48,cdc48-2,tsa209-37C,0.15
YMR268C,PRP24,prp24-ts,tsa402-37C,0.14977973568281938
YML015C,TAF11,taf11-ts2,tsa645-37C,0.14893617021276595
YLR298C,YHC1,yhc1-6,tsa842-37C,0.14864864864864866
YDR168W,CDC37,cdc37-1,tsa317-37C,0.1470113085621971
