"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
61080247,"YDL106C","PHO2","","dma688","Om45_R1_Plate02",4,7,316,9,"S/G2 phase"
61088609,"YCL016C","DCC1","","dma473","Om45_R1_Plate02",15,10,1383,10,"S/G2 phase"
61088656,"YCL016C","DCC1","","dma473","Om45_R1_Plate02",15,10,1384,33,"S/G2 phase"
61090653,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,10,"S/G2 phase"
61090657,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,15,"MA phase"
61090682,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,40,"S/G2 phase"
61090684,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,42,"T phase"
61092366,"YDL117W","CYK3","","dma705","Om45_R1_Plate02",6,17,546,7,"MA phase"
61097076,"YCR028C-A","RIM1","","dma561","Om45_R1_Plate02",13,17,1217,9,"MA phase"
61124483,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,115,9,"S/G2 phase"
61124515,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,115,42,"S/G2 phase"
61124574,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,116,46,"S/G2 phase"
61126053,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,86,"S/G2 phase"
61126138,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,33,"S/G2 phase"
61126247,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,148,"S/G2 phase"
61126329,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,33,"S/G2 phase"
61126344,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,48,"S/G2 phase"
61126346,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,50,"S/G2 phase"
61126365,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,70,"S/G2 phase"
61126367,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,72,"S/G2 phase"
61126369,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,74,"S/G2 phase"
61126386,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,148,7,"T phase"
61126399,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,148,20,"S/G2 phase"
61126429,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,148,51,"S/G2 phase"
61126443,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,148,66,"S/G2 phase"
61126474,"YDR185C","UPS3","","dma967","Om45_R1_Plate03",2,14,151,2,"S/G2 phase"
61126533,"YDR185C","UPS3","","dma967","Om45_R1_Plate03",2,14,152,44,"S/G2 phase"
61133954,"YDR410C","STE14","","dma1137","Om45_R1_Plate03",14,17,1305,3,"S/G2 phase"
61133964,"YDR410C","STE14","","dma1137","Om45_R1_Plate03",14,17,1306,6,"S/G2 phase"
61161025,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,529,17,"MA phase"
61161106,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,16,"S/G2 phase"
61161148,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,58,"S/G2 phase"
61161191,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,101,"S/G2 phase"
61161252,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,164,"S/G2 phase"
61161301,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,213,"MA-single"
61161308,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,220,"MA phase"
61161322,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,234,"S/G2 phase"
61161348,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,532,11,"S/G2 phase"
61161376,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,532,42,"S/G2 phase"
61161397,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,532,64,"S/G2 phase"
61161439,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,532,107,"S/G2 phase"
61161465,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,532,134,"S/G2 phase"
61161468,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,532,138,"S/G2 phase"
61161470,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,532,140,"S/G2 phase"
61161474,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,532,144,"S/G2 phase"
61165224,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,129,8,"S/G2 phase"
61165240,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,129,24,"S/G2 phase"
61165250,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,129,35,"T phase"
61165252,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,129,37,"T phase"
61165264,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,130,15,"S/G2 phase"
61165281,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,130,32,"S/G2 phase"
61165326,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,132,26,"S/G2 phase"
61165338,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,132,38,"T phase"
61165339,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,132,39,"S/G2 phase"
61167133,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,169,25,"T phase"
61167162,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,171,5,"T phase"
61167170,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,171,13,"T phase"
61167209,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,172,29,"S/G2 phase"
61201409,"YFR010W","UBP6","","dma1515","Om45_R1_Plate04",14,5,1267,23,"T phase"
61202803,"YER111C","SWI4","","dma1394","Om45_R1_Plate04",10,4,880,13,"G1 phase"
61211707,"YDR455C","","","dma1179","Om45_R1_Plate04",5,6,405,41,"T phase"
61211760,"YDR455C","","","dma1179","Om45_R1_Plate04",5,6,407,7,"MA phase"
61211762,"YDR455C","","","dma1179","Om45_R1_Plate04",5,6,407,10,"S/G2 phase"
61211767,"YDR455C","","","dma1179","Om45_R1_Plate04",5,6,407,15,"G1 phase"
61211769,"YDR455C","","","dma1179","Om45_R1_Plate04",5,6,407,17,"S/G2 phase"
61216127,"YEL061C","CIN8","","dma1302","Om45_R1_Plate04",9,11,809,6,"S/G2 phase"
61216137,"YEL061C","CIN8","","dma1302","Om45_R1_Plate04",9,11,810,7,"MA phase"
61216140,"YEL061C","CIN8","","dma1302","Om45_R1_Plate04",9,11,811,2,"MA phase"
61216145,"YEL061C","CIN8","","dma1302","Om45_R1_Plate04",9,11,811,8,"S/G2 phase"
61216148,"YEL061C","CIN8","","dma1302","Om45_R1_Plate04",9,11,811,12,"MA phase"
61216150,"YEL061C","CIN8","","dma1302","Om45_R1_Plate04",9,11,811,14,"S/G2 phase"
61235974,"YER119C-A","","","dma1409","Om45_R1_Plate04",12,10,1093,6,"S/G2 phase"
61240250,"YGL214W","","","dma1730","Om45_R1_Plate05",2,4,109,3,"MA phase"
61240846,"YGR044C","RME1","","dma1830","Om45_R1_Plate05",2,11,137,5,"T phase"
61240881,"YGR044C","RME1","","dma1830","Om45_R1_Plate05",2,11,138,23,"S/G2 phase"
61240930,"YGR044C","RME1","","dma1830","Om45_R1_Plate05",2,11,139,38,"S/G2 phase"
61240931,"YGR044C","RME1","","dma1830","Om45_R1_Plate05",2,11,139,39,"MA phase"
61240958,"YGR044C","RME1","","dma1830","Om45_R1_Plate05",2,11,140,24,"T phase"
61240966,"YGR044C","RME1","","dma1830","Om45_R1_Plate05",2,11,140,32,"S/G2 phase"
61264339,"YFR040W","SAP155","","dma1580","Om45_R1_Plate05",7,16,638,9,"G1 phase"
61264352,"YFR040W","SAP155","","dma1580","Om45_R1_Plate05",7,16,639,5,"T phase"
61264364,"YFR040W","SAP155","","dma1580","Om45_R1_Plate05",7,16,640,5,"S/G2 phase"
61277195,"YGL007W","BRP1","","dma1585","Om45_R1_Plate05",9,2,775,6,"T phase"
61277209,"YGL007W","BRP1","","dma1585","Om45_R1_Plate05",9,2,776,14,"T phase"
61283289,"YGR101W","PCP1","","dma1868","Om45_R1_Plate05",8,15,731,4,"S/G2 phase"
61297307,"YGL173C","XRN1","","dma1708","Om45_R1_Plate05",13,7,1178,11,"S/G2 phase"
61297308,"YGL173C","XRN1","","dma1708","Om45_R1_Plate05",13,7,1178,12,"MA phase"
61303766,"YHR035W","NEL1","","dma2107","Om45_R1_Plate06",15,13,1394,22,"MA phase"
61303849,"YGR268C","HUA1","","dma2011","Om45_R1_Plate06",15,14,1400,4,"S/G2 phase"
61310113,"YIL020C","HIS6","","dma2267","Om45_R1_Plate06",10,21,945,23,"S/G2 phase"
61310123,"YIL020C","HIS6","","dma2267","Om45_R1_Plate06",10,21,945,34,"T phase"
61310169,"YIL020C","HIS6","","dma2267","Om45_R1_Plate06",10,21,947,31,"S/G2 phase"
61311213,"YHR191C","CTF8","","dma2228","Om45_R1_Plate06",4,15,346,2,"S/G2 phase"
61312064,"YGR192C","TDH3","","dma1948","Om45_R1_Plate06",5,8,415,9,"MA phase"
61321909,"YJL211C","","","dma2598","Om45_R1_Plate07",2,11,137,12,"G1 phase"
61321922,"YJL211C","","","dma2598","Om45_R1_Plate07",2,11,138,12,"S/G2 phase"
61321957,"YJL211C","","","dma2598","Om45_R1_Plate07",2,11,140,8,"G1 phase"
61321976,"YJL099W","CHS6","","dma2502","Om45_R1_Plate07",2,12,141,8,"T phase"
61322234,"YJL095W","BCK1","","dma2504","Om45_R1_Plate07",2,16,157,3,"S/G2 phase"
61322237,"YJL095W","BCK1","","dma2504","Om45_R1_Plate07",2,16,157,6,"G1 phase"
61322238,"YJL095W","BCK1","","dma2504","Om45_R1_Plate07",2,16,157,7,"T phase"
61322249,"YJL095W","BCK1","","dma2504","Om45_R1_Plate07",2,16,158,3,"S/G2 phase"
61322263,"YJL095W","BCK1","","dma2504","Om45_R1_Plate07",2,16,159,5,"S/G2 phase"
61322265,"YJL095W","BCK1","","dma2504","Om45_R1_Plate07",2,16,159,7,"S/G2 phase"
61322270,"YJL095W","BCK1","","dma2504","Om45_R1_Plate07",2,16,159,12,"T phase"
61322273,"YJL095W","BCK1","","dma2504","Om45_R1_Plate07",2,16,160,2,"S/G2 phase"
61343611,"YJL124C","LSM1","","dma2513","Om45_R1_Plate07",4,10,325,4,"MA phase"
61343629,"YJL124C","LSM1","","dma2513","Om45_R1_Plate07",4,10,326,10,"T phase"
61344417,"YJL115W","ASF1","","dma2518","Om45_R1_Plate07",4,20,366,3,"S/G2 phase"
61348777,"YIL116W","HIS5","","dma2360","Om45_R1_Plate07",9,16,829,3,"S/G2 phase"
61348780,"YIL116W","HIS5","","dma2360","Om45_R1_Plate07",9,16,829,6,"G1 phase"
61348785,"YIL116W","HIS5","","dma2360","Om45_R1_Plate07",9,16,829,11,"T phase"
61348787,"YIL116W","HIS5","","dma2360","Om45_R1_Plate07",9,16,830,3,"S/G2 phase"
61348810,"YIL116W","HIS5","","dma2360","Om45_R1_Plate07",9,16,831,14,"S/G2 phase"
61348822,"YIL116W","HIS5","","dma2360","Om45_R1_Plate07",9,16,832,5,"G1 phase"
61348829,"YIL116W","HIS5","","dma2360","Om45_R1_Plate07",9,16,832,12,"S/G2 phase"
61356939,"YIL084C","SDS3","","dma2337","Om45_R1_Plate07",5,18,453,3,"S/G2 phase"
61356966,"YIL084C","SDS3","","dma2337","Om45_R1_Plate07",5,18,456,13,"S/G2 phase"
61357899,"YJR025C","BNA1","","dma2622","Om45_R1_Plate07",6,11,521,24,"S/G2 phase"
61357916,"YJR025C","BNA1","","dma2622","Om45_R1_Plate07",6,11,522,17,"S/G2 phase"
61357936,"YJR025C","BNA1","","dma2622","Om45_R1_Plate07",6,11,523,12,"S/G2 phase"
61357941,"YJR025C","BNA1","","dma2622","Om45_R1_Plate07",6,11,523,17,"T phase"
61357942,"YJR025C","BNA1","","dma2622","Om45_R1_Plate07",6,11,523,18,"MA phase"
61357958,"YJR025C","BNA1","","dma2622","Om45_R1_Plate07",6,11,524,10,"S/G2 phase"
61358788,"YJR079W","","","dma2659","Om45_R1_Plate07",12,13,1105,3,"T phase"
61358802,"YJR079W","","","dma2659","Om45_R1_Plate07",12,13,1105,17,"T phase"
61358822,"YJR079W","","","dma2659","Om45_R1_Plate07",12,13,1106,14,"S/G2 phase"
61358854,"YJR079W","","","dma2659","Om45_R1_Plate07",12,13,1108,16,"S/G2 phase"
61358855,"YJR079W","","","dma2659","Om45_R1_Plate07",12,13,1108,17,"T phase"
61359048,"YJL175W","","","dma2564","Om45_R1_Plate07",12,16,1117,2,"S/G2 phase"
61359053,"YJL175W","","","dma2564","Om45_R1_Plate07",12,16,1117,7,"S/G2 phase"
61359105,"YJR077C","MIR1","","dma2661","Om45_R1_Plate07",12,17,1121,19,"G1 phase"
61359107,"YJR077C","MIR1","","dma2661","Om45_R1_Plate07",12,17,1121,21,"G1 phase"
