"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
3884029,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,56,"S/G2 phase",0.104537604935541,0.919495623729927
3887988,"YDL162C","","","dma741","Cdc11_R1_Plate02",12,17,1124,28,"S/G2 phase",4.21683832058035,3.28570233378544
3895781,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,11,"MA phase",2.40105290104714,2.72129587305222
3895824,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,55,"MA phase",1.07286492775772,1.08061562010542
3895827,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,58,"S/G2 phase",2.35023288552314,2.57953751875325
3895967,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1336,49,"S/G2 phase",0.145743022927974,0.495923217799551
3905099,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,473,68,"S/G2 phase",0.844861614866254,1.15018131902358
3905319,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,476,23,"S/G2 phase",1.86126192534627,1.52510638305314
3905365,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,476,73,"S/G2 phase",4.02042582814976,3.49546967206175
3905373,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,476,83,"S/G2 phase",2.24035177087665,2.20120714079063
3926914,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,547,40,"T phase",0.835247017334686,0.990763979614617
3926944,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,547,71,"S/G2 phase",1.14154062441177,1.88748043287229
3929365,"YCR090C","","","dma611","Cdc11_R1_Plate02",6,22,566,40,"T phase",3.17022070357256,2.4210444788404
3941905,"YDL081C","RPP1A","rpp1a-supp1","dma681","Cdc11_R1_Plate02",2,17,161,5,"S/G2 phase",0.684160484695765,1.32385232960948
3942157,"YDL081C","RPP1A","rpp1a-supp1","dma681","Cdc11_R1_Plate02",2,17,164,63,"S/G2 phase",3.86109821191235,3.90741536327782
3943139,"YCR063W","BUD31","","dma586","Cdc11_R1_Plate02",2,20,175,14,"MA phase",4.91046285678631,4.31751245550168
3943160,"YCR063W","BUD31","","dma586","Cdc11_R1_Plate02",2,20,175,37,"S/G2 phase",1.51513641420983,2.26070283993532
3952263,"YDL074C","BRE1","","dma651","Cdc11_R1_Plate02",14,6,1269,10,"S/G2 phase",2.19777283895114,1.72898739295944
3972358,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1382,37,"T phase",1.84203273028313,2.17347815590717
3972361,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1382,40,"MA phase",1.771983519696,1.75408942138027
3978067,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,62,"T phase",1.41761692496107,1.52758739749008
3978082,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,77,"S/G2 phase",-0.679738850853766,0.087382840516528
3978193,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1427,75,"S/G2 phase",2.03432468091449,2.83873055640078
3978217,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1427,100,"S/G2 phase",0.912163797587228,1.80862309165107
3989465,"YBR258C","SHG1","","dma430","Cdc11_R1_Plate02",7,20,655,17,"S/G2 phase",-0.422891745367601,0.136030182417343
3989478,"YBR258C","SHG1","","dma430","Cdc11_R1_Plate02",7,20,656,4,"S/G2 phase",2.65515297866714,2.55691650476937
3994559,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,358,36,"S/G2 phase",3.7045176235411,3.34116030355237
3994676,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,360,37,"S/G2 phase",2.35023288552314,2.81688789988731
4033229,"YCR009C","RVS161","","dma532","Cdc11_R1_Plate02",9,7,793,16,"S/G2 phase",1.46294288475275,1.51922005468314
4033457,"YCR008W","SAT4","","dma533","Cdc11_R1_Plate02",9,9,801,10,"T phase",1.44096666182345,1.43617904205846
4033506,"YCR008W","SAT4","","dma533","Cdc11_R1_Plate02",9,9,802,10,"S/G2 phase",0.358637682555545,0.551235245540775
4033558,"YCR008W","SAT4","","dma533","Cdc11_R1_Plate02",9,9,803,30,"S/G2 phase",0.884693518925606,1.72139840762292
4038582,"YDR157W","","","dma939","Cdc11_R1_Plate03",13,5,1168,10,"S/G2 phase",0.400907030566672,0.777185699552258
4063522,"YDR383C","NKP1","","dma1110","Cdc11_R1_Plate03",10,11,907,5,"T phase",0.861180985234081,0.955190673582699
4063725,"YDR258C","HSP78","","dma1014","Cdc11_R1_Plate03",10,12,910,30,"T phase",4.18873531323944,3.17771706381956
4075478,"YDR150W","NUM1","","dma946","Cdc11_R1_Plate03",13,19,1227,6,"S/G2 phase",0.992687829424769,1.03958588899882
4075498,"YDR149C","","","dma947","Cdc11_R1_Plate03",13,21,1233,11,"S/G2 phase",0.733985840852923,0.891153169883547
4079272,"YDR159W","SAC3","","dma960","Cdc11_R1_Plate03",15,23,1432,14,"MA phase",4.57894414600198,3.40122330930161
4087945,"YDR162C","NBP2","","dma958","Cdc11_R1_Plate03",15,19,1416,35,"T phase",-0.0442759747673786,0.231563310253882
4087990,"YDR162C","NBP2","","dma958","Cdc11_R1_Plate03",15,19,1417,15,"T phase",0.419231754757178,0.635574599626353
4120935,"YER111C","SWI4","","dma1394","Cdc11_R1_Plate04",10,4,879,11,"S/G2 phase",0.659725598241739,0.912267462744038
4120941,"YER111C","SWI4","","dma1394","Cdc11_R1_Plate04",10,4,879,17,"MA phase",2.72963165613133,1.92582162885007
4132470,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1117,231,"T phase",0.346744916004233,1.27500052656805
4132673,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1117,434,"T phase",-0.123482099338107,0.774461262068345
4132751,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1117,513,"MA phase",0.132043191957248,0.664738294712165
4132875,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1118,102,"S/G2 phase",-0.360863582967519,0.328104890107034
4132915,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1118,142,"S/G2 phase",0.248465957813712,0.35519633637623
4133117,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1118,345,"S/G2 phase",-0.622436810151521,-0.0444416455832794
4133322,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,44,"MA phase",-1.16977500807412,-0.928332704689912
4133329,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,51,"MA phase",-0.375983422689138,0.388447302221088
4133334,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,56,"MA phase",-0.515085948128029,0.096861909427745
4133358,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,80,"T phase",-1.00648073908063,-0.457547051699732
4133368,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,90,"S/G2 phase",-1.15919112026898,-1.21360197995228
4133394,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,117,"MA phase",-0.716179816425557,0.0375112843640086
4133469,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,192,"MA phase",-0.696524024787453,-0.485473687063933
4133492,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,216,"MA phase",-0.421342941853994,0.0185629317711007
4133503,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,227,"MA phase",-0.549861579487752,0.203087522448593
4133509,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,233,"T phase",-0.143137890976211,0.153550369251156
4133513,"YER117W","RPL23B","","dma1412","Cdc11_R1_Plate04",12,16,1119,237,"MA phase",-0.36993548680049,-0.0660521634165118
