"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
4177478,"YER069W","ARG5,6","","dma1377","Cdc11_R1_Plate04",6,18,549,91,"G1 phase",-0.0675386923681176,-0.306430024822408
4617954,"YJR075W","HOC1","","dma2662","Cdc11_R1_Plate07",12,19,1130,70,"G1 phase",-0.117916356135738,-0.299823232237495
4834840,"YKR007W","MEH1","","dma2921","Cdc11_R1_Plate08",8,10,711,89,"G1 phase",-0.109044901632501,-0.426355371853234
8657775,"YDR335W","MSN5","","dma1070","Cdc11_R3_Plate03",4,3,300,52,"G1 phase",0.555265956285994,0.130496123407559
9273710,"YKL110C","KTI12","","dma2840","Cdc11_R3_Plate08",9,15,827,111,"G1 phase",0.0260797432689463,-0.287429748585419
9407302,"YJR139C","HOM6","","dma2730","Cdc11_R3_Plate08",7,12,622,2,"G1 phase",-0.281114620304106,-0.516820678382489
9718658,"YMR205C","PFK2","pfk2-supp1","dma3795","Cdc11_R3_Plate10",10,5,881,26,"G1 phase",0.0986020686963629,-0.337443583652919
9822811,"YML097C","VPS9","","dma3596","Cdc11_R3_Plate10",7,15,633,53,"G1 phase",-0.0675489558627195,-0.327050669069677
9822886,"YML097C","VPS9","","dma3596","Cdc11_R3_Plate10",7,15,635,24,"G1 phase",0.25481243366644,-0.0967999140998755
9853019,"YMR058W","FET3","","dma3663","Cdc11_R3_Plate10",4,6,312,8,"G1 phase",-0.940906905468152,-1.2005575672303
10341320,"YDR290W","","","dma5265","Cdc11_R3_Plate14",14,18,1318,62,"G1 phase",0.241361350854561,-0.158710623695497
10686334,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,25,"G1 phase",0.511784358506504,0.15240476662051
10686347,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,39,"G1 phase",-0.287727348231726,-0.40264535267384
