"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
4177478,"YER069W","ARG5,6","","dma1377","Cdc11_R1_Plate04",6,18,549,91,"G1 phase"
4617954,"YJR075W","HOC1","","dma2662","Cdc11_R1_Plate07",12,19,1130,70,"G1 phase"
4834840,"YKR007W","MEH1","","dma2921","Cdc11_R1_Plate08",8,10,711,89,"G1 phase"
8657775,"YDR335W","MSN5","","dma1070","Cdc11_R3_Plate03",4,3,300,52,"G1 phase"
9273710,"YKL110C","KTI12","","dma2840","Cdc11_R3_Plate08",9,15,827,111,"G1 phase"
9407302,"YJR139C","HOM6","","dma2730","Cdc11_R3_Plate08",7,12,622,2,"G1 phase"
9718658,"YMR205C","PFK2","pfk2-supp1","dma3795","Cdc11_R3_Plate10",10,5,881,26,"G1 phase"
9822811,"YML097C","VPS9","","dma3596","Cdc11_R3_Plate10",7,15,633,53,"G1 phase"
9822886,"YML097C","VPS9","","dma3596","Cdc11_R3_Plate10",7,15,635,24,"G1 phase"
9853019,"YMR058W","FET3","","dma3663","Cdc11_R3_Plate10",4,6,312,8,"G1 phase"
10341320,"YDR290W","","","dma5265","Cdc11_R3_Plate14",14,18,1318,62,"G1 phase"
10686334,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,25,"G1 phase"
10686347,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,39,"G1 phase"
10686361,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,54,"G1 phase"
10686370,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,63,"G1 phase"
10686420,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,115,"G1 phase"
10686429,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,124,"G1 phase"
10686453,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,148,"G1 phase"
10686455,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,150,"G1 phase"
10686461,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,817,156,"G1 phase"
10686518,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,818,53,"G1 phase"
10686521,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,818,56,"G1 phase"
10686556,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,818,92,"G1 phase"
10686579,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,818,115,"G1 phase"
10686591,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,818,128,"G1 phase"
10686623,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,818,161,"G1 phase"
10686631,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,819,11,"G1 phase"
10686842,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,820,68,"G1 phase"
10686865,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,820,91,"G1 phase"
10686895,"YDR498C","SEC20","sec20-1","tsa55-37C","Cdc11_TS1_37C_Plate01",9,13,820,121,"G1 phase"
