"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
3884029,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,56,"S/G2 phase"
3887988,"YDL162C","","","dma741","Cdc11_R1_Plate02",12,17,1124,28,"S/G2 phase"
3895781,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,11,"MA phase"
3895824,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,55,"MA phase"
3895827,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,58,"S/G2 phase"
3895967,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1336,49,"S/G2 phase"
3905099,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,473,68,"S/G2 phase"
3905319,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,476,23,"S/G2 phase"
3905365,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,476,73,"S/G2 phase"
3905373,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,476,83,"S/G2 phase"
3926914,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,547,40,"T phase"
3926944,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,547,71,"S/G2 phase"
3929365,"YCR090C","","","dma611","Cdc11_R1_Plate02",6,22,566,40,"T phase"
3941905,"YDL081C","RPP1A","rpp1a-supp1","dma681","Cdc11_R1_Plate02",2,17,161,5,"S/G2 phase"
3942157,"YDL081C","RPP1A","rpp1a-supp1","dma681","Cdc11_R1_Plate02",2,17,164,63,"S/G2 phase"
3943139,"YCR063W","BUD31","","dma586","Cdc11_R1_Plate02",2,20,175,14,"MA phase"
3943160,"YCR063W","BUD31","","dma586","Cdc11_R1_Plate02",2,20,175,37,"S/G2 phase"
3952263,"YDL074C","BRE1","","dma651","Cdc11_R1_Plate02",14,6,1269,10,"S/G2 phase"
3972358,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1382,37,"T phase"
3972361,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1382,40,"MA phase"
3978067,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,62,"T phase"
3978082,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,77,"S/G2 phase"
3978193,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1427,75,"S/G2 phase"
3978217,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1427,100,"S/G2 phase"
3989465,"YBR258C","SHG1","","dma430","Cdc11_R1_Plate02",7,20,655,17,"S/G2 phase"
3989478,"YBR258C","SHG1","","dma430","Cdc11_R1_Plate02",7,20,656,4,"S/G2 phase"
3994559,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,358,36,"S/G2 phase"
3994676,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,360,37,"S/G2 phase"
4033229,"YCR009C","RVS161","","dma532","Cdc11_R1_Plate02",9,7,793,16,"S/G2 phase"
4033457,"YCR008W","SAT4","","dma533","Cdc11_R1_Plate02",9,9,801,10,"T phase"
