"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
3884196,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,58,"G1 phase"
3887956,"YDL162C","","","dma741","Cdc11_R1_Plate02",12,17,1123,46,"MA-single"
3887992,"YDL162C","","","dma741","Cdc11_R1_Plate02",12,17,1124,32,"G1 phase"
3895661,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1333,76,"S/G2 phase"
3895714,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1334,19,"S/G2 phase"
3895749,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1334,54,"S/G2 phase"
3895812,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,43,"S/G2 phase"
3895866,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,100,"S/G2 phase"
3896036,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1336,119,"MA-single"
3896068,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1336,154,"S/G2 phase"
3898285,"YCL024W","KCC4","","dma470","Cdc11_R1_Plate02",15,4,1358,2,"S/G2 phase"
3905041,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,473,8,"S/G2 phase"
3905096,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,473,65,"S/G2 phase"
3905098,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,473,67,"S/G2 phase"
3905120,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,473,89,"G1 phase"
3905221,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,475,10,"S/G2 phase"
3905230,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,475,19,"G1 phase"
3905238,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,475,27,"S/G2 phase"
3905290,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,475,80,"S/G2 phase"
3905321,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,476,25,"S/G2 phase"
3926982,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,548,37,"G1 phase"
3929392,"YCR090C","","","dma611","Cdc11_R1_Plate02",6,22,567,27,"MA-single"
3929428,"YCR090C","","","dma611","Cdc11_R1_Plate02",6,22,568,22,"S/G2 phase"
3941956,"YDL081C","RPP1A","rpp1a-supp1","dma681","Cdc11_R1_Plate02",2,17,161,56,"S/G2 phase"
3942091,"YDL081C","RPP1A","rpp1a-supp1","dma681","Cdc11_R1_Plate02",2,17,163,85,"G1 phase"
3943128,"YCR063W","BUD31","","dma586","Cdc11_R1_Plate02",2,20,175,3,"G1 phase"
3943176,"YCR063W","BUD31","","dma586","Cdc11_R1_Plate02",2,20,175,53,"G1 phase"
3943197,"YCR063W","BUD31","","dma586","Cdc11_R1_Plate02",2,20,176,10,"S/G2 phase"
3951092,"YDL077C","VAM6","","dma649","Cdc11_R1_Plate02",14,2,1255,35,"S/G2 phase"
3951129,"YDL077C","VAM6","","dma649","Cdc11_R1_Plate02",14,2,1256,37,"MA-single"
