"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
3883962,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1217,50,"MA phase"
3884097,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1219,40,"S/G2 phase"
3895792,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,22,"T phase"
3895993,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1336,76,"MA phase"
3896032,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1336,115,"S/G2 phase"
3898307,"YCL024W","KCC4","","dma470","Cdc11_R1_Plate02",15,4,1359,14,"S/G2 phase"
3898310,"YCL024W","KCC4","","dma470","Cdc11_R1_Plate02",15,4,1359,17,"S/G2 phase"
3905191,"YCL037C","SRO9","","dma516","Cdc11_R1_Plate02",5,23,474,67,"S/G2 phase"
3929308,"YCR090C","","","dma611","Cdc11_R1_Plate02",6,22,565,25,"S/G2 phase"
3929407,"YCR090C","","","dma611","Cdc11_R1_Plate02",6,22,567,43,"MA phase"
3942014,"YDL081C","RPP1A","rpp1a-supp1","dma681","Cdc11_R1_Plate02",2,17,163,7,"MA phase"
3952349,"YDL074C","BRE1","","dma651","Cdc11_R1_Plate02",14,6,1272,25,"T phase"
3972290,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1381,25,"G1 phase"
3972342,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1382,21,"S/G2 phase"
3986784,"YCL060C","","","dma523","Cdc11_R1_Plate02",7,13,625,9,"S/G2 phase"
3986802,"YCL060C","","","dma523","Cdc11_R1_Plate02",7,13,625,27,"G1 phase"
3989430,"YBR258C","SHG1","","dma430","Cdc11_R1_Plate02",7,20,654,22,"S/G2 phase"
4066247,"YDR218C","SPR28","","dma994","Cdc11_R1_Plate03",6,20,557,16,"S/G2 phase"
