ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YLR249W,YEF3,yef3-f650s,tsa584-37C,374,42.959001782531196,43.04812834224599,90.2470223580666
YBR193C,MED8,med8-51,tsa741-37C,908,42.88479508743826,42.841409691629956,91.88369242730923
YML130C,ERO1,ero1-1,tsa203-37C,1647,42.849257603355966,42.86581663630844,92.38348699242161
YBR160W,CDC28,cdc28-1,tsa174-26C,100,42.8080808080808,43.0,91.23956966919745
YLR310C,CDC25,cdc25-2-supp1,tsa29-37C,527,42.801832365399726,42.8842504743833,90.35177669169519
YLR418C,CDC73,,dma3477,78,42.77389277389278,42.30769230769231,87.52469001446774
YER151C,UBP3,,dma1447,82,42.65829021926583,42.68292682926829,92.21401775935136
YDR159W,SAC3,,dma960,90,42.52525252525253,42.22222222222222,90.38075872399911
YJR068W,RFC2,rfc2-1,tsa342-37C,251,42.36387782204515,42.23107569721115,91.73313717114414
YOR122C,PFY1,pfy1-13,tsa233-37C,248,42.29390681003584,42.33870967741935,88.58329075263661
YMR307W,GAS1,,dma3905,95,42.2434875066454,42.10526315789474,90.3092929897236
YPL190C,NAB3,nab3-11,tsa861-37C,132,42.17171717171718,42.42424242424242,88.53917753880857
YML010W,SPT5,spt5-194,tsa833-37C,44,42.17171717171717,43.18181818181818,92.8818848330856
YLL043W,FPS1,,dma3052,98,42.156256441970726,41.83673469387755,84.64185075300907
YDR437W,GPI19,gpi19-2,tsa1014-37C,62,42.08211143695015,41.935483870967744,94.55050497408494
YGL097W,SRM1,srm1-g282s,tsa261-37C,485,41.96605227533063,42.06185567010309,91.11723988626007
YGR172C,YIP1,yip1-4,tsa980-37C,821,41.86075123955757,41.90012180267966,91.8374259299566
YGR006W,PRP18,prp18-ts,tsa434-37C,373,41.790559753026244,41.8230563002681,91.09820951565088
YOR020C,HSP10,hsp10-ts,tsa681-37C,175,41.73737373737374,41.714285714285715,92.52752420116092
YER069W,"ARG5,6","arg5,6",tsa316-26C,17,41.592394533571,41.1764705882353,81.5955947310898
YFL039C,ACT1,act1-124,tsa72-26C,34,41.56268568033275,41.1764705882353,91.82532098473729
YIL128W,MET18,,dma2354,30,41.515151515151516,43.333333333333336,92.09483060642283
YOR202W,HIS3,his3,tsa997-26C,6,41.41414141414141,50.0,88.21828009679301
YDR235W,PRP42,prp42-5001,tsa1085-26C,11,41.41414141414141,45.45454545454545,71.93031974514435
YFL034C-B,MOB2,mob2-34,tsa611-37C,245,41.381158524015675,41.224489795918366,90.71154963085736
YOR212W,STE4,ste4,tsa80-37C,13,41.33644133644134,38.46153846153846,85.13739694792429
YDR311W,TFB1,tfb1-1,tsa701-37C,176,41.224747474747474,41.47727272727273,89.71225148489268
YHR191C,CTF8,ctf8-162,tsa322-37C,194,41.20066645839841,41.23711340206186,90.05724242364282
YCR081W,SRB8,,dma597,225,41.17171717171717,41.333333333333336,85.72809499588548
YOR329C,SCD5,scd5-pp1d2,tsa570-26C,36,41.16161616161615,41.666666666666664,85.9018707960049
YDR164C,SEC1,sec1-1,tsa36-37C,1221,41.141141141141134,41.11384111384111,91.61784920730068
YJR065C,ARP3,arp3-g15c,tsa298-37C,231,41.12554112554112,41.125541125541126,85.98160048326666
YFL039C,ACT1,act1-119,tsa215-37C,245,41.08431251288393,41.224489795918366,90.79878671202917
YIL048W,NEO1,neo1-2,tsa188-37C,431,40.7368347043521,40.835266821345705,93.28687672626413
YIL109C,SEC24,sec24-20,tsa456-37C,497,40.497530638375714,40.44265593561368,92.26418344578904
YBR105C,VID24,,dma275,2289,40.40271654950555,40.41065967671472,94.0713702914382
YLR314C,CDC3,cdc3-3,tsa130-37C,752,40.16763378465507,40.159574468085104,93.58274952191286
YPL124W,SPC29,spc29-20,tsa706-37C,154,39.8989898989899,40.25974025974026,82.89559601142055
YGR158C,MTR3,mtr3-ts,tsa614-37C,67,39.84622342831298,40.298507462686565,87.46620217819178
YER090W,TRP2,trp2,tsa366-37C,26,39.70473970473971,38.46153846153846,93.38004988634155
YER090W,TRP2,trp2,tsa723-26C,4,39.64646464646465,50.0,75.06474399786767
YDR002W,YRB1,yrb1-51,tsa582-37C,1326,39.50134832487773,39.51734539969834,91.17625149420418
YFL005W,SEC4,sec4-8,tsa307-37C,1534,39.47954117445642,39.50456323337679,91.93473106652715
YDR437W,GPI19,gpi19-2,tsa1014-26C,23,39.35002195871761,39.130434782608695,90.77667190826314
YBL040C,ERD2,erd2-5001,tsa1072-37C,250,39.33737373737374,39.2,91.26965744168966
YJL091C,GWT1,gwt1-20,tsa655-37C,194,39.30542538789961,39.175257731958766,91.23962786604947
YNL061W,NOP2,nop2-10,tsa941-26C,7,39.249639249639245,42.857142857142854,73.05258783941859
YLR212C,TUB4,tub4-y445d,tsa717-37C,444,39.17553917553918,39.189189189189186,89.08669352257398
YAL041W,CDC24,cdc24-h,tsa42-37C,1670,39.147160225004534,39.16167664670659,92.64909742502209
YFR025C,HIS2,,dma1568,235,38.9512142703632,39.148936170212764,86.23004284452246
YAL041W,CDC24,cdc24-4,tsa149-37C,1093,38.53909636160323,38.51784080512351,91.62058445934542
YDR189W,SLY1,sly1-ts,tsa251-37C,1126,38.45739813768233,38.45470692717584,91.66644357873393
YKR068C,BET3,bet3-5001,tsa1090-37C,423,38.426821405544814,38.53427895981088,92.86000281672764
YER069W,"ARG5,6","arg5,6",tsa316-37C,12,38.38383838383837,41.666666666666664,80.06385358603183
YIR022W,SEC11,sec11-2,tsa318-37C,1247,38.30769604626862,38.331996792301524,92.3453680543512
YDR062W,LCB2,lcb2-16,tsa585-37C,835,38.23141595596686,38.203592814371255,89.21076921107183
YOR202W,HIS3,his3,tsa107-37C,1672,38.19112174375332,38.217703349282296,94.70181678932623
YLR459W,GAB1,gab1-1,tsa200-37C,275,38.14141414141414,38.18181818181818,91.59561800983062
YHR191C,CTF8,ctf8-9,tsa323-37C,382,38.12999100957216,38.21989528795812,89.05730411230596
YLL031C,GPI13,gpi13-3-supp1,tsa196-37C,403,38.110634884828436,38.21339950372209,91.3460117115345
