ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YJL104W,PAM16,pam16-3,tsa499-37C,865,13.838967711800082,13.872832369942197,90.78053397784852
YEL032W,MCM3,mcm3-1,tsa112-37C,496,13.817611599869661,13.911290322580646,91.22988589973639
YGL250W,RMR1,rmr1-supp1,dma1772,910,13.809523809523805,13.846153846153847,94.92189936575974
YDL143W,CCT4,cct4-1,tsa729-26C,89,13.78958120531154,14.606741573033707,89.2978543142932
YMR308C,PSE1,pse1-41,tsa683-37C,1040,13.778166278166282,13.846153846153847,91.89186243048519
YLR007W,NSE1,nse1-16,tsa1044-37C,845,13.772039925886082,13.846153846153847,93.08718699035347
YGR105W,VMA21,,dma1867,91,13.764013764013766,14.285714285714286,94.1161544438301
YGR278W,CWC22,cwc22-5001,tsa1092-37C,986,13.750076833241136,13.793103448275861,91.58119189688887
YGR103W,NOP7,nop7-1,tsa447-37C,672,13.731060606060607,13.839285714285714,91.09399025112232
YPL066W,RGL1,,dma4820,950,13.723551302498665,13.789473684210526,92.7790599582018
YKR101W,SIR1,,dma3016,413,13.720742534301856,13.801452784503631,92.05767450085298
YDR288W,NSE3,nse3-ts4,tsa995-37C,719,13.719953358339998,13.769123783031988,93.91418831721339
YGR091W,PRP31,prp31-ts,tsa400-37C,871,13.716962970694318,13.777267508610793,92.01219427264034
YDR235W,PRP42,prp42-5001,tsa1085-26C,21,13.708513708513713,14.285714285714286,93.80796685212022
YOR202W,HIS3,his3,tsa776-37C,881,13.705729256240046,13.734392735527809,92.17037583867418
YPL082C,MOT1,mot1-1033,tsa363-37C,296,13.704613704613704,13.85135135135135,90.66274563713803
YFL039C,ACT1,act1-133,tsa141-26C,87,13.68861024033438,13.793103448275861,88.8561934562975
YGL218W,,,dma1749,140,13.686868686868682,14.285714285714286,90.71694644173232
YOL111C,MDY2,,dma4384,363,13.682277318640953,13.774104683195592,88.26567720423166
YFL023W,BUD27,bud27-supp1,dma1478,431,13.670346152944768,13.689095127610209,91.96689572310233
YPR055W,SEC8,sec8-6,tsa364-26C,153,13.666072489601898,13.72549019607843,94.70969867380623
YLR026C,SED5,sed5-1,tsa198-37C,269,13.660771281589124,13.754646840148698,88.57283528345204
YPR161C,SGV1,sgv1-80,tsa1028-26C,168,13.618326118326118,13.69047619047619,93.74910296154407
YPR078C,,,dma5084,2151,13.617344998098135,13.621571362157136,93.90655781287944
YMR312W,ELP6,,dma3902,277,13.616307479123362,13.71841155234657,90.24385517302774
YGR274C,TAF1,taf1-2,tsa525-37C,752,13.6135289060821,13.696808510638299,92.30130560351536
YBL034C,STU1,stu1-12,tsa822-37C,729,13.605187679261753,13.717421124828531,92.8959399055392
YFR021W,ATG18,,dma1550,754,13.594834284489455,13.660477453580901,90.15356087174273
YLR262C,YPT6,,dma3304,152,13.58984582668793,13.81578947368421,90.99170515731254
YOL135C,MED7,med7-141,tsa740-26C,147,13.564213564213556,13.605442176870747,92.17855137903197
YNL075W,IMP4,imp4-2,tsa556-37C,718,13.558988210798795,13.649025069637883,93.86053254864295
YER133W,GLC7,glc7-12,tsa185-26C,153,13.547237076648845,13.72549019607843,96.82831425808182
YOR368W,RAD17,,dma4760,1608,13.517639077340565,13.557213930348258,91.46170788854862
YDR002W,YRB1,yrb1-51,tsa582-26C,213,13.515436050647322,13.615023474178404,91.19403464127849
YOR202W,HIS3,his3,tsa485-37C,1033,13.512667820509062,13.552758954501453,92.08837819686337
YML101C-A,,,dma3591,119,13.504795857737035,13.445378151260504,94.15624487136242
YKL030W,,,dma2749,209,13.503455608718774,13.875598086124402,88.47902852779109
YKL127W,PGM1,,dma2853,753,13.485452130870456,13.54581673306773,91.76371840532148
YLR312C,ATG39,,dma3338,862,13.472310108040963,13.45707656612529,91.32345041716452
YHR058C,MED6,med6-ts,tsa1017-26C,127,13.46536228425993,13.385826771653543,85.7631745804888
YPL227C,ALG5,,dma4967,1468,13.465031789282467,13.487738419618529,91.66863989893821
YPL109C,,,dma4859,1048,13.459017657490941,13.454198473282442,91.75493726938163
YOR106W,VAM3,,dma4531,209,13.450292397660824,13.397129186602871,91.2330349967631
YAL048C,GEM1,,dma5203,821,13.449968626582509,13.520097442143728,89.84464656533437
YOR122C,PFY1,pfy1-13,tsa233-26C,144,13.446969696969703,13.88888888888889,92.15450923442424
YKL125W,RRN3,rrn3-s213p,tsa527-37C,907,13.417526978717714,13.450937155457552,90.43546561519125
YHR027C,RPN1,rpn1-821,tsa255-37C,432,13.40488215488216,13.425925925925926,92.73061231163706
YPR133C,SPN1,spn1-k192n,tsa1011-26C,200,13.38383838383838,13.5,92.13028541114187
YDR228C,PCF11,pcf11-2,tsa685-26C,264,13.383838383838375,13.636363636363637,95.06506216135853
YKL203C,TOR2,tor2-21,tsa398-37C,954,13.379073756432247,13.417190775681341,93.44030977425213
YNR044W,AGA1,,dma5336,848,13.379073756432247,13.443396226415095,92.41824611041098
YML042W,CAT2,,dma3545,451,13.377679231337769,13.52549889135255,90.53920413839796
YPL124W,SPC29,spc29-20,tsa706-37C,288,13.35227272727273,13.541666666666666,92.1305276493747
YFL039C,ACT1,act1-133,tsa141-37C,173,13.335668826998305,13.294797687861271,94.01447494560237
YBR016W,,,dma182,696,13.331591779867635,13.362068965517242,92.83695489584665
YPL259C,APM1,,dma4971,823,13.32400554757785,13.365735115431349,89.39844374047323
YNL272C,SEC2,sec2-41,tsa56-37C,121,13.31496786042241,13.223140495867769,91.60014703860732
YPL076W,GPI2,gpi2-1-7b,tsa462-37C,732,13.309322735552248,13.387978142076502,94.91245207467962
YHR027C,RPN1,rpn1-821,tsa255-26C,141,13.281753707285615,13.47517730496454,92.87928602703258
YKR001C,VPS1,,dma2924,271,13.280405531328032,13.284132841328413,92.17516004377245
YOR301W,RAX1,,dma4703,1724,13.26607138672104,13.2830626450116,92.18799867011211
YPL138C,SPP1,,dma4862,710,13.253663394508465,13.23943661971831,90.52951460908503
YPL123C,RNY1,,dma4871,807,13.251473846269384,13.258983890954152,92.06130807434533
YPL212C,PUS1,,dma4956,1721,13.236373027192322,13.248111563044741,93.12376496350984
YDR280W,RRP45,rrp45-5001,tsa1086-37C,922,13.22772190451149,13.232104121475054,89.67526148103245
YDL087C,LUC7,luc7-1,tsa711-37C,878,13.222199213087594,13.211845102505695,92.25219180181037
YOR279C,RFM1,,dma4674,1147,13.217616443422898,13.251961639058413,90.91776193674312
YFR057W,,,dma1590,610,13.207484682894515,13.278688524590164,89.68264974713357
YPL086C,ELP3,,dma4832,595,13.19582378405908,13.277310924369749,92.73836393508742
YBR102C,EXO84,exo84-102,tsa24-26C,223,13.181138741676863,13.452914798206278,92.73460924247865
YGL067W,NPY1,,dma1653,1298,13.174114021571647,13.174114021571649,92.38481723428131
YML098W,TAF13,taf13-2,tsa636-37C,741,13.168118431276321,13.225371120107962,93.26559544882808
YGR033C,TIM21,,dma1804,1030,13.152888104344418,13.20388349514563,93.12055530692493
YDR502C,SAM2,,dma5259,698,13.148678764724615,13.180515759312321,91.15485260711927
YPR199C,ARR1,,dma5167,1022,13.147126845756985,13.209393346379647,93.71179827368924
YOR202W,HIS3,his3,tsa589-26C,77,13.131313131313133,12.987012987012987,90.04310023757515
YBL034C,STU1,stu1-7,tsa950-26C,93,13.131313131313128,13.978494623655914,89.51356746062267
YNL163C,RIA1,ria1-ts,tsa1055-26C,245,13.127190270047413,13.46938775510204,92.895879345981
YEL038W,UTR4,,dma1294,939,13.12163165198309,13.205537806176784,91.2679778618479
YGR122C-A,,,dma5292,999,13.094913094913096,13.113113113113114,90.86465120419653
YDR141C,DOP1,dop1-1,tsa854-26C,407,13.07671307671307,13.267813267813267,93.7513436651977
YLR039C,RIC1,,dma3121,559,13.07348981767587,13.059033989266547,92.14845327860364
YIL104C,SHQ1,shq1-5001,tsa1100-37C,1092,13.073038073038074,13.095238095238095,92.73993848360078
YOR232W,MGE1,mge1-100,tsa505-37C,761,13.070255777220291,13.140604467805518,91.68723168330743
YPL253C,VIK1,,dma4975,1186,13.063178155926892,13.069139966273188,90.49844755572539
YEL037C,RAD23,,dma1295,548,13.063112880631122,13.138686131386862,92.86638684113471
YLR088W,GAA1,gaa1-ts,tsa207-37C,259,13.061113061113062,13.127413127413128,91.92395899633433
YML023C,NSE5,nse5-ts3,tsa1006-37C,694,13.055628329403547,13.112391930835734,91.75620902010395
YOR226C,ISU2,,dma4640,1294,13.051691567920315,13.060278207109738,91.15249078434923
YPL266W,DIM1,dim1-2,tsa984-37C,701,13.04917938298823,13.12410841654779,90.61805268318207
YLL050C,COF1,cof1-8,tsa248-26C,170,13.04812834224599,13.529411764705882,95.039324349121
YHR007C,ERG11,erg11-td,tsa14-37C,189,13.035113035113028,13.227513227513228,92.20489478685155
YKL052C,ASK1,ask1-2,tsa1003-26C,204,13.027332144979198,13.235294117647058,91.60705082824279
YEL063C,CAN1,,dma1300,364,13.020313020313019,13.186813186813186,88.41386644316152
YOR202W,HIS3,his3,tsa779-37C,678,13.006167873424507,13.126843657817108,92.06591060076899
YLL036C,PRP19,prp19-1,tsa247-37C,506,12.999560825647782,13.043478260869565,92.836470419381
YOR355W,GDS1,,dma4747,673,12.999234544554017,13.075780089153046,91.6419936933276
YOR202W,HIS3,his3,tsa389-37C,1119,12.99861889674222,13.047363717605004,90.63609943152743
YNL109W,,,dma5342,824,12.997695400608016,12.985436893203884,90.89753504430234
YOR123C,LEO1,,dma4542,210,12.987012987012985,13.333333333333334,91.7156946756642
YOR276W,CAF20,,dma4676,1796,12.97664844435446,12.973273942093542,92.33431056273758
YJR084W,,,dma2655,711,12.9650939777522,13.080168776371307,88.55230559322024
YDL014W,NOP1,nop1-2,tsa803-26C,64,12.94191919191919,14.0625,92.41206903547398
YOR202W,HIS3,his3,tsa876-37C,1631,12.940564442710373,12.936848559166156,92.41212959503218
YOR202W,HIS3,his3,tsa484-37C,1192,12.938105891126028,13.003355704697986,91.60396229077429
YKL024C,URA6,ura6-6,tsa1034-26C,217,12.931154866638739,12.903225806451612,92.70971926405602
YPL155C,KIP2,,dma4874,1000,12.926262626262625,13.0,90.00216197622795
YOR116C,RPO31,rpo31-698,tsa831-37C,766,12.913732626526365,12.924281984334204,90.85344768592844
YER147C,SCC4,scc4-4,tsa986-37C,1002,12.9044940422186,12.974051896207586,90.5856533195419
YGL084C,GUP1,,dma1668,489,12.895829460246643,12.883435582822086,92.21379704190782
YNL091W,NST1,,dma4002,447,12.89404108196054,12.975391498881432,92.25643097088478
YDR469W,SDC1,,dma1195,512,12.870896464646464,12.890625,94.63078956946393
YLR268W,SEC22,sec22-1,tsa313-26C,260,12.85936285936286,13.076923076923077,92.82248116143543
YGL098W,USE1,use1-ts,tsa592-37C,890,12.856656452162074,12.92134831460674,92.72322404553594
YMR094W,CTF13,ctf13-30,tsa59-37C,719,12.848934406653466,12.934631432545201,92.05058903254289
YKL210W,UBA1,uba1-1,tsa191-26C,170,12.828282828282834,12.941176470588236,94.13286888189494
YPR149W,NCE102,,dma5128,600,12.823232323232325,12.833333333333334,90.42498881162162
YOR202W,HIS3,his3,tsa482-37C,830,12.822197882438847,12.891566265060241,92.87462294105072
YLL045C,RPL8B,,dma3050,544,12.821226975638739,12.867647058823529,90.96439279656167
YJL165C,HAL5,,dma2547,194,12.792877225866912,12.88659793814433,90.49463230355842
YER148W,SPT15,spt15-i143n,tsa812-26C,23,12.779973649538867,13.043478260869565,80.54051828081104
YPR083W,MDM36,,dma5357,734,12.776264002422039,12.806539509536785,91.20802389922405
YGR172C,YIP1,yip1-40,tsa981-37C,866,12.747568059346353,12.8175519630485,91.44765807104484
YLR086W,SMC4,smc4-1,tsa264-26C,240,12.73989898989899,12.916666666666666,92.76670580832779
YDL090C,RAM1,ram1-119,tsa327-37C,652,12.737807523083594,12.730061349693251,90.64578896084038
YLR272C,YCS4,ycs4-1,tsa432-37C,1289,12.719122959619472,12.723041117145074,92.07511565361628
YFR011C,MIC19,,dma1514,1045,12.706007442849543,12.727272727272727,92.77136889430965
YPL018W,CTF19,,dma4785,1915,12.696679589629984,12.741514360313316,92.35841326690354
YPR114W,,,dma5106,736,12.692138779095302,12.771739130434783,89.88346524214437
YDR004W,RAD57,,dma838,458,12.685810065722725,12.663755458515285,93.01524223520485
YML049C,RSE1,rse1-1,tsa982-37C,628,12.685774946921436,12.738853503184714,93.07380332798996
YHR021C,RPS27B,,dma2095,292,12.678151376781505,12.67123287671233,90.78477314692294
YDL126C,CDC48,cdc48-4601,tsa851-26C,263,12.6742712294043,12.927756653992395,92.44380224397386
YPR134W,MSS18,,dma5114,952,12.672947967065612,12.710084033613445,90.79531051005077
YNL061W,NOP2,nop2-6,tsa628-37C,926,12.664441390143333,12.742980561555076,92.29736923223197
YMR241W,YHM2,,dma3820,277,12.657258505633962,12.635379061371841,90.13085103741551
YJR065C,ARP3,arp3-g15c,tsa298-37C,31,12.642554578038457,12.903225806451612,92.78469199711495
YBL031W,SHE1,,dma111,512,12.636126893939393,12.6953125,89.57467205485243
YGR245C,SDA1,sda1-2,tsa523-37C,811,12.626885376577118,12.700369913686806,92.20083729645175
YGR276C,RNH70,,dma5301,1093,12.623952239688752,12.62580054894785,93.20382469945805
YOR202W,HIS3,his3,tsa770-26C,266,12.6224652540442,12.781954887218046,95.23432612654405
YOR202W,HIS3,his3,tsa775-26C,228,12.599681020733655,12.719298245614034,94.17065804621542
YBR167C,POP7,pop7-5001,tsa1074-37C,190,12.594364699627853,12.631578947368421,94.99039222609063
YMR003W,AIM34,,dma3615,271,12.590853181259085,12.546125461254613,85.96235496742804
YDR050C,TPI1,tpi1-1670,tsa988-37C,942,12.581226275493796,12.632696390658174,92.06155031257816
YMR300C,ADE4,,dma3890,352,12.563131313131315,12.784090909090908,87.47016684763881
YNR033W,ABZ1,,dma5337,656,12.54773343187977,12.652439024390244,90.80675626655169
YOR202W,HIS3,his3,tsa768-37C,2480,12.537471489084396,12.540322580645162,92.54608733778365
YLL026W,HSP104,,dma3038,1005,12.531282979044173,12.537313432835822,90.57772001741692
YOR202W,HIS3,his3,tsa661-37C,2520,12.521645021645018,12.53968253968254,93.32772955554735
YPL112C,PEX25,,dma4856,1876,12.517499084663264,12.526652452025587,91.97719084799732
YBR274W,CHK1,,dma439,386,12.495420526508616,12.694300518134716,89.96806694495803
YJR065C,ARP3,arp3-g302y,tsa296-37C,494,12.479041426409848,12.550607287449393,90.84200192942752
YKL071W,,,dma2800,659,12.469152833341003,12.5948406676783,89.13064937408669
YPR122W,AXL1,,dma5123,1195,12.465238155614722,12.468619246861925,91.59554451218368
YPR140W,TAZ1,,dma5134,567,12.441879108545784,12.522045855379188,91.95660059820732
YOR202W,HIS3,his3,tsa774-37C,1035,12.437417654808963,12.46376811594203,91.39097432456411
YHR069C,RRP4,rrp4-1,tsa724-37C,764,12.435877095562958,12.434554973821989,92.30917834608213
YMR220W,ERG8,erg8-1,tsa320-37C,553,12.424425082652935,12.47739602169982,91.8786604467963
YPR152C,URN1,,dma5126,1025,12.42177876324218,12.487804878048781,89.92046713220817
YGL160W,AIM14,,dma1695,542,12.419396921241944,12.546125461254613,90.6675904017945
YPL183W-A,RTC6,,dma4932,1502,12.403663801799624,12.450066577896138,92.45760982324482
YOL119C,MCH4,,dma4399,328,12.395294407489532,12.5,89.89218581852602
YOR202W,HIS3,his3,tsa394-37C,1245,12.388949738347327,12.449799196787149,92.61167333932066
YPR064W,,,dma5073,1579,12.382853231491614,12.412919569347688,93.01106362568864
YLR286C,CTS1,,dma3331,313,12.334204666473026,12.460063897763579,94.57525645458911
YKL130C,SHE2,,dma2850,667,12.328684142777096,12.443778110944528,91.12439114934169
YPL149W,ATG5,,dma4878,1199,12.315818737837091,12.343619683069225,92.74980969158834
YIL141W,,,dma2367,528,12.310606060606066,12.31060606060606,90.28588350642265
YKL044W,,,dma2761,782,12.308507065540313,12.404092071611252,91.11433826267951
YGR042W,,,dma1832,438,12.308011623080112,12.32876712328767,92.64934138452473
YFL039C,ACT1,act1-132,tsa216-26C,282,12.303889963464432,12.411347517730496,93.17675457694001
YNL262W,POL2,pol2-12,tsa20-26C,187,12.299465240641712,12.29946524064171,91.7904857300485
YIL025C,,,dma2264,556,12.293801322578297,12.410071942446043,89.91410837859655
YPR017C,DSS4,,dma5037,920,12.28370663153272,12.282608695652174,92.45052435493473
YKL018W,SWD2,swd2-ts1,tsa173-26C,96,12.247474747474746,12.5,91.73259079240366
YML041C,VPS71,,dma3546,247,12.243896454422764,12.550607287449393,91.66918493496206
YFL034C-B,MOB2,mob2-8,tsa616-37C,544,12.240047534165177,12.316176470588236,94.037305899046
YKL136W,,,dma2846,600,12.212121212121207,12.333333333333334,90.66504690034985
YLR298C,YHC1,yhc1-3,tsa840-37C,374,12.210338680926913,12.29946524064171,94.10646491451716
YLR186W,EMG1,emg1-1,tsa1056-37C,1344,12.200126262626254,12.202380952380953,92.00498768521383
YOR122C,PFY1,pfy1-4,tsa232-26C,133,12.181970076706916,12.781954887218046,90.38005361943283
YDL077C,VAM6,,dma649,218,12.176814011676406,12.385321100917432,93.06526443028292
YPL249C,GYP5,,dma4977,1652,12.172573189522339,12.167070217917676,93.666439164593
YPL199C,,,dma4942,1322,12.158651568636442,12.178517397881997,92.26624161931414
YPL035C,,,dma5228,233,12.151558503489834,12.446351931330472,90.96693629800632
YLR430W,SEN1,sen1-1,tsa1023-37C,481,12.133812133812128,12.266112266112266,92.36979846384625
YGL234W,"ADE5,7","ade5,7",tsa536-26C,11,12.121212121212121,18.181818181818183,82.24605711856411
YDL084W,SUB2,sub2-1,tsa976-26C,117,12.12121212121211,12.820512820512821,95.64049908343108
YKL001C,MET14,,dma2741,587,12.116049765112802,12.265758091993186,92.59762352181689
YGL153W,PEX14,,dma1701,563,12.115829700199148,12.255772646536412,92.98877770826886
YOR202W,HIS3,his3,tsa775-37C,655,12.115043565425237,12.213740458015268,92.0065622337272
YPL255W,BBP1,bbp1-1,tsa691-26C,244,12.100513330021535,12.295081967213115,92.47365810616938
YPR110C,RPC40,rpc40-v78r,tsa642-37C,1091,12.098065901915584,12.098991750687443,91.05644332503465
YIL026C,IRR1,irr1-1,tsa67-37C,401,12.088465704425804,12.219451371571072,91.62406806409867
YOR202W,HIS3,his3,tsa770-37C,1229,12.08011769443828,12.123677786818552,90.99673160064363
YGL221C,NIF3,,dma1747,613,12.068482541565745,12.071778140293638,91.46279796059632
YLR117C,CLF1,clf1-1,tsa1047-37C,1239,12.067405287744283,12.106537530266344,92.21385760146603
YER148W,SPT15,spt15-p65s,tsa476-37C,1319,12.06683973931889,12.130401819560273,90.62471423458472
YPL076W,GPI2,gpi2-1-7b,tsa462-26C,310,12.059302704463992,12.258064516129032,92.90998972304297
YPL158C,AIM44,,dma5360,695,12.05871666303321,12.086330935251798,91.87926604237836
YGL115W,SNF4,,dma1678,305,12.045040569630727,12.131147540983607,93.34904652003583
YAL041W,CDC24,cdc24-1,tsa408-37C,1169,12.040853358218628,12.061591103507272,94.86285379650899
YKL133C,,,dma2847,508,12.035711445160269,12.204724409448819,91.65428728364341
YOR202W,HIS3,his3,tsa967-26C,62,12.023460410557185,12.903225806451612,91.62770163759102
YGR091W,PRP31,prp31-1,tsa472-37C,1330,12.005012531328319,12.030075187969924,93.00052626256081
YKL112W,ABF1,abf1-103,tsa335-26C,261,11.981887843956807,12.260536398467433,91.95914409965197
YKR091W,SRL3,,dma3003,673,11.96361835291999,12.035661218424963,90.90474163172885
YNL229C,URE2,,dma4096,1163,11.963139564171376,12.037833190025795,93.11437823198793
YDL081C,RPP1A,rpp1a-supp1,dma681,407,11.957411957411962,12.039312039312039,92.08474462337102
YKL086W,SRX1,,dma2812,583,11.949685534591193,12.006861063464838,90.75891421556902
YPL247C,,,dma4979,1498,11.930385294871282,11.949265687583445,93.49190651784357
YKL065C,YET1,,dma2806,638,11.929641239986067,11.912225705329154,93.12576342893064
YDL105W,NSE4,nse4-ts2,tsa1013-26C,180,11.919191919191924,12.222222222222221,92.57557984262994
YJR146W,,,dma2726,476,11.913250148544263,11.974789915966387,91.27706179557879
YKL091C,,,dma2810,484,11.891643709825528,11.983471074380166,89.4095261396249
YOR326W,MYO2,myo2-16,tsa337-37C,825,11.878787878787882,11.878787878787879,93.32779011510556
YBR160W,CDC28,cdc28-13,tsa175-26C,175,11.873015873015873,12.0,92.66726701375369
YDR052C,DBF4,dbf4-2,tsa162-26C,145,11.842563566701491,12.413793103448276,91.98772821112516
YML031W,NDC1,ndc1-4,tsa176-26C,182,11.827061827061824,12.087912087912088,96.41329960569672
YPR171W,BSP1,,dma5138,899,11.822339074841858,11.902113459399333,91.87411847993087
YGL080W,MPC1,,dma1649,111,11.820911820911817,12.612612612612613,91.73398366224238
YGR092W,DBF2,dbf2-3,tsa160-37C,659,11.805459756901337,11.836115326251896,93.46604758648965
YDR035W,ARO3,,dma5224,575,11.801493192797544,11.826086956521738,92.23699135270068
YDR491C,,,dma1204,713,11.801039851530737,11.921458625525947,92.49715521475328
YNL111C,CYB5,,dma5340,1259,11.789058175078832,11.834789515488483,92.69560888699405
YGR135W,PRE9,,dma1892,876,11.782205617822056,11.872146118721462,90.16712621278086
YPR130C,,,dma5116,629,11.779158837982367,11.764705882352942,90.27286320140837
YGL044C,RNA15,rna15-58,tsa652-26C,184,11.775362318840576,11.956521739130435,93.01094250657222
YHR107C,CDC12,cdc12-1,tsa30-37C,439,11.7599687075769,11.845102505694761,92.48340819504054
YGL092W,NUP145,nup145-r4,tsa977-26C,176,11.742424242424242,11.931818181818182,95.08601576849776
YPR167C,MET16,,dma5140,945,11.697931697931697,11.746031746031745,90.80112422763854
YOL081W,IRA2,,dma4362,333,11.684411684411689,11.711711711711711,92.87092880800016
YBR087W,RFC5,rfc5-1,tsa887-26C,270,11.68350168350168,11.851851851851851,94.70473279003335
YJL082W,IML2,,dma5162,793,11.680487090323165,11.727616645649432,93.33124200992329
YPL113C,,,dma4855,1372,11.678740760373419,11.73469387755102,92.04544147009538
YOR325W,,,dma5348,850,11.677956030897201,11.764705882352942,92.61397460253248
YMR272C,SCS7,,dma3887,248,11.66911045943304,11.693548387096774,95.04580422184904
YIL021W,RPB3,rpb3-2,tsa615-37C,820,11.6580438531658,11.707317073170731,92.90030019373003
YLR186W,EMG1,emg1-1-supp1,tsa1020-37C,932,11.645424199072268,11.695278969957082,92.54330159810618
YJL074C,SMC3,smc3-42,tsa71-26C,251,11.63024669000765,11.952191235059761,94.23933258522092
YOR202W,HIS3,his3,tsa9-37C,1062,11.624721794213322,11.67608286252354,92.50369564703952
YFL038C,YPT1,ypt1-3,tsa591-37C,554,11.597928745943186,11.732851985559567,95.99368242688796
YOL086C,ADH1,,dma5363,1725,11.588932806324104,11.594202898550725,93.36757774484684
YNR004W,SWM2,,dma4190,1187,11.588505101563229,11.625947767481044,90.50492742845343
YER089C,PTC2,,dma5257,923,11.578405944603126,11.592632719393283,91.54322105389377
YOR202W,HIS3,his3,tsa393-37C,1430,11.554001554001553,11.608391608391608,92.21755173451659
YPL202C,AFT2,,dma4939,1020,11.541889483065953,11.568627450980392,91.71242445952109
YFL001W,DEG1,,dma5289,424,11.528016009148084,11.556603773584905,92.41594484719916
YJL050W,MTR4,mtr4-1,tsa431-37C,1020,11.527035056446817,11.568627450980392,92.5680704574124
YKR002W,PAP1,pap1-1,tsa194-37C,353,11.526025123758831,11.614730878186968,93.69902020690779
YPR016C,TIF6,tif6-ts4,tsa1010-26C,266,11.521227310700999,11.654135338345865,91.82766929878693
YOR202W,HIS3,his3,tsa867-37C,1113,11.511339813226606,11.590296495956874,92.06500220739589
YLR451W,LEU3,,dma3496,305,11.498592482199038,11.475409836065573,89.05834126158882
YER157W,COG3,cog3-2,tsa47-37C,532,11.498443077390451,11.654135338345865,92.85100471335042
YOR202W,HIS3,his3,tsa489-37C,1513,11.49699239586881,11.500330469266359,93.21944906547517
YPR115W,RGC1,,dma5105,756,11.495911495911493,11.507936507936508,91.57337971388031
YPL232W,SSO1,,dma4964,781,11.4952340304453,11.523687580025609,92.01909806227582
YAL040C,CLN3,,dma44,600,11.494949494949497,11.5,91.11851687219571
YOR228C,MCP1,,dma4638,1072,11.493668023518778,11.567164179104477,92.11817349950068
YDR228C,PCF11,pcf11-ts10,tsa679-37C,935,11.467617349970293,11.550802139037433,93.50668305004581
YOR302W,,,dma4702,1695,11.465093411996063,11.504424778761061,92.928823745645
YJL005W,CYR1,cdc35-1,tsa354-37C,900,11.45454545454545,11.444444444444445,92.76846203551575
YLR078C,BOS1,bos1-1,tsa199-37C,297,11.447811447811452,11.447811447811448,92.95613610639587
YPL095C,EEB1,,dma4825,1102,11.434673412894824,11.433756805807622,92.80861302260628
YIR011C,STS1,sts1-5001,tsa1105-26C,272,11.41562685680334,11.397058823529411,94.55787586138402
YOR212W,STE4,ste4,tsa631-26C,30,11.414141414141415,13.333333333333334,88.73216748109179
YPL261C,,,dma5015,756,11.411736411736417,11.507936507936508,92.45815485926867
YIL125W,KGD1,,dma5202,37,11.411411411411411,13.513513513513514,93.33093921213226
YGR179C,OKP1,okp1-5,tsa227-26C,310,11.404366243075915,11.612903225806452,92.13167828098061
YDL028C,MPS1,mps1-417,tsa169-26C,83,11.39101861993429,12.048192771084338,97.08508678487489
YOR202W,HIS3,his3,tsa528-37C,808,11.372387238723874,11.386138613861386,91.58936743724666
YPL246C,RBD2,,dma4980,2595,11.342324983943474,11.368015414258188,94.03990996004886
YOL032W,OPI10,,dma4317,1183,11.337380568149808,11.411665257819104,92.64019689123563
YPR191W,QCR2,,dma5152,849,11.335974586857978,11.425206124852767,90.47573772139818
YPL141C,FRK1,,dma4882,1815,11.331496786042244,11.349862258953168,93.39482954603949
YFL003C,MSH4,,dma5288,245,11.32137703566275,11.428571428571429,91.34622081104995
YNL271C,BNI1,,dma4132,177,11.316555384351995,11.299435028248588,92.46772326946521
YBL041W,PRE7,pre7-5001,tsa1064-26C,199,11.309070605553023,11.557788944723619,93.17820800633696
YLR007W,NSE1,nse1-16,tsa1044-26C,391,11.307447880337907,11.508951406649617,95.46487636463395
YGL063W,PUS2,,dma5195,1554,11.30611130611131,11.325611325611325,93.51528250731106
YDR108W,TRS85,,dma909,583,11.301696207356592,11.320754716981131,91.49998152933475
YEL007W,MIT1,,dma1267,639,11.296059183383129,11.424100156494523,91.23872759523445
YOR359W,VTS1,,dma4743,710,11.29463650590411,11.408450704225352,92.31590045704299
YGR137W,,,dma1890,1226,11.290721241781599,11.33768352365416,90.36406589606648
YBR236C,ABD1,abd1-5,tsa75-37C,458,11.289753429491423,11.353711790393014,93.7391106344401
YBR247C,ENP1,enp1-1,tsa542-37C,938,11.288794124615015,11.300639658848613,92.20616653757388
YER171W,RAD3,rad3-ts14,tsa588-26C,480,11.28787878787878,11.458333333333334,94.58809508092877
YGL242C,,,dma1754,982,11.282889999794282,11.30346232179226,93.27891855163338
YJL121C,RPE1,,dma2516,278,11.270983213429254,11.510791366906474,92.12659127809131
YOR180C,DCI1,,dma5206,939,11.269241940168456,11.288604898828542,92.32340984226052
YGL023C,PIB2,,dma1597,428,11.2668743509865,11.448598130841122,91.89610159955961
YPR058W,YMC1,,dma5056,1283,11.24416416700127,11.301636788776305,90.73335808200612
YOR202W,HIS3,his3,tsa870-37C,1272,11.232609109967601,11.242138364779874,91.63896571541731
YPL087W,YDC1,,dma4831,1398,11.22816144275372,11.23032904148784,90.65547849015331
YGL017W,ATE1,,dma1601,1167,11.227960842356733,11.225364181662382,90.57390476524996
YPL241C,CIN2,,dma4960,1012,11.220904699165569,11.264822134387352,90.293635129873
YLL038C,ENT4,,dma3057,746,11.21401684404365,11.26005361930295,93.41317909217588
YOR204W,DED1,ded1-95,tsa561-26C,100,11.212121212121213,12.0,90.611270012663
