ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YIL103W,DPH1,,dma2345,676,9.542167234474928,9.615384615384615,89.14810061109941
YGR074W,SMD1,smd1-1,tsa748-37C,508,9.538296349319975,9.645669291338583,92.01567019788892
YJL060W,BNA3,,dma2477,1470,9.53823953823954,9.591836734693878,90.65496829562652
YOR202W,HIS3,his3,tsa396-37C,1080,9.537037037037033,9.537037037037036,92.88838655709023
YJR008W,MHO1,,dma2610,790,9.530750543408772,9.620253164556962,90.04240020944681
YML116W-A,,,dma3603,723,9.518420721740222,9.54356846473029,91.34793075483867
YMR198W,CIK1,,dma3800,468,9.518259518259518,9.615384615384615,91.70884338103357
YDL155W,CLB3,,dma724,845,9.512880282111052,9.585798816568047,90.5374737393281
YEL066W,HPA3,,dma1320,1006,9.508604936040326,9.542743538767395,92.19861688473401
YDR127W,ARO1,,dma916,381,9.504493756462262,9.711286089238845,94.2592415215545
YDL200C,MGT1,,dma803,897,9.499679064896457,9.587513935340022,92.7520545583418
YIL015W,BAR1,,dma2247,897,9.492922536400798,9.587513935340022,91.19601795623328
YDR530C,APA2,,dma1247,913,9.492515516611899,9.529025191675794,93.30715248111467
YDR157W,,,dma939,273,9.490509490509492,9.523809523809524,94.41345312669617
YHL003C,LAG1,,dma2032,922,9.48640417187055,9.544468546637743,91.39869606584804
YGL039W,,,dma1610,500,9.482828282828281,9.6,87.68510181797284
YGR042W,,,dma1832,697,9.482196426242337,9.469153515064562,87.94180188119002
YIR036C,IRC24,,dma2446,1567,9.478963212211461,9.508615188257817,92.04638480744302
YJR092W,BUD4,,dma2673,589,9.471626279775686,9.507640067911714,93.80018262740816
YMR123W,PKR1,,dma3715,264,9.469696969696972,9.469696969696969,94.0093101664719
YAL015C,NTG1,,dma14,614,9.46764057513243,9.609120521172638,94.83362387693722
YJL213W,,,dma2596,1044,9.46534308603274,9.482758620689655,89.43264177570033
YMR186W,HSC82,,dma3788,749,9.457728149316932,9.479305740987984,89.60434985281253
YDL234C,GYP7,,dma826,852,9.457248541755584,9.507042253521126,92.5728115042496
YJL138C,TIF2,,dma2525,1066,9.455720431330189,9.47467166979362,89.52529645025957
YJR115W,,,dma2703,432,9.4486531986532,9.49074074074074,93.01711972312152
YGL060W,YBP2,,dma1656,680,9.444444444444445,9.558823529411764,89.60741492819422
YGL167C,PMR1,,dma1711,116,9.43921978404737,9.482758620689655,92.93627835992925
YCL009C,ILV6,,dma479,657,9.43683409436834,9.436834094368342,96.50472851733365
YHR108W,GGA2,,dma2158,477,9.433962264150942,9.433962264150944,91.97844230314873
YIL002C,INP51,,dma2236,866,9.432663820654582,9.468822170900692,89.7657771562486
YER042W,MXR1,,dma1337,964,9.430403621274989,9.439834024896266,90.42195871088038
YBR182C,SMP1,,dma326,362,9.422958870472687,9.668508287292818,92.6445214970339
YJR020W,,,dma2625,847,9.418863964318511,9.445100354191263,92.24644483183592
YBL072C,RPS8A,,dma149,571,9.418174742167734,9.457092819614711,92.27760643154984
YBR083W,TEC1,,dma244,512,9.416429924242426,9.5703125,91.25776645402706
YGL053W,PRM8,,dma1626,729,9.415139044768676,9.465020576131687,91.61657184089705
YAL031C,GIP4,,dma25,602,9.413067552602433,9.46843853820598,92.0329751026481
YKL176C,LST4,,dma2888,454,9.40906866016998,9.47136563876652,91.432028760624
YER133W,GLC7,glc7-10,tsa184-37C,1693,9.401755296616487,9.450679267572356,95.29166107928967
YJR098C,,,dma2667,1247,9.400338590394725,9.46271050521251,91.35699826950952
YLR229C,CDC42,cdc42-1,tsa26-37C,2881,9.395587250498739,9.40645609163485,97.82647841995365
YOR173W,DCS2,,dma4579,391,9.390581001834208,9.462915601023019,92.95243386142027
YKL021C,MAK11,mak11-5001,tsa1097-37C,1193,9.382170404802427,9.388097233864208,91.73891943321648
YNR025C,,,dma4242,288,9.375,9.375,95.04920084544996
YER163C,GCG1,,dma1462,1373,9.371206603544547,9.395484340859431,91.70456504664662
YBR005W,RCR1,,dma192,968,9.366391184572997,9.400826446280991,94.7812621724999
YJL171C,,,dma2566,1232,9.361471861471863,9.415584415584416,91.85596699935506
YGR010W,NMA2,,dma1799,549,9.355853618148702,9.47176684881603,91.26281105725944
YJL192C,SOP4,,dma2575,778,9.354470151385314,9.383033419023135,91.72404104646782
YDL071C,,,dma652,845,9.35150319765704,9.349112426035504,93.72336417565437
YJL013C,MAD3,,dma2459,1336,9.346458597955607,9.3562874251497,90.89021283117182
YDR513W,GRX2,,dma1235,1165,9.34321758356093,9.356223175965665,93.70510143483841
YHR156C,LIN1,,dma2188,1148,9.341674585577021,9.40766550522648,91.20233967420803
YLR021W,IRC25,,dma3110,550,9.333333333333332,9.454545454545455,90.62080547626802
YIR018W,YAP5,,dma2416,1318,9.328489753375942,9.332321699544766,90.45733478924414
YDL105W,NSE4,nse4-ts2,tsa1013-26C,257,9.326730338403493,9.33852140077821,95.69771971162749
YNR022C,MRPL50,,dma4244,223,9.326448339901253,9.417040358744394,92.92765783541822
YCR095C,OCA4,,dma608,1052,9.322310558052,9.315589353612168,91.86120316979878
YNL085W,MKT1,,dma4006,655,9.311434960289922,9.312977099236642,96.37676162014776
YIL013C,PDR11,,dma2250,1185,9.30827259941184,9.367088607594937,89.71641667145585
YJL043W,,,dma2467,1319,9.304569577503619,9.325246398786959,91.60865372949432
YBR170C,NPL4,,dma336,696,9.304249390456288,9.339080459770114,94.73107156312459
YFL009W,CDC4,cdc4-3,tsa334-26C,427,9.301445367019134,9.36768149882904,94.16920493221714
YOR202W,HIS3,his3,tsa12-26C,1625,9.3003885003885,9.353846153846154,95.54299726058888
YJL099W,CHS6,,dma2502,535,9.292929292929292,9.345794392523365,90.33575346577013
YCL069W,VBA3,,dma518,912,9.290271132376393,9.320175438596491,92.0753114563578
YKR086W,PRP16,prp16-ts,tsa644-26C,311,9.28903179707039,9.32475884244373,93.86320823994431
YGR250C,,,dma1995,761,9.286027157249233,9.329829172141919,89.57037860066538
YER148W,SPT15,spt15-i143n,tsa812-26C,282,9.284332688587993,9.574468085106384,95.53195021806734
YJL157C,FAR1,,dma2555,1107,9.279789767594648,9.304426377597109,92.92580601904179
YHR125W,,,dma2168,708,9.279233008046573,9.322033898305085,92.9166746486338
YER176W,ECM32,,dma1454,944,9.279233008046567,9.322033898305085,90.53293998199268
YBR093C,PHO5,,dma261,543,9.275071153524184,9.392265193370166,93.67381212365025
YCR021C,HSP30,,dma545,942,9.274271376182206,9.341825902335456,91.77985096070957
YBR244W,GPX2,,dma414,619,9.268778251007653,9.369951534733442,91.60846216228298
YLL031C,GPI13,gpi13-5,tsa197-26C,120,9.267676767676758,10.0,95.62083740413658
YCR006C,,,dma535,1073,9.266947197981679,9.319664492078285,92.47045075764832
YHR137W,ARO9,,dma2179,770,9.264069264069263,9.35064935064935,92.36872856841823
YFL020C,PAU5,,dma1480,749,9.26083262531861,9.345794392523365,90.30293161689112
YGL029W,CGR1,cgr1-supp1,dma5297,746,9.256099872721856,9.249329758713136,91.96484103114244
YDR095C,,,dma897,1032,9.252407798919425,9.30232558139535,92.67574695248494
YIL130W,ASG1,,dma2353,1301,9.25240102795829,9.30053804765565,90.716014380312
YHR104W,GRE3,,dma2138,771,9.252053610030261,9.33852140077821,88.9363549868138
YIL088C,AVT7,,dma2334,1171,9.241863554416927,9.308283518360376,91.34761147615308
YOR082C,,,dma4491,374,9.239453357100412,9.358288770053475,92.37805150603756
YPR168W,NUT2,nut2-ts,tsa818-26C,63,9.23520923520924,9.523809523809524,96.00480195143133
YDL010W,GRX6,,dma619,879,9.232254283448821,9.328782707622299,94.10234797545385
YDL224C,WHI4,,dma811,859,9.232017497442413,9.31315483119907,92.561189760094
YHR086W,NAM8,,dma2147,1362,9.2310772927513,9.251101321585903,90.5828751684195
YDL204W,RTN2,,dma800,879,9.228806839728342,9.328782707622299,94.90654712872679
YEL060C,PRB1,,dma1303,887,9.220730415769873,9.244644870349493,91.82340057342452
YDR506C,GMC1,,dma1217,947,9.21570509743688,9.292502639915522,89.34145578309483
YNL010W,,,dma3931,374,9.209744503862149,9.358288770053475,93.49763414493975
YEL034W,HYP2,hyp2-3,tsa737-37C,783,9.207012655288516,9.195402298850574,93.0767609815904
YBR042C,CST26,,dma208,636,9.205260148656368,9.276729559748428,93.30153317624821
YKL193C,SDS22,sds22-6,tsa573-37C,1221,9.200109200109196,9.254709254709255,94.42718211017669
YDR071C,PAA1,,dma854,754,9.196741955362647,9.283819628647215,91.0144760956048
YAL062W,GDH3,,dma52,632,9.194796061884675,9.335443037974683,92.61508400222218
YJR035W,RAD26,,dma2639,983,9.193666060400545,9.257375381485248,93.87617095457941
YLR186W,EMG1,emg1-1,tsa1056-37C,920,9.193017127799742,9.23913043478261,93.48773650568636
YER019W,ISC1,isc1-supp2,dma1329,781,9.190496514440175,9.218950064020486,93.4233699226707
YCR069W,CPR4,,dma582,691,9.1888494203979,9.261939218523878,92.56285000925908
YLR414C,PUN1,,dma3434,465,9.1821440208537,9.24731182795699,94.30706946865641
YIR032C,DAL3,,dma2427,1843,9.175312539392843,9.224091155724363,90.79768586808682
YCR023C,,,dma543,832,9.172251359751357,9.254807692307692,93.50823419730146
YDR054C,CDC34,cdc34-2,tsa308-26C,448,9.172077922077914,9.151785714285714,93.25562090125987
YDL095W,PMT1,,dma693,678,9.171359613837488,9.29203539823009,93.719405119953
YBL091C-A,SCS22,,dma159,579,9.169414350761501,9.153713298791018,92.14280697049226
YDL066W,IDP1,,dma654,899,9.168436309704386,9.232480533926585,92.25876898909982
YDR290W,,,dma5265,731,9.168290290041314,9.165526675786595,94.24085106926432
YMR076C,PDS5,pds5-1,tsa983-26C,329,9.155383623468726,9.422492401215806,96.95069698537066
YMR075W,RCO1,,dma3677,312,9.149184149184142,9.294871794871796,94.03344763510277
YDR388W,RVS167,,dma1128,372,9.14793092212447,9.13978494623656,94.7113401403549
YJL045W,,yjl045w-supp1,dma2465,1582,9.1387963069379,9.165613147914033,90.81703415643379
YCR030C,SYP1,,dma560,863,9.13070449571029,9.154113557358054,93.09911048958193
YBR271W,EFM2,,dma442,588,9.126984126984128,9.183673469387756,93.21960626552493
YJR010C-A,SPC1,,dma2608,1150,9.126043039086518,9.130434782608695,90.9297395324483
YIR038C,GTT1,,dma2444,1321,9.123788987528577,9.159727479182438,90.313084679093
YIR012W,SQT1,sqt1-201,tsa617-26C,250,9.115151515151515,9.2,94.27054398702451
YHL012W,,,dma2048,421,9.114901989011253,9.263657957244655,92.3720490667484
YNL315C,ATP11,,dma4168,232,9.112678509230237,9.482758620689655,94.83700823100452
YDL229W,SSB1,,dma808,688,9.111463471928591,9.156976744186046,89.344776281425
YOR202W,HIS3,his3,tsa516-37C,1698,9.110540029267955,9.128386336866901,93.5637248328576
YNL102W,POL1,pol1-ts,tsa343-26C,652,9.109499907045926,9.202453987730062,94.83260218514333
YJL021C,,,dma2455,1184,9.107118482118482,9.121621621621621,91.75124359048039
YER016W,BIM1,,dma1331,697,9.105401214439956,9.182209469153515,93.63498783548208
YGR196C,FYV8,,dma1945,633,9.105270716645123,9.162717219589258,88.96291897345517
YDR010C,,,dma832,775,9.105246008471815,9.161290322580646,91.3845839479448
YDR391C,,,dma1126,775,9.105246008471815,9.161290322580646,91.86477909107744
YIL084C,SDS3,,dma2337,408,9.098336304218657,9.313725490196079,96.0747239835763
YJL112W,MDV1,,dma2519,1047,9.096697635379583,9.169054441260744,93.02631494926662
YFL047W,RGD2,,dma1506,647,9.09559271228514,9.119010819165378,92.083484990709
YFR038W,IRC5,,dma1582,543,9.090909090909088,9.208103130755065,90.94289381429475
YMR167W,MLH1,,dma3760,472,9.08876904639616,9.110169491525424,96.07434084915359
YPR051W,MAK3,,dma5061,448,9.077380952380942,9.151785714285714,92.71003748331769
YDR403W,DIT1,,dma1118,533,9.073852976291999,9.193245778611633,92.0530896598405
YCR005C,CIT2,,dma536,1335,9.070480081716036,9.138576779026216,91.84677177320997
YNL068C,FKH2,,dma3974,933,9.068173698398779,9.110396570203644,90.26883265326973
YBR201W,DER1,,dma359,911,9.060971958886343,9.11086717892426,94.87972771913692
YIL101C,XBP1,,dma2346,1052,9.057303068709915,9.125475285171103,91.9356589592792
YBL027W,RPL19B,,dma114,343,9.04673557734782,9.037900874635568,94.46651724424181
YBL104C,SEA4,,dma173,633,9.043037005122311,9.162717219589258,93.6514626156587
YMR140W,SIP5,,dma3724,1020,9.037433155080214,9.117647058823529,90.92348167021066
YHR073W,OSH3,,dma2134,965,9.033338567017324,9.119170984455959,91.99766288002145
YER132C,PMD1,,dma1423,987,9.032574990021796,9.118541033434651,91.26613155558961
YDR509W,,,dma1215,857,9.022547528965264,9.101516919486581,90.00657714092323
YJR031C,GEA1,,dma2619,1236,9.022261449445917,9.06148867313916,90.83306194645058
YMR222C,FSH2,,dma3808,1116,9.017595307917889,9.050179211469533,87.9096824454193
YLR183C,TOS4,,dma3242,904,9.013810673102713,9.070796460176991,94.16626756830968
YCL076W,,,dma538,939,9.013457256268758,9.052183173588924,93.3478924413964
YKL018W,SWD2,swd2-ts1,tsa173-26C,408,9.009209744503865,9.068627450980392,96.24515494594611
YJL215C,,,dma2594,1139,9.008433766993909,9.043020193151888,89.79585320843151
YJL059W,YHC3,,dma2478,1391,9.005221154753867,9.05823148813803,91.3176631354444
YOL092W,YPQ1,,dma4375,525,9.004329004329009,9.142857142857142,93.44782666998717
YHR095W,,,dma2142,1375,9.002020202020203,9.018181818181818,90.63906821708396
YHR115C,DMA1,,dma2151,1377,8.998481547501152,9.005083514887437,91.61395375567518
YIL115C,NUP159,nup159-1,tsa553-26C,356,8.991601407331745,8.98876404494382,94.08772501165367
YOR058C,ASE1,,dma4486,241,8.990318118948814,9.12863070539419,94.71683173374711
YHR157W,REC104,,dma2187,898,8.986299520820678,9.020044543429844,88.24518048824096
YDR102C,,,dma890,666,8.98170898170898,9.00900900900901,91.21875059864753
YBR291C,CTP1,,dma447,480,8.977272727272723,9.166666666666666,94.25662343633263
YDR479C,PEX29,,dma1190,807,8.97450339829522,9.045848822800496,94.94754251195698
YHR150W,PEX28,,dma2194,1241,8.969631854402198,9.024979854955681,92.00385688652197
YKL009W,MRT4,,dma2759,287,8.964206525182139,9.059233449477352,95.24051263385759
YEL011W,GLC3,,dma1264,998,8.957308556506954,9.01803607214429,90.77955083874511
YBR058C,UBP14,,dma217,543,8.956973045370836,9.023941068139964,91.0390605543955
YHR146W,CRP1,,dma2195,490,8.946608946608944,8.979591836734693,95.92178949317702
YFR007W,YFH7,,dma1518,725,8.946011842563573,8.96551724137931,94.85195047349029
YBR249C,ARO4,,dma410,978,8.945281031170602,8.997955010224949,91.31913181739813
YBR141C,BMT2,,dma311,918,8.942364824717764,9.041394335511983,95.525309221407
YGR200C,ELP2,,dma1965,180,8.939393939393947,9.444444444444445,97.70975013250066
YGR153W,,,dma1901,558,8.927989573150864,8.960573476702509,90.06443043875277
YIL105C,SLM1,,dma2344,1400,8.926406926406926,8.928571428571429,92.2091530813586
YOR269W,PAC1,,dma4659,280,8.92135642135642,8.928571428571429,96.81602523578731
YBR073W,RDH54,,dma250,503,8.918207924172139,8.946322067594433,92.82714890519338
YMR241W,YHM2,,dma3820,783,8.916753744339953,8.939974457215836,93.73971124435676
YFL052W,ZNF1,,dma1524,1276,8.908045977011492,8.934169278996865,93.54469582319624
YDR058C,TGL2,,dma862,1087,8.907845706373768,8.923643054277829,92.26451600544051
YDL089W,NUR1,,dma675,654,8.905569456028168,9.021406727828746,91.18158655964446
YHL047C,ARN2,,dma2085,708,8.898305084745761,8.898305084745763,93.00837148713626
YHR138C,,,dma2178,892,8.89726865063188,8.968609865470851,92.13591055088344
YJL188C,BUD19,,dma2578,839,8.893463839828557,8.939213349225268,96.35147474824876
YBR273C,UBX7,,dma440,864,8.890993265993266,8.912037037037036,92.46432060688493
YNR057C,BIO4,,dma4268,495,8.888888888888888,8.88888888888889,90.68044673473688
YHR014W,SPO13,,dma2100,1354,8.885009623562063,8.936484490398819,90.21691793899222
YDL002C,NHP10,,dma621,477,8.88126548503907,9.014675052410901,95.62703141063709
YGR092W,DBF2,,dma1850,194,8.87743413516609,9.278350515463918,93.01169198546643
YDL099W,BUG1,,dma691,708,8.876904639616507,8.898305084745763,92.82714890519338
YIL012W,,,dma2251,699,8.874149217496857,8.869814020028612,89.323256898016
YPR103W,PRE2,pre2-2,tsa917-37C,783,8.87031231858818,8.939974457215836,93.95394724238999
YLR293C,GSP1,gsp1-p162l,tsa256-26C,217,8.867476609412094,9.216589861751151,94.71791728127813
YER090W,TRP2,,dma1384,242,8.861340679522495,9.090909090909092,87.00982739794257
YGR295C,COS6,,dma2034,816,8.86066547831254,8.946078431372548,90.75758446517628
YHL042W,,,dma2067,879,8.859930361636847,8.873720136518772,91.38068874798056
YIL097W,FYV10,,dma2350,1446,8.856196823001806,8.852005532503458,94.08038160188502
YKL172W,EBP2,ebp2-1,tsa529-37C,1340,8.849690939243171,8.880597014925373,92.63641181841983
YNL109W,,,dma5342,394,8.844793108752508,8.883248730964468,93.89603008882332
YAR050W,FLO1,,dma95,700,8.842712842712846,8.857142857142858,94.71568233047898
YGR142W,BTN2,,dma1886,528,8.83838383838384,8.901515151515152,90.59781741090528
YEL048C,TCA17,,dma1287,1173,8.837737993748224,8.86615515771526,88.60666781606993
YJL182C,,,dma2560,1157,8.835109958705466,8.902333621434744,91.8042438522889
YEL019C,MMS21,mms21-1,tsa533-26C,230,8.827404479578394,9.130434782608695,94.88777354201389
YDR011W,SNQ2,,dma831,683,8.82322492864221,8.931185944363104,91.89938890059577
YDR062W,LCB2,lcb2-16,tsa585-26C,173,8.82232731943715,9.248554913294798,96.27095266374208
YDL241W,,,dma820,507,8.821947283485743,8.875739644970414,92.93487353371263
YGL230C,,,dma1762,767,8.820934244663059,8.865710560625814,89.95351302337758
YOR294W,RRS1,rrs1-84,tsa688-26C,217,8.811618489037842,9.216589861751151,94.96810405930921
YIL093C,RSM25,,dma2330,1201,8.805793152171171,8.825978351373855,89.36757277957638
YBR241C,,,dma416,1083,8.805506589440116,8.86426592797784,92.00596412584689
YHL010C,ETP1,,dma2049,707,8.803737516608805,8.910891089108912,92.9763797628398
YFL044C,OTU1,,dma1508,785,8.801389693109435,8.9171974522293,92.03667873540098
YAL053W,FLC2,,dma38,563,8.800258356208621,8.880994671403197,92.40391307957063
YKR097W,PCK1,,dma3020,496,8.795617464972306,8.870967741935484,93.38460949023965
YGL160W,AIM14,,dma1695,566,8.794660384766392,8.8339222614841,91.41785278698364
YLR298C,YHC1,yhc1-2,tsa633-26C,471,8.788522164318335,8.9171974522293,96.181618487513
YGR221C,TOS2,,dma1974,715,8.780108780108781,8.811188811188812,90.69289860347503
YGL177W,,,dma1727,773,8.778601016634655,8.796895213454075,93.92042298040268
YCR062W,,,dma587,1109,8.777586505269097,8.836789900811542,92.76342087954892
YJR087W,,,dma2654,480,8.775252525252524,8.958333333333334,91.95596508368294
YBR150C,TBS1,,dma304,616,8.76623376623376,8.766233766233766,91.24761339182518
YMR070W,MOT3,,dma3680,565,8.756592473406632,8.849557522123893,93.24195577351647
YCL063W,VAC17,,dma520,635,8.755269227710173,8.818897637795276,90.58715350280646
YHL039W,EFM1,,dma2070,723,8.751414560543191,8.852005532503458,89.87905723389719
YDR348C,PAL1,,dma1086,733,8.75053398927887,8.867667121418826,92.17939630786128
YML097C,VPS9,,dma3596,100,8.747474747474747,9.0,93.92680855411454
YDR356W,SPC110,spc110-221,tsa276-37C,717,8.740120874012081,8.786610878661088,94.60010344629413
YJL183W,MNN11,,dma2559,1174,8.739868876155077,8.773424190800682,93.98434257325849
YIR043C,,,dma2441,1293,8.73936581593194,8.739365815931942,93.6452686091582
YER144C,UBP5,,dma1451,961,8.727230683526205,8.74089490114464,94.09545155584503
YGR216C,GPI1,gpi1-1,tsa548-37C,995,8.722399878178766,8.743718592964823,95.71164026231936
YIL157C,COA1,,dma2380,1460,8.711083437110833,8.767123287671232,90.25695548616565
YLR268W,SEC22,sec22-1,tsa313-26C,137,8.707513087075135,8.75912408759124,96.88217977944228
YDL048C,STP4,,dma642,815,8.704220115263062,8.71165644171779,94.44027253628602
YCL075W,,,dma539,904,8.699830160007155,8.738938053097344,91.51804243852288
YCL028W,RNQ1,,dma501,642,8.694420843953548,8.722741433021806,91.72946878412291
YOL006C,TOP1,,dma4293,312,8.692696192696193,8.974358974358974,93.19170130840405
YCL027W,FUS1,,dma502,982,8.689748811948405,8.75763747454175,92.26649553329119
YGL152C,,,dma1702,569,8.689709041202889,8.787346221441124,92.42077099416997
YJL197W,UBP12,,dma2572,1354,8.6873162944064,8.714918759231905,91.71765547275595
YBR272C,HSM3,,dma441,982,8.678434034849513,8.75763747454175,92.47811344610257
YJL068C,,,dma2494,1201,8.67627145728728,8.742714404662781,92.846305626329
YMR232W,FUS2,,dma3825,1226,8.675663651193826,8.727569331158238,91.00170494818107
YDL188C,PPH22,,dma788,731,8.674985145573377,8.755129958960328,94.19244842052834
YHR152W,SPO12,,dma2192,966,8.670556496643457,8.695652173913043,92.96488573015843
YOR325W,,,dma5348,636,8.66209262435677,8.80503144654088,91.2299253526433
YEL015W,EDC3,,dma1283,971,8.660237805448928,8.753861997940268,92.21081333052368
YAL002W,VPS8,,dma23,281,8.648765232395128,8.896797153024911,95.0708479403332
YDR209C,,,dma978,448,8.642225829725836,8.705357142857142,93.69622548737891
YDL025C,RTK1,,dma633,797,8.64098956947138,8.657465495608532,92.39324917147181
YDR126W,SWF1,,dma917,362,8.636084602935433,8.839779005524862,92.96629055637504
YGL019W,CKB1,,dma1600,420,8.62193362193362,8.80952380952381,93.82962012221988
YFL032W,,,dma1494,498,8.616283315078487,8.634538152610443,92.13290933123886
YBR215W,HPC2,,dma370,832,8.614996114996114,8.653846153846153,90.09316552045618
YGR236C,SPG1,,dma1983,718,8.612588278326438,8.635097493036211,93.19553265263117
YGR100W,MDR1,,dma1869,734,8.607877136487488,8.719346049046322,88.95391531452144
YCR091W,KIN82,,dma610,1120,8.606601731601732,8.660714285714286,92.63711423152813
YJL122W,ALB1,,dma2515,1682,8.6056762632268,8.620689655172415,91.17858533999987
YNL107W,YAF9,,dma4012,826,8.605424707119619,8.595641646489105,92.59477787781843
YBL062W,,,dma136,522,8.603274120515497,8.620689655172415,92.18559031436179
YBR026C,ETR1,,dma196,556,8.598575684906622,8.633093525179856,92.74879791574874
YBL107C,MIX23,,dma171,567,8.593875260541923,8.641975308641975,94.18453030912562
YGL144C,ROG1,,dma1685,499,8.590919212161685,8.617234468937875,95.2668211975505
YDR349C,YPS7,,dma1085,643,8.58821496457578,8.709175738724728,93.2662848093587
YPR029C,APL4,,dma5051,709,8.586570927896739,8.603667136812412,91.04148707240601
YIL047C,SYG1,,dma2292,1896,8.585858585858585,8.59704641350211,92.02269432897198
YDL034W,,,dma629,914,8.581438012510226,8.643326039387308,94.11697093925403
YBR178W,,,dma329,715,8.578088578088577,8.671328671328672,92.32543437865175
YKR010C,TOF2,,dma2919,438,8.572021585720213,8.67579908675799,95.23259452245487
YER115C,SPR6,,dma1414,691,8.566124340364572,8.683068017366136,92.05717642701609
YKR019C,IRS4,,dma2933,384,8.562184343434343,8.59375,91.89012981871356
YNL316C,PHA2,,dma4167,342,8.55927698032961,8.771929824561404,91.23822659846874
YEL014C,,,dma1284,1350,8.558922558922562,8.592592592592593,91.82972229139926
YBR301W,PAU24,,dma461,561,8.556149732620321,8.556149732620321,93.60376238003103
YLR449W,FPR4,,dma3498,696,8.555381400208988,8.620689655172415,90.90509121792047
YAL028W,FRT2,,dma28,578,8.552654573415818,8.650519031141869,91.69447584018187
YGR226C,,,dma1970,994,8.552324045281795,8.551307847082494,91.42883597376806
YDL086W,,,dma677,774,8.55062250411088,8.656330749354005,90.79040631405529
YOL123W,HRP1,hrp1-4,tsa858-26C,260,8.54700854700855,8.846153846153847,96.16067380573807
YIL120W,QDR1,,dma2357,921,8.544730694567829,8.577633007600435,91.34371627618883
YER041W,YEN1,,dma1339,1245,8.540829986613119,8.594377510040161,91.41159492474601
YDL105W,NSE4,nse4-ts4,tsa993-26C,310,8.540241120886272,8.709677419354838,97.56262651417917
YNL067W,RPL9B,,dma3975,734,8.539069165772172,8.583106267029972,93.36372866420183
YDR193W,,,dma963,1828,8.536679707358042,8.533916849015318,93.6364565174358
YER133W,GLC7,glc7-12,tsa185-26C,247,8.530650635913783,8.502024291497976,95.55136236215142
YDR073W,SNF11,,dma888,1514,8.52581295117623,8.520475561426684,95.76649234050433
YOL135C,MED7,med7-163,tsa739-26C,239,8.524576307003084,8.786610878661088,95.2218029028818
YJR076C,CDC11,cdc11-1,tsa356-26C,376,8.5240704921556,8.51063829787234,95.21975951929402
YIL074C,SER33,,dma2318,2040,8.520499108734402,8.529411764705882,91.3845839479448
YDL082W,RPL13A,,dma680,896,8.513708513708506,8.59375,94.21115815150412
YDL179W,PCL9,,dma751,951,8.5077908421757,8.517350157728707,93.28633551081397
YGL078C,DBP3,,dma1651,342,8.506113769271668,8.771929824561404,92.47530379366934
YKL077W,,,dma2817,404,8.498349834983488,8.663366336633663,92.4150878335664
YJL090C,DPB11,dpb11-1-supp1,tsa302-26C,212,8.495330665141976,8.49056603773585,97.13779429512844
YMR120C,ADE17,,dma3718,586,8.48760643982487,8.532423208191126,93.11085994521177
YLR272C,YCS4,ycs4-1,tsa432-37C,722,8.485128291222466,8.587257617728532,95.32646245601936
YHL019C,APM2,,dma2043,825,8.48484848484848,8.484848484848484,90.96907466651341
YLR446W,,,dma3500,668,8.484546059396362,8.532934131736527,91.2514447360523
YDR409W,SIZ1,,dma1138,607,8.483517214983442,8.566721581548599,93.40440476874645
YKL149C,DBR1,,dma2861,409,8.478427304833168,8.557457212713937,97.00254784391103
YJR145C,RPS4A,,dma2727,282,8.478401031592519,8.51063829787234,95.34293723619598
YHR132W-A,IGO2,,dma2161,828,8.476064997804128,8.57487922705314,90.27240857454838
YBR131W,CCZ1,,dma294,266,8.475734791524264,8.646616541353383,92.93640607140348
YIR001C,SGN1,,dma2390,857,8.475655033414665,8.518086347724621,90.42649246821581
YCL006C,,,dma457,860,8.470754052149399,8.488372093023257,93.15338786613283
YER011W,TIR1,,dma1332,1660,8.466593647316534,8.493975903614459,92.45474224631712
YDR445C,,,dma1185,480,8.465909090909085,8.541666666666666,93.60018645875239
YML096W,,,dma3597,741,8.457040035987404,8.502024291497976,89.64240787213527
YJL191W,RPS14B,,dma2576,1018,8.454882816375942,8.447937131630649,93.51851497097756
YHR061C,GIC1,,dma2114,1049,8.452494439148396,8.484270734032412,89.5922811184971
YHR048W,YHK8,,dma2120,1089,8.448117539026628,8.44811753902663,90.00568316060357
YKR035C,OPI8,,dma2942,283,8.42702644822787,8.480565371024735,97.22412725171293
YHL046C,PAU13,,dma2086,998,8.426954919940895,8.517034068136272,93.33045982516299
YAR019C,CDC15,cdc15-2,tsa882-37C,929,8.426569244653209,8.503767491926803,93.47892441396397
YBR111C,YSA1,,dma271,594,8.417508417508424,8.417508417508417,94.13025293257472
YNR030W,ALG12,,dma4238,421,8.416708654238336,8.551068883610451,95.13227715944139
YDR510W,SMT3,smt3-331,tsa928-26C,120,8.40909090909091,9.166666666666666,96.47720669463548
YIL064W,EFM4,,dma2326,1173,8.406313777157765,8.439897698209718,93.71110387412757
YDR144C,MKC7,,dma928,832,8.404963092463097,8.413461538461538,92.66750956239663
YIL024C,,,dma2265,1218,8.4042394387222,8.456486042692939,91.10004278334387
YKL214C,YRA2,,dma2909,633,8.401551055579493,8.530805687203792,94.94639310868885
YGL010W,MPO1,,dma1606,694,8.393735627165022,8.501440922190202,91.21051320855922
