ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YLR212C,TUB4,tub4-d,tsa718-37C,440,42.5,42.5,88.34419948917865
YDR145W,TAF12,taf12-w486stop,tsa515-37C,566,42.488489131598676,42.579505300353354,88.14300757270243
YFL009W,CDC4,cdc4-2,tsa415-37C,626,42.479104140446,42.49201277955272,90.46612447909665
YIL022W,TIM44,tim44-8,tsa956-37C,660,42.37373737373738,42.42424242424242,88.4901644486266
YKR086W,PRP16,prp16-2,tsa598-37C,1058,42.34595482232534,42.34404536862004,87.83270600887217
YLL003W,SFI1,sfi1-3,tsa475-37C,690,42.31884057971014,42.31884057971015,89.10774297620648
YDR062W,LCB2,lcb2-1,tsa586-37C,1176,42.31601731601732,42.3469387755102,87.74039969529954
YGL098W,USE1,use1-ts,tsa592-37C,944,42.25303886320836,42.266949152542374,88.33658197786441
YJR006W,POL31,hys2-ts,tsa794-37C,161,42.21720308676831,42.2360248447205,90.72388761930367
YIL144W,NDC80,tid3-1,tsa246-37C,932,42.15871157931244,42.167381974248926,88.16720437334767
YPR161C,SGV1,sgv1-80,tsa1028-26C,140,42.03463203463203,42.142857142857146,90.12423264775731
YPR168W,NUT2,nut2-ts,tsa818-37C,209,41.99893673577884,42.10526315789474,88.01776672491822
YGR002C,SWC4,swc4-4,tsa895-37C,296,41.98744198744198,41.891891891891895,88.73067616615137
YGL234W,"ADE5,7","ade5,7",tsa178-37C,10,41.919191919191924,40.0,99.12544248778958
YBL034C,STU1,stu1-7,tsa950-37C,461,41.86989197835185,41.86550976138829,88.84639512479276
YLR347C,KAP95,kap95-l63a,tsa226-37C,1171,41.84543988130667,41.844577284372335,88.00432405789309
YMR179W,SPT21,,dma3770,68,41.844919786096256,42.64705882352941,90.19928753864767
YBR193C,MED8,med8-51,tsa741-37C,669,41.81727589799339,41.85351270553064,88.74803961105883
YFL009W,CDC4,cdc4-1,tsa878-37C,300,41.717171717171716,41.666666666666664,88.40715597974638
YPR133C,SPN1,spn1-k192n,tsa1011-37C,488,41.68115582050008,41.59836065573771,88.51413720482144
YML023C,NSE5,nse5-ts4,tsa1007-37C,171,41.67995746943116,41.52046783625731,89.20677062329166
YPL252C,YAH1,yah1-ts,tsa428-37C,803,41.663207416632076,41.718555417185556,87.42572926468611
YDR408C,ADE8,,dma1139,37,41.65984165984165,40.54054054054054,75.53098534749294
YDL008W,APC11,apc11-13,tsa783-37C,187,41.59239453357101,41.711229946524064,91.12324685217547
YBL084C,CDC27,cdc27-2,tsa90-37C,881,41.581536133181984,41.543700340522136,87.77154187390778
YAL041W,CDC24,cdc24-1,tsa408-37C,527,41.48505932187147,41.55597722960152,90.378075010082
YBR200W,BEM1,,dma360,33,41.41414141414141,42.42424242424242,91.83055518214813
YIL134W,FLX1,,dma2373,3,41.41414141414141,33.333333333333336,59.261997580319935
YMR112C,MED11,med11-ts,tsa799-37C,201,41.38398914518318,41.29353233830846,89.96784962136488
YMR220W,ERG8,erg8-1,tsa320-37C,1076,41.339040967293755,41.35687732342007,88.81581305731056
YGL001C,ERG26,erg26-1,tsa742-37C,899,41.32313120077302,41.37931034482759,86.44351839404938
YPL233W,NSL1,nsl1-5,tsa450-37C,719,41.251176578019425,41.307371349095966,89.08567459784021
YFL039C,ACT1,act1-112,tsa218-37C,354,41.24293785310734,41.24293785310734,90.53871488103239
YOL009C,MDM12,,dma4290,98,41.11523397237683,40.816326530612244,90.3697853654165
YDL064W,UBC9,ubc9-2,tsa370-37C,637,41.098583955726816,41.13029827315542,87.87460232110051
YGR179C,OKP1,okp1-5,tsa227-37C,961,41.08094472298427,41.103017689906345,88.72709145494466
YDL028C,MPS1,mps1-417,tsa169-37C,461,40.91456868029535,40.99783080260303,88.78847963435946
YBR196C,PGI1,pgi1-2,tsa91-37C,1198,40.90740459688706,40.90150250417362,88.10783259398664
YOL069W,NUF2,nuf2-61,tsa755-37C,868,40.83344970441745,40.89861751152074,89.02014159609267
YBL105C,PKC1,pkc1-2,tsa538-37C,566,40.82164400185602,40.812720848056536,88.78859165658467
YAR019C,CDC15,cdc15-2,tsa882-37C,757,40.705602924889575,40.68692206076618,86.64123762154412
YDR243C,PRP28,prp28-101,tsa574-37C,1086,40.70260617221943,40.699815837937386,88.16922077340145
YJR076C,CDC11,cdc11-4,tsa126-37C,304,40.65656565656566,40.78947368421053,90.1216561365775
YFL039C,ACT1,act1-108,tsa904-26C,127,40.65060049312017,40.94488188976378,89.77158668279786
YHR035W,NEL1,,dma2107,277,40.604601976443135,40.7942238267148,85.56380785947933
YDR052C,DBF4,dbf4-2,tsa162-37C,546,40.57054057054057,40.65934065934066,89.4292467625577
YIR008C,PRI1,pri1-m4,tsa340-37C,528,40.53030303030303,40.53030303030303,89.638504279249
YDR364C,CDC40,cdc40-ts,tsa18-37C,124,40.469208211143695,40.32258064516129,89.58809427790473
YLR115W,CFT2,cft2-1,tsa801-37C,363,40.4040404040404,40.49586776859504,87.69671102746786
YKL193C,SDS22,sds22-6,tsa573-37C,924,40.4040404040404,40.36796536796537,88.55424116144643
YJR017C,ESS1,ess1-h164r,tsa698-37C,320,40.39457070707071,40.3125,90.41123358874401
YPR018W,RLF2,,dma5036,155,40.32583903551645,40.645161290322584,83.50215082672402
YDR168W,CDC37,cdc37-1,tsa317-37C,1089,40.31221303948577,40.31221303948577,88.70065420979522
YGL048C,RPT6,rpt6-1-supp1,tsa906-37C,254,40.28871391076115,40.15748031496063,88.03613836985258
YGL022W,STT3,stt3-1,tsa790-37C,86,40.26309607704957,40.69767441860465,91.33183223551552
YGL173C,XRN1,,dma1708,68,40.18122400475341,39.705882352941174,95.00179235560336
