ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YMR121C,RPL15B,,dma3717,733,0,0,99.94454439128708
YMR210W,,,dma3814,1005,0,0,99.82731109703151
YMR209C,,,dma3815,595,0,0,99.44544391287079
YMR119W-A,,,dma3719,373,0,0,99.98096505128441
YML033W,,,dma3530,385,0,0,99.79185249220392
YMR017W,SPO20,,dma3627,387,0,0,99.95478340702218
YMR015C,ERG5,,dma3629,604,0,0,99.18843774609715
YML059C,NTE1,,dma3568,694,0,0,99.97821632222801
YML072C,TCB3,,dma3582,522,0,0,99.36586820668794
YML075C,HMG1,,dma3580,449,0,0,99.54776535199537
YMR172W,HOT1,,dma3778,418,0,0,99.57690187999324
YLR438W,CAR2,,dma3483,257,0,0,99.41541404792959
YLR453C,RIF2,,dma3494,405,0,0,98.73723387148867
YML101C,CUE4,,dma3592,371,0,0,98.8875893508739
YML100W-A,,,dma3593,495,0,0,99.38991958593145
YLR449W,FPR4,,dma3498,664,0,0,99.3671051347633
YLR446W,,,dma3500,662,0,0,99.53848839143001
YMR022W,UBC7,,dma3645,684,0,0,99.6756499713445
YMR164C,MSS11,,dma3762,934,0,0,99.71303268651157
YMR163C,INP2,,dma3763,635,0,0,99.99663280690591
YMR054W,STV1,,dma3667,651,0,0,99.9426202809476
YMR053C,STB2,,dma3668,894,0,0,99.8231880034469
YMR161W,HLJ1,,dma3765,925,0,0,99.91925608396818
YMR052W,FAR3,,dma3669,629,0,0,99.8613953373309
YMR160W,,,dma3766,852,0,0,99.99979384532077
YMR052C-A,,,dma3670,650,0,0,99.78827914443059
YLR441C,RPS1A,,dma3482,172,0,0,97.59699234066649
YML057W,CMP2,,dma3571,376,0,0,99.98941739313285
YDR097C,MSH6,,dma895,393,0,0,99.46406655222792
YML054C,CYB2,,dma3574,623,0,0,99.73351071798177
YLR416C,,,dma3478,544,0,0,98.91473305030587
YMR103C,,,dma3685,452,0,0,99.7078101013044
YMR102C,,,dma3686,427,0,0,97.64928691096455
YMR191W,SPG5,,dma3783,588,0,0,99.76862573167732
YMR101C,SRT1,,dma3687,665,0,0,99.65331654776124
YMR100W,MUB1,,dma3688,935,0,0,99.16369918458953
YMR189W,GCV2,,dma3785,747,0,0,99.57284750463505
YMR099C,,,dma3689,726,0,0,99.80449664586337
YMR188C,MRPS17,,dma3786,866,0,0,99.96069317449344
YMR096W,SNZ1,,dma3690,754,0,0,99.57786393516298
YMR187C,,,dma3787,903,0,0,99.93141921004276
YMR095C,SNO1,,dma3691,781,0,0,99.75790568835734
YMR092C,AIP1,,dma3692,760,0,0,99.96735884245523
YMR088C,VBA1,,dma3693,571,0,0,99.51079494618676
YMR182C,RGM1,,dma3790,1025,0,0,99.71227678602106
YMR087W,,,dma3694,817,0,0,99.86922921514164
YML094W,GIM5,,dma3599,522,0,0,99.88304157865007
YLR444C,,,dma3502,389,0,0,99.5561489756174
YMR129W,POM152,,dma3711,864,0,0,98.22851284137496
YML017W,PSP2,,dma3519,229,0,0,99.67125200485425
YMR063W,RIM9,,dma3661,309,0,0,99.53484632543028
YMR170C,ALD2,,dma3758,500,0,0,99.80889461235361
YMR060C,SAM37,,dma3662,71,0,0,96.19211691993914
YMR169C,ALD3,,dma3759,549,0,0,99.55649256674945
YMR057C,,,dma3664,756,0,0,99.2905530305425
YML018C,,,dma3518,387,0,0,99.1860326081728
YMR002W,MIX17,,dma3616,703,0,0,99.52701244761953
YMR130W,,,dma3710,409,0,0,99.24011385235751
YML131W,,,dma3617,599,0,0,99.95175980506014
YML123C,PHO84,,dma3620,638,0,0,99.72574555839743
YML011C,RAD33,,dma3524,634,0,0,99.91217810664794
YML122C,,yml122c-supp1,dma3621,605,0,0,99.60411429765162
YML009C,MRPL39,,dma3526,496,0,0,99.405930932685
YMR132C,JLP2,,dma3709,553,0,0,99.99237227686848
YMR065W,KAR5,,dma3683,674,0,0,99.75536311398017
YMR068W,AVO2,,dma3681,532,0,0,99.73351071798177
YLR307W,CDA1,,dma3341,1230,0,0,99.96041830158781
YLR281C,,,dma3313,1263,0,0,99.82064542906973
YLR279W,,,dma3315,1062,0,0,99.9099104051764
YLR385C,SWC7,,dma3412,899,0,0,99.86393791170808
YLR278C,,,dma3316,826,0,0,99.46097423203946
YLR273C,PIG1,,dma3317,790,0,0,99.85658506148219
YLR381W,CTF3,,dma3414,814,0,0,99.94701824743784
YLR380W,CSR1,,dma3415,1101,0,0,99.88764569981954
YLR269C,,,dma3319,784,0,0,99.72973121552921
YLR377C,FBP1,,dma3416,1022,0,0,99.82689878767304
YLR376C,PSY3,,dma3417,1142,0,0,99.83081572657842
YLR267W,BOP2,,dma3321,1352,0,0,99.9767732394734
YLR266C,PDR8,,dma3322,1258,0,0,99.84531527235094
YLR265C,NEJ1,,dma3323,908,0,0,99.94241412626836
YLR053C,,,dma3133,1155,0,0,99.03980022237218
YLR171W,,,dma3230,1015,0,0,99.50625954324369
YLR109W,AHP1,,dma3199,399,0,0,99.52852424860055
YLR387C,REH1,,dma3410,903,0,0,99.6845833407778
YLR077W,FMP25,,dma3164,1726,0,0,99.98130864241647
