ORF,Name,Allele,Strain ID,Cluster_normal-6
YLR296W,,,dma3347,0.9242282507015903
YGR023W,MTL1,,dma1811,0.9148533585619678
YNL129W,NRK1,,dma4022,0.9147121535181236
YEL026W,SNU13,snu13-l67w,tsa810-37C,0.8922305764411027
YPL140C,MKK2,,dma4883,0.8857890148212729
YDL011C,,,dma618,0.7533834586466165
YNL196C,SLZ1,,dma4074,0.7403993855606759
YLR041W,,,dma3142,0.7331002331002331
YPL247C,,,dma4979,0.7138047138047138
YER117W,RPL23B,,dma1412,0.616
YER033C,ZRG8,,dma1344,0.5303326810176126
YGR144W,THI4,,dma1907,0.5036179450072359
YFL033C,RIM15,,dma5267,0.46772068511198944
YGR239C,PEX21,,dma2003,0.3731060606060606
YNL098C,RAS2,,dma4019,0.21652892561983472
YNL234W,,,dma4115,0.12162162162162163
