ORF,Name,Allele,Strain ID,Cluster_normal-2
YGL116W,CDC20,cdc20-3,tsa368-37C,0.7050938337801609
YNL102W,POL1,pol1-2,tsa344-37C,0.6708860759493671
YNL102W,POL1,pol1-13,tsa346-37C,0.6393939393939394
YGL061C,DUO1,duo1-2,tsa239-37C,0.616600790513834
YHR166C,CDC23,cdc23-1,tsa86-37C,0.5730337078651685
YGR113W,DAM1,dam1-11,tsa240-37C,0.5459183673469388
YGL116W,CDC20,cdc20-2,tsa417-37C,0.5296052631578947
YGR113W,DAM1,dam1-5,tsa242-37C,0.5172413793103449
YDL008W,APC11,apc11-13,tsa783-37C,0.5128205128205128
YLR045C,STU2,stu2-11,tsa545-37C,0.4948805460750853
YPR120C,CLB5,,dma5102,0.47619047619047616
YKL045W,PRI2,pri2-1,tsa19-37C,0.4740740740740741
YKL022C,CDC16,cdc16-1,tsa883-37C,0.47368421052631576
YPL124W,SPC29,spc29-3,tsa707-37C,0.4727272727272727
YDL102W,POL3,cdc2-2,tsa135-37C,0.4673913043478261
YNL262W,POL2,pol2-12,tsa20-37C,0.46703296703296704
YGR179C,OKP1,okp1-5,tsa227-37C,0.4590909090909091
YLR045C,STU2,stu2-12,tsa550-37C,0.4510739856801909
YOL069W,NUF2,nuf2-61,tsa755-37C,0.4448818897637795
YKR083C,DAD2,dad2-9,tsa425-37C,0.44176706827309237
YDL102W,POL3,cdc2-1,tsa406-37C,0.43636363636363634
YBL034C,STU1,stu1-5,tsa274-37C,0.42028985507246375
YLR045C,STU2,stu2-13,tsa555-37C,0.41304347826086957
YFL008W,SMC1,smc1-2,tsa321-37C,0.40939597315436244
YGR113W,DAM1,dam1-1,tsa245-37C,0.4079601990049751
YDL164C,CDC9,cdc9-1-supp2,tsa33-37C,0.4046692607003891
YDL126C,CDC48,cdc48-9,tsa179-37C,0.4015151515151515
YCL016C,DCC1,,dma473,0.4
YLR212C,TUB4,tub4-d,tsa718-37C,0.3963963963963964
YDL017W,CDC7,cdc7-4,tsa131-37C,0.3888888888888889
YIL150C,MCM10,mcm10-1,tsa110-37C,0.38636363636363635
YDR052C,DBF4,dbf4-2,tsa162-37C,0.38181818181818183
YGR098C,ESP1,esp1-1,tsa978-37C,0.38125
YNL102W,POL1,pol1-ts,tsa343-37C,0.38073394495412843
YNL171C,,ynl171c-supp1,dma4064,0.37735849056603776
YLR274W,MCM5,cdc46-1,tsa403-37C,0.37142857142857144
YDR082W,STN1,stn1-13,tsa599-37C,0.37055837563451777
YDR356W,SPC110,spc110-220,tsa301-37C,0.3694581280788177
YDR052C,DBF4,dbf4-4,tsa164-37C,0.36929460580912865
YDR052C,DBF4,dbf4-3,tsa163-37C,0.36923076923076925
YDL028C,MPS1,mps1-1,tsa166-37C,0.36774193548387096
YPL008W,CHL1,,dma4766,0.3611111111111111
YBL034C,STU1,stu1-7,tsa950-37C,0.3602941176470588
YBR211C,AME1,ame1-4,tsa716-37C,0.3560606060606061
YDR052C,DBF4,dbf4-ts,tsa95-37C,0.3507246376811594
YIL150C,MCM10,mcm10-43,tsa458-37C,0.348993288590604
YJL194W,CDC6,cdc6-1,tsa32-37C,0.3475609756097561
YLR320W,MMS22,,dma3369,0.3469387755102041
