ORF,Name,Allele,Strain ID,Cluster_normal-3
YJL029C,VPS53,vps53-supp1,dma5323,0.5283018867924528
YMR221C,,,dma3809,0.5204359673024523
YMR165C,PAH1,,dma5330,0.52
YDR208W,MSS4,mss4-102,tsa903-37C,0.4507042253521127
YER147C,SCC4,scc4-4,tsa69-37C,0.43956043956043955
YDR018C,,,dma851,0.40384615384615385
YBL105C,PKC1,pkc1-1,tsa537-37C,0.4006024096385542
YBL105C,PKC1,pkc1-3,tsa541-37C,0.4
YBL105C,PKC1,pkc1-2,tsa538-37C,0.38976377952755903
YBL105C,PKC1,pkc1-4,tsa539-37C,0.38866396761133604
YBL105C,PKC1,pkc1-ts,tsa535-37C,0.366412213740458
YOR070C,GYP1,,dma4499,0.3592233009708738
YKL196C,YKT6,ykt6-5001,tsa1089-37C,0.34972677595628415
YEL060C,PRB1,,dma1303,0.34824902723735407
YGL151W,NUT1,,dma1703,0.32653061224489793
YFR051C,RET2,ret2-1,tsa823-37C,0.3247863247863248
YPL266W,DIM1,dim1-2,tsa96-37C,0.31808278867102396
YNL192W,CHS1,,dma4078,0.3132530120481928
YFL053W,DAK2,,dma1523,0.2946058091286307
YHR146W,CRP1,,dma2195,0.288135593220339
YKL031W,,,dma2771,0.2866666666666667
YER157W,COG3,cog3-1,tsa41-37C,0.2830188679245283
YNL179C,,,dma4060,0.27956989247311825
YLL043W,FPS1,,dma3052,0.2777777777777778
YOR082C,,,dma4491,0.26956521739130435
YJL153C,INO1,,dma2535,0.26666666666666666
YDR485C,VPS72,,dma1208,0.2631578947368421
YGR135W,PRE9,,dma1892,0.26262626262626265
YGL253W,HXK2,,dma1769,0.25316455696202533
YBR070C,ALG14,alg14-5001,tsa1061-37C,0.25
YLL031C,GPI13,gpi13-3-supp1,tsa196-37C,0.24719101123595505
YFL039C,ACT1,act1-111,tsa214-37C,0.24358974358974358
YGL211W,NCS6,,dma1733,0.23255813953488372
YMR226C,,,dma3827,0.2320675105485232
YGL007W,BRP1,,dma1585,0.23157894736842105
YLR305C,STT4,stt4-4,tsa123-37C,0.22641509433962265
YKR036C,CAF4,,dma2963,0.22435897435897437
YGL084C,GUP1,,dma1668,0.21686746987951808
YDR238C,SEC26,sec26-11d26,tsa722-37C,0.21404109589041095
YBR109C,CMD1,cmd1-3,tsa155-37C,0.21333333333333335
YGL019W,CKB1,,dma1600,0.21311475409836064
YOR185C,GSP2,,dma4595,0.20955882352941177
YDR497C,ITR1,,dma1223,0.208955223880597
YJR076C,CDC11,cdc11-2,tsa82-37C,0.2087912087912088
YHL025W,SNF6,,dma2060,0.20833333333333334
YMR216C,SKY1,,dma3811,0.20833333333333334
YLR056W,ERG3,,dma3153,0.20833333333333334
YCL052C,PBN1,pbn1-5001,tsa1069-37C,0.2077922077922078
YJL078C,PRY3,,dma2489,0.20588235294117646
YKR048C,NAP1,,dma2953,0.20454545454545456
YLR021W,IRC25,,dma3110,0.2
YMR227C,TAF7,taf7-ts1,tsa638-37C,0.2
YPL076W,GPI2,gpi2-774,tsa463-37C,0.19607843137254902
YAR014C,BUD14,,dma66,0.19402985074626866
YML023C,NSE5,nse5-ts4,tsa1007-37C,0.19166666666666668
YDL074C,BRE1,,dma651,0.19101123595505617
YJL187C,SWE1,,dma2579,0.19095477386934673
YDL020C,RPN4,,dma613,0.1896551724137931
YMR200W,ROT1,rot1-5001,tsa1103-37C,0.18840579710144928
YIR006C,PAN1,pan1-4,tsa353-37C,0.18699186991869918
YML105C,SEC65,sec65-1,tsa710-37C,0.18652849740932642
YNL081C,SWS2,sws2-supp2,dma3986,0.1864406779661017
YLR071C,RGR1,rgr1-100,tsa908-37C,0.18461538461538463
YIR002C,MPH1,,dma2389,0.1791907514450867
YLR459W,GAB1,gab1-3,tsa202-37C,0.1791044776119403
YIL152W,,,dma2385,0.1791044776119403
YDL029W,ARP2,arp2-14,tsa886-37C,0.1774193548387097
YBR058C-A,TSC3,tsc3-2,tsa571-37C,0.17711598746081506
YNL198C,,,dma4072,0.17647058823529413
YML009C-A,,,dma3525,0.17567567567567569
YNL119W,NCS2,,dma4030,0.175
YHR107C,CDC12,cdc12-1,tsa30-37C,0.175
YLR094C,GIS3,,dma3186,0.17333333333333334
YBR202W,MCM7,cdc47-ts,tsa125-37C,0.1724137931034483
YFL039C,ACT1,act1-129,tsa223-37C,0.1702127659574468
YIL008W,URM1,,dma2255,0.1694915254237288
YIL141W,,,dma2367,0.16911764705882354
YGR027C,RPS25A,,dma1808,0.16666666666666666
YOR122C,PFY1,pfy1-4,tsa232-37C,0.16666666666666666
