ORF,Name,Allele,Strain ID,Cluster_normal-9
YER136W,GDI1,gdi1-1,tsa64-37C,0.5027027027027027
YDR166C,SEC5,sec5-24,tsa51-37C,0.48635634028892455
YDR170C,SEC7,sec7-1,tsa44-37C,0.4662576687116564
YFL005W,SEC4,sec4-8,tsa307-37C,0.4630681818181818
YGR120C,COG2,cog2-1,tsa187-37C,0.45657015590200445
YIL068C,SEC6,sec6-4,tsa38-37C,0.4452773613193403
YGL233W,SEC15,sec15-1,tsa40-37C,0.4395770392749245
YDL103C,QRI1,qri1-ts1,tsa859-37C,0.43478260869565216
YMR079W,SEC14,sec14-3,tsa53-37C,0.4281609195402299
YJL085W,EXO70,exo70-29/37,tsa856-37C,0.4217687074829932
YPR055W,SEC8,sec8-9,tsa122-37C,0.4212218649517685
YBR080C,SEC18,sec18-1,tsa54-37C,0.4212121212121212
YBL050W,SEC17,sec17-1,tsa45-37C,0.41731066460587324
YDL103C,QRI1,qri1-ts6,tsa860-37C,0.4051948051948052
YPR055W,SEC8,sec8-6,tsa364-37C,0.4048913043478261
YFL038C,YPT1,ypt1-3,tsa591-37C,0.40404040404040403
YFL039C,ACT1,act1-136,tsa142-37C,0.3934065934065934
YPL085W,SEC16,sec16-2,tsa119-37C,0.39285714285714285
YNL061W,NOP2,nop2-5,tsa626-37C,0.39278131634819535
YIL004C,BET1,bet1-1,tsa792-37C,0.39186295503211993
YDL103C,QRI1,qri1-5001,tsa1093-37C,0.39035087719298245
YGL044C,RNA15,rna15-58,tsa652-37C,0.38879456706281834
YNR026C,SEC12,sec12-1,tsa305-37C,0.3878504672897196
YLR166C,SEC10,sec10-2,tsa63-37C,0.38636363636363635
YGR009C,SEC9,sec9-4,tsa57-37C,0.38529411764705884
YER003C,PMI40,pmi40-5001,tsa1081-37C,0.38480392156862747
YDR498C,SEC20,sec20-1,tsa55-37C,0.3811881188118812
YJL085W,EXO70,exo70-38,tsa848-37C,0.3806275579809004
YDL195W,SEC31,sec31-1,tsa852-37C,0.37733142037302725
YMR197C,VTI1,vti1-11-supp1,tsa635-37C,0.375
YKL154W,SRP102,srp102-510,tsa731-37C,0.37333333333333335
YGL145W,TIP20,tip20-5,tsa271-37C,0.37067209775967414
YNL272C,SEC2,sec2-41,tsa56-37C,0.37012987012987014
YFL039C,ACT1,act1-4,tsa138-37C,0.367816091954023
YJL034W,KAR2,kar2-159,tsa210-37C,0.36553524804177545
YIL109C,SEC24,sec24-2,tsa189-37C,0.3616600790513834
YKL024C,URA6,ura6-6,tsa1034-37C,0.3592814371257485
YDR164C,SEC1,sec1-1,tsa36-37C,0.35720375106564367
YJL002C,OST1,ost1-6,tsa735-37C,0.35656836461126007
YER008C,SEC3,sec3-2,tsa43-37C,0.35629453681710216
YPR025C,CCL1,ccl1-ts4,tsa77-37C,0.35526315789473684
YNR026C,SEC12,sec12-4,tsa60-37C,0.35224274406332456
YNL267W,PIK1,pik1-104,tsa115-37C,0.3495575221238938
YPL082C,MOT1,mot1-1033,tsa363-37C,0.3486238532110092
YGL207W,SPT16,spt16-ts,tsa339-37C,0.34574468085106386
YPR181C,SEC23,sec23-1,tsa900-37C,0.34444444444444444
YDL058W,USO1,uso1-1,tsa441-37C,0.3411214953271028
YOR075W,UFE1,ufe1-1,tsa212-37C,0.34063745019920316
YBR198C,TAF5,taf5-20,tsa513-37C,0.33766233766233766
YDL145C,COP1,cop1-1,tsa704-37C,0.33647798742138363
YDR021W,FAL1,fal1-1,tsa728-37C,0.33620689655172414
YDR189W,SLY1,sly1-ts,tsa251-37C,0.334855403348554
YPR178W,PRP4,prp4-ts,tsa819-37C,0.3346456692913386
YML023C,NSE5,nse5-ts1,tsa1004-37C,0.3333333333333333
YLR268W,SEC22,sec22-1,tsa313-37C,0.33073929961089493
YKR062W,TFA2,tfa2-45,tsa692-37C,0.3275862068965517
YGR218W,CRM1,crm1-1,tsa460-37C,0.32679738562091504
YGL065C,ALG2,alg2-1,tsa461-37C,0.3258064516129032
YDR228C,PCF11,pcf11-2,tsa685-37C,0.32571428571428573
YDR437W,GPI19,gpi19-2xh,tsa1012-37C,0.3249097472924188
YFL045C,SEC53,sec53-6,tsa48-37C,0.32489451476793246
YBR079C,RPG1,rpg1-1,tsa990-37C,0.32432432432432434
YGR216C,GPI1,gpi1-1,tsa548-37C,0.32247557003257327
YOL135C,MED7,med7-163,tsa739-37C,0.32098765432098764
YLR305C,STT4,stt4-4,tsa123-37C,0.32075471698113206
YOL123W,HRP1,hrp1-4,tsa858-37C,0.3191489361702128
YDL043C,PRP11,prp11-ts,tsa369-37C,0.31629392971246006
YML130C,ERO1,ero1-1,tsa203-37C,0.3153846153846154
YGR274C,TAF1,taf1-1,tsa524-37C,0.3132075471698113
YER022W,SRB4,srb4-2,tsa519-37C,0.31129476584022037
YOR361C,PRT1,prt1-1,tsa27-37C,0.3108974358974359
YGL130W,CEG1,ceg1-ts,tsa355-37C,0.3103448275862069
YNR043W,MVD1,mvd1-1296,tsa828-37C,0.30970149253731344
YDR373W,FRQ1,frq1-1,tsa399-37C,0.30952380952380953
YLR117C,CLF1,clf1-1,tsa1047-37C,0.30930930930930933
YLR249W,YEF3,yef3-f650s,tsa584-37C,0.3076923076923077
YLR208W,SEC13,sec13-1,tsa52-37C,0.3063583815028902
YHR170W,NMD3,nmd3-4,tsa605-37C,0.30601092896174864
YDL105W,NSE4,nse4-ts3,tsa992-37C,0.3059360730593607
YEL034W,HYP2,hyp2-2,tsa750-37C,0.3058823529411765
YGL097W,SRM1,srm1-g282s,tsa261-37C,0.3054393305439331
YHR024C,MAS2,mas2-10,tsa526-37C,0.3037974683544304
YPR178W,PRP4,prp4-1,tsa500-37C,0.30254777070063693
YBL076C,ILS1,ils1-1,tsa275-37C,0.3024390243902439
YIL048W,NEO1,neo1-2,tsa188-37C,0.2994652406417112
YIL109C,SEC24,sec24-20,tsa456-37C,0.29931972789115646
YBR193C,MED8,med8-51,tsa741-37C,0.29744525547445255
YGL093W,SPC105,spc105-15,tsa446-37C,0.2970873786407767
YNL163C,RIA1,ria1-ts,tsa1019-37C,0.296875
YJL001W,PRE3,pre3-2,tsa292-37C,0.2956521739130435
YMR013C,SEC59,sec59-ts,tsa422-37C,0.29545454545454547
YGL137W,SEC27,sec27-1,tsa546-37C,0.2943722943722944
YDR228C,PCF11,pcf11-ts2,tsa686-37C,0.2932551319648094
YMR236W,TAF9,taf9-ts2,tsa730-37C,0.2920634920634921
YER093C,TSC11,tsc11-7,tsa659-37C,0.29155313351498635
YDL029W,ARP2,arp2-14,tsa886-37C,0.2903225806451613
YBR193C,MED8,med8-39,tsa751-37C,0.28994082840236685
YDR145W,TAF12,taf12-ts23,tsa518-37C,0.288
YLR440C,SEC39,sec39-1,tsa725-37C,0.28785046728971964
YMR235C,RNA1,rna1-1,tsa118-37C,0.2857142857142857
YPR168W,NUT2,nut2-ts,tsa818-37C,0.28488372093023256
YKL006C-A,SFT1,sft1-15,tsa619-37C,0.28440366972477066
YOR294W,RRS1,rrs1-84,tsa688-37C,0.2819672131147541
YDR182W,CDC1,cdc1-2,tsa413-37C,0.28173374613003094
YIL115C,NUP159,nup159-1,tsa553-37C,0.28094302554027506
YOR122C,PFY1,pfy1-14,tsa429-37C,0.27941176470588236
YHR058C,MED6,med6-5001,tsa1094-37C,0.2791666666666667
YDR311W,TFB1,tfb1-6,tsa715-37C,0.2781954887218045
YPL211W,NIP7,nip7-1,tsa114-37C,0.2777777777777778
YDR062W,LCB2,lcb2-16,tsa585-37C,0.27717391304347827
YLR005W,SSL1,ssl1-t242i,tsa752-37C,0.27710843373493976
YOR260W,GCD1,gcd1-502,tsa850-37C,0.27586206896551724
YMR028W,TAP42,tap42-11,tsa697-37C,0.27563025210084036
YFL034C-B,MOB2,mob2-34,tsa611-37C,0.27555555555555555
YOL135C,MED7,med7-141,tsa740-37C,0.27439024390243905
YLR440C,SEC39,sec39-2,tsa726-37C,0.273176761433869
YLR066W,SPC3,spc3-4,tsa623-37C,0.27170868347338933
YOR254C,SEC63,sec63-1,tsa231-37C,0.27155172413793105
YIL118W,RHO3,rho3-ser228,tsa836-37C,0.27102803738317754
YFL039C,ACT1,act1-159,tsa910-37C,0.27040816326530615
YML069W,POB3,pob3-7,tsa629-37C,0.2698412698412698
YGL120C,PRP43,prp43-ts2,tsa607-37C,0.2698412698412698
YHR069C,RRP4,rrp4-1,tsa724-37C,0.2689075630252101
YFL034C-B,MOB2,mob2-11,tsa609-37C,0.2682926829268293
YGR113W,DAM1,dam1-9,tsa243-37C,0.2682926829268293
YGL112C,TAF6,taf6-ts,tsa608-37C,0.26785714285714285
YNR011C,PRP2,prp2-1,tsa338-37C,0.26755852842809363
YMR277W,FCP1,fcp1-1-supp3,tsa426-37C,0.2673942701227831
YPL169C,MEX67,mex67-ts5,tsa816-37C,0.26714801444043323
YML069W,POB3,pob3-l78r,tsa846-37C,0.2661290322580645
YDL084W,SUB2,sub2-1,tsa976-37C,0.26424870466321243
YIR022W,SEC11,sec11-2,tsa318-37C,0.26229508196721313
YNL061W,NOP2,nop2-9,tsa630-37C,0.26153846153846155
YPR086W,SUA7,sua7-c149r,tsa832-37C,0.26108374384236455
YKR068C,BET3,bet3-5001,tsa1090-37C,0.26011560693641617
YGR113W,DAM1,dam1-19,tsa244-37C,0.25757575757575757
YLR397C,AFG2,afg2-18,tsa266-37C,0.2571428571428571
YDL030W,PRP9,prp9-1,tsa597-37C,0.2564102564102564
YMR240C,CUS1,cus1-3,tsa639-37C,0.25635103926096997
YGL055W,OLE1,ole1-m2,tsa506-37C,0.2553191489361702
YOR232W,MGE1,mge1-100,tsa505-37C,0.255
YDL165W,CDC36,cdc36-16,tsa314-37C,0.2546816479400749
YOR057W,SGT1,sgt1-5,tsa427-37C,0.25462962962962965
YBR079C,RPG1,rpg1-5001,tsa1060-37C,0.2545454545454545
YGL130W,CEG1,ceg1-3,tsa94-37C,0.25252525252525254
YDR238C,SEC26,sec26-11d26,tsa722-37C,0.2517123287671233
YKL196C,YKT6,ykt6-5001,tsa1089-37C,0.25136612021857924
YBR198C,TAF5,taf5-15,tsa512-37C,0.2513089005235602
YHR027C,RPN1,rpn1-821,tsa255-37C,0.25
YKL189W,HYM1,hym1-15,tsa892-37C,0.25
YLL050C,COF1,cof1-8,tsa248-37C,0.24812030075187969
YPR161C,SGV1,sgv1-80,tsa1028-37C,0.24736842105263157
YDR228C,PCF11,pcf11-ts9,tsa680-37C,0.24734982332155478
YEL055C,POL5,pol5-3,tsa596-37C,0.24731182795698925
YDR228C,PCF11,pcf11-ts10,tsa679-37C,0.2472885032537961
YKL173W,SNU114,snu114-40,tsa622-37C,0.24728260869565216
YKL024C,URA6,ura6-4,tsa1031-37C,0.24675324675324675
YMR235C,RNA1,rna1-s116f,tsa172-37C,0.24584717607973422
YBR236C,ABD1,abd1-5,tsa75-37C,0.24545454545454545
YMR298W,LIP1,lip1-5001,tsa1059-37C,0.24369747899159663
YDR361C,BCP1,bcp1-ts,tsa580-37C,0.2436548223350254
YJL091C,GWT1,gwt1-20,tsa655-37C,0.24210526315789474
YLR163C,MAS1,mas1-1,tsa497-37C,0.2413793103448276
YBR247C,ENP1,enp1-1,tsa542-37C,0.24115755627009647
YNL075W,IMP4,imp4-2,tsa556-37C,0.24083769633507854
YPR103W,PRE2,pre2-2,tsa917-37C,0.24074074074074073
YPR161C,SGV1,sgv1-35,tsa1029-37C,0.24050632911392406
YFR004W,RPN11,rpn11-14,tsa534-37C,0.24050632911392406
YLR008C,PAM18,pam18-1,tsa501-37C,0.24
YJL203W,PRP21,prp21-ts,tsa401-37C,0.23943661971830985
YMR296C,LCB1,lcb1-10,tsa606-37C,0.23893805309734514
YML105C,SEC65,sec65-1,tsa710-37C,0.23834196891191708
YOR244W,ESA1,esa1-l254p,tsa560-37C,0.23819301848049282
YJL035C,TAD2,tad2-5001,tsa1099-37C,0.23786407766990292
YDR243C,PRP28,prp28-101,tsa574-37C,0.23758099352051837
YDR060W,MAK21,mak21-1,tsa249-37C,0.2358490566037736
YIL118W,RHO3,rho3-1,tsa654-37C,0.23529411764705882
YNL061W,NOP2,nop2-6,tsa628-37C,0.23391812865497075
YER093C,TSC11,tsc11-1,tsa658-37C,0.23385300668151449
YFL017C,GNA1,gna1-ts,tsa1048-37C,0.2328767123287671
YPL252C,YAH1,yah1-ts,tsa428-37C,0.23272727272727273
YER148W,SPT15,spt15-p65s,tsa476-37C,0.23267326732673269
YNL261W,ORC5,orc5-70,tsa424-37C,0.23214285714285715
YPL094C,SEC62,sec62-ts,tsa224-37C,0.23214285714285715
YNL216W,RAP1,rap1-1,tsa558-37C,0.2318840579710145
YBR198C,TAF5,taf5-3,tsa509-37C,0.2315270935960591
YBR102C,EXO84,exo84-102,tsa24-37C,0.2314540059347181
YOR294W,RRS1,rrs1-124,tsa687-37C,0.23121387283236994
YNR035C,ARC35,arc35-6,tsa471-37C,0.23076923076923078
YDR212W,TCP1,tcp1-2,tsa448-37C,0.23076923076923078
YPR183W,DPM1,dpm1-6,tsa330-37C,0.23009708737864076
YPL010W,RET3,ret3-1,tsa689-37C,0.2300469483568075
YNL061W,NOP2,nop2-4-supp1,tsa627-37C,0.2292358803986711
YNR053C,NOG2,nog2-1,tsa479-37C,0.2289156626506024
YKR081C,RPF2,rpf2-5001,tsa1098-37C,0.22857142857142856
YML114C,TAF8,taf8-7,tsa695-37C,0.22802197802197802
YGR006W,PRP18,prp18-ts,tsa434-37C,0.22790697674418606
YOR181W,LAS17,las17-14,tsa230-37C,0.22695035460992907
YDR145W,TAF12,taf12-9,tsa514-37C,0.22624434389140272
YMR296C,LCB1,lcb1-2,tsa603-37C,0.22591362126245848
YHR052W,CIC1,cic1-2,tsa713-37C,0.22580645161290322
YDR208W,MSS4,mss4-102,tsa903-37C,0.22535211267605634
YGL098W,USE1,use1-ts,tsa592-37C,0.22519083969465647
YKR086W,PRP16,prp16-2,tsa598-37C,0.22444444444444445
YER157W,COG3,cog3-2,tsa47-37C,0.22380952380952382
YCR093W,CDC39,cdc39-1,tsa93-37C,0.22284908321579688
YDR228C,PCF11,pcf11-1,tsa808-37C,0.22279792746113988
YFL039C,ACT1,act1-101,tsa136-37C,0.22274881516587677
YDR145W,TAF12,taf12-l446a,tsa806-37C,0.2222222222222222
YGR006W,PRP18,prp18-1202,tsa430-37C,0.22151898734177214
YLR195C,NMT1,nmt1-181,tsa690-37C,0.22072072072072071
YGR211W,ZPR1,zpr1-1,tsa547-37C,0.22021660649819494
YJL125C,GCD14,gcd14-4,tsa620-37C,0.21951219512195122
YNL267W,PIK1,pik1-139,tsa116-37C,0.21875
YKL172W,EBP2,ebp2-1,tsa529-37C,0.21875
YDR062W,LCB2,lcb2-1,tsa586-37C,0.218213058419244
YIR012W,SQT1,sqt1-201,tsa617-37C,0.21818181818181817
YKR008W,RSC4,rsc4-2,tsa498-37C,0.2175925925925926
YLR298C,YHC1,yhc1-8,tsa844-37C,0.2169811320754717
YLR071C,RGR1,rgr1-100,tsa908-37C,0.2153846153846154
YHR036W,BRL1,brl1-c371s,tsa1042-37C,0.2153846153846154
YLR088W,GAA1,gaa1-ts,tsa207-37C,0.21428571428571427
YMR220W,ERG8,erg8-1,tsa320-37C,0.21370967741935484
YOR259C,RPT4,rpt4-150,tsa260-37C,0.21341463414634146
YPL028W,ERG10,erg10-1,tsa531-37C,0.21212121212121213
YBR237W,PRP5,prp5-1,tsa117-37C,0.21212121212121213
YJL039C,NUP192,nup192-15,tsa496-37C,0.21161825726141079
YDR016C,DAD1,dad1-5005,tsa1077-37C,0.21138211382113822
YGR172C,YIP1,yip1-4,tsa980-37C,0.2112676056338028
YER148W,SPT15,spt15-i143n,tsa812-37C,0.2077922077922078
YKL042W,SPC42,spc42-11,tsa449-37C,0.2074468085106383
YBR202W,MCM7,cdc47-ts,tsa125-37C,0.20689655172413793
YJR017C,ESS1,ess1-h164r,tsa698-37C,0.20652173913043478
YDR292C,SRP101,srp101-47,tsa733-37C,0.20634920634920634
YDR311W,TFB1,tfb1-1,tsa701-37C,0.20634920634920634
YDR013W,PSF1,psf1-1,tsa583-37C,0.20618556701030927
YFR005C,SAD1,sad1-1,tsa700-37C,0.20600858369098712
YDL105W,NSE4,nse4-ts4,tsa993-37C,0.20512820512820512
YBL034C,STU1,stu1-8,tsa454-37C,0.20503597122302158
YMR061W,RNA14,rna14-5001,tsa1106-37C,0.20481927710843373
YDR062W,LCB2,lcb2-19,tsa587-37C,0.2047952047952048
YFR037C,RSC8,rsc8-ts16,tsa998-37C,0.2046783625730994
YBR109C,CMD1,cmd1-1,tsa154-37C,0.20320855614973263
YJL005W,CYR1,cdc35-1,tsa354-37C,0.2028985507246377
YGR274C,TAF1,taf1-2,tsa525-37C,0.2028985507246377
YPL266W,DIM1,dim1-2,tsa984-37C,0.20238095238095238
YBR058C-A,TSC3,tsc3-2,tsa571-37C,0.20219435736677116
YBL041W,PRE7,pre7-5001,tsa1064-37C,0.20202020202020202
YDR062W,LCB2,lcb2-2,tsa575-37C,0.2019704433497537
YFL034C-B,MOB2,mob2-8,tsa616-37C,0.20155038759689922
YAL038W,CDC19,cdc19-1,tsa34-37C,0.2012779552715655
YGR156W,PTI1,pti1-ts7-supp1,tsa477-37C,0.20116618075801748
YFL034C-B,MOB2,mob2-26-supp1,tsa787-37C,0.20100502512562815
YBR121C,GRS1,grs1-5001,tsa1071-37C,0.20098039215686275
YML023C,NSE5,nse5-ts4,tsa1007-37C,0.2
YGL130W,CEG1,ceg1-34,tsa358-37C,0.2
YER171W,RAD3,rad3-ts14,tsa588-37C,0.2
YDR238C,SEC26,sec26-f856aw860a,tsa721-37C,0.19879518072289157
YNR035C,ARC35,arc35-5,tsa470-37C,0.19769357495881384
YDL098C,SNU23,snu23-5001,tsa1079-37C,0.1967741935483871
