ORF,Name,Allele,Strain ID,Cluster_normal-7
YNL163C,RIA1,ria1-ts,tsa1055-37C,0.39473684210526316
YAL038W,CDC19,cdc19-1,tsa34-37C,0.38338658146964855
YGL055W,OLE1,ole1-m2,tsa506-37C,0.3829787234042553
YNL163C,RIA1,ria1-ts,tsa1019-37C,0.359375
YMR227C,TAF7,taf7-ts1,tsa638-37C,0.35384615384615387
YMR197C,VTI1,vti1-2,tsa634-37C,0.3515151515151515
YJL125C,GCD14,gcd14-4,tsa620-37C,0.33875338753387535
YNL118C,DCP2,dcp2-7,tsa743-37C,0.3306122448979592
YML069W,POB3,pob3-q308k,tsa847-37C,0.32653061224489793
YIL118W,RHO3,rho3-1,tsa654-37C,0.32620320855614976
YNL287W,SEC21,sec21-1,tsa46-37C,0.3157894736842105
YPL085W,SEC16,sec16-2,tsa119-37C,0.3068181818181818
YNR026C,SEC12,sec12-4,tsa60-37C,0.3034300791556728
YDR164C,SEC1,sec1-1,tsa36-37C,0.30008525149190113
YML023C,NSE5,nse5-ts1,tsa1004-37C,0.2916666666666667
YOL123W,HRP1,hrp1-4,tsa858-37C,0.2872340425531915
YLL050C,COF1,cof1-8,tsa248-37C,0.2857142857142857
YCR093W,CDC39,cdc39-1,tsa93-37C,0.27926657263751764
YIL048W,NEO1,neo1-2,tsa188-37C,0.27807486631016043
YDR228C,PCF11,pcf11-2,tsa685-37C,0.27714285714285714
YDR238C,SEC26,sec26-f856aw860a,tsa721-37C,0.27710843373493976
YNR043W,MVD1,mvd1-1296,tsa828-37C,0.27611940298507465
YDR021W,FAL1,fal1-1,tsa728-37C,0.27586206896551724
YDR189W,SLY1,sly1-ts,tsa251-37C,0.2724505327245053
YML069W,POB3,pob3-7,tsa629-37C,0.2698412698412698
YPR074C,TKL1,,dma5065,0.2698412698412698
YPL082C,MOT1,mot1-1033,tsa363-37C,0.26605504587155965
YKR068C,BET3,bet3-5001,tsa1090-37C,0.2658959537572254
YHR024C,MAS2,mas2-10,tsa526-37C,0.26582278481012656
YMR028W,TAP42,tap42-11,tsa697-37C,0.26554621848739496
YHR191C,CTF8,ctf8-162,tsa322-37C,0.2608695652173913
YNL272C,SEC2,sec2-41,tsa56-37C,0.2597402597402597
YGR172C,YIP1,yip1-4,tsa980-37C,0.2535211267605634
YDL145C,COP1,cop1-1,tsa704-37C,0.25157232704402516
YDL105W,NSE4,nse4-ts3,tsa992-37C,0.2511415525114155
YDR228C,PCF11,pcf11-ts2,tsa686-37C,0.24926686217008798
YBR198C,TAF5,taf5-20,tsa513-37C,0.24675324675324675
YFL039C,ACT1,act1-119,tsa215-37C,0.2465753424657534
YML130C,ERO1,ero1-1,tsa203-37C,0.24615384615384617
YPL169C,MEX67,mex67-ts5,tsa816-37C,0.24548736462093862
YFL045C,SEC53,sec53-6,tsa48-37C,0.24472573839662448
YMR235C,RNA1,rna1-1,tsa118-37C,0.24390243902439024
YML023C,NSE5,nse5-ts4,tsa1007-37C,0.24166666666666667
YPR181C,SEC23,sec23-1,tsa900-37C,0.24074074074074073
YGL130W,CEG1,ceg1-34,tsa358-37C,0.24
YBR102C,EXO84,exo84-102,tsa24-37C,0.23738872403560832
YAL041W,CDC24,cdc24-2,tsa410-37C,0.23660714285714285
YBR080C,SEC18,sec18-1,tsa54-37C,0.23636363636363636
YLR166C,SEC10,sec10-2,tsa63-37C,0.2340909090909091
YDR373W,FRQ1,frq1-1,tsa399-37C,0.23376623376623376
YJR076C,CDC11,cdc11-2,tsa82-37C,0.23076923076923078
YDR060W,MAK21,mak21-3,tsa250-37C,0.22962962962962963
YNL061W,NOP2,nop2-5,tsa626-37C,0.22929936305732485
YHR191C,CTF8,ctf8-9,tsa323-37C,0.22784810126582278
YOR057W,SGT1,sgt1-5,tsa427-37C,0.22685185185185186
YDL195W,SEC31,sec31-1,tsa852-37C,0.2266857962697274
YDR170C,SEC7,sec7-1,tsa44-37C,0.2245398773006135
YPR055W,SEC8,sec8-6,tsa364-37C,0.22282608695652173
YIL062C,ARC15,arc15-10,tsa888-37C,0.2222222222222222
YGL130W,CEG1,ceg1-3,tsa94-37C,0.2222222222222222
YER093C,TSC11,tsc11-7,tsa659-37C,0.22070844686648503
YGL093W,SPC105,spc105-15,tsa446-37C,0.21941747572815534
YFL039C,ACT1,act1-159,tsa910-37C,0.2193877551020408
YBR202W,MCM7,cdc47-ts,tsa125-37C,0.21839080459770116
YFL005W,SEC4,sec4-8,tsa307-37C,0.2159090909090909
YDL030W,PRP9,prp9-ts,tsa361-37C,0.2153846153846154
YLR347C,KAP95,kap95-l63a,tsa226-37C,0.21524663677130046
YBL076C,ILS1,ils1-1,tsa275-37C,0.2146341463414634
YKR086W,PRP16,prp16-ts,tsa644-37C,0.2125
YEL034W,HYP2,hyp2-2,tsa750-37C,0.21176470588235294
YDL043C,PRP11,prp11-ts,tsa369-37C,0.2108626198083067
YGL145W,TIP20,tip20-5,tsa271-37C,0.20977596741344195
YAL041W,CDC24,cdc24-3,tsa412-37C,0.2087912087912088
YNL267W,PIK1,pik1-104,tsa115-37C,0.2079646017699115
YLR195C,NMT1,nmt1-181,tsa690-37C,0.2072072072072072
YER093C,TSC11,tsc11-1,tsa658-37C,0.2071269487750557
YPL093W,NOG1,nog1-1,tsa329-37C,0.20652173913043478
YHR052W,CIC1,cic1-2,tsa713-37C,0.2064516129032258
YFL038C,YPT1,ypt1-3,tsa591-37C,0.20634920634920634
YBL050W,SEC17,sec17-1,tsa45-37C,0.20401854714064915
YER008C,SEC3,sec3-2,tsa43-37C,0.20190023752969122
YIL004C,BET1,bet1-1,tsa792-37C,0.19914346895074947
YBR237W,PRP5,prp5-1,tsa117-37C,0.19913419913419914
YLR268W,SEC22,sec22-1,tsa313-37C,0.19844357976653695
YGR120C,COG2,cog2-1,tsa187-37C,0.19821826280623608
YIL109C,SEC24,sec24-20,tsa456-37C,0.19727891156462585
YDL098C,SNU23,snu23-5001,tsa1079-37C,0.1967741935483871
YFR051C,RET2,ret2-1,tsa823-37C,0.19658119658119658
YOR204W,DED1,ded1-95,tsa561-37C,0.19424460431654678
YFL039C,ACT1,act1-136,tsa142-37C,0.1934065934065934
YAL041W,CDC24,cdc24-5,tsa304-37C,0.192090395480226
YIL068C,SEC6,sec6-4,tsa38-37C,0.191904047976012
YJL085W,EXO70,exo70-38,tsa848-37C,0.19099590723055934
YDL103C,QRI1,qri1-5001,tsa1093-37C,0.19078947368421054
YLR208W,SEC13,sec13-1,tsa52-37C,0.1907514450867052
YDL028C,MPS1,mps1-417,tsa169-37C,0.19047619047619047
YGL044C,RNA15,rna15-58,tsa652-37C,0.19015280135823429
YDL105W,NSE4,nse4-ts4,tsa993-37C,0.18803418803418803
YMR061W,RNA14,rna14-5001,tsa1106-37C,0.18795180722891566
YGL065C,ALG2,alg2-1,tsa461-37C,0.1870967741935484
YNR026C,SEC12,sec12-1,tsa305-37C,0.18691588785046728
YGL120C,PRP43,prp43-ts2,tsa607-37C,0.1865079365079365
YPR055W,SEC8,sec8-9,tsa122-37C,0.1864951768488746
YML126C,ERG13,erg13-5001,tsa1104-37C,0.18548387096774194
YJL002C,OST1,ost1-6,tsa735-37C,0.18498659517426275
YGL233W,SEC15,sec15-1,tsa40-37C,0.18429003021148035
YDR238C,SEC26,sec26-11d26,tsa722-37C,0.1832191780821918
YDL058W,USO1,uso1-1,tsa441-37C,0.1822429906542056
YGR274C,TAF1,taf1-1,tsa524-37C,0.1811320754716981
YGR211W,ZPR1,zpr1-1,tsa547-37C,0.18050541516245489
YGR216C,GPI1,gpi1-1,tsa548-37C,0.1791530944625407
YDL103C,QRI1,qri1-ts1,tsa859-37C,0.17841079460269865
YDR498C,SEC20,sec20-1,tsa55-37C,0.1782178217821782
YAL041W,CDC24,cdc24-11,tsa148-37C,0.17341040462427745
YGL137W,SEC27,sec27-1,tsa546-37C,0.17316017316017315
YPR178W,PRP4,prp4-1,tsa500-37C,0.17197452229299362
YOR326W,MYO2,myo2-16,tsa337-37C,0.17110266159695817
YDR356W,SPC110,spc110-221,tsa276-37C,0.17040358744394618
YHR170W,NMD3,nmd3-4,tsa605-37C,0.16939890710382513
YML069W,POB3,pob3-l78r,tsa846-37C,0.1693548387096774
YLR005W,SSL1,ssl1-t242i,tsa752-37C,0.1686746987951807
YPR168W,NUT2,nut2-ts,tsa818-37C,0.1686046511627907
YDR166C,SEC5,sec5-24,tsa51-37C,0.16853932584269662
YAL041W,CDC24,cdc24-1,tsa408-37C,0.1685082872928177
YBR079C,RPG1,rpg1-5001,tsa1060-37C,0.16818181818181818
YBR079C,RPG1,rpg1-1,tsa990-37C,0.16666666666666666
YKL006C-A,SFT1,sft1-15,tsa619-37C,0.1651376146788991
YLR115W,CFT2,cft2-1,tsa801-37C,0.1650485436893204
YER136W,GDI1,gdi1-1,tsa64-37C,0.16486486486486487
YGR006W,PRP18,prp18-1202,tsa430-37C,0.16455696202531644
YLR440C,SEC39,sec39-2,tsa726-37C,0.16440049443757726
YMR079W,SEC14,sec14-3,tsa53-37C,0.16379310344827586
YIR012W,SQT1,sqt1-201,tsa617-37C,0.16363636363636364
YDL030W,PRP9,prp9-1,tsa597-37C,0.163003663003663
YMR235C,RNA1,rna1-s116f,tsa172-37C,0.16279069767441862
YLR305C,STT4,stt4-4,tsa123-37C,0.16037735849056603
YBR193C,MED8,med8-39,tsa751-37C,0.15976331360946747
YMR298W,LIP1,lip1-5001,tsa1059-37C,0.15966386554621848
YMR277W,FCP1,fcp1-1-supp3,tsa426-37C,0.15961800818553887
YER147C,SCC4,scc4-4,tsa69-37C,0.15934065934065933
YLR440C,SEC39,sec39-1,tsa725-37C,0.1588785046728972
YGR113W,DAM1,dam1-9,tsa243-37C,0.15853658536585366
YPL076W,GPI2,gpi2-1-7b,tsa462-37C,0.15841584158415842
YER157W,COG3,cog3-2,tsa47-37C,0.15714285714285714
YFL039C,ACT1,act1-125,tsa140-37C,0.1568627450980392
YOR075W,UFE1,ufe1-1,tsa212-37C,0.1553784860557769
YFL039C,ACT1,act1-111,tsa214-37C,0.15384615384615385
YDL165W,CDC36,cdc36-16,tsa314-37C,0.15355805243445692
YMR236W,TAF9,taf9-ts2,tsa730-37C,0.1523809523809524
YGR113W,DAM1,dam1-19,tsa244-37C,0.15151515151515152
YBR193C,MED8,med8-51,tsa741-37C,0.15145985401459855
YGL097W,SRM1,srm1-g282s,tsa261-37C,0.1506276150627615
YDR311W,TFB1,tfb1-6,tsa715-37C,0.15037593984962405
YKL154W,SRP102,srp102-510,tsa731-37C,0.15
YFL039C,ACT1,act1-122,tsa219-37C,0.14925373134328357
YKL042W,SPC42,spc42-11,tsa449-37C,0.14893617021276595
YJL203W,PRP21,prp21-ts,tsa401-37C,0.14788732394366197
YFL039C,ACT1,act1-101,tsa136-37C,0.14691943127962084
YHR036W,BRL1,brl1-3231,tsa1039-37C,0.14655172413793102
YLR066W,SPC3,spc3-4,tsa623-37C,0.14565826330532214
YBR236C,ABD1,abd1-5,tsa75-37C,0.14545454545454545
YGL048C,RPT6,rpt6-25,tsa186-37C,0.14473684210526316
YDR243C,PRP28,prp28-101,tsa574-37C,0.1447084233261339
YGR158C,MTR3,mtr3-ts,tsa614-37C,0.14457831325301204
YDR062W,LCB2,lcb2-19,tsa587-37C,0.14385614385614387
YDR212W,TCP1,tcp1-2,tsa448-37C,0.14358974358974358
YNL061W,NOP2,nop2-9,tsa630-37C,0.1423076923076923
YFR004W,RPN11,rpn11-8,tsa521-37C,0.14166666666666666
YBL097W,BRN1,brn1-16,tsa511-37C,0.14068441064638784
YBR109C,CMD1,cmd1-8,tsa157-37C,0.13942307692307693
YDL103C,QRI1,qri1-ts6,tsa860-37C,0.13896103896103895
YGL207W,SPT16,spt16-ts,tsa339-37C,0.13829787234042554
YFL039C,ACT1,act1-4,tsa138-37C,0.13793103448275862
YDR228C,PCF11,pcf11-ts9,tsa680-37C,0.13780918727915195
YIL147C,SLN1,sln1-ts4,tsa1001-37C,0.1375
YKL196C,YKT6,ykt6-5001,tsa1089-37C,0.1366120218579235
YIL109C,SEC24,sec24-2,tsa189-37C,0.13636363636363635
YPL010W,RET3,ret3-1,tsa689-37C,0.13615023474178403
YBR198C,TAF5,taf5-15,tsa512-37C,0.13612565445026178
YDL028C,MPS1,mps1-1,tsa166-37C,0.13548387096774195
YGR009C,SEC9,sec9-4,tsa57-37C,0.13529411764705881
YNL062C,GCD10,gcd10-506,tsa442-37C,0.13489208633093525
YPL209C,IPL1,ipl1-1,tsa165-37C,0.1346153846153846
YMR296C,LCB1,lcb1-5,tsa600-37C,0.1341991341991342
YKL052C,ASK1,ask1-2,tsa1003-37C,0.13392857142857142
YIL115C,NUP159,nup159-1,tsa553-37C,0.13359528487229863
