ORF,Name,Allele,Strain ID,Cluster_normal-3
YAL002W,VPS8,,dma23,0.5925925925925926
YBL007C,SLA1,,dma91,0.575
YER151C,UBP3,,dma1447,0.5609756097560976
YBR125C,PTC4,,dma299,0.542016806722689
YCR048W,ARE1,,dma573,0.5357142857142857
YBR139W,,,dma312,0.5276073619631901
YCR044C,PER1,per1-supp1,dma575,0.5025906735751295
YBR122C,MRPL36,,dma300,0.486013986013986
YER157W,COG3,cog3-1,tsa41-37C,0.4791666666666667
YBR200W,BEM1,,dma360,0.46875
YDL117W,CYK3,,dma705,0.4626865671641791
YAL041W,CDC24,cdc24-h,tsa42-37C,0.44769403824521936
YER033C,ZRG8,,dma1344,0.4474393530997305
YDL100C,GET3,,dma690,0.4406779661016949
YER111C,SWI4,,dma1394,0.4375
YBL003C,HTA2,,dma93,0.4339622641509434
YGL130W,CEG1,ceg1-3,tsa94-37C,0.43037974683544306
YOL108C,INO4,,dma4387,0.4262295081967213
YDL035C,GPR1,,dma628,0.4225352112676056
YBR289W,SNF5,,dma449,0.4166666666666667
YOR026W,BUB3,,dma4443,0.4166666666666667
YDL006W,PTC1,,dma620,0.4
YLR337C,VRP1,,dma3380,0.4
YDR459C,PFA5,,dma1177,0.39655172413793105
YOL090W,MSH2,,dma4377,0.3950617283950617
YBR057C,MUM2,,dma218,0.39285714285714285
YBR106W,PHO88,,dma274,0.3888888888888889
YBR126C,TPS1,tps1-supp1,dma298,0.3878787878787879
YBL051C,PIN4,,dma123,0.3855421686746988
YDR330W,UBX5,,dma1074,0.3811074918566775
YBR229C,ROT2,,dma402,0.37254901960784315
YNL163C,RIA1,ria1-ts,tsa1055-37C,0.37209302325581395
YGL130W,CEG1,ceg1-34,tsa358-37C,0.3567251461988304
YDR364C,CDC40,cdc40-ts,tsa18-37C,0.35
YER048C,CAJ1,,dma1353,0.34962406015037595
YGL044C,RNA15,rna15-58,tsa652-37C,0.3405994550408719
YDL056W,MBP1,,dma659,0.3333333333333333
YFR028C,CDC14,cdc14-3,tsa146-37C,0.32954545454545453
YMR235C,RNA1,rna1-1,tsa118-37C,0.32707774798927614
YER045C,ACA1,,dma1335,0.32673267326732675
YLR208W,SEC13,sec13-1,tsa52-37C,0.32592592592592595
YLR195C,NMT1,nmt1-181,tsa690-37C,0.32450331125827814
