ORF,Name,Allele,Strain ID,Cluster_normal-0
YBR135W,CKS1,cks1-38,tsa332-37C,0.524822695035461
YPR119W,CLB2,,dma5103,0.4444444444444444
YDR198C,RKM2,,dma962,0.4239766081871345
YER069W,"ARG5,6",,dma1377,0.4065934065934066
YDL132W,CDC53,cdc53-1,tsa975-37C,0.39416058394160586
YDL132W,CDC53,cdc53-1,tsa974-37C,0.38596491228070173
YFL009W,CDC4,cdc4-3,tsa334-37C,0.3825503355704698
YPR135W,CTF4,,dma5136,0.38095238095238093
YBR160W,CDC28,cdc28-4,tsa150-37C,0.375
YLL002W,RTT109,,dma3033,0.375
YOR127W,RGA1,,dma4539,0.3728813559322034
YEL061C,CIN8,,dma1302,0.36046511627906974
YPR164W,MMS1,,dma5141,0.3333333333333333
YOR083W,WHI5,,dma4490,0.32653061224489793
YBR160W,CDC28,cdc28-1,tsa174-37C,0.32170542635658916
YFL009W,CDC4,cdc4-2,tsa415-37C,0.31386861313868614
YDL102W,POL3,cdc2-7,tsa17-37C,0.3111111111111111
YFL034C-B,MOB2,mob2-8,tsa616-37C,0.3076923076923077
YDR054C,CDC34,cdc34-2,tsa308-37C,0.3050847457627119
YLR056W,ERG3,,dma3153,0.2962962962962963
YDL028C,MPS1,mps1-6,tsa170-37C,0.29523809523809524
YDL232W,OST4,ost4-supp2,dma805,0.29411764705882354
YCR008W,SAT4,,dma533,0.28846153846153844
YNL116W,DMA2,,dma4032,0.284037558685446
YOR259C,RPT4,rpt4-150,tsa260-37C,0.2802547770700637
YJR046W,TAH11,tah11-ts,tsa705-37C,0.2786885245901639
YBL027W,RPL19B,,dma114,0.2765957446808511
YDL162C,,,dma741,0.2755102040816326
YFL034C-B,MOB2,mob2-14,tsa935-37C,0.2753623188405797
YDR265W,PEX10,,dma1031,0.27175080558539205
YDL020C,RPN4,,dma613,0.2696629213483146
YDR440W,DOT1,,dma1187,0.2653061224489796
YIR011C,STS1,sts1-5001,tsa1105-37C,0.2608695652173913
YER148W,SPT15,spt15-i143n,tsa812-37C,0.2595419847328244
YEL034W,HYP2,hyp2-1,tsa736-37C,0.2564102564102564
YJL121C,RPE1,,dma2516,0.2564102564102564
YLL004W,ORC3,orc3-70,tsa351-37C,0.2545454545454545
YEL032W,MCM3,mcm3-1,tsa112-37C,0.25149700598802394
YJR076C,CDC11,cdc11-5,tsa84-37C,0.25
YKL042W,SPC42,spc42-10,tsa451-37C,0.25
YFL039C,ACT1,act1-129,tsa223-37C,0.25
YMR078C,CTF18,,dma3676,0.24324324324324326
YKR059W,TIF1,,dma2978,0.24285714285714285
YBR043C,QDR3,,dma207,0.24074074074074073
YFL029C,CAK1,cak1-23,tsa650-37C,0.2402088772845953
YLR314C,CDC3,cdc3-1,tsa885-37C,0.23841059602649006
YHR058C,MED6,med6-ts,tsa1017-37C,0.23478260869565218
YLR274W,MCM5,cdc46-1,tsa403-37C,0.23443223443223443
YJL169W,,,dma2545,0.234375
YKL145W,RPT1,rpt1-1,tsa190-37C,0.23333333333333334
YNL118C,DCP2,dcp2-7,tsa743-37C,0.23140495867768596
YBL025W,RRN10,,dma115,0.23076923076923078
