ORF,Name,Allele,Strain ID,Cluster_normal-7
YER069W,"ARG5,6","arg5,6",tsa502-37C,0.9285714285714286
YGR158C,MTR3,mtr3-ts,tsa614-37C,0.9166666666666666
YDR373W,FRQ1,frq1-1,tsa399-37C,0.8706624605678234
YDR238C,SEC26,sec26-11d26,tsa722-37C,0.8663793103448276
YMR028W,TAP42,tap42-11,tsa697-37C,0.8464566929133859
YDL143W,CCT4,cct4-1,tsa729-37C,0.8421052631578947
YFL038C,YPT1,ypt1-3,tsa591-37C,0.837465564738292
YGR113W,DAM1,dam1-5,tsa242-37C,0.8145695364238411
YLR440C,SEC39,sec39-2,tsa726-37C,0.805111821086262
YFL039C,ACT1,act1-122,tsa219-37C,0.7981651376146789
YFL009W,CDC4,cdc4-2,tsa415-37C,0.7894736842105263
YNR035C,ARC35,arc35-5,tsa470-37C,0.7890625
YOR232W,MGE1,mge1-100,tsa505-37C,0.7881944444444444
YFL034C-B,MOB2,mob2-11,tsa609-37C,0.7857142857142857
YKL042W,SPC42,spc42-11,tsa449-37C,0.782608695652174
YNL061W,NOP2,nop2-5,tsa626-37C,0.7794117647058824
YDL145C,COP1,cop1-1,tsa704-37C,0.7784090909090909
YGR246C,BRF1,brf1-w107r,tsa478-37C,0.7777777777777778
YDR168W,CDC37,cdc37-ts,tsa315-37C,0.775330396475771
YOL069W,NUF2,nuf2-61,tsa755-37C,0.7705882352941177
YDL126C,CDC48,cdc48-3,tsa208-37C,0.7641921397379913
YDR189W,SLY1,sly1-ts,tsa251-37C,0.7617021276595745
YDL058W,USO1,uso1-1,tsa441-37C,0.7615658362989324
YDR062W,LCB2,lcb2-2,tsa575-37C,0.7603833865814696
YOR181W,LAS17,las17-14,tsa230-37C,0.76
YGL093W,SPC105,spc105-15,tsa446-37C,0.7584905660377359
YER018C,SPC25,spc25-1,tsa473-37C,0.7517241379310344
YNL118C,DCP2,dcp2-7,tsa743-37C,0.75
YLR088W,GAA1,gaa1-ts,tsa207-37C,0.75
YOR174W,MED4,med4-6,tsa738-37C,0.75
YNR035C,ARC35,arc35-6,tsa471-37C,0.7464788732394366
YFR028C,CDC14,cdc14-3,tsa146-37C,0.7457627118644068
YHR024C,MAS2,mas2-10,tsa526-37C,0.7456140350877193
YGR113W,DAM1,dam1-1,tsa245-37C,0.7415730337078652
YDR182W,CDC1,cdc1-2,tsa413-37C,0.7412587412587412
YDL217C,TIM22,tim22-19,tsa714-37C,0.7407407407407407
