ORF,Name,Allele,Strain ID,Cluster_normal-9
YJR065C,ARP3,arp3-g302y,tsa296-37C,1.0
YNL102W,POL1,pol1-17,tsa345-37C,1.0
YGL154C,LYS5,lys5,tsa520-37C,0.9882352941176471
YEL034W,HYP2,hyp2-3,tsa737-37C,0.987012987012987
YLR298C,YHC1,yhc1-7,tsa647-37C,0.9849397590361446
YEL034W,HYP2,hyp2-1,tsa736-37C,0.9772727272727273
YER069W,"ARG5,6","arg5,6",tsa798-37C,0.96875
YBR155W,CNS1,cns1-1,tsa567-37C,0.95
YLR298C,YHC1,yhc1-6,tsa842-37C,0.9432624113475178
YDR235W,PRP42,prp42-5001,tsa1085-37C,0.900990099009901
YMR308C,PSE1,pse1-34,tsa682-37C,0.8985507246376812
YOR257W,CDC31,cdc31-5,tsa152-37C,0.8913043478260869
YPL266W,DIM1,dim1-2,tsa96-37C,0.8525641025641025
YFL034C-B,MOB2,mob2-26-supp1,tsa787-37C,0.8444444444444444
YFR031C,SMC2,smc2-8,tsa522-37C,0.8273809523809523
YBL105C,PKC1,pkc1-3,tsa541-37C,0.7925531914893617
YBL105C,PKC1,pkc1-ts,tsa535-37C,0.7733333333333333
YGL075C,MPS2,mps2-2,tsa444-37C,0.7647058823529411
YBL105C,PKC1,pkc1-1,tsa537-37C,0.76
YGL075C,MPS2,mps2-1,tsa443-37C,0.7375
YBL105C,PKC1,pkc1-2,tsa538-37C,0.6805555555555556
YLR045C,STU2,stu2-10,tsa549-37C,0.68
YBL105C,PKC1,pkc1-4,tsa539-37C,0.6209150326797386
YLR249W,YEF3,yef3-f650s,tsa584-37C,0.5675675675675675
YBL093C,ROX3,rox3-182,tsa1015-37C,0.5106382978723404
YLR298C,YHC1,yhc1-2,tsa633-37C,0.4901185770750988
YOR046C,DBP5,dbp5-1,tsa641-37C,0.4827586206896552
YJL019W,MPS3,mps3-1,tsa437-37C,0.48148148148148145
YDR060W,MAK21,mak21-3,tsa250-37C,0.4782608695652174
YJR076C,CDC11,cdc11-1,tsa356-37C,0.46808510638297873
YOR329C,SCD5,scd5-d338,tsa569-37C,0.43859649122807015
YNL216W,RAP1,rap1-2,tsa559-37C,0.4380165289256198
YGL073W,HSF1,hsf1-848,tsa423-37C,0.4358974358974359
YGR245C,SDA1,sda1-2,tsa523-37C,0.43529411764705883
YML098W,TAF13,taf13-2,tsa636-37C,0.43434343434343436
YJR076C,CDC11,cdc11-4,tsa126-37C,0.43243243243243246
YOL139C,CDC33,cdc33-e72g,tsa306-37C,0.4074074074074074
YNR003C,RPC34,rpc34-1,tsa640-37C,0.4069767441860465
YGR274C,TAF1,taf1-2,tsa525-37C,0.4
YJR076C,CDC11,cdc11-5,tsa84-37C,0.3939393939393939
