ORF,Name,Allele,Strain ID,Cluster_normal-6
YGR239C,PEX21,,dma2003,0.9142026175472613
YKL124W,SSH4,,dma2854,0.804287045666356
YBR105C,VID24,,dma275,0.7786259541984732
YDR198C,RKM2,,dma962,0.6063348416289592
YDL056W,MBP1,,dma659,0.574025974025974
YLR055C,SPT8,,dma3154,0.464
YFR010W,UBP6,,dma1515,0.3684210526315789
YDL074C,BRE1,,dma651,0.36220472440944884
YMR039C,SUB1,,dma3653,0.3617021276595745
YNL170W,,,dma4065,0.32978723404255317
YDR497C,ITR1,,dma1223,0.3225806451612903
YMR214W,SCJ1,,dma3813,0.3218390804597701
YLR131C,ACE2,,dma3228,0.30303030303030304
YNL238W,KEX2,,dma4111,0.2786885245901639
YMR120C,ADE17,,dma3718,0.26373626373626374
YLR150W,STM1,,dma3239,0.2631578947368421
YJL036W,SNX4,,dma2471,0.25
YPL161C,BEM4,,dma4906,0.23857868020304568
YGR135W,PRE9,,dma1892,0.22058823529411764
YDR290W,,,dma5265,0.21428571428571427
YLR262C,YPT6,,dma3304,0.21333333333333335
YLR318W,EST2,,dma3371,0.20689655172413793
YLR110C,CCW12,,dma3198,0.20105820105820105
YCR044C,PER1,per1-supp1,dma575,0.1958762886597938
YNL097C,PHO23,,dma4020,0.1889763779527559
YDR368W,YPR1,,dma1098,0.15789473684210525
YKL213C,DOA1,,dma2910,0.144
YER111C,SWI4,,dma1394,0.14150943396226415
YIL084C,SDS3,,dma2337,0.14130434782608695
YNL171C,,ynl171c-supp1,dma4064,0.13513513513513514
YPR179C,HDA3,,dma5157,0.11074918566775244
YLR286C,CTS1,,dma3331,0.10317460317460317
