ORF,Name,Allele,Strain ID,Cluster_normal-5
YOL123W,HRP1,hrp1-1,tsa960-37C,1.0
YER093C,TSC11,tsc11-5,tsa811-37C,1.0
YGL048C,RPT6,rpt6-20,tsa907-37C,1.0
YDR311W,TFB1,tfb1-6,tsa715-37C,1.0
YPR103W,PRE2,pre2-75,tsa918-37C,0.9830508474576272
YPL160W,CDC60,cdc60-ts,tsa922-37C,0.9722222222222222
YER125W,RSP5,rsp5-sm1,tsa464-37C,0.9473684210526315
YML010W,SPT5,spt5-194,tsa833-37C,0.8478260869565217
YFL034C-B,MOB2,mob2-28,tsa936-37C,0.7123287671232876
YIL046W,MET30,met30-6,tsa948-37C,0.5106382978723404
YPL055C,LGE1,,dma4805,0.32432432432432434
YDR182W,CDC1,cdc1-1,tsa31-37C,0.27507163323782235
YIL143C,SSL2,ssl2-ts,tsa648-37C,0.14705882352941177
YJR118C,ILM1,,dma2723,0.12371134020618557
YLR268W,SEC22,sec22-1,tsa313-37C,0.11224489795918367
YHR036W,BRL1,brl1-2221,tsa1038-37C,0.10884353741496598
YGR116W,SPT6,spt6-14,tsa834-37C,0.1056338028169014
