ORF,Name,Allele,Strain ID,Cluster_normal-7
YDR052C,DBF4,dbf4-4,tsa164-37C,0.34146341463414637
YGL116W,CDC20,cdc20-3,tsa368-37C,0.3308270676691729
YDR082W,STN1,stn1-13,tsa599-37C,0.33035714285714285
YER069W,"ARG5,6","arg5,6",tsa753-37C,0.3010752688172043
YGR113W,DAM1,dam1-11,tsa240-37C,0.3004694835680751
YPL094C,SEC62,sec62-ts,tsa224-37C,0.2857142857142857
YOR075W,UFE1,ufe1-1,tsa212-37C,0.2857142857142857
YDR052C,DBF4,dbf4-1,tsa161-37C,0.28440366972477066
YDL126C,CDC48,cdc48-3,tsa208-37C,0.2692307692307692
YDR052C,DBF4,dbf4-ts,tsa95-37C,0.2676282051282051
YFL039C,ACT1,act1-122,tsa219-37C,0.2644628099173554
YDL084W,SUB2,sub2-1,tsa976-37C,0.26406926406926406
YCL052C,PBN1,pbn1-5001,tsa1069-37C,0.2631578947368421
YDL030W,PRP9,prp9-1,tsa597-37C,0.26063829787234044
YGL065C,ALG2,alg2-1,tsa461-37C,0.25957446808510637
YPR161C,SGV1,sgv1-35,tsa1029-37C,0.25925925925925924
YCR002C,CDC10,cdc10-2,tsa79-37C,0.25738396624472576
YJR093C,FIP1,fip1-433,tsa827-37C,0.2482758620689655
YGR113W,DAM1,dam1-1,tsa245-37C,0.24390243902439024
YCR002C,CDC10,cdc10-1,tsa78-37C,0.24324324324324326
YOL069W,NUF2,nuf2-61,tsa755-37C,0.24299065420560748
YLL036C,PRP19,prp19-1,tsa247-37C,0.24107142857142858
YAL041W,CDC24,cdc24-1,tsa408-37C,0.24
YJL074C,SMC3,smc3-42,tsa71-37C,0.2396694214876033
YDL017W,CDC7,cdc7-4,tsa131-37C,0.2396694214876033
YNL262W,POL2,pol2-12,tsa20-37C,0.23809523809523808
YIR008C,PRI1,pri1-m4,tsa340-37C,0.23703703703703705
YOR326W,MYO2,myo2-14,tsa269-37C,0.23376623376623376
YIL109C,SEC24,sec24-2,tsa189-37C,0.23319327731092437
YAL041W,CDC24,cdc24-5,tsa304-37C,0.2304147465437788
YOR122C,PFY1,pfy1-4,tsa232-37C,0.22950819672131148
YJR068W,RFC2,rfc2-1,tsa342-37C,0.22666666666666666
YNL102W,POL1,pol1-13,tsa346-37C,0.22580645161290322
YGR113W,DAM1,dam1-5,tsa242-37C,0.22560975609756098
YBR080C,SEC18,sec18-1,tsa54-37C,0.22437673130193905
YNL216W,RAP1,rap1-1,tsa558-37C,0.2236842105263158
YBL034C,STU1,stu1-5,tsa274-37C,0.22349570200573066
YDL003W,MCD1,mcd1-73,tsa70-37C,0.22318840579710145
YBR135W,CKS1,cks1-38,tsa332-37C,0.2231404958677686
YER171W,RAD3,rad3-ts14,tsa588-37C,0.2222222222222222
YMR213W,CEF1,cef1-13,tsa702-37C,0.2222222222222222
YLR066W,SPC3,spc3-4,tsa623-37C,0.22184300341296928
YLR459W,GAB1,gab1-3,tsa202-37C,0.22058823529411764
YAR007C,RFA1,rfa1-m2,tsa273-37C,0.2196969696969697
YOR057W,SGT1,sgt1-5,tsa427-37C,0.2196078431372549
YJR076C,CDC11,cdc11-5,tsa84-37C,0.21951219512195122
YPL228W,CET1,cet1-1,tsa270-37C,0.21935483870967742
YDL028C,MPS1,mps1-1,tsa166-37C,0.2191780821917808
YEL002C,WBP1,wbp1-2,tsa581-37C,0.21875
YDR052C,DBF4,dbf4-3,tsa163-37C,0.2175925925925926
YFL039C,ACT1,act1-132,tsa216-37C,0.21678321678321677
YDR002W,YRB1,yrb1-51,tsa582-37C,0.21649484536082475
YGL120C,PRP43,prp43-ts2,tsa607-37C,0.21348314606741572
YER093C,TSC11,tsc11-7,tsa659-37C,0.21264367816091953
YKL045W,PRI2,pri2-1,tsa19-37C,0.21262458471760798
YMR197C,VTI1,vti1-11-supp1,tsa635-37C,0.21212121212121213
YDR062W,LCB2,lcb2-19,tsa587-37C,0.21212121212121213
YAL041W,CDC24,cdc24-4,tsa149-37C,0.21201413427561838
YMR117C,SPC24,spc24-9,tsa293-37C,0.211864406779661
YDL043C,PRP11,prp11-ts,tsa369-37C,0.21005917159763313
YHR058C,MED6,med6-5001,tsa1094-37C,0.2085889570552147
YJL034W,KAR2,kar2-159,tsa210-37C,0.20833333333333334
YAL041W,CDC24,cdc24-11,tsa148-37C,0.2074688796680498
YOR181W,LAS17,las17-14,tsa230-37C,0.2074074074074074
YGR179C,OKP1,okp1-5,tsa227-37C,0.2073732718894009
YAL034W-A,MTW1,mtw1-ts,tsa235-37C,0.20689655172413793
YLR078C,BOS1,bos1-1,tsa199-37C,0.20634920634920634
YBR109C,CMD1,cmd1-1,tsa154-37C,0.20481927710843373
YLR103C,CDC45,cdc45-27,tsa694-37C,0.20465116279069767
YDL164C,CDC9,cdc9-1-supp2,tsa33-37C,0.20454545454545456
YOL135C,MED7,med7-141,tsa740-37C,0.20414201183431951
YFR051C,RET2,ret2-1,tsa823-37C,0.2037037037037037
YLL050C,COF1,cof1-8,tsa248-37C,0.2028301886792453
YDR013W,PSF1,psf1-1,tsa583-37C,0.20224719101123595
YDR052C,DBF4,dbf4-2,tsa162-37C,0.20212765957446807
YNL102W,POL1,pol1-2,tsa344-37C,0.2
YMR112C,MED11,med11-ts,tsa799-37C,0.2
YGR156W,PTI1,pti1-ts7-supp1,tsa477-37C,0.19936708860759494
YJL203W,PRP21,prp21-ts,tsa401-37C,0.19858156028368795
YLR115W,CFT2,cft2-1,tsa801-37C,0.19852941176470587
YMR235C,RNA1,rna1-s116f,tsa172-37C,0.19798657718120805
YFL008W,SMC1,smc1-259,tsa68-37C,0.19767441860465115
YDR145W,TAF12,taf12-9,tsa514-37C,0.19753086419753085
YEL034W,HYP2,hyp2-1159-supp1,tsa749-37C,0.19718309859154928
YGL061C,DUO1,duo1-2,tsa239-37C,0.19689119170984457
YDR062W,LCB2,lcb2-2,tsa575-37C,0.19678714859437751
YMR240C,CUS1,cus1-3,tsa639-37C,0.1967741935483871
YIL026C,IRR1,irr1-1,tsa67-37C,0.19672131147540983
YDR062W,LCB2,lcb2-16,tsa585-37C,0.1935483870967742
YER147C,SCC4,scc4-4,tsa69-37C,0.19327731092436976
YKR086W,PRP16,prp16-2,tsa598-37C,0.19322033898305085
YER157W,COG3,cog3-2,tsa47-37C,0.19186046511627908
YDR016C,DAD1,dad1-5005,tsa1077-37C,0.19148936170212766
YJR076C,CDC11,cdc11-4,tsa126-37C,0.1896551724137931
YJL074C,SMC3,smc3-1,tsa259-37C,0.1895424836601307
YPR178W,PRP4,prp4-1,tsa500-37C,0.1891891891891892
YLR310C,CDC25,cdc25-2-supp1,tsa29-37C,0.18902439024390244
YGL048C,RPT6,rpt6-25,tsa186-37C,0.18823529411764706
YDR088C,SLU7,slu7-ts2,tsa657-37C,0.18803418803418803
YMR013C,SEC59,sec59-ts,tsa422-37C,0.18733509234828497
YJR076C,CDC11,cdc11-3,tsa83-37C,0.18725099601593626
YBR060C,ORC2,orc2-1,tsa295-37C,0.1870967741935484
YER093C,TSC11,tsc11-1,tsa658-37C,0.1870967741935484
YGR074W,SMD1,smd1-1,tsa748-37C,0.18584070796460178
YLR314C,CDC3,cdc3-3,tsa130-37C,0.1853448275862069
YDR228C,PCF11,pcf11-ts10,tsa679-37C,0.18503937007874016
YAL041W,CDC24,cdc24-3,tsa412-37C,0.1830065359477124
YNR011C,PRP2,prp2-1,tsa338-37C,0.18292682926829268
YLR347C,KAP95,kap95-l63a,tsa226-37C,0.1822429906542056
YGR211W,ZPR1,zpr1-1,tsa547-37C,0.18181818181818182
YDR062W,LCB2,lcb2-1,tsa586-37C,0.18125
YNL102W,POL1,pol1-ts,tsa343-37C,0.18090452261306533
YIL048W,NEO1,neo1-2,tsa188-37C,0.18090452261306533
YGL112C,TAF6,taf6-ts,tsa608-37C,0.18085106382978725
YNR035C,ARC35,arc35-6,tsa471-37C,0.1792452830188679
YKL193C,SDS22,sds22-6,tsa573-37C,0.17766497461928935
YNL267W,PIK1,pik1-104,tsa115-37C,0.1774193548387097
YDL103C,QRI1,qri1-ts6,tsa860-37C,0.17582417582417584
YJR006W,POL31,hys2-ts,tsa794-37C,0.175
YIR006C,PAN1,pan1-4,tsa353-37C,0.1746031746031746
YGR274C,TAF1,taf1-1,tsa524-37C,0.17370892018779344
YFL039C,ACT1,act1-136,tsa142-37C,0.17355371900826447
YDR311W,TFB1,tfb1-1,tsa701-37C,0.17307692307692307
YGL116W,CDC20,cdc20-2,tsa417-37C,0.17307692307692307
YOR244W,ESA1,esa1-d414,tsa563-37C,0.17295597484276728
YBL040C,ERD2,erd2-5001,tsa1072-37C,0.171875
YPR133C,SPN1,spn1-k192n,tsa1011-37C,0.17177914110429449
YOR249C,APC5,apc5-ca,tsa746-37C,0.16972477064220184
YMR308C,PSE1,pse1-41,tsa683-37C,0.16911764705882354
YBR160W,CDC28,cdc28-13,tsa175-37C,0.1686746987951807
YOL135C,MED7,med7-163,tsa739-37C,0.16770186335403728
YBR193C,MED8,med8-39,tsa751-37C,0.16666666666666666
