ORF,Name,Allele,Strain ID,Cluster_normal-6
YGL044C,RNA15,rna15-58,tsa652-37C,0.4900662251655629
YGR116W,SPT6,spt6-14,tsa834-37C,0.4084507042253521
YBR193C,MED8,med8-51,tsa741-37C,0.3996415770609319
YPL169C,MEX67,mex67-ts5,tsa816-37C,0.39759036144578314
YGR006W,PRP18,prp18-1202,tsa430-37C,0.39215686274509803
YLR305C,STT4,stt4-4,tsa123-37C,0.38620689655172413
YDR182W,CDC1,cdc1-4,tsa807-37C,0.3611111111111111
YBR193C,MED8,med8-39,tsa751-37C,0.35833333333333334
YDR182W,CDC1,cdc1-6,tsa414-37C,0.3533834586466165
YMR235C,RNA1,rna1-1,tsa118-37C,0.3508771929824561
YDR228C,PCF11,pcf11-2,tsa685-37C,0.35014005602240894
YMR079W,SEC14,sec14-3,tsa53-37C,0.3491773308957952
YMR061W,RNA14,rna14-5001,tsa1106-37C,0.34143049932523617
YLL050C,COF1,cof1-8,tsa248-37C,0.33962264150943394
YDR164C,SEC1,sec1-1,tsa36-37C,0.32628797886393657
YMR197C,VTI1,vti1-2,tsa634-37C,0.323943661971831
YFL039C,ACT1,act1-119,tsa215-37C,0.3225806451612903
YDR228C,PCF11,pcf11-ts2,tsa686-37C,0.32142857142857145
YOL135C,MED7,med7-163,tsa739-37C,0.3167701863354037
YOL123W,HRP1,hrp1-4,tsa858-37C,0.3125
YLR005W,SSL1,ssl1-t242i,tsa752-37C,0.30454545454545456
YFL039C,ACT1,act1-136,tsa142-37C,0.30303030303030304
YGL130W,CEG1,ceg1-ts,tsa355-37C,0.2975609756097561
YLR459W,GAB1,gab1-2,tsa201-37C,0.29411764705882354
YER171W,RAD3,rad3-ts14,tsa588-37C,0.29292929292929293
YJL005W,CYR1,cdc35-1,tsa354-37C,0.2896341463414634
YML130C,ERO1,ero1-1,tsa203-37C,0.2855093256814921
YOR174W,MED4,med4-6,tsa738-37C,0.2833333333333333
YGL130W,CEG1,ceg1-3,tsa94-37C,0.28321678321678323
YML069W,POB3,pob3-l78r,tsa846-37C,0.2826086956521739
YBR102C,EXO84,exo84-102,tsa24-37C,0.2796610169491525
YOR057W,SGT1,sgt1-5,tsa427-37C,0.2784313725490196
YJL085W,EXO70,exo70-29/37,tsa856-37C,0.27835051546391754
YER008C,SEC3,sec3-2,tsa43-37C,0.27586206896551724
YGR009C,SEC9,sec9-4,tsa57-37C,0.27405247813411077
YIL118W,RHO3,rho3-ser228,tsa836-37C,0.2727272727272727
YGL233W,SEC15,sec15-1,tsa40-37C,0.27247191011235955
YGR158C,MTR3,mtr3-ts,tsa614-37C,0.2711864406779661
YDR170C,SEC7,sec7-1,tsa44-37C,0.26993865030674846
YMR235C,RNA1,rna1-s116f,tsa172-37C,0.2684563758389262
YAL038W,CDC19,cdc19-1,tsa34-37C,0.26706231454005935
YDR182W,CDC1,cdc1-1,tsa31-37C,0.2664756446991404
YLR195C,NMT1,nmt1-181,tsa690-37C,0.2625
YFL039C,ACT1,act1-101,tsa136-37C,0.26200873362445415
YDR166C,SEC5,sec5-24,tsa51-37C,0.2590529247910863
YDR189W,SLY1,sly1-ts,tsa251-37C,0.25888324873096447
YLR066W,SPC3,spc3-4,tsa623-37C,0.2525597269624573
YPR168W,NUT2,nut2-ts,tsa818-37C,0.2523364485981308
YGR218W,CRM1,crm1-1,tsa460-37C,0.24942263279445728
YDL043C,PRP11,prp11-ts,tsa369-37C,0.24260355029585798
YIR006C,PAN1,pan1-4,tsa353-37C,0.23809523809523808
YER003C,PMI40,pmi40-5001,tsa1081-37C,0.23248407643312102
YDR228C,PCF11,pcf11-ts9,tsa680-37C,0.23232323232323232
YDR311W,TFB1,tfb1-1,tsa701-37C,0.23076923076923078
YCR093W,CDC39,cdc39-1,tsa93-37C,0.22983870967741934
YPR025C,CCL1,ccl1-ts4,tsa77-37C,0.22830188679245284
YJL085W,EXO70,exo70-38,tsa848-37C,0.22815533980582525
YPR183W,DPM1,dpm1-6,tsa330-37C,0.22727272727272727
YKL006C-A,SFT1,sft1-15,tsa619-37C,0.226890756302521
YFL005W,SEC4,sec4-8,tsa307-37C,0.2257142857142857
