"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
129554219,"YDL117W","CYK3","","dma705","Sec21_R1_Plate02",6,17,545,13,"S/G2 phase",-0.459868130843636,-0.440239447313207
129554227,"YDL117W","CYK3","","dma705","Sec21_R1_Plate02",6,17,546,9,"G1 phase",-0.105673321795618,-0.232525217207774
129554255,"YDL117W","CYK3","","dma705","Sec21_R1_Plate02",6,17,548,14,"T phase",1.83036238202996,1.20769194343854
129608284,"YDR162C","NBP2","","dma958","Sec21_R1_Plate03",15,19,1419,6,"G1 phase",-0.140527509016976,-0.129522308554706
129619257,"YDR369C","XRS2","","dma1097","Sec21_R1_Plate03",8,9,705,8,"S/G2 phase",1.16361901486007,1.18708355534852
129635520,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,561,3,"MA phase",3.15581149088024,2.39290355842088
129635531,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,561,14,"T phase",1.79210943624517,1.65666145094102
129635571,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,562,31,"G1 phase",-0.0188868923101961,-0.0564594028454098
129635573,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,562,33,"G1 phase",-0.373449426515313,-0.394198755841843
129635592,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,563,18,"MA-single",0.596142734330219,0.385930386208173
129635601,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,563,27,"T phase",1.98439142594872,1.89136167929448
129663578,"YDR497C","ITR1","","dma1223","Sec21_R1_Plate04",11,22,1045,11,"T phase",1.67619476160119,1.6412691866425
129663649,"YDR497C","ITR1","","dma1223","Sec21_R1_Plate04",11,22,1048,30,"S/G2 phase",1.35981588492586,1.41831457043971
129663653,"YDR497C","ITR1","","dma1223","Sec21_R1_Plate04",11,22,1048,34,"MA-single",0.592051628166314,0.481676206555436
129671441,"YER145C","FTR1","","dma1450","Sec21_R1_Plate04",2,19,171,5,"S/G2 phase",0.581142011729233,0.657224344836067
129671457,"YER145C","FTR1","","dma1450","Sec21_R1_Plate04",2,19,172,8,"G1 phase",0.744786258285441,0.374990429764598
129671459,"YER145C","FTR1","","dma1450","Sec21_R1_Plate04",2,19,172,10,"S/G2 phase",1.46754834724203,0.994963697832502
129676222,"YFR010W","UBP6","","dma1515","Sec21_R1_Plate04",14,5,1266,2,"G1 phase",1.00116224455683,0.888277921041663
129676226,"YFR010W","UBP6","","dma1515","Sec21_R1_Plate04",14,5,1266,6,"S/G2 phase",1.38981733012783,1.55862587226836
129676252,"YFR010W","UBP6","","dma1515","Sec21_R1_Plate04",14,5,1268,9,"S/G2 phase",1.0270725835949,0.925550098227334
129783068,"YIL049W","DFG10","","dma2291","Sec21_R1_Plate06",14,21,1331,621,"S/G2 phase",0.457214956038789,0.675146459773577
129860825,"YKL069W","","","dma2802","Sec21_R1_Plate08",3,11,234,28,"G1 phase",0.00232009778540555,0.0439191493738606
129860848,"YKL069W","","","dma2802","Sec21_R1_Plate08",3,11,235,27,"S/G2 phase",0.861701790449873,1.07718488381015
129860883,"YKL069W","","","dma2802","Sec21_R1_Plate08",3,11,236,26,"S/G2 phase",-0.302707354857847,0.111712335483823
129860888,"YKL069W","","","dma2802","Sec21_R1_Plate08",3,11,236,31,"T phase",1.70782141995594,1.30649346689133
129879134,"YKR001C","VPS1","","dma2924","Sec21_R1_Plate08",8,16,734,23,"G1 phase",-0.163455691694623,-0.272226091713518
129904308,"YJR118C","ILM1","","dma2723","Sec21_R1_Plate08",5,22,469,40,"G1 phase",-0.0162467906363576,-0.133137924041599
129904435,"YJR118C","ILM1","","dma2723","Sec21_R1_Plate08",5,22,471,36,"MA phase",1.51154288521158,1.55547505812978
129904445,"YJR118C","ILM1","","dma2723","Sec21_R1_Plate08",5,22,471,46,"G1 phase",-1.04670909804421,-0.952007215579932
129904473,"YJR118C","ILM1","","dma2723","Sec21_R1_Plate08",5,22,471,74,"S/G2 phase",0.211860695688162,0.302422476560425
129904497,"YJR118C","ILM1","","dma2723","Sec21_R1_Plate08",5,22,472,27,"G1 phase",-1.37958688332011,-1.33055523854218
129904498,"YJR118C","ILM1","","dma2723","Sec21_R1_Plate08",5,22,472,28,"T phase",1.91073098627949,1.82074590012244
129906965,"YKL213C","DOA1","","dma2910","Sec21_R1_Plate08",6,12,525,12,"G1 phase",0.169422093581274,0.0127177584364235
129906968,"YKL213C","DOA1","","dma2910","Sec21_R1_Plate08",6,12,525,15,"MA phase",2.13751226628817,1.47477637866864
129906970,"YKL213C","DOA1","","dma2910","Sec21_R1_Plate08",6,12,525,18,"MA phase",1.3404622704682,1.02768759528645
129934662,"YLR338W","OPI9","","dma3379","Sec21_R1_Plate09",4,13,337,9,"S/G2 phase",0.559197870687345,0.805451889976845
129941569,"YLR286C","CTS1","","dma3331","Sec21_R1_Plate09",12,14,1112,48,"G1 phase",0.00774505702013023,0.014436636931009
129971142,"YLR056W","ERG3","","dma3153","Sec21_R1_Plate09",13,18,1223,10,"G1 phase",0.197009109118261,-0.0517846972837854
129972170,"YLR055C","SPT8","","dma3154","Sec21_R1_Plate09",13,20,1229,8,"G1 phase",0.31683095505089,0.0912161679876194
129985725,"YLR268W","SEC22","sec22-supp1","dma3320","Sec21_R1_Plate09",10,16,926,30,"MA phase",0.693997447361554,0.874504924494041
130017523,"YMR120C","ADE17","","dma3718","Sec21_R1_Plate10",12,20,1134,30,"S/G2 phase",0.282572595518703,0.305322699858351
130017592,"YMR120C","ADE17","","dma3718","Sec21_R1_Plate10",12,20,1135,47,"S/G2 phase",0.407063431670985,0.768291690421593
130017630,"YMR120C","ADE17","","dma3718","Sec21_R1_Plate10",12,20,1136,35,"G1 phase",0.566920982639257,0.27489705602788
130023400,"YML016C","PPZ1","","dma3520","Sec21_R1_Plate10",11,8,991,11,"G1 phase",0.919173462206511,0.724568275808069
130039492,"YML041C","VPS71","","dma3546","Sec21_R1_Plate10",15,12,1391,5,"S/G2 phase",2.07071369661512,1.80646457835128
