"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
164647816,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,618,16,"MA phase"
164647850,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,619,16,"S/G2 phase"
164647883,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,620,6,"T phase"
164695707,"YCR044C","PER1","per1-supp1","dma575","Spf1_R1_Plate02",15,21,1426,9,"MA phase"
164695752,"YCR044C","PER1","per1-supp1","dma575","Spf1_R1_Plate02",15,21,1428,8,"MA phase"
164724972,"YBR289W","SNF5","","dma449","Spf1_R1_Plate02",11,10,1000,5,"G1 phase"
164762499,"YDR110W","FOB1","","dma906","Spf1_R1_Plate03",7,11,618,18,"T phase"
164762511,"YDR110W","FOB1","","dma906","Spf1_R1_Plate03",7,11,619,13,"G1 phase"
164775504,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1317,6,"G1 phase"
164775653,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1320,24,"G1 phase"
164788291,"YDR335W","MSN5","","dma1070","Spf1_R1_Plate03",4,3,299,11,"T phase"
164792572,"YDR207C","UME6","","dma979","Spf1_R1_Plate03",4,14,342,14,"S/G2 phase"
164800000,"YDR289C","RTT103","","dma1037","Spf1_R1_Plate03",14,10,1288,8,"S/G2 phase"
164807925,"YDR369C","XRS2","","dma1097","Spf1_R1_Plate03",8,9,707,12,"MA phase"
164807926,"YDR369C","XRS2","","dma1097","Spf1_R1_Plate03",8,9,707,13,"MA phase"
164808478,"YDR368W","YPR1","","dma1098","Spf1_R1_Plate03",8,11,713,55,"S/G2 phase"
164808493,"YDR368W","YPR1","","dma1098","Spf1_R1_Plate03",8,11,713,70,"S/G2 phase"
164808601,"YDR368W","YPR1","","dma1098","Spf1_R1_Plate03",8,11,714,74,"G1 phase"
164808625,"YDR368W","YPR1","","dma1098","Spf1_R1_Plate03",8,11,715,7,"T phase"
164808704,"YDR368W","YPR1","","dma1098","Spf1_R1_Plate03",8,11,716,9,"T phase"
164808793,"YDR368W","YPR1","","dma1098","Spf1_R1_Plate03",8,11,716,102,"G1 phase"
164814186,"YDR154C","","","dma942","Spf1_R1_Plate03",13,11,1196,16,"G1 phase"
