"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
164647789,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,617,40,"G1 phase"
164684824,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1269,19,"G1 phase"
164684827,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1270,4,"G1 phase"
164684852,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1272,4,"T phase"
164774252,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1300,9,"G1 phase"
164792549,"YDR207C","UME6","","dma979","Spf1_R1_Plate03",4,14,341,11,"G1 phase"
164792552,"YDR207C","UME6","","dma979","Spf1_R1_Plate03",4,14,341,14,"G1 phase"
164792579,"YDR207C","UME6","","dma979","Spf1_R1_Plate03",4,14,343,7,"S/G2 phase"
164796481,"YDR186C","","","dma966","Spf1_R1_Plate03",2,12,141,12,"G1 phase"
164796493,"YDR186C","","","dma966","Spf1_R1_Plate03",2,12,142,13,"MA phase"
164796504,"YDR150W","NUM1","","dma946","Spf1_R1_Plate03",13,19,1225,6,"S/G2 phase"
164796509,"YDR150W","NUM1","","dma946","Spf1_R1_Plate03",13,19,1226,4,"G1 phase"
164796517,"YDR150W","NUM1","","dma946","Spf1_R1_Plate03",13,19,1226,12,"S/G2 phase"
164796530,"YDR150W","NUM1","","dma946","Spf1_R1_Plate03",13,19,1228,6,"S/G2 phase"
164804922,"YDL218W","","","dma815","Spf1_R1_Plate03",7,22,663,22,"G1 phase"
164804955,"YDL218W","","","dma815","Spf1_R1_Plate03",7,22,663,55,"G1 phase"
164823382,"YDR146C","SWI5","","dma927","Spf1_R1_Plate03",11,5,979,11,"S/G2 phase"
164831306,"YDR270W","CCC2","","dma1029","Spf1_R1_Plate03",12,18,1125,5,"S/G2 phase"
164846407,"YDL194W","SNF3","","dma783","Spf1_R1_Plate03",3,6,213,32,"MA phase"
164846425,"YDL194W","SNF3","","dma783","Spf1_R1_Plate03",3,6,214,17,"G1 phase"
164846427,"YDL194W","SNF3","","dma783","Spf1_R1_Plate03",3,6,214,19,"G1 phase"
164854424,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,629,52,"S/G2 phase"
164854446,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,630,22,"G1 phase"
164854537,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,632,31,"T phase"
164854538,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,632,32,"S/G2 phase"
164883200,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1045,19,"G1 phase"
164883204,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1045,23,"S/G2 phase"
164883211,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1045,30,"G1 phase"
164883215,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1045,34,"MA phase"
164883217,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1045,36,"T phase"
164883228,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,12,"MA phase"
164883235,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,19,"S/G2 phase"
164883246,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,30,"S/G2 phase"
