ORF,Name,Allele,Strain ID,Cluster_normal-5
YER090W,TRP2,trp2,tsa211-37C,0.8636363636363636
YIL116W,HIS5,,dma2360,0.6470588235294118
YGL173C,XRN1,,dma1708,0.6
YNL118C,DCP2,dcp2-7d,tsa754-37C,0.5866666666666667
YJR057W,CDC8,cdc8-1,tsa407-37C,0.5833333333333334
YBR135W,CKS1,cks1-35,tsa923-37C,0.5
YJR077C,MIR1,,dma2661,0.48
YJR057W,CDC8,cdc8-2,tsa22-37C,0.42857142857142855
YNL241C,ZWF1,,dma4109,0.32432432432432434
YNL199C,GCR2,,dma4071,0.3157894736842105
YBL040C,ERD2,erd2-5001,tsa1072-37C,0.30097087378640774
YFR040W,SAP155,,dma1580,0.3
YMR298W,LIP1,lip1-5001,tsa1059-37C,0.2789115646258503
YOR057W,SGT1,sgt1-5,tsa427-37C,0.27491408934707906
YNL118C,DCP2,dcp2-7,tsa743-37C,0.2611111111111111
YDR186C,,,dma966,0.2545454545454545
YNL138W,SRV2,srv2-ts,tsa675-37C,0.25
YLR305C,STT4,stt4-4,tsa123-37C,0.23954372623574144
YLL002W,RTT109,,dma3033,0.234375
YDL008W,APC11,apc11-22,tsa719-37C,0.22535211267605634
YMR120C,ADE17,,dma3718,0.22093023255813954
YIL046W,MET30,met30-6,tsa948-37C,0.216
YGR172C,YIP1,yip1-4,tsa980-37C,0.21428571428571427
YNL179C,,,dma4060,0.20833333333333334
YDR238C,SEC26,sec26-f856aw860a,tsa721-37C,0.20353982300884957
YDR310C,SUM1,,dma1063,0.20320855614973263
YNL315C,ATP11,,dma4168,0.203125
YDR182W,CDC1,cdc1-1,tsa31-37C,0.19736842105263158
YOR020C,HSP10,hsp10-ts,tsa681-37C,0.19047619047619047
YFL039C,ACT1,act1-119,tsa215-37C,0.18556701030927836
YKR048C,NAP1,,dma2953,0.18518518518518517
YER145C,FTR1,,dma1450,0.18333333333333332
YER153C,PET122,,dma1445,0.17777777777777778
YIL084C,SDS3,,dma2337,0.175
YMR227C,TAF7,taf7-ts1,tsa638-37C,0.17475728155339806
YBR160W,CDC28,cdc28-4,tsa150-37C,0.16666666666666666
YLR119W,SRN2,,dma3215,0.16312056737588654
YCL009C,ILV6,,dma479,0.15492957746478872
YBR160W,CDC28,cdc28-1,tsa174-37C,0.14705882352941177
YIL118W,RHO3,rho3-1,tsa654-37C,0.1464968152866242
YHR191C,CTF8,ctf8-162,tsa322-37C,0.13793103448275862
YOL045W,PSK2,,dma4344,0.1366906474820144
YDR167W,TAF10,taf10-ts34,tsa957-37C,0.1320754716981132
YBR070C,ALG14,alg14-5001,tsa1061-37C,0.13095238095238096
YDR345C,HXT3,,dma1088,0.12834224598930483
YGL055W,OLE1,ole1-m2,tsa506-37C,0.12804878048780488
YJR118C,ILM1,,dma2723,0.12371134020618557
YER125W,RSP5,rsp5-1,tsa182-37C,0.11904761904761904
YGR216C,GPI1,gpi1-1,tsa548-37C,0.11538461538461539
YCR093W,CDC39,cdc39-1,tsa93-37C,0.11492734478203434
YBR135W,CKS1,cks1-38,tsa332-37C,0.11363636363636363
YFL039C,ACT1,act1-159,tsa910-37C,0.11235955056179775
YDL105W,NSE4,nse4-ts4,tsa993-37C,0.11176470588235295
YOR057W,SGT1,sgt1-3,tsa830-37C,0.11009174311926606
YDR212W,TCP1,tcp1-2,tsa448-37C,0.10333333333333333
