ORF,Name,Allele,Strain ID,Cluster_normal-10
YPR120C,CLB5,,dma5102,0.5714285714285714
YPR135W,CTF4,,dma5136,0.5483870967741935
YHR191C,CTF8,,dma2228,0.5
YEL061C,CIN8,,dma1302,0.4878048780487805
YCL016C,DCC1,,dma473,0.4782608695652174
YLL002W,RTT109,,dma3033,0.453125
YNL171C,,ynl171c-supp1,dma4064,0.3953488372093023
YJL019W,MPS3,mps3-1,tsa437-37C,0.3793103448275862
YDR150W,NUM1,,dma946,0.35294117647058826
YJR076C,CDC11,cdc11-4,tsa126-37C,0.3442622950819672
YKL048C,ELM1,,dma2781,0.32857142857142857
YJR076C,CDC11,cdc11-1,tsa356-37C,0.3081395348837209
YJR065C,ARP3,arp3-g15c,tsa298-37C,0.3076923076923077
YJR076C,CDC11,cdc11-5,tsa84-37C,0.30201342281879195
YDR168W,CDC37,cdc37-ts,tsa315-37C,0.28187919463087246
YPL124W,SPC29,spc29-20,tsa706-37C,0.27380952380952384
YLR371W,ROM2,rom2-supp1,dma3399,0.2727272727272727
YPL161C,BEM4,,dma4906,0.26785714285714285
YDR315C,IPK1,,dma1059,0.2647058823529412
YPL124W,SPC29,spc29-3,tsa707-37C,0.2647058823529412
YLR314C,CDC3,cdc3-1,tsa885-37C,0.25274725274725274
YLR425W,TUS1,,dma3472,0.25
YCR002C,CDC10,cdc10-4,tsa81-37C,0.24516129032258063
YFL009W,CDC4,cdc4-2,tsa415-37C,0.23846153846153847
YOL123W,HRP1,hrp1-7,tsa943-37C,0.23404255319148937
YOR125C,CAT5,,dma5333,0.22950819672131148
YLR314C,CDC3,cdc3-3,tsa130-37C,0.2248995983935743
YJR025C,BNA1,,dma2622,0.22413793103448276
YNL102W,POL1,pol1-17,tsa345-37C,0.2222222222222222
YCR002C,CDC10,cdc10-2,tsa79-37C,0.22070844686648503
YDR364C,CDC40,cdc40-ts,tsa18-37C,0.22
YJR076C,CDC11,cdc11-3,tsa83-37C,0.22
YPL255W,BBP1,bbp1-1,tsa691-37C,0.21895424836601307
YDL132W,CDC53,cdc53-1,tsa974-37C,0.21875
YML041C,VPS71,,dma3546,0.21518987341772153
YOR329C,SCD5,scd5-d338,tsa569-37C,0.21428571428571427
YKR047W,,,dma2954,0.21428571428571427
YDR168W,CDC37,cdc37-1,tsa317-37C,0.21379310344827587
YFL009W,CDC4,cdc4-3,tsa334-37C,0.21008403361344538
YCR002C,CDC10,cdc10-1,tsa78-37C,0.208955223880597
YOR141C,ARP8,,dma4550,0.20754716981132076
YMR282C,AEP2,,dma3879,0.20754716981132076
YPL172C,COX10,,dma4919,0.20754716981132076
YMR112C,MED11,med11-ts,tsa799-37C,0.20512820512820512
YDR054C,CDC34,cdc34-2,tsa308-37C,0.20278330019880716
YDL164C,CDC9,cdc9-1-supp2,tsa33-37C,0.19543973941368079
YGL075C,MPS2,mps2-1,tsa443-37C,0.1917808219178082
YEL002C,WBP1,wbp1-1,tsa590-37C,0.19117647058823528
YKL069W,,,dma2802,0.18867924528301888
YNL097C,PHO23,,dma4020,0.1875
YKR048C,NAP1,,dma2953,0.18518518518518517
YGR098C,ESP1,esp1-1,tsa978-37C,0.18487394957983194
YLR313C,SPH1,,dma3337,0.1839080459770115
YOR350C,MNE1,,dma4751,0.1836734693877551
YKL045W,PRI2,pri2-1,tsa19-37C,0.18211920529801323
YDR310C,SUM1,,dma1063,0.18181818181818182
YLR045C,STU2,stu2-12,tsa550-37C,0.18152866242038215
YOR046C,DBP5,dbp5-1,tsa641-37C,0.18085106382978725
YLR354C,TAL1,,dma3389,0.17777777777777778
YDL126C,CDC48,cdc48-3,tsa208-37C,0.17670682730923695
YLL003W,SFI1,sfi1-3,tsa475-37C,0.176056338028169
YNL102W,POL1,pol1-ts,tsa343-37C,0.17326732673267325
YLR274W,MCM5,cdc46-1,tsa403-37C,0.17218543046357615
YNL315C,ATP11,,dma4168,0.171875
YPL233W,NSL1,nsl1-6,tsa452-37C,0.1712962962962963
YKR037C,SPC34,spc34-7,tsa857-37C,0.17105263157894737
YMR263W,SAP30,,dma3870,0.17105263157894737
YLR378C,SEC61,sec61-2,tsa213-37C,0.1686746987951807
YPL165C,SET6,,dma4902,0.16853932584269662
YLL028W,TPO1,,dma3060,0.1657142857142857
YFL009W,CDC4,cdc4-1,tsa878-37C,0.1652892561983471
YJR079W,,,dma2659,0.16470588235294117
YHR166C,CDC23,cdc23-1,tsa86-37C,0.16379310344827586
YGR140W,CBF2,cbf2-1,tsa133-37C,0.1625441696113074
YKL190W,CNB1,,dma2902,0.16176470588235295
YJL074C,SMC3,smc3-1,tsa259-37C,0.16153846153846155
YNL069C,RPL16B,,dma3996,0.16129032258064516
YLR045C,STU2,stu2-13,tsa555-37C,0.1608695652173913
YDL028C,MPS1,mps1-1,tsa166-37C,0.16
YNL006W,LST8,lst8-15,tsa467-37C,0.15966386554621848
YBR135W,CKS1,cks1-38,tsa332-37C,0.1590909090909091
YKL112W,ABF1,abf1-103,tsa335-37C,0.15702479338842976
YDR212W,TCP1,tcp1-1,tsa782-37C,0.15384615384615385
YDR292C,SRP101,srp101-47,tsa733-37C,0.1527777777777778
YOR204W,DED1,ded1-f144c,tsa932-37C,0.1527777777777778
YLL003W,SFI1,sfi1-7,tsa459-37C,0.15196078431372548
YBL034C,STU1,stu1-6,tsa643-37C,0.15170278637770898
YDR311W,TFB1,tfb1-1,tsa701-37C,0.1510791366906475
YOR244W,ESA1,esa1-1851,tsa565-37C,0.15053763440860216
YDL132W,CDC53,cdc53-1,tsa975-37C,0.15037593984962405
YOR334W,MRS2,,dma4739,0.1487603305785124
YDR088C,SLU7,slu7-ts1,tsa656-37C,0.14814814814814814
YMR117C,SPC24,spc24-10,tsa303-37C,0.14782608695652175
YNL102W,POL1,pol1-13,tsa346-37C,0.14772727272727273
YFR004W,RPN11,rpn11-14,tsa534-37C,0.14705882352941177
YOR249C,APC5,apc5-ca-paps,tsa745-37C,0.14688128772635814
YOL070C,NBA1,,dma4367,0.14556962025316456
YGR113W,DAM1,dam1-5,tsa242-37C,0.1455026455026455
YKR094C,RPL40B,,dma3023,0.14465408805031446
YAL034W-A,MTW1,mtw1-ts,tsa235-37C,0.14444444444444443
YOR259C,RPT4,rpt4-150,tsa260-37C,0.14367816091954022
YDR052C,DBF4,dbf4-4,tsa164-37C,0.14367816091954022
YPL233W,NSL1,nsl1-5,tsa450-37C,0.14335664335664336
YHR035W,NEL1,,dma2107,0.14285714285714285
YLR103C,CDC45,cdc45-27,tsa694-37C,0.14285714285714285
YBR212W,NGR1,,dma350,0.14285714285714285
YLR119W,SRN2,,dma3215,0.14184397163120568
YDR180W,SCC2,scc2-4,tsa66-37C,0.1417004048582996
YDR054C,CDC34,cdc34-1,tsa92-37C,0.1416490486257928
YDL147W,RPN5,rpn5-1,tsa1036-37C,0.1411764705882353
YGR140W,CBF2,cbf2-2,tsa221-37C,0.14057507987220447
YFR036W,CDC26,cdc26-1,tsa88-37C,0.14042553191489363
YHR036W,BRL1,brl1-2221,tsa1038-37C,0.14
YJR112W,NNF1,nnf1-48,tsa439-37C,0.13993174061433447
YOL135C,MED7,med7-141,tsa740-37C,0.13989637305699482
YKL042W,SPC42,spc42-11,tsa449-37C,0.13963963963963963
