ORF,Name,Allele,Strain ID,Cluster_normal-9
YOR074C,CDC21,cdc21-1,tsa927-37C,0.4166666666666667
YOR181W,LAS17,las17-1,tsa912-37C,0.3548387096774194
YMR058W,FET3,,dma3663,0.3409090909090909
YMR227C,TAF7,taf7-ts1,tsa638-37C,0.2524271844660194
YFL039C,ACT1,act1-3,tsa137-37C,0.24
YFR051C,RET2,ret2-1,tsa823-37C,0.23972602739726026
YPR074C,TKL1,,dma5065,0.2336448598130841
YER145C,FTR1,,dma1450,0.23333333333333334
YPL093W,NOG1,nog1-1,tsa329-37C,0.23267326732673269
YML023C,NSE5,nse5-ts1,tsa1004-37C,0.21908127208480566
YDR375C,BCS1,,dma1115,0.21428571428571427
YLL050C,COF1,cof1-8,tsa248-37C,0.21367521367521367
YNL163C,RIA1,ria1-ts,tsa1055-37C,0.21115537848605578
YPR055W,SEC8,sec8-6,tsa364-37C,0.2079646017699115
YGL130W,CEG1,ceg1-3,tsa94-37C,0.2056451612903226
YMR197C,VTI1,vti1-2,tsa634-37C,0.20392156862745098
YOR204W,DED1,ded1-199,tsa557-37C,0.20064724919093851
YPL085W,SEC16,sec16-2,tsa119-37C,0.2
YOL123W,HRP1,hrp1-4,tsa858-37C,0.2
YPL076W,GPI2,gpi2-774,tsa463-37C,0.19767441860465115
YPL082C,MOT1,mot1-1033,tsa363-37C,0.19653179190751446
YFL039C,ACT1,act1-124,tsa72-37C,0.19607843137254902
YOL059W,GPD2,,dma4353,0.19444444444444445
YDL105W,NSE4,nse4-ts4,tsa993-37C,0.19411764705882353
YAL041W,CDC24,cdc24-1,tsa408-37C,0.19339622641509435
YNL163C,RIA1,ria1-ts,tsa1019-37C,0.19230769230769232
YFL039C,ACT1,act1-159,tsa910-37C,0.19101123595505617
YPL169C,MEX67,mex67-ts5,tsa816-37C,0.19090909090909092
YMR028W,TAP42,tap42-11,tsa697-37C,0.18980891719745224
YPR181C,SEC23,sec23-1,tsa900-37C,0.1888111888111888
YJR065C,ARP3,arp3-d11a,tsa341-37C,0.1864406779661017
YAL041W,CDC24,cdc24-2,tsa410-37C,0.18309859154929578
YPR168W,NUT2,nut2-ts,tsa818-37C,0.18072289156626506
YER147C,SCC4,scc4-4,tsa69-37C,0.17834394904458598
YOR209C,NPT1,,dma4628,0.1782178217821782
YGL207W,SPT16,spt16-ts,tsa339-37C,0.1775
YGL055W,OLE1,ole1-m2,tsa506-37C,0.17682926829268292
YML023C,NSE5,nse5-ts4,tsa1007-37C,0.17647058823529413
YFL039C,ACT1,act1-105,tsa909-37C,0.17647058823529413
YIL046W,MET30,met30-6,tsa948-37C,0.176
YJL085W,EXO70,exo70-38,tsa848-37C,0.17543859649122806
YKL052C,ASK1,ask1-2,tsa1003-37C,0.1744186046511628
YMR120C,ADE17,,dma3718,0.1744186046511628
YOR335C,ALA1,ala1-1,tsa905-37C,0.17338709677419356
YDL105W,NSE4,nse4-ts3,tsa992-37C,0.17183098591549295
YDR170C,SEC7,sec7-1,tsa44-37C,0.17117117117117117
YOR204W,DED1,ded1-95,tsa561-37C,0.17052023121387283
YNR043W,MVD1,mvd1-1296,tsa828-37C,0.17037037037037037
YKL032C,IXR1,,dma2770,0.16883116883116883
YGL097W,SRM1,srm1-ts,tsa955-37C,0.16791044776119404
YEL034W,HYP2,hyp2-3,tsa737-37C,0.16783216783216784
YFL039C,ACT1,act1-108,tsa904-37C,0.16783216783216784
YBR102C,EXO84,exo84-102,tsa24-37C,0.16666666666666666
YOR020C,HSP10,hsp10-ts,tsa681-37C,0.1645021645021645
YIL109C,SEC24,sec24-20,tsa456-37C,0.16417910447761194
YBR236C,ABD1,abd1-5,tsa75-37C,0.16417910447761194
YHR191C,CTF8,ctf8-162,tsa322-37C,0.16379310344827586
YEL034W,HYP2,hyp2-2,tsa750-37C,0.16292134831460675
YOR122C,PFY1,pfy1-4,tsa232-37C,0.16216216216216217
YAL041W,CDC24,cdc24-3,tsa412-37C,0.16101694915254236
YFL022C,FRS2,frs2-5001,tsa1083-37C,0.15966386554621848
YNL061W,NOP2,nop2-5,tsa626-37C,0.1590909090909091
YGL065C,ALG2,alg2-1,tsa461-37C,0.15827338129496402
YDR021W,FAL1,fal1-1,tsa728-37C,0.15716753022452504
YMR235C,RNA1,rna1-s116f,tsa172-37C,0.15677966101694915
YOR122C,PFY1,pfy1-13,tsa233-37C,0.15602836879432624
YMR079W,SEC14,sec14-3,tsa53-37C,0.1541501976284585
YML069W,POB3,pob3-7,tsa629-37C,0.15306122448979592
YLR249W,YEF3,yef3-f650s,tsa584-37C,0.15
YGL137W,SEC27,sec27-1,tsa546-37C,0.14838709677419354
YDR164C,SEC1,sec1-1,tsa36-37C,0.14814814814814814
YIL046W,MET30,met30-9,tsa947-37C,0.1464968152866242
YMR197C,VTI1,vti1-11-supp1,tsa635-37C,0.14601769911504425
YPL160W,CDC60,cdc60-ts,tsa922-37C,0.1457286432160804
YPL217C,BMS1,bms1-1,tsa678-37C,0.14444444444444443
YGL093W,SPC105,spc105-15,tsa446-37C,0.14334470989761092
YFL039C,ACT1,act1-101,tsa136-37C,0.14332247557003258
YLR115W,CFT2,cft2-1,tsa801-37C,0.14285714285714285
