ORF,Name,Allele,Strain ID,Cluster_normal-6
YAL041W,CDC24,cdc24-4,tsa149-37C,0.4114583333333333
YAL041W,CDC24,cdc24-11,tsa148-37C,0.379746835443038
YAL041W,CDC24,cdc24-1,tsa408-37C,0.35377358490566035
YAL041W,CDC24,cdc24-2,tsa410-37C,0.352112676056338
YLR066W,SPC3,spc3-4,tsa623-37C,0.34767025089605735
YAL041W,CDC24,cdc24-5,tsa304-37C,0.3411371237458194
YAL041W,CDC24,cdc24-3,tsa412-37C,0.3347457627118644
YDR373W,FRQ1,frq1-1,tsa399-37C,0.334384858044164
YAL041W,CDC24,cdc24-h,tsa42-37C,0.32827324478178366
YFR028C,CDC14,cdc14-2,tsa416-37C,0.3282442748091603
YFR052W,RPN12,rpn12-1,tsa405-37C,0.3188405797101449
YML130C,ERO1,ero1-1,tsa203-37C,0.3120689655172414
YMR013C,SEC59,sec59-ts,tsa422-37C,0.3053435114503817
YNR043W,MVD1,mvd1-1296,tsa828-37C,0.2962962962962963
YBL076C,ILS1,ils1-1,tsa275-37C,0.29504950495049503
YFL039C,ACT1,act1-136,tsa142-37C,0.2918781725888325
YKR086W,PRP16,prp16-ts,tsa644-37C,0.291866028708134
YMR308C,PSE1,pse1-34,tsa682-37C,0.2898550724637681
YFL045C,SEC53,sec53-6,tsa48-37C,0.28888888888888886
YGR092W,DBF2,dbf2-1,tsa158-37C,0.2824427480916031
YPR178W,PRP4,prp4-1,tsa500-37C,0.2796116504854369
YGR092W,DBF2,dbf2-3,tsa160-37C,0.27391304347826084
YFR028C,CDC14,cdc14-8,tsa926-37C,0.2709677419354839
YGL097W,SRM1,srm1-g282s,tsa261-37C,0.2702702702702703
YNL061W,NOP2,nop2-5,tsa626-37C,0.26704545454545453
YPL160W,CDC60,cdc60-ts,tsa922-37C,0.2663316582914573
YNL006W,LST8,lst8-6,tsa466-37C,0.2641509433962264
YFL034C-B,MOB2,mob2-28,tsa936-37C,0.2631578947368421
YGL130W,CEG1,ceg1-34,tsa358-37C,0.2619047619047619
YLL050C,COF1,cof1-8,tsa248-37C,0.2606837606837607
YIL147C,SLN1,sln1-ts4,tsa1001-37C,0.2601626016260163
YLL003W,SFI1,sfi1-7,tsa459-37C,0.25980392156862747
YDR394W,RPT3,rpt3-1,tsa785-37C,0.2578125
YKL173W,SNU114,snu114-40,tsa622-37C,0.25675675675675674
YKR037C,SPC34,spc34-5,tsa839-37C,0.2546583850931677
YER013W,PRP22,prp22-1,tsa237-37C,0.25384615384615383
