"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
61075158,"YCR071C","IMG2","","dma581","Om45_R1_Plate02",2,10,136,8,"G1 phase"
61080243,"YDL106C","PHO2","","dma688","Om45_R1_Plate02",4,7,316,5,"G1 phase"
61080244,"YDL106C","PHO2","","dma688","Om45_R1_Plate02",4,7,316,6,"G1 phase"
61088577,"YCL016C","DCC1","","dma473","Om45_R1_Plate02",15,10,1381,20,"G1 phase"
61088599,"YCL016C","DCC1","","dma473","Om45_R1_Plate02",15,10,1382,15,"G1 phase"
61090580,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1430,10,"G1 phase"
61090602,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,8,"G1 phase"
61090678,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,36,"G1 phase"
61097097,"YCR028C-A","RIM1","","dma561","Om45_R1_Plate02",13,17,1218,19,"G1 phase"
61120966,"YDL118W","","","dma704","Om45_R1_Plate02",6,15,538,9,"G1 phase"
61124438,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,113,4,"G1 phase"
61124469,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,114,3,"G1 phase"
61124503,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,115,29,"G1 phase"
61124517,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,115,44,"G1 phase"
61124518,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,115,45,"G1 phase"
61124525,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,115,52,"G1 phase"
61125874,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,137,5,"G1 phase"
61125881,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,137,13,"G1 phase"
61125893,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,137,25,"G1 phase"
61125936,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,137,72,"G1 phase"
61125986,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,17,"G1 phase"
61126063,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,96,"G1 phase"
61126094,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,129,"G1 phase"
61126142,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,37,"G1 phase"
61126145,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,40,"G1 phase"
61126179,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,75,"G1 phase"
61126248,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,149,"G1 phase"
61126259,"YDR186C","","","dma966","Om45_R1_Plate03",2,12,143,3,"G1 phase"
61126265,"YDR186C","","","dma966","Om45_R1_Plate03",2,12,144,2,"G1 phase"
61126266,"YDR186C","","","dma966","Om45_R1_Plate03",2,12,144,3,"G1 phase"
61126284,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,145,7,"G1 phase"
61126343,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,47,"G1 phase"
61126370,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,75,"G1 phase"
61126419,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,148,41,"G1 phase"
61126513,"YDR185C","UPS3","","dma967","Om45_R1_Plate03",2,14,152,24,"G1 phase"
61126523,"YDR185C","UPS3","","dma967","Om45_R1_Plate03",2,14,152,34,"G1 phase"
61126529,"YDR185C","UPS3","","dma967","Om45_R1_Plate03",2,14,152,40,"G1 phase"
61133583,"YDR276C","PMP3","","dma1024","Om45_R1_Plate03",12,8,1079,9,"G1 phase"
61145962,"YDR375C","BCS1","","dma1115","Om45_R1_Plate03",10,21,937,15,"G1 phase"
61147628,"YDR207C","UME6","","dma979","Om45_R1_Plate03",4,14,340,3,"G1 phase"
61157113,"YDR199W","","","dma961","Om45_R1_Plate03",2,2,101,5,"G1 phase"
61157115,"YDR199W","","","dma961","Om45_R1_Plate03",2,2,101,7,"G1 phase"
61161027,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,529,19,"G1 phase"
61161030,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,529,22,"G1 phase"
61161033,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,529,25,"G1 phase"
61161049,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,529,41,"G1 phase"
61161073,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,530,5,"G1 phase"
61161185,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,95,"G1 phase"
61161210,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,121,"G1 phase"
61161218,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,129,"S/G2 phase"
61161261,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,173,"G1 phase"
61161283,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,195,"G1 phase"
61161392,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,532,59,"G1 phase"
61165260,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,130,10,"G1 phase"
61165283,"YER153C","PET122","","dma1445","Om45_R1_Plate04",2,9,130,35,"G1 phase"
61167112,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,169,4,"G1 phase"
61167126,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,169,18,"G1 phase"
61167127,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,169,19,"G1 phase"
61167137,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,169,29,"G1 phase"
61167139,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,170,3,"G1 phase"
61210446,"YER161C","SPT2","","dma1464","Om45_R1_Plate04",4,23,377,23,"G1 phase"
61210454,"YER161C","SPT2","","dma1464","Om45_R1_Plate04",4,23,377,31,"G1 phase"
61210464,"YER161C","SPT2","","dma1464","Om45_R1_Plate04",4,23,377,41,"G1 phase"
61210575,"YER161C","SPT2","","dma1464","Om45_R1_Plate04",4,23,380,24,"G1 phase"
61211757,"YDR455C","","","dma1179","Om45_R1_Plate04",5,6,407,4,"G1 phase"
61240873,"YGR044C","RME1","","dma1830","Om45_R1_Plate05",2,11,138,14,"G1 phase"
61303794,"YHR035W","NEL1","","dma2107","Om45_R1_Plate06",15,13,1395,27,"G1 phase"
61303859,"YGR268C","HUA1","","dma2011","Om45_R1_Plate06",15,14,1400,14,"G1 phase"
61306555,"YGR206W","MVB12","","dma1960","Om45_R1_Plate06",7,8,607,10,"G1 phase"
61312052,"YGR192C","TDH3","","dma1948","Om45_R1_Plate06",5,8,413,5,"G1 phase"
61362944,"YKL183W","LOT5","","dma2884","Om45_R1_Plate08",2,8,125,22,"G1 phase"
61363002,"YKL183W","LOT5","","dma2884","Om45_R1_Plate08",2,8,127,7,"G1 phase"
61363004,"YKL183W","LOT5","","dma2884","Om45_R1_Plate08",2,8,127,9,"G1 phase"
61363035,"YKL183W","LOT5","","dma2884","Om45_R1_Plate08",2,8,127,40,"G1 phase"
61363184,"YKL179C","COY1","","dma2885","Om45_R1_Plate08",2,10,133,3,"G1 phase"
61363200,"YKL179C","COY1","","dma2885","Om45_R1_Plate08",2,10,134,2,"G1 phase"
61363201,"YKL179C","COY1","","dma2885","Om45_R1_Plate08",2,10,134,3,"G1 phase"
61367783,"YKL069W","","","dma2802","Om45_R1_Plate08",3,11,233,17,"G1 phase"
61367820,"YKL069W","","","dma2802","Om45_R1_Plate08",3,11,236,16,"G1 phase"
61367826,"YKL069W","","","dma2802","Om45_R1_Plate08",3,11,236,23,"G1 phase"
61367827,"YKL069W","","","dma2802","Om45_R1_Plate08",3,11,236,24,"G1 phase"
61380990,"YLL028W","TPO1","","dma3060","Om45_R1_Plate08",14,23,1336,28,"G1 phase"
61381016,"YLL028W","TPO1","","dma3060","Om45_R1_Plate08",14,23,1337,18,"G1 phase"
61383481,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1360,25,"G1 phase"
61383512,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1360,56,"G1 phase"
61383526,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1360,70,"G1 phase"
61383543,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1360,88,"G1 phase"
61383566,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1360,111,"G1 phase"
61383593,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1361,21,"G1 phase"
61383601,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1361,29,"G1 phase"
61383628,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1361,58,"G1 phase"
61383634,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1361,64,"MA-single"
61383642,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1361,73,"G1 phase"
61383766,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1362,89,"MA-single"
61383776,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1362,99,"S/G2 phase"
61402473,"YKL032C","IXR1","","dma2770","Om45_R1_Plate08",13,20,1228,11,"G1 phase"
61403756,"YKR048C","NAP1","","dma2953","Om45_R1_Plate08",14,2,1252,9,"G1 phase"
