"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
61080263,"YDL104C","QRI7","","dma689","Om45_R1_Plate02",4,9,321,5,"MA-single"
61090592,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1430,23,"G1 phase"
61090660,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1432,18,"G1 phase"
61124449,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,113,15,"G1 phase"
61124554,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,116,26,"G1 phase"
61125902,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,137,34,"G1 phase"
61125923,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,137,56,"G1 phase"
61126396,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,148,17,"G1 phase"
61126492,"YDR185C","UPS3","","dma967","Om45_R1_Plate03",2,14,152,2,"G1 phase"
61145951,"YDR375C","BCS1","","dma1115","Om45_R1_Plate03",10,21,937,3,"G1 phase"
61161084,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,530,16,"G1 phase"
61162890,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1107,13,"G1 phase"
61162904,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1107,28,"G1 phase"
61162910,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1107,34,"G1 phase"
61162921,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1107,46,"G1 phase"
61162941,"YDR393W","SHE9","","dma1124","Om45_R1_Plate03",12,15,1108,17,"G1 phase"
61167179,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,171,22,"G1 phase"
61167196,"YER145C","FTR1","","dma1450","Om45_R1_Plate04",2,19,172,16,"G1 phase"
61210580,"YER161C","SPT2","","dma1464","Om45_R1_Plate04",4,23,380,30,"G1 phase"
61264370,"YFR040W","SAP155","","dma1580","Om45_R1_Plate05",7,16,640,12,"G1 phase"
61303748,"YHR035W","NEL1","","dma2107","Om45_R1_Plate06",15,13,1394,4,"MA-single"
61303845,"YGR268C","HUA1","","dma2011","Om45_R1_Plate06",15,14,1399,10,"G1 phase"
61358817,"YJR079W","","","dma2659","Om45_R1_Plate07",12,13,1106,9,"G1 phase"
61362969,"YKL183W","LOT5","","dma2884","Om45_R1_Plate08",2,8,126,18,"G1 phase"
61362990,"YKL183W","LOT5","","dma2884","Om45_R1_Plate08",2,8,126,39,"MA-single"
61383519,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1360,63,"G1 phase"
61383646,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1361,77,"G1 phase"
61383703,"YKL167C","MRP49","","dma2871","Om45_R1_Plate08",15,5,1362,24,"G1 phase"
61407312,"YLL006W","MMM1","","dma3031","Om45_R1_Plate08",10,13,912,7,"G1 phase"
61407328,"YLL006W","MMM1","","dma3031","Om45_R1_Plate08",10,13,915,6,"G1 phase"
61408003,"YKR016W","MIC60","","dma2936","Om45_R1_Plate08",10,16,926,13,"G1 phase"
61408053,"YKR016W","MIC60","","dma2936","Om45_R1_Plate08",10,16,927,33,"G1 phase"
61408256,"YLL001W","DNM1","","dma3034","Om45_R1_Plate08",10,19,936,7,"G1 phase"
61408272,"YLL001W","DNM1","","dma3034","Om45_R1_Plate08",10,19,936,23,"G1 phase"
61408289,"YLL001W","DNM1","","dma3034","Om45_R1_Plate08",10,19,937,19,"G1 phase"
61408316,"YLL001W","DNM1","","dma3034","Om45_R1_Plate08",10,19,938,22,"G1 phase"
61408326,"YLL001W","DNM1","","dma3034","Om45_R1_Plate08",10,19,939,11,"G1 phase"
61408356,"YLL001W","DNM1","","dma3034","Om45_R1_Plate08",10,19,939,43,"G1 phase"
61409690,"YKL030W","","","dma2749","Om45_R1_Plate08",11,2,967,16,"G1 phase"
61426022,"YKR009C","FOX2","","dma2920","Om45_R1_Plate08",8,8,700,31,"MA-single"
61426034,"YKR009C","FOX2","","dma2920","Om45_R1_Plate08",8,8,700,43,"G1 phase"
61428932,"YKR094C","RPL40B","","dma3023","Om45_R1_Plate08",8,21,752,46,"G1 phase"
61429002,"YKR094C","RPL40B","","dma3023","Om45_R1_Plate08",8,21,753,40,"G1 phase"
61449074,"YKL041W","VPS24","","dma2763","Om45_R1_Plate08",13,6,1175,35,"G1 phase"
61449076,"YKL041W","VPS24","","dma2763","Om45_R1_Plate08",13,6,1175,37,"G1 phase"
61452798,"YLR320W","MMS22","","dma3369","Om45_R1_Plate09",2,17,164,2,"G1 phase"
61453612,"YLR318W","EST2","","dma3371","Om45_R1_Plate09",2,21,177,46,"G1 phase"
61461070,"YLR342W","FKS1","","dma3377","Om45_R1_Plate09",4,9,323,27,"MA-single"
61473602,"YLR191W","PEX13","","dma3258","Om45_R1_Plate09",15,11,1384,18,"G1 phase"
61473603,"YLR191W","PEX13","","dma3258","Om45_R1_Plate09",15,11,1384,19,"G1 phase"
61473620,"YLR191W","PEX13","","dma3258","Om45_R1_Plate09",15,11,1384,36,"G1 phase"
61473663,"YLR191W","PEX13","","dma3258","Om45_R1_Plate09",15,11,1384,79,"G1 phase"
61473679,"YLR191W","PEX13","","dma3258","Om45_R1_Plate09",15,11,1385,16,"G1 phase"
61473848,"YLR191W","PEX13","","dma3258","Om45_R1_Plate09",15,11,1387,50,"G1 phase"
61481991,"YLR239C","LIP2","","dma3296","Om45_R1_Plate09",6,16,544,8,"G1 phase"
61484368,"YLR023C","IZH3","","dma3109","Om45_R1_Plate09",7,2,583,25,"G1 phase"
61492165,"YLR313C","SPH1","","dma3337","Om45_R1_Plate09",14,2,1252,7,"G1 phase"
61492817,"YLR410W","VIP1","","dma3437","Om45_R1_Plate09",14,9,1280,6,"G1 phase"
