"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
170465728,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,2,"MA-single",-0.258736374410629,-0.36112477568576
170465730,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,4,"MA-single",0.774253562548063,0.518203856086718
170465734,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,8,"G1 phase",0.209470898790767,-0.0514079528625233
170465739,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,13,"MA-single",-0.126709258207624,-0.319267289944429
170465742,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,16,"G1 phase",-0.19761270950183,-0.447339767647857
170465747,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,21,"G1 phase",0.312158655837548,-0.0593723038184253
170465748,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,22,"MA-single",0.562765681963621,0.268201808143605
170465749,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,23,"G1 phase",0.0419920569406592,-0.243516669417665
170465750,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,24,"G1 phase",0.161794440161904,-0.0279791895124261
170465752,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,26,"MA-single",-0.49467372095859,-0.567447894395384
170465753,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,27,"G1 phase",-0.0423586006334825,-0.161623141427159
170465755,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,29,"MA-single",0.343942961590123,0.192451187616843
170465756,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,30,"G1 phase",-0.533792866500221,-0.534804769849669
170465758,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,32,"G1 phase",-0.26118132100698,-0.337124579083223
170465760,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,34,"G1 phase",-0.171940770240135,-0.430732488748779
170465762,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,36,"G1 phase",0.483304917582183,0.199844105320306
170465764,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1013,38,"MA-single",-0.280740893777796,-0.428911045256622
170465766,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,2,"MA-single",-0.462889415206015,-0.48430435616516
170465770,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,6,"G1 phase",0.0248774307661957,-0.138872955064333
170465771,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,7,"G1 phase",0.0639965763078266,0.0046639350332885
170465773,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,9,"MA-single",-0.237954328341637,-0.311874372240968
170465775,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,11,"G1 phase",-0.0533608603170662,-0.16901605913062
170465776,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,12,"MA-single",-0.571689538743676,-0.611126823628873
170465780,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,16,"G1 phase",0.0016504381008523,-0.304481454537508
170465781,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,17,"G1 phase",0.285264243277677,-0.0458364786512209
170465782,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,18,"G1 phase",-0.148713777574792,-0.401160817934936
170465783,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,19,"G1 phase",-0.466556835100543,-0.569269337887541
170465784,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,20,"G1 phase",0.224140578368878,-0.0963368923357283
170465785,"YIL126W","STH1","sth1-3","tsa931-37C","Spf1_TS1_37C_Plate03",11,14,1014,21,"G1 phase",-0.290520680163204,-0.470768530997955
