"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
164647779,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,617,29,"S/G2 phase"
164647857,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,619,23,"S/G2 phase"
164647867,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,619,33,"MA phase"
164647882,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,620,5,"T phase"
164653564,"YDL119C","HEM25","","dma703","Spf1_R1_Plate02",6,13,530,9,"G1 phase"
164653581,"YDL119C","HEM25","","dma703","Spf1_R1_Plate02",6,13,531,11,"MA phase"
164692799,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1383,12,"G1 phase"
164692803,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1383,16,"G1 phase"
164695710,"YCR044C","PER1","per1-supp1","dma575","Spf1_R1_Plate02",15,21,1427,5,"S/G2 phase"
164774218,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1299,26,"G1 phase"
164774234,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1299,42,"G1 phase"
164774249,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1300,6,"MA-single"
164774251,"YDR414C","ERD1","","dma1135","Spf1_R1_Plate03",14,13,1300,8,"G1 phase"
164775586,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1319,13,"T phase"
164775654,"YDR284C","DPP1","","dma1041","Spf1_R1_Plate03",14,18,1320,25,"S/G2 phase"
164796473,"YDR186C","","","dma966","Spf1_R1_Plate03",2,12,141,3,"T phase"
164800008,"YDR289C","RTT103","","dma1037","Spf1_R1_Plate03",14,10,1288,16,"G1 phase"
164800799,"YDR125C","ECM18","","dma918","Spf1_R1_Plate03",9,11,809,8,"G1 phase"
164800811,"YDR125C","ECM18","","dma918","Spf1_R1_Plate03",9,11,809,20,"T phase"
164800848,"YDR125C","ECM18","","dma918","Spf1_R1_Plate03",9,11,811,6,"G1 phase"
164800866,"YDR125C","ECM18","","dma918","Spf1_R1_Plate03",9,11,812,12,"MA phase"
164823333,"YDR146C","SWI5","","dma927","Spf1_R1_Plate03",11,5,977,2,"T phase"
164831876,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,78,"G1 phase"
164831942,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,147,"T phase"
164831981,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,187,"S/G2 phase"
164832156,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1135,36,"G1 phase"
164832372,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1136,55,"S/G2 phase"
164854492,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,631,30,"S/G2 phase"
164883248,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,32,"G1 phase"
164883262,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1048,3,"G1 phase"
164886503,"YER111C","SWI4","","dma1394","Spf1_R1_Plate04",10,4,878,23,"G1 phase"
164900006,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,337,62,"G1 phase"
164900179,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,339,25,"T phase"
164900219,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,339,65,"MA-single"
164900361,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,340,103,"G1 phase"
164900408,"YER061C","CEM1","","dma1363","Spf1_R1_Plate04",4,14,344,4,"S/G2 phase"
164900409,"YER061C","CEM1","","dma1363","Spf1_R1_Plate04",4,14,344,5,"G1 phase"
164906791,"YER155C","BEM2","","dma1444","Spf1_R1_Plate04",2,7,121,11,"S/G2 phase"
164906799,"YER155C","BEM2","","dma1444","Spf1_R1_Plate04",2,7,121,19,"G1 phase"
164906804,"YER155C","BEM2","","dma1444","Spf1_R1_Plate04",2,7,121,24,"G1 phase"
164906852,"YER155C","BEM2","","dma1444","Spf1_R1_Plate04",2,7,122,35,"MA-single"
164906914,"YER155C","BEM2","","dma1444","Spf1_R1_Plate04",2,7,124,15,"G1 phase"
164912142,"YFR009W","GCN20","","dma1516","Spf1_R1_Plate04",14,7,1273,20,"G1 phase"
164912145,"YFR009W","GCN20","","dma1516","Spf1_R1_Plate04",14,7,1273,23,"MA-single"
164912188,"YFR009W","GCN20","","dma1516","Spf1_R1_Plate04",14,7,1273,67,"G1 phase"
