"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
164653579,"YDL119C","HEM25","","dma703","Spf1_R1_Plate02",6,13,531,9,"G1 phase"
164653597,"YDL119C","HEM25","","dma703","Spf1_R1_Plate02",6,13,531,29,"MA phase"
164724939,"YBR289W","SNF5","","dma449","Spf1_R1_Plate02",11,10,997,12,"G1 phase"
164792604,"YDR207C","UME6","","dma979","Spf1_R1_Plate03",4,14,344,10,"G1 phase"
164795400,"YDR198C","RKM2","","dma962","Spf1_R1_Plate03",2,4,112,17,"G1 phase"
164799992,"YDR289C","RTT103","","dma1037","Spf1_R1_Plate03",14,10,1287,8,"S/G2 phase"
164807916,"YDR369C","XRS2","","dma1097","Spf1_R1_Plate03",8,9,706,5,"G1 phase"
164811588,"YDL215C","GDH2","","dma794","Spf1_R1_Plate03",5,4,400,13,"G1 phase"
164823380,"YDR146C","SWI5","","dma927","Spf1_R1_Plate03",11,5,979,9,"G1 phase"
164832000,"YDR266C","HEL2","","dma1030","Spf1_R1_Plate03",12,20,1133,206,"G1 phase"
164833295,"YDR388W","RVS167","","dma1128","Spf1_R1_Plate03",12,23,1148,36,"G1 phase"
164846449,"YDL194W","SNF3","","dma783","Spf1_R1_Plate03",3,6,215,7,"G1 phase"
164854438,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,630,13,"G1 phase"
164854497,"YDR469W","SDC1","","dma1195","Spf1_R1_Plate04",7,14,631,35,"S/G2 phase"
164883201,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1045,20,"G1 phase"
164883202,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1045,21,"G1 phase"
164883212,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1045,31,"G1 phase"
164883226,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,10,"G1 phase"
164883230,"YDR497C","ITR1","","dma1223","Spf1_R1_Plate04",11,22,1047,14,"T phase"
164900042,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,337,99,"G1 phase"
164900104,"YER167W","BCK2","","dma1459","Spf1_R1_Plate04",4,13,338,58,"G1 phase"
164900391,"YER061C","CEM1","","dma1363","Spf1_R1_Plate04",4,14,341,7,"S/G2 phase"
164906893,"YER155C","BEM2","","dma1444","Spf1_R1_Plate04",2,7,123,32,"MA-single"
164906895,"YER155C","BEM2","","dma1444","Spf1_R1_Plate04",2,7,123,34,"G1 phase"
164912127,"YFR009W","GCN20","","dma1516","Spf1_R1_Plate04",14,7,1273,5,"S/G2 phase"
164912136,"YFR009W","GCN20","","dma1516","Spf1_R1_Plate04",14,7,1273,14,"G1 phase"
164912295,"YFR009W","GCN20","","dma1516","Spf1_R1_Plate04",14,7,1275,31,"G1 phase"
164927716,"YFL023W","BUD27","bud27-supp1","dma1478","Spf1_R1_Plate04",8,3,683,13,"S/G2 phase"
164927733,"YFL023W","BUD27","bud27-supp1","dma1478","Spf1_R1_Plate04",8,3,684,15,"G1 phase"
164932832,"YER161C","SPT2","","dma1464","Spf1_R1_Plate04",4,23,378,11,"G1 phase"
164934520,"YDR455C","","","dma1179","Spf1_R1_Plate04",5,6,408,18,"T phase"
164969578,"YER120W","SCS2","","dma1408","Spf1_R1_Plate04",12,8,1086,10,"G1 phase"
164996689,"YER145C","FTR1","","dma1450","Spf1_R1_Plate04",2,19,169,2,"T phase"
164996690,"YER145C","FTR1","","dma1450","Spf1_R1_Plate04",2,19,169,3,"T phase"
165045379,"YGL163C","RAD54","","dma1715","Spf1_R1_Plate05",13,21,1234,2,"G1 phase"
165045408,"YGL163C","RAD54","","dma1715","Spf1_R1_Plate05",13,21,1235,12,"T phase"
165045420,"YGL163C","RAD54","","dma1715","Spf1_R1_Plate05",13,21,1236,14,"G1 phase"
165057198,"YGL115W","SNF4","","dma1678","Spf1_R1_Plate05",7,19,649,25,"T phase"
165057214,"YGL115W","SNF4","","dma1678","Spf1_R1_Plate05",7,19,650,8,"G1 phase"
165116072,"YGR092W","DBF2","","dma1850","Spf1_R1_Plate05",6,3,490,8,"G1 phase"
165116090,"YGR092W","DBF2","","dma1850","Spf1_R1_Plate05",6,3,491,10,"MA-single"
165118725,"YHL031C","GOS1","gos1-supp1","dma2054","Spf1_R1_Plate06",7,3,588,9,"T phase"
165179342,"YHR158C","KEL1","","dma2186","Spf1_R1_Plate06",14,4,1264,10,"S/G2 phase"
