"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
164647871,"YCL061C","MRC1","","dma522","Spf1_R1_Plate02",7,11,619,37,"MA phase"
164653533,"YDL119C","HEM25","","dma703","Spf1_R1_Plate02",6,13,529,21,"MA phase"
164653556,"YDL119C","HEM25","","dma703","Spf1_R1_Plate02",6,13,529,48,"S/G2 phase"
164662413,"YDL056W","MBP1","","dma659","Spf1_R1_Plate02",14,22,1334,15,"T phase"
164662426,"YDL056W","MBP1","","dma659","Spf1_R1_Plate02",14,22,1334,28,"T phase"
164675318,"YDL106C","PHO2","","dma688","Spf1_R1_Plate02",4,7,313,21,"MA phase"
164684850,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1272,2,"T phase"
164684855,"YDL074C","BRE1","","dma651","Spf1_R1_Plate02",14,6,1272,7,"S/G2 phase"
164692731,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1381,30,"MA phase"
164692734,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1381,33,"T phase"
164692769,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1382,34,"T phase"
164692785,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1382,50,"MA phase"
164692787,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1382,52,"S/G2 phase"
164692846,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1384,8,"MA phase"
164692881,"YCL016C","DCC1","","dma473","Spf1_R1_Plate02",15,10,1384,43,"MA phase"
164695704,"YCR044C","PER1","per1-supp1","dma575","Spf1_R1_Plate02",15,21,1426,6,"MA phase"
164695707,"YCR044C","PER1","per1-supp1","dma575","Spf1_R1_Plate02",15,21,1426,9,"MA phase"
164724937,"YBR289W","SNF5","","dma449","Spf1_R1_Plate02",11,10,997,10,"S/G2 phase"
164724962,"YBR289W","SNF5","","dma449","Spf1_R1_Plate02",11,10,999,8,"S/G2 phase"
