"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
3880758,"YCR033W","SNT1","","dma557","Cdc11_R1_Plate02",13,9,1186,40,"G1 phase",-0.487446900222412,-0.661688930072179
3880764,"YCR033W","SNT1","","dma557","Cdc11_R1_Plate02",13,9,1186,46,"G1 phase",0.21579223351511,0.0622808120957084
3883960,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1217,48,"G1 phase",-1.21678279868848,-1.29999070315274
3883991,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,17,"G1 phase",-0.877524857217445,-0.979599309393987
3884015,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,42,"G1 phase",-0.976417860399284,-1.05675399364868
3884018,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,45,"G1 phase",0.237768456444408,-0.0988391842797808
3884031,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,58,"G1 phase",-0.12209219402284,-0.0233871569916196
3884033,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,60,"G1 phase",-1.2730968699448,-1.37048070156702
3884035,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,62,"G1 phase",-0.080886776030407,-0.23052753880528
3884043,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,71,"G1 phase",0.711630763357387,0.486631575496496
3884044,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,72,"G1 phase",-0.863789717886634,-0.956978295410111
3884052,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,81,"G1 phase",-0.943453526005337,-0.90910931097971
3884092,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1219,35,"G1 phase",-0.376192271642843,-0.60126893143137
3884108,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1219,51,"G1 phase",-0.73467940817701,-0.900741968172771
3884153,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,15,"MA-single",-0.922850817009121,-0.939319310300116
3884183,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,45,"MA-single",-0.74704103357474,-0.743027285730338
3884197,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,59,"MA-single",-0.633039377129009,-0.653321587265239
3884207,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,69,"G1 phase",0.333914431760085,-0.0467865284459116
3884209,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,71,"G1 phase",-1.10415465617583,-1.04668399387521
3895033,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1329,23,"G1 phase",0.419072295611113,0.0539134692887709
3895249,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1330,111,"MA-single",-0.62205126566436,-0.734659942923397
3895283,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1331,5,"G1 phase",-0.178406265279165,-0.451143234325463
3895411,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1331,134,"MA-single",-0.866536745752796,-0.930951967493175
3895583,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1332,149,"MA-single",0.00839162961986444,0.0773128407430594
3895591,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1333,2,"G1 phase",1.05912978842691,0.834751954138712
3895901,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,137,"G1 phase",-0.583592875538089,-0.495606904822807
3895908,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,144,"G1 phase",0.713004277290468,0.349981192097114
3895944,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1336,26,"G1 phase",-0.253949531598626,-0.230527538805278
3926842,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,546,50,"MA-single",-0.20999708574003,-0.406679563828121
3926917,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,547,43,"MA-single",-0.778631854035605,-0.84202462649849
3952259,"YDL074C","BRE1","","dma651","Cdc11_R1_Plate02",14,6,1269,6,"MA-single",-0.89675405228058,-1.00470133781481
3952285,"YDL074C","BRE1","","dma651","Cdc11_R1_Plate02",14,6,1270,7,"G1 phase",0.155357620459542,0.11418752590388
3952286,"YDL074C","BRE1","","dma651","Cdc11_R1_Plate02",14,6,1270,8,"G1 phase",0.383360933351005,0.054691826759182
3961944,"YCL009C","ILV6","","dma479","Cdc11_R1_Plate02",15,22,1432,33,"G1 phase",0.313311722763868,0.237508537622435
3972270,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1381,3,"MA-single",-0.133080305487489,-0.0266465288989724
3972386,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1383,24,"MA-single",-0.170165181680678,-0.400014877987706
3972389,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1383,28,"MA-single",0.80228268294074,0.365013220744465
3978020,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,15,"G1 phase",0.170466273723434,0.393520563098341
3978074,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,69,"MA-single",0.107284632801704,0.293744864859775
3978104,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,100,"G1 phase",0.811897280472307,1.01430929309461
3986225,"YCL061C","MRC1","","dma522","Cdc11_R1_Plate02",7,11,618,41,"G1 phase",0.237768456444408,-0.00991184328509725
3986838,"YCL060C","","","dma523","Cdc11_R1_Plate02",7,13,626,6,"G1 phase",1.25142173905826,1.13592764784664
3994519,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,357,66,"G1 phase",0.447916088205816,0.44138954752874
3994529,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,358,5,"G1 phase",1.46294288475275,0.753413598480552
3994630,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,359,58,"MA-single",0.0866819238054871,0.0773128407430615
3994726,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,360,89,"G1 phase",1.55496831826918,1.17698600441093
4004580,"YBR289W","SNF5","","dma449","Cdc11_R1_Plate02",11,10,997,28,"G1 phase",0.193816010585813,-0.021684500025092
4004585,"YBR289W","SNF5","","dma449","Cdc11_R1_Plate02",11,10,998,8,"MA-single",-0.89675405228058,-0.704449943602995
4004588,"YBR289W","SNF5","","dma449","Cdc11_R1_Plate02",11,10,998,11,"G1 phase",-0.0657781227665149,0.121776511240405
4004618,"YBR289W","SNF5","","dma449","Cdc11_R1_Plate02",11,10,999,14,"G1 phase",-0.24708196193322,-0.273288552336093
