"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
3880672,"YCR033W","SNT1","","dma557","Cdc11_R1_Plate02",13,9,1185,5,"MA-single",-1.62746346467972,-1.75377310840352
3884101,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1219,44,"G1 phase",-1.00938219479323,-1.06015930758173
3884150,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,12,"MA-single",-1.33215796906729,-1.43167905767824
3884171,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,33,"G1 phase",-1.24974713308242,-1.34445437365008
3884196,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,58,"G1 phase",-0.63441289106209,-0.595382603061371
3884199,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,61,"MA-single",-1.15634818563291,-1.22035500446111
3895045,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1329,35,"G1 phase",-0.807475646630308,-0.779123613420739
3895069,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1329,61,"G1 phase",-1.26485578634631,-1.24127336147846
3895333,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1331,55,"MA-single",-0.770390770437119,-0.545956903690146
3895375,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1331,97,"MA-single",-1.17008332496372,-1.08696399296908
3895555,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1332,119,"G1 phase",-0.536893401813332,-0.644029944962184
3895593,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1333,6,"G1 phase",-0.241587906200896,-0.335411207943431
3895686,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1333,103,"G1 phase",-0.550628541144143,-0.726292600116458
3895714,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1334,19,"S/G2 phase",0.559170716785385,0.515138917850376
3895924,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,162,"MA-single",-0.370698215910519,-0.313568551429967
3926966,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,548,21,"MA-single",-1.06432275211647,-0.958680952376639
3926982,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,548,37,"G1 phase",-0.660509655790631,-0.645732601928713
3952308,"YDL074C","BRE1","","dma651","Cdc11_R1_Plate02",14,6,1270,30,"MA-single",-0.833572411358849,-0.884007282558892
3972373,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1383,11,"G1 phase",-0.192141404609976,-0.550918932564029
3972395,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1383,35,"MA-single",-0.292407921724896,-0.413344249668531
3978107,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,103,"G1 phase",-1.10827519797507,-1.31842804573315
3978143,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1427,24,"MA-single",-1.33215796906729,-1.38055070134049
3978305,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1428,88,"MA-single",-1.08629897504577,-1.06682399342215
3978342,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1428,126,"G1 phase",-0.965429748934635,-0.967048295183578
3986210,"YCL061C","MRC1","","dma522","Cdc11_R1_Plate02",7,11,618,26,"G1 phase",-0.840439981024255,-0.907406654013182
