"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
3880732,"YCR033W","SNT1","","dma557","Cdc11_R1_Plate02",13,9,1186,14,"S/G2 phase",0.278973874436841,0.00774714182489978
3880774,"YCR033W","SNT1","","dma557","Cdc11_R1_Plate02",13,9,1187,11,"G1 phase",0.982213008174364,0.574780559020766
3883948,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1217,36,"G1 phase",-0.33498685365041,-0.617225259574836
3884061,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1218,90,"G1 phase",-0.0520429834357039,-0.321935894236907
3884182,"YCR028C-A","RIM1","","dma561","Cdc11_R1_Plate02",13,17,1220,44,"G1 phase",-0.0231991908410008,-0.137416526407124
3895072,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1329,65,"S/G2 phase",-0.0286932465733252,-0.194431211114876
3895080,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1329,73,"G1 phase",-0.560243138675711,-0.313568551429962
3895205,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1330,65,"G1 phase",-0.420144717501439,-0.696860958266466
3895210,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1330,70,"G1 phase",-0.0410548719710551,0.0244818274387783
3895266,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1330,128,"G1 phase",0.450663116071978,0.326435878617121
3895374,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1331,96,"G1 phase",0.31468523669695,-0.0484891854124392
3895390,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1331,112,"G1 phase",-0.0561635252349472,-0.147486526180591
3895561,"YDL175C","AIR2","","dma755","Cdc11_R1_Plate02",14,21,1332,126,"S/G2 phase",-0.536893401813332,-0.352145893557307
3895659,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1333,73,"G1 phase",1.43959314789037,1.12833866251012
3895671,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1333,88,"MA-single",-0.508049609218629,-0.353070193053423
3895699,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1334,4,"S/G2 phase",1.23768659972745,0.777737269430956
3895749,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1334,54,"S/G2 phase",-0.161924098082192,-0.338670579850785
3895812,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,43,"S/G2 phase",2.91200008415331,2.44862752169816
3895885,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1335,121,"G1 phase",0.803656196873821,0.505214860102607
3895952,"YDL056W","MBP1","","dma659","Cdc11_R1_Plate02",14,22,1336,34,"G1 phase",2.46011400016963,1.6602000515117
3926764,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,545,94,"MA-single",-0.133080305487489,-0.0401218426054975
3926896,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,547,21,"G1 phase",-0.461350135493871,-0.702747286636465
3926991,"YDL117W","CYK3","","dma705","Cdc11_R1_Plate02",6,17,548,46,"G1 phase",0.226780344979759,-0.0828828561363141
3952331,"YDL074C","BRE1","","dma651","Cdc11_R1_Plate02",14,6,1272,7,"G1 phase",2.18403769962033,1.4570973990758
3961940,"YCL009C","ILV6","","dma479","Cdc11_R1_Plate02",15,22,1432,29,"G1 phase",0.2528771097083,-0.149967540617536
3972273,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1381,7,"G1 phase",0.726739416621279,0.596623215534233
3972291,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1381,26,"S/G2 phase",1.33520608897621,1.07132397780236
3972339,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1382,18,"S/G2 phase",0.0221267689506754,-0.147486526180593
3972437,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1384,16,"G1 phase",0.986333549973607,0.555418916944245
3972450,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1384,29,"G1 phase",-0.675618309054523,-0.65580260170218
3972452,"YCL016C","DCC1","","dma473","Cdc11_R1_Plate02",15,10,1384,31,"G1 phase",-0.64677451645982,-0.675942601249117
3978054,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,49,"S/G2 phase",-0.245708448000139,-0.0216845000250886
3978056,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,51,"G1 phase",0.49049502013133,0.0220008130018368
3978101,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1426,97,"G1 phase",0.188321954853488,-0.158334883424475
3978244,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1428,24,"G1 phase",0.178707357321921,0.19645018105815
3978308,"YCR044C","PER1","per1-supp1","dma575","Cdc11_R1_Plate02",15,21,1428,91,"G1 phase",1.40937584136259,0.899355624182989
3986304,"YCL061C","MRC1","","dma522","Cdc11_R1_Plate02",7,11,619,32,"G1 phase",1.28850661525145,0.864961953459116
3986827,"YCL060C","","","dma523","Cdc11_R1_Plate02",7,13,625,52,"S/G2 phase",-0.212744113606193,-0.178474882971411
3986832,"YCL060C","","","dma523","Cdc11_R1_Plate02",7,13,625,57,"G1 phase",0.723992388755117,0.370121191644051
3986870,"YCL060C","","","dma523","Cdc11_R1_Plate02",7,13,626,41,"G1 phase",0.943754618048093,0.5588242308773
3986899,"YCL060C","","","dma523","Cdc11_R1_Plate02",7,13,626,71,"G1 phase",0.857223240263984,1.04529764988543
3986948,"YCL060C","","","dma523","Cdc11_R1_Plate02",7,13,627,44,"MA-single",0.160851676191866,0.31558752137324
3994554,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,358,31,"G1 phase",1.53711263713913,1.05288663522195
3994609,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,359,37,"G1 phase",0.251503595775219,0.531095245993846
3994636,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,359,64,"MA-single",0.0921759795378115,0.0856801835500039
3994637,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,359,65,"G1 phase",1.24180714152669,0.645270557435043
3994663,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,360,24,"G1 phase",1.36954393730323,0.686328913999329
3994664,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,360,25,"G1 phase",0.898428658256417,0.317290178339768
3994683,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,360,44,"G1 phase",0.995948147505175,0.532797902960367
3994688,"YCR081W","SRB8","","dma597","Cdc11_R1_Plate02",4,18,360,50,"S/G2 phase",1.00418923110366,0.651935243275456
4004591,"YBR289W","SNF5","","dma449","Cdc11_R1_Plate02",11,10,998,14,"G1 phase",-0.773137798303281,-0.514044247403214
4033509,"YCR008W","SAT4","","dma533","Cdc11_R1_Plate02",9,9,802,14,"G1 phase",-0.325372256118843,-0.619706274011777
4042873,"YDR389W","SAC7","","dma1127","Cdc11_R1_Plate03",12,21,1137,54,"G1 phase",0.0958542690423711,-0.126839561815841
