"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
249832971,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,601,251,"S/G2 phase",1.46270811120487,1.69541758515956
249833060,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,601,341,"T phase",2.08051566331784,2.03424240769404
249833098,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,601,379,"T phase",0.602835611772786,0.591731044669899
249833494,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,602,117,"S/G2 phase",-0.35458544851924,0.515568465181017
249833688,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,602,311,"T phase",2.50322609371092,2.76366682182487
249833778,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,602,401,"T phase",1.01832022284291,1.07356788174723
249834241,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,603,229,"T phase",1.14477206099469,1.80299229587806
249834359,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,603,348,"S/G2 phase",1.73367633581582,1.62201737902002
249834379,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,603,368,"S/G2 phase",1.23509480253167,1.21910549478091
249834873,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,604,131,"S/G2 phase",-0.401553274118471,-0.00699364756083783
249834909,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,604,167,"T phase",2.41290335217394,2.01664214321112
249834995,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,604,253,"S/G2 phase",1.41212737594416,1.17561784576705
249835318,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,604,581,"S/G2 phase",2.1563867662089,2.96097920392042
249835353,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,604,616,"T phase",0.201802639348579,0.873493126302345
249858981,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,155,"MA phase",0.682319624325331,0.812168437947048
249859004,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,178,"T phase",0.870190926722257,1.01626836598668
249859006,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,180,"T phase",0.866578017060778,0.974043516218236
249859025,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,199,"S/G2 phase",0.891868384691133,1.32391783215006
249859091,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,267,"S/G2 phase",-0.170327055783793,0.345406266861815
