"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
249833079,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,601,360,"S/G2 phase",0.602835611772786,0.542718648957365
249833650,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,602,273,"G1 phase",-0.430456551410306,-0.378493400570339
249834200,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,603,188,"MA-single",-0.311230532581487,-0.354105590143329
249834413,"YCL063W","VAC17","","dma520","Vph1_R1_Plate02",7,7,603,402,"G1 phase",-0.419617822425868,-0.39483086580785
249858947,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,121,"G1 phase",-0.939876813678893,-1.04130515450571
249859035,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,209,"G1 phase",0.331867387161835,0.292368698554531
249859050,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,224,"G1 phase",-0.347359629196281,-0.341793297500567
249859135,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,311,"MA-single",0.425803038360298,0.480131161356656
249859257,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,435,"S/G2 phase",0.03199588525905,0.0855063971655569
249859287,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,466,"G1 phase",-0.231746520028942,-0.170368299935953
249859288,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,467,"G1 phase",-0.766457149927884,-0.778642911460114
249859322,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,501,"G1 phase",-0.51716638328581,-0.475255392749997
249859388,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,568,"S/G2 phase",-0.596650395838355,-0.469730646051321
249859392,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,572,"T phase",0.917158752321489,0.918243574561615
249859485,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,665,"S/G2 phase",-0.134197959169,0.0201565362155099
249859492,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,672,"G1 phase",0.0247700659360913,0.190318734534712
249859493,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,673,"G1 phase",0.393286851406984,0.506018545887592
249859500,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,680,"G1 phase",-0.798973336881199,-0.702480331971233
249859531,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,711,"G1 phase",-0.390714545134033,-0.307855567780133
249859536,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,717,"G1 phase",-0.477424377009537,-0.594905621252738
249859564,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,745,"G1 phase",-0.560521299223562,-0.439818088925636
249859594,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,776,"G1 phase",-0.35097253885776,-0.354105590143329
249859618,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,800,"S/G2 phase",0.902707113675571,0.889830591539857
249859630,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,812,"G1 phase",-0.813424975527116,-0.830417680521987
249859638,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,820,"MA-single",-0.741166782297529,-0.781405284809453
249859684,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,867,"G1 phase",-0.318456351904446,-0.13769336946093
249859702,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,885,"G1 phase",-0.502714744639893,-0.285993355843945
249859709,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,892,"G1 phase",-0.780908788573802,-0.627580551727762
249859712,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,895,"G1 phase",-0.213681971721545,-0.339030924151229
249859718,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,901,"S/G2 phase",0.552254876512075,0.447456230881633
249859781,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,964,"G1 phase",0.122318626796034,0.0759564778721315
249859796,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,979,"G1 phase",-0.694198956698298,-0.702480331971233
249859833,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1016,"MA-single",0.180125181379703,0.207918999017635
249859844,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1027,"G1 phase",-0.123359230184562,0.0528314666905331
249859862,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1045,"G1 phase",0.172899362056744,0.305943790442705
249859863,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1046,"S/G2 phase",-0.0221977596631401,0.0719313052773822
249859869,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1052,"G1 phase",-0.278714345628173,-0.144480915405017
249859886,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1069,"G1 phase",-0.571360028208,-0.442580462274974
249859892,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1075,"S/G2 phase",-0.112520501200124,-0.0260934861476869
249859893,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1076,"MA-single",-0.202843242737107,-0.219380695648487
249859898,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1081,"S/G2 phase",0.458319225313612,0.350931013560491
249859899,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1082,"MA-single",-0.542456750916165,-0.449368008219061
249859900,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1083,"MA-single",-0.824263704511554,-0.661518281448195
249859903,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1086,"G1 phase",-0.715876414667174,-0.54739279964413
249859917,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1100,"S/G2 phase",0.610061431095745,0.559056114194876
249859923,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1106,"G1 phase",-0.495488925316934,-0.309118367025544
249859935,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1118,"G1 phase",-0.509940563962851,-0.460180726757897
249859944,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1127,"G1 phase",0.927997481305927,1.0094808200426
249859947,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1130,"G1 phase",0.021157156274612,0.0392563748023595
249859956,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1139,"S/G2 phase",-0.141423778491958,0.0269440821595967
249859963,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1146,"MA-single",-0.556908389562083,-0.518743041763856
249859966,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1149,"G1 phase",-0.35458544851924,-0.167605926586615
249860027,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1210,"G1 phase",-0.155875417137876,-0.223405868243237
249860058,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1241,"G1 phase",-0.119746320523082,-0.103755639740495
249860083,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1266,"G1 phase",-0.123359230184562,0.105869034997817
249860089,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1272,"G1 phase",-0.325682171227405,-0.193493311117552
249860157,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1340,"G1 phase",-0.163101236460834,0.133019218774164
249860159,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1343,"MA-single",-0.426843641748826,-0.525530587707944
249860166,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1350,"S/G2 phase",0.241544645624852,0.365768904694075
249860182,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1366,"G1 phase",-1.00490918758552,-0.995055132142514
249860198,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1382,"G1 phase",-0.567747118546521,-0.683380493384383
249860226,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1410,"G1 phase",-0.882070259095223,-0.663017855552122
249860241,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1425,"G1 phase",-0.307617622920008,-0.330980578961731
249860277,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1462,"G1 phase",-0.126972139846041,-0.151268461349104
249860291,"YBR260C","RGD1","","dma428","Vph1_R1_Plate02",7,16,637,1476,"MA-single",-0.35458544851924,-0.330980578961731
