ORF,Name,Allele,Strain ID,Cluster_normal-0
YEL034W,HYP2,hyp2-3,tsa737-37C,1.0
YJR065C,ARP3,arp3-g302y,tsa296-37C,1.0
YNL102W,POL1,pol1-17,tsa345-37C,1.0
YGL154C,LYS5,lys5,tsa520-37C,0.9888888888888889
YLR298C,YHC1,yhc1-7,tsa647-37C,0.9814126394052045
YEL034W,HYP2,hyp2-1,tsa736-37C,0.9772727272727273
YER069W,"ARG5,6","arg5,6",tsa798-37C,0.9473684210526315
YML106W,URA5,,dma3610,0.9411764705882353
YLR298C,YHC1,yhc1-6,tsa842-37C,0.891566265060241
YBR155W,CNS1,cns1-1,tsa567-37C,0.8888888888888888
YPL266W,DIM1,dim1-2,tsa96-37C,0.8881578947368421
YFR031C,SMC2,smc2-8,tsa522-37C,0.8773006134969326
YBL105C,PKC1,pkc1-1,tsa537-37C,0.8735632183908046
YOR257W,CDC31,cdc31-5,tsa152-37C,0.8666666666666667
YGL127C,SOH1,,dma1671,0.8666666666666667
YDR235W,PRP42,prp42-5001,tsa1085-37C,0.8533333333333334
YMR308C,PSE1,pse1-34,tsa682-37C,0.8173913043478261
YBL105C,PKC1,pkc1-ts,tsa535-37C,0.8059701492537313
YLR045C,STU2,stu2-10,tsa549-37C,0.7894736842105263
YBL105C,PKC1,pkc1-3,tsa541-37C,0.7847222222222222
YGL075C,MPS2,mps2-2,tsa444-37C,0.7380952380952381
YDL014W,NOP1,nop1-2,tsa803-37C,0.7222222222222222
YBL105C,PKC1,pkc1-2,tsa538-37C,0.6792452830188679
YLR249W,YEF3,yef3-f650s,tsa584-37C,0.6538461538461539
YBL105C,PKC1,pkc1-4,tsa539-37C,0.6384615384615384
YGL075C,MPS2,mps2-1,tsa443-37C,0.6025641025641025
YNL216W,RAP1,rap1-2,tsa559-37C,0.5454545454545454
YBR106W,PHO88,,dma274,0.5416666666666666
YML012C-A,,,dma3522,0.5121951219512195
YNR003C,RPC34,rpc34-1,tsa640-37C,0.5
YDR034C,LYS14,,dma5225,0.48936170212765956
YJR076C,CDC11,cdc11-4,tsa126-37C,0.4857142857142857
YPR024W,YME1,,dma5032,0.4727272727272727
YDL132W,CDC53,cdc53-1,tsa975-37C,0.47058823529411764
YDL132W,CDC53,cdc53-1,tsa974-37C,0.46153846153846156
YGL073W,HSF1,hsf1-848,tsa423-37C,0.46153846153846156
YML069W,POB3,pob3-7,tsa629-37C,0.45454545454545453
YJR076C,CDC11,cdc11-5,tsa84-37C,0.4375
YER125W,RSP5,rsp5-3,tsa465-37C,0.4
YLL023C,POM33,,dma3041,0.4
YJR076C,CDC11,cdc11-1,tsa356-37C,0.39622641509433965
YDL014W,NOP1,nop1-3,tsa128-37C,0.391304347826087
YOR329C,SCD5,scd5-d338,tsa569-37C,0.38
YHR170W,NMD3,nmd3-4,tsa605-37C,0.373134328358209
