ORF,Name,Allele,Strain ID,Cluster_normal-5
YOR326W,MYO2,myo2-16,tsa337-37C,0.36246786632390743
YLL001W,DNM1,,dma3034,0.29012345679012347
YJL085W,EXO70,exo70-38,tsa848-37C,0.2623574144486692
YMR277W,FCP1,fcp1-1-supp3,tsa426-37C,0.258974358974359
YER022W,SRB4,srb4-2,tsa519-37C,0.2579908675799087
YDR164C,SEC1,sec1-1,tsa36-37C,0.2541436464088398
YER008C,SEC3,sec3-2,tsa43-37C,0.23714759535655058
YLR249W,YEF3,yef3-f650s,tsa584-37C,0.23595505617977527
YDR393W,SHE9,,dma1124,0.23376623376623376
YPR025C,CCL1,ccl1-ts4,tsa77-37C,0.23221757322175732
YOR326W,MYO2,myo2-14,tsa269-37C,0.22388059701492538
YOL135C,MED7,med7-163,tsa739-37C,0.21024258760107817
YDR228C,PCF11,pcf11-ts2,tsa686-37C,0.205607476635514
YPR055W,SEC8,sec8-6,tsa364-37C,0.204
YBR193C,MED8,med8-39,tsa751-37C,0.20335429769392033
YHR058C,MED6,med6-5001,tsa1094-37C,0.2
YGR274C,TAF1,taf1-2,tsa525-37C,0.19821162444113263
YGL233W,SEC15,sec15-1,tsa40-37C,0.19148936170212766
YPL228W,CET1,cet1-1,tsa270-37C,0.1912442396313364
YLR005W,SSL1,ssl1-t242i,tsa752-37C,0.19090909090909092
YOR151C,RPB2,rpb2-6,tsa693-37C,0.18803418803418803
YDR166C,SEC5,sec5-24,tsa51-37C,0.18786692759295498
YDR208W,MSS4,mss4-102,tsa903-37C,0.18666666666666668
YPL093W,NOG1,nog1-1,tsa329-37C,0.18421052631578946
YFL005W,SEC4,sec4-8,tsa307-37C,0.18387553041018387
YHR058C,MED6,med6-ts,tsa1053-37C,0.18333333333333332
YBR029C,CDS1,cds1-5001,tsa1063-37C,0.18128654970760233
YOL135C,MED7,med7-141,tsa740-37C,0.1810344827586207
YER023W,PRO3,pro3-5001,tsa1082-37C,0.17703349282296652
YER148W,SPT15,spt15-p65s,tsa476-37C,0.17391304347826086
YHR024C,MAS2,mas2-10,tsa526-37C,0.17328519855595667
YKR062W,TFA2,tfa2-45,tsa692-37C,0.1723076923076923
YOR244W,ESA1,esa1-l254p,tsa560-37C,0.17040358744394618
YPL175W,SPT14,spt14-1-10c,tsa474-37C,0.16666666666666666
YJL085W,EXO70,exo70-29/37,tsa856-37C,0.16535433070866143
YML114C,TAF8,taf8-7,tsa695-37C,0.1638591117917305
YDR170C,SEC7,sec7-1,tsa44-37C,0.1622340425531915
YBR193C,MED8,med8-51,tsa741-37C,0.16216216216216217
YML069W,POB3,pob3-7,tsa629-37C,0.16203703703703703
YFL039C,ACT1,act1-136,tsa142-37C,0.16150442477876106
YDR145W,TAF12,taf12-w486stop,tsa515-37C,0.16044776119402984
YJR093C,FIP1,fip1-5001,tsa1096-37C,0.15891472868217055
