ORF,Name,Allele,Strain ID,Cluster_normal-7
YHR191C,CTF8,,dma2228,0.5
YJL124C,LSM1,,dma2513,0.43478260869565216
YLL002W,RTT109,,dma3033,0.425
YBR160W,CDC28,cdc28-1,tsa174-37C,0.3813559322033898
YBR135W,CKS1,cks1-35,tsa923-37C,0.375
YBR135W,CKS1,cks1-38,tsa332-37C,0.3739130434782609
YKL048C,ELM1,,dma2781,0.3611111111111111
YCL016C,DCC1,,dma473,0.359375
YBR160W,CDC28,cdc28-4,tsa150-37C,0.35789473684210527
YDR310C,SUM1,,dma1063,0.2714285714285714
YFR040W,SAP155,,dma1580,0.2641509433962264
YAL002W,VPS8,,dma23,0.26
YKR048C,NAP1,,dma2953,0.25555555555555554
YKL045W,PRI2,pri2-1,tsa19-37C,0.25507246376811593
YPR135W,CTF4,,dma5136,0.2542372881355932
YPL255W,BBP1,bbp1-1,tsa691-37C,0.25
YNL315C,ATP11,,dma4168,0.25
YJR025C,BNA1,,dma2622,0.25
YEL061C,CIN8,,dma1302,0.25
YGR044C,RME1,,dma1830,0.24761904761904763
YDL118W,,,dma704,0.24528301886792453
YLR371W,ROM2,rom2-supp1,dma3399,0.23809523809523808
YKL069W,,,dma2802,0.23728813559322035
YOR057W,SGT1,sgt1-3,tsa830-37C,0.23275862068965517
YJL095W,BCK1,,dma2504,0.2153846153846154
YPL161C,BEM4,,dma4906,0.21428571428571427
YLR119W,SRN2,,dma3215,0.2111801242236025
YML041C,VPS71,,dma3546,0.20909090909090908
YDR054C,CDC34,cdc34-2,tsa308-37C,0.20781527531083482
YML028W,TSA1,,dma3534,0.20689655172413793
YER145C,FTR1,,dma1450,0.203125
YJL211C,,,dma2598,0.20155038759689922
YDL081C,RPP1A,rpp1a-supp1,dma681,0.2
YDR168W,CDC37,cdc37-ts,tsa315-37C,0.1955193482688391
YDL220C,CDC13,cdc13-1,tsa881-37C,0.19230769230769232
YHR036W,BRL1,brl1-2221,tsa1038-37C,0.18857142857142858
YFL009W,CDC4,cdc4-2,tsa415-37C,0.18729096989966554
YDL132W,CDC53,cdc53-1,tsa974-37C,0.18556701030927836
YPL172C,COX10,,dma4919,0.18181818181818182
YDR315C,IPK1,,dma1059,0.18181818181818182
YGR201C,,,dma1964,0.18085106382978725
YLR459W,GAB1,gab1-2,tsa201-37C,0.1797752808988764
YER161C,SPT2,,dma1464,0.1794871794871795
YKL041W,VPS24,,dma2763,0.17857142857142858
YOL018C,TLG2,,dma4304,0.1780821917808219
YBL040C,ERD2,erd2-5001,tsa1072-37C,0.17543859649122806
YDR013W,PSF1,psf1-1,tsa583-37C,0.17532467532467533
YER018C,SPC25,spc25-1,tsa473-37C,0.1751412429378531
YJR118C,ILM1,,dma2723,0.17391304347826086
YKL042W,SPC42,spc42-11,tsa449-37C,0.1732283464566929
YHR036W,BRL1,brl1-k405i,tsa1043-37C,0.17142857142857143
YML107C,PML39,,dma3609,0.17142857142857143
YDR393W,SHE9,,dma1124,0.16883116883116883
YBR060C,ORC2,orc2-1,tsa295-37C,0.1676300578034682
YHR166C,CDC23,cdc23-1,tsa86-37C,0.16731517509727625
YCR002C,CDC10,cdc10-4,tsa81-37C,0.16718266253869968
YHR191C,CTF8,ctf8-162,tsa322-37C,0.16666666666666666
YGR174C,CBP4,,dma1936,0.16666666666666666
YNL006W,LST8,lst8-6,tsa466-37C,0.16666666666666666
YMR296C,LCB1,lcb1-2,tsa603-37C,0.16539440203562342
YJL194W,CDC6,cdc6-1,tsa32-37C,0.16455696202531644
YOR249C,APC5,apc5-ca-paps,tsa745-37C,0.1635434412265758
YLL003W,SFI1,sfi1-3,tsa475-37C,0.16279069767441862
YOR174W,MED4,med4-6,tsa738-37C,0.15966386554621848
YMR120C,ADE17,,dma3718,0.1592920353982301
